,BMM3_Benign
BANP,153
RP11-863P13.5,0
RP11-863P13.6,0
RP11-863P13.4,1
RP11-863P13.1,1
RP11-863P13.3,15
RP11-863P13.2,0
LA16c-444G7.2,0
LA16c-444G7.1,0
ZNF469,2
ZFPM1,2
RP11-21B21.4,0
ZC3H18,312
IL17C,1
CYBA,6666
MVD,146
SNAI3-AS1,18
SNAI3,89
RNF166,213
RP5-1142A6.5,0
CTU2,79
PIEZO1,78
RP5-1142A6.9,0
RP5-1142A6.2,2
RP5-1142A6.7,0
RP5-1142A6.8,26
CDT1,46
APRT,2879
GALNS,71
AC092384.1,0
TRAPPC2L,657
PABPN1L,2
CBFA2T3,88
RP11-830F9.5,0
RP11-830F9.6,6
CTD-2555A7.1,0
CTD-2555A7.2,0
ACSF3,260
CTD-2555A7.3,3
LINC00304,0
RP11-46C24.3,0
CDH15,3
SLC22A31,0
RP11-46C24.7,37
ZNF778,16
RP11-46C24.6,0
RP11-46C24.5,0
ANKRD11,955
AC137932.1,96
AC137932.5,0
AC137932.6,0
SPG7,403
RP11-104N10.1,13
RPL13,112396
CPNE7,16
DPEP1,34
CHMP1A,292
SPATA33,135
CDK10,299
RP11-368I7.4,6
SPATA2L,46
VPS9D1,24
VPS9D1-AS1,4
ZNF276,200
FANCA,130
SPIRE2,26
TCF25,1580
MC1R,4
TUBB3,0
RP11-566K11.4,0
TUBB3,3
DEF8,133
RP11-566K11.5,3
CENPBD1,61
DBNDD1,18
GAS8,23
C16orf3,0
PRDM7,1
RP11-356C4.3,58
RP11-356C4.5,1
AC137934.1,39
DOC2B,0
AC108004.2,0
RPH3AL,22
RP11-1260E13.1,0
RP11-1260E13.2,0
RP11-1260E13.3,0
AC108004.3,4
C17orf97,1
FAM101B,91
RP5-1029F21.3,3
VPS53,323
RP5-1029F21.4,0
RP5-1029F21.2,0
FAM57A,4
GEMIN4,32
GLOD4,588
RP11-676J12.4,4
RNMTL1,102
RP11-676J12.8,0
NXN,21
RP11-676J12.6,0
RP11-676J12.7,0
TIMM22,238
ABR,96
AC016292.1,0
AC144836.1,0
BHLHA9,0
TUSC5,0
YWHAE,1200
CRK,124
RP11-818O24.3,6
MYO1C,291
INPP5K,221
PITPNA-AS1,308
PITPNA,53
SLC43A2,168
SCARF1,4
RILP,16
PRPF8,358
TLCD2,0
MIR22HG,22
WDR81,33
RP11-961A15.1,0
SERPINF2,13
SERPINF1,297
SMYD4,259
RPA1,290
RTN4RL1,0
CTD-2545H1.2,0
AC099684.1,0
DPH1,9
OVCA2,0
RP11-667K14.4,0
RP11-667K14.3,1
HIC1,0
SMG6,246
RP11-667K14.5,5
AC090617.1,0
AL450226.2,0
SRR,66
TSR1,157
SGSM2,47
RP1-59D14.5,0
MNT,82
RP1-59D14.1,0
METTL16,252
AC006435.1,0
PAFAH1B1,675
RP11-74E22.5,0
RP11-74E22.6,0
CLUH,34
RP11-74E22.3,11
hsa-mir-1253,0
RAP1GAP2,52
CTD-3060P21.1,5
OR1D5,0
OR1D2,0
OR1G1,0
CTD-2309O5.3,0
OR1A2,0
OR1A1,0
OR3A2,0
OR3A1,0
OR1E1,0
OR3A3,1
OR1E2,0
SPATA22,1
ASPA,23
TRPV3,44
SHPK,10
TRPV1,0
SHPK,12
CTNS,53
RP11-235E17.6,0
TAX1BP3,486
P2RX5-TAX1BP3,23
EMC6,745
P2RX5,279
ITGAE,935
CTD-3195I5.3,6
GSG2,25
CTD-3195I5.4,3
CTD-3195I5.5,10
CTD-3195I5.1,42
C17orf85,317
CAMKK1,15
P2RX1,154
ATP2A3,250
RP11-459C13.1,0
ZZEF1,118
CYB5D2,94
ANKFY1,147
RP11-810M2.2,0
UBE2G1,392
SPNS3,183
RP13-580F15.2,106
AC118754.4,0
SPNS2,1
MYBBP1A,37
GGT6,2
RP11-141J13.3,0
SMTNL2,0
RP11-141J13.5,1
ALOX15,6
PELP1,110
AC091153.4,0
RP11-314A20.2,10
ARRB2,687
MED11,492
RP11-314A20.5,1
CXCL16,32
ZMYND15,0
TM4SF5,0
VMO1,7
GLTPD2,0
PSMB6,1299
RP11-81A22.5,6
PLD2,22
MINK1,53
CHRNE,2
C17orf107,4
GP1BA,17
SLC25A11,471
RNF167,776
PFN1,15408
ENO3,24
SPAG7,782
CAMTA2,88
RP5-1050D4.3,12
RP5-1050D4.2,0
RP5-1050D4.4,0
RP5-1050D4.5,16
INCA1,0
KIF1C,83
AC109333.10,5
SLC52A1,3
RP11-46I8.3,0
ZFP3,15
ZNF232,56
USP6,11
ZNF594,42
RP11-333E1.1,20
SCIMP,118
RP11-333E1.2,0
RABEP1,421
NUP88,411
RP11-420A6.2,17
RPAIN,809
CTC-524C5.2,12
C1QBP,107
DHX33,101
CTC-524C5.5,0
DERL2,356
MIS12,252
NLRP1,301
WSCD1,2
AIPL1,5
FAM64A,67
PITPNM3,3
KIAA0753,96
TXNDC17,698
MED31,265
C17orf100,65
CTC-281F24.1,8
SLC13A5,7
XAF1,276
FBXO39,1
TEKT1,0
AC027763.2,141
RP11-530N7.3,0
RP11-589P10.7,0
RP11-589P10.5,20
ALOX12,0
RNASEK,194
AC040977.1,8
RNASEK-C17orf49,3
C17orf49,104
MIR497HG,4
BCL6B,0
SLC16A13,52
SLC16A11,51
CLEC10A,45
ASGR2,7
ASGR1,64
DLG4,4
ACADVL,572
DVL2,164
PHF23,175
GABARAP,55
CTD-2545G14.7,0
CTDNEP1,191
RP1-4G17.5,0
ELP5,319
CLDN7,19
SLC2A4,1
RP1-4G17.2,0
YBX2,0
EIF5A,1714
GPS2,213
RP11-542C16.2,0
NEURL4,18
ACAP1,2773
KCTD11,38
RP11-542C16.1,0
TMEM95,0
TNK1,25
TMEM256-PLSCR3,1
C17orf61-PLSCR3,0
TMEM256,1210
NLGN2,3
SPEM1,0
C17orf74,0
TMEM102,8
RP11-104H15.9,0
FGF11,3
RP11-104H15.8,0
CHRNB1,181
ZBTB4,128
SLC35G6,0
POLR2A,271
TNFSF12,73
TNFSF12-TNFSF13,0
TNFSF13,0
SENP3,41
EIF4A1,3460
CD68,160
AC113189.5,31
MPDU1,254
SOX15,1
FXR2,54
AC007421.1,0
SHBG,3
SAT2,664
ATP1B2,4
TP53,382
WRAP53,90
EFNB3,1
DNAH2,10
KDM6B,128
TMEM88,1
LSMD1,1007
CYB5D1,18
CHD3,229
AC025335.1,21
KCNAB3,16
RP11-1099M24.7,0
TRAPPC1,2387
CNTROB,51
GUCY2D,0
ALOX15B,4
RP11-599B13.3,0
ALOX12B,1
AC129492.6,1
ALOXE3,0
HES7,0
PER1,54
RP11-599B13.6,0
VAMP2,2774
TMEM107,281
RP11-599B13.7,1
C17orf59,190
AURKB,320
LINC00324,166
RP11-849F2.8,33
CTC1,72
PFAS,24
RP11-849F2.9,3
SLC25A35,33
RANGRF,474
ARHGEF15,5
AC135178.7,0
RP11-849F2.4,0
ODF4,0
AC135178.1,14
RP11-849F2.5,2
KRBA2,41
RP11-849F2.7,28
RPL26,50185
RNF222,24
NDEL1,179
MYH10,18
CCDC42,6
SPDYE4,0
MFSD6L,1
PIK3R6,4
PIK3R5,73
CTB-41I6.1,10
CTB-41I6.2,2
NTN1,0
RP11-85B7.2,0
STX8,488
RP11-85B7.4,1
AC087501.1,0
RP11-565F19.4,2
RP11-565F19.3,1
WDR16,4
RP11-55L4.2,0
USP43,5
RP11-55L4.1,0
DHRS7C,0
RP11-477N12.3,0
GLP2R,0
RCVRN,1
GAS7,278
AC000003.2,29
RP11-401O9.4,0
MYH13,0
RP11-401O9.3,0
RP11-799N11.1,0
CTC-297N7.11,0
MYH8,0
MYH4,0
MYH1,0
MYH2,0
CTC-297N7.7,0
MYH3,35
CTC-297N7.1,1
CTC-297N7.8,44
SCO1,157
CTC-297N7.10,0
ADPRM,458
TMEM220,75
CTC-297N7.5,17
CTC-297N7.9,0
RP11-963H4.5,0
LINC00675,0
PIRT,0
RP11-963H4.3,1
SHISA6,0
RP11-680C21.1,1
DNAH9,9
RP11-628O18.1,0
RP11-1096G20.5,0
ZNF18,35
MAP2K4,88
RP11-471L13.2,0
LINC00670,0
MYOCD,0
AC005358.3,0
AC005358.1,0
RP11-1090M7.1,9
ARHGAP44,19
RP11-597M12.1,0
ELAC2,151
RP11-488L1.1,0
AC003664.1,1
HS3ST3A1,0
RP11-131K5.2,2
AC005304.1,0
RP11-131K5.1,2
COX10,79
AC005224.2,5
CDRT15,0
RP11-214O1.1,0
HS3ST3B1,92
RP11-214O1.2,2
RP11-214O1.3,52
AC022816.2,0
AC013248.2,0
AC005863.1,2
AC005863.2,0
AC005772.2,0
CDRT7,0
CDRT8,0
PMP22,8
RP11-849N15.1,0
AC005703.3,0
AC005703.2,0
TEKT3,0
RP11-849N15.4,0
CDRT4,6
TVP23C-CDRT4,0
TVP23C,44
RP11-385D13.3,29
CDRT1,0
CDRT1,0
RP11-385D13.1,0
TRIM16,67
RP11-640I15.1,0
ZNF286A,28
ZNF286A,0
TBC1D26,0
AC005324.6,0
AC005324.7,0
CTD-3157E16.1,0
AC015922.6,5
ADORA2B,3
ZSWIM7,382
TTC19,699
NCOR1,2109
AC002553.1,0
PIGL,105
CENPV,5
UBB,7081
RP11-138I1.4,14
RP11-138I1.2,8
TRPV2,176
RP11-138I1.3,1
FAM211A,69
ZNF287,42
ZNF624,22
RP11-92B11.4,2
CCDC144A,157
RP11-219A15.1,0
RP11-92B11.3,3
RP11-219A15.2,0
TNFRSF13B,33
AC104024.1,4
AC104024.2,2
RP11-416I2.1,4
MPRIP,293
MPRIP-AS1,63
RP11-45M22.3,0
PLD6,11
RP11-45M22.4,0
FLCN,171
RP11-45M22.5,5
COPS3,531
NT5M,3
MED9,107
RASD1,249
PEMT,64
RP11-524F11.1,0
RP11-524F11.2,0
SMCR2,0
RAI1,30
RAI1-AS1,0
SMCR5,73
SREBF1,16
TOM1L2,150
LRRC48,32
ATPAF2,220
GID4,57
DRG2,266
MYO15A,48
RP11-258F1.1,23
ALKBH5,170
LLGL1,16
FLII,151
MIEF2,62
RP1-178F10.1,1
TOP3A,120
SMCR8,6
RP1-178F10.3,11
SHMT1,97
EVPLL,0
RP1-37N7.1,1
RP1-37N7.3,22
LGALS9C,9
FAM106A,23
TBC1D28,0
ZNF286B,20
TRIM16L,17
FBXW10,5
TVP23B,154
CTD-2145A24.3,0
PRPSAP2,362
CTD-2145A24.4,0
SLC5A10,6
AC090286.4,0
FAM83G,6
GRAP,162
SNORD3B-1,4
SNORD3B-2,12
RP11-160E2.17,0
RP11-160E2.19,7
AC007952.5,2
SNORD3D,7
GRAPL,16
AC007952.1,0
CTC-457L16.2,11
AC007952.6,0
RP11-160E2.11,13
AC007952.4,0
SNORD3A,12
SNORD3C,2
RP11-160E2.16,0
EPN2,55
AC106017.1,0
EPN2-AS1,20
RP11-135L13.4,1
B9D1,5
MAPK7,47
MFAP4,4
RNF112,0
CTB-187M2.2,0
AC004448.2,0
AC004448.5,2
CTB-187M2.1,0
CTB-187M2.3,0
SLC47A1,21
RP11-1113L8.1,0
ALDH3A2,130
Y_RNA,0
SLC47A2,5
RP11-311F12.1,0
RP11-311F12.2,0
ALDH3A1,0
ULK2,33
RP11-78O7.2,10
AKAP10,276
RP11-209D14.2,0
SPECC1,114
AC004702.2,0
RP11-434D2.2,0
LGALS9B,9
RP11-434D2.7,1
AC008088.4,2
RP11-434D2.3,0
RP11-434D2.12,0
CDRT15L2,0
AC087499.10,0
RP11-283C24.1,0
CCDC144NL,35
RP11-344E13.4,0
RP11-344E13.3,1
RP11-381P6.1,0
USP22,224
RP11-746M1.1,0
AC087393.1,0
DHRS7B,210
TMEM11,386
AC087294.2,3
C17orf103,18
MAP2K3,177
KCNJ12,2
RP11-728E14.3,1
RP11-728E14.2,0
RP11-822E23.7,0
C17orf51,26
RP11-822E23.2,0
UBBP4,761
RP11-1109M24.16,0
RP11-1109M24.5,1
FAM27L,0
RP11-744K17.9,1
RP11-744K17.1,1
RP11-744K17.2,0
MTRNR2L1,1373
RP11-846F4.12,0
RP11-285M22.3,0
RP11-285M22.1,0
RP11-260A9.6,18
RP11-663N22.1,0
WSB1,1117
RP11-173M1.8,2
RP11-173M1.4,0
KSR1,22
AC015688.3,0
RP11-19P22.8,0
LGALS9,650
RP11-19P22.5,6
NOS2,1
RP1-66C13.4,0
RP11-138P22.1,23
LYRM9,166
RP11-218F4.1,0
NLK,28
CTD-2008P7.10,0
CTD-2008P7.9,2
CTD-2008P7.8,0
CTD-2008P7.3,0
CTD-2008P7.1,0
AC061975.10,0
TMEM97,116
IFT20,487
TNFAIP1,59
POLDIP2,300
TMEM199,290
CTB-96E2.7,2
VTN,0
CTB-96E2.2,0
SARM1,23
SLC46A1,5
CTD-2350C19.1,8
CTD-2350C19.2,3
RP11-192H23.4,17
SLC13A2,0
FOXN1,0
UNC119,349
PIGS,174
ALDOC,54
RP11-192H23.5,0
SPAG5,36
RP11-192H23.6,123
SGK494,2
KIAA0100,133
RP11-192H23.7,0
SDF2,503
SUPT6H,199
AC010761.13,1
PROCA1,59
RAB34,100
RPL23A,59399
AC010761.8,9
TLCD1,6
NEK8,160
AC010761.14,0
AC010761.6,1
TRAF4,43
AC010761.9,0
AC010761.10,0
FAM222B,91
ERAL1,161
MIR451B,4
FLOT2,205
RP11-20B24.7,2
RP11-20B24.4,5
DHRS13,30
PHF12,132
RP11-20B24.5,0
RP11-20B24.6,0
PIPOX,12
SEZ6,33
RP11-321A17.5,0
MYO18A,49
TIAF1,9
RP11-321A17.4,0
CRYBA1,0
NUFIP2,397
RP11-296K13.4,10
MIR4523,4
TAOK1,312
ABHD15,197
RP11-68I3.2,5
TP53I13,132
GIT1,77
ANKRD13B,5
RP11-68I3.7,0
CORO6,7
SSH2,469
RP11-68I3.5,0
RP11-82O19.1,1
RP11-338L22.2,10
EFCAB5,33
AC104984.4,0
RP11-1148O4.2,0
NSRP1,545
RP11-354P11.3,82
RP11-354P11.8,2
SLC6A4,3
RP11-354P11.4,0
RP11-354P11.2,5
BLMH,233
TMIGD1,0
CPD,115
GOSR1,348
RP11-218M11.3,0
TBC1D29,4
RP11-218M11.6,0
RP11-218M11.1,0
CTD-2349P21.6,0
CTD-2349P21.5,5
CRLF3,456
CTD-2349P21.9,32
ATAD5,350
CTD-2349P21.11,2
RP13-753N3.1,34
TEFM,143
ADAP2,27
AC091177.1,0
RP11-848P1.3,1
RNF135,23
RP11-848P1.4,22
RP11-848P1.5,1
NF1,213
OMG,9
EVI2B,2041
CTD-2370N5.3,0
EVI2A,642
RAB11FIP4,87
AC003101.1,0
RP1-41C23.1,0
RP11-805L22.3,0
CTC-542B22.1,0
COPRS,13
UTP6,280
CTC-542B22.2,3
SUZ12,430
LRRC37B,112
AC090616.2,1
RHOT1,241
AC116407.2,0
RHBDL3,0
RP11-443G13.2,0
C17orf75,141
RP11-227G15.2,1
ZNF207,1489
RP11-227G15.8,13
RP11-227G15.9,0
PSMD11,515
CDK5R1,89
MYO1D,10
RP11-466A19.1,4
RP11-466A19.3,2
RP11-220C2.1,0
AC084809.2,0
AC084809.3,1
TMEM98,17
SPACA3,0
ASIC2,0
RP11-40A13.1,0
RP11-31I22.4,0
RP11-31I22.3,0
RP11-31I22.2,4
RP11-118G23.2,0
RP11-118G23.1,0
RP11-17M24.2,0
CTC-304I17.2,0
CTC-304I17.5,0
RP11-215E13.1,0
RP11-215E13.2,0
AC005549.3,0
CCL2,3
CCL7,0
CCL11,0
CCL8,0
CCL13,0
CCL1,0
AC011193.1,0
C17orf102,0
TMEM132E,4
RP11-212E8.1,0
RP11-642M2.1,0
CCT6B,19
ZNF830,417
LIG3,30
RFFL,126
RAD51L3-RFFL,0
RP5-837J1.4,0
RAD51D,61
FNDC8,0
NLE1,63
UNC45B,4
RP11-799D4.3,0
SLC35G3,0
RP11-799D4.4,64
SLFN5,1047
RP11-47L3.1,148
SLFN11,63
RP11-686D22.5,4
RP11-686D22.4,1
SLFN12,45
SLFN13,179
SLFN12L,199
RP11-686D22.9,0
RP11-1094M14.10,0
SLFN14,0
RP11-1094M14.12,1
RP11-1094M14.14,1
RP11-1094M14.11,263
PEX12,12
AP2B1,230
CTC-507E2.1,9
RASL10B,4
GAS2L2,0
MMP28,16
C17orf50,2
AC015849.12,0
TAF15,600
AC015849.19,2
C17orf66,6
AC015849.2,5
CCL5,11320
AC015849.16,2
RDM1,18
LYZL6,0
CCL16,0
CCL14,0
CCL15-CCL14,0
CTB-186H2.3,1
CCL15,1
RP11-104J23.1,0
RP11-104J23.2,0
CCL23,23
CCL18,2
AC069363.1,78
CCL3,1874
CCL4,7658
CTB-91J4.1,4
TBC1D3B,0
AC131056.3,18
CCL3L3,32
CCL4L1,32
AC131056.5,0
TBC1D3C,0
TBC1D3H,0
CCL3L1,54
CCL4L2,84
TBC1D3G,0
ZNHIT3,633
MYO19,97
PIGW,50
GGNBP2,1261
DHRS11,7
MRM1,44
CTB-75G16.3,12
CTD-3194G12.1,0
CTD-3194G12.2,0
RP11-445F12.1,0
LHX1,0
RP11-445F12.2,0
AATF,407
CTC-268N12.2,0
ACACA,64
C17orf78,0
TADA2A,128
RP11-378E13.4,11
DUSP14,73
SYNRG,982
DDX52,309
RP11-697E22.1,0
RP11-697E22.2,1
RP11-697E22.3,0
HNF1B,0
RP11-115K3.1,0
AC091199.1,0
TBC1D3F,0
TBC1D3,0
RP11-1407O15.2,52
MRPL45,260
GPR179,0
SOCS7,0
ARHGAP23,10
SRCIN1,3
CTB-58E17.2,0
C17orf96,0
CTB-58E17.1,65
CTB-58E17.3,4
MLLT6,385
CTB-58E17.9,0
AC006449.1,3
CISD3,225
PCGF2,1
CTB-58E17.5,0
PSMB3,1519
PIP4K2B,52
CWC25,458
C17orf98,1
RPL23,18470
LASP1,313
RP1-56K13.2,9
RP1-56K13.3,0
LINC00672,100
FBXO47,0
RP1-56K13.5,0
CTD-2206N4.2,0
PLXDC1,65
ARL5C,16
RP5-906A24.2,1
CACNB1,20
RPL19,64003
STAC2,4
RP11-690G19.3,48
FBXL20,98
CTB-131K11.1,1
MED1,164
CDK12,568
NEUROD2,29
AC087491.2,0
PPP1R1B,1
STARD3,339
TCAP,4
PNMT,5
PGAP3,27
ERBB2,24
MIEN1,990
GRB7,1
RP11-94L15.2,790
IKZF3,284
ZPBP2,0
GSDMB,60
ORMDL3,460
RP11-387H17.4,2
LRRC3C,0
GSDMA,3
PSMD3,398
RP11-387H17.6,3
CSF3,0
MED24,50
THRA,138
NR1D1,36
MSL1,172
CASC3,181
RAPGEFL1,6
WIPF2,315
CDC6,75
CTD-2267D19.6,0
RARA,154
CTD-2267D19.2,60
CTD-2267D19.3,0
GJD3,0
TOP2A,496
IGFBP4,8
TNS4,4
RP5-1028K7.2,102
CCR7,1322
SMARCE1,852
KRT222,0
KRT222,0
KRT24,0
KRT25,0
KRT26,0
KRT27,0
KRT28,0
RP11-605F20.1,0
KRT10,103
TMEM99,88
RP5-1110E20.1,0
KRT12,0
KRT20,0
AC004231.2,1
KRT23,0
KRT39,0
KRT40,0
KRTAP3-3,0
KRTAP3-2,0
KRTAP3-1,0
KRTAP1-5,0
KRTAP1-4,0
KRTAP1-3,0
KRTAP1-1,0
KRTAP2-1,0
KRTAP2-2,0
KRTAP2-3,0
KRTAP2-4,0
KRTAP4-7,0
KRTAP4-8,0
KRTAP4-16P,0
KRTAP4-9,0
KRTAP4-11,0
KRTAP4-12,0
KRTAP4-6,0
KRTAP4-5,0
KRTAP4-4,0
KRTAP4-3,0
KRTAP4-2,0
KRTAP4-1,0
KRTAP9-1,0
KRTAP9-2,0
KRTAP9-3,0
KRTAP9-8,0
KRTAP9-4,0
KRTAP9-9,0
KRTAP9-6,2
KRTAP9-7,0
KRTAP29-1,0
KRTAP16-1,0
KRTAP17-1,0
KRT33A,0
KRT33B,0
KRT34,0
KRT31,0
AC003958.2,1
KRT37,0
KRT38,0
KRT32,0
KRT35,0
KRT36,0
KRT13,2
AC019349.5,0
KRT15,15
KRT19,0
LINC00974,0
KRT9,0
KRT14,0
KRT16,0
KRT17,0
JUP,110
EIF1,17733
GAST,0
HAP1,74
LEPREL4,22
FKBP10,2
NT5C3B,179
KLHL10,1
KLHL11,23
ACLY,124
CNP,215
DNAJC7,1079
NKIRAS2,304
ZNF385C,6
DHX58,92
KAT2A,112
CTD-2132N18.3,1
HSPB9,2
RAB5C,904
RP11-358B23.1,0
KCNH4,0
HCRT,0
GHDC,71
STAT5B,179
RP11-358B23.5,1
STAT5A,134
STAT3,701
PTRF,21
ATP6V0A1,147
NAGLU,19
HSD17B1,34
RP11-400F19.6,82
COASY,239
MLX,625
PSMC3IP,56
FAM134C,140
TUBG1,138
TUBG2,16
PLEKHH3,17
CCR10,12
CTD-3193K9.4,27
CNTNAP1,2
CTD-3193K9.3,0
EZH1,364
RAMP2-AS1,26
RAMP2,2
VPS25,360
WNK4,2
COA3,436
CNTD1,5
BECN1,344
PSME3,164
AOC2,0
AOC3,1
LINC00671,2
G6PC,0
PTGES3L-AARSD1,0
AARSD1,196
PTGES3L,2
RUNDC1,111
RPL27,29191
IFI35,366
VAT1,74
RND2,0
CTD-3199J23.4,0
BRCA1,162
RP11-242D8.1,11
NBR1,231
TMEM106A,267
LINC00910,223
ARL4D,19
MIR2117,0
DHX8,213
ETV4,0
RP11-392O1.4,0
MEOX1,11
CTC-501O10.1,0
SOST,0
DUSP3,35
C17orf105,1
RP5-905N1.2,0
MPP3,3
CD300LG,0
MPP2,7
RP11-527L4.5,9
FAM215A,0
RP11-527L4.6,0
RP11-527L4.2,4
PPY,0
PYY,0
NAGS,20
TMEM101,295
LSM12,425
G6PC3,91
HDAC5,182
RP11-546M21.6,4
C17orf53,6
ASB16,1
ASB16-AS1,75
TMUB2,304
ATXN7L3,48
CTB-175E5.7,0
UBTF,429
RP5-882C2.2,48
SLC4A1,5
AC003102.1,0
AC003043.1,0
AC003102.3,12
RUNDC3A,1
SLC25A39,532
RP5-1067M6.3,0
GRN,712
FAM171A2,0
ITGA2B,6
GPATCH8,844
FZD2,2
RP11-1072C15.2,0
C17orf104,24
CCDC43,195
RP11-1072C15.4,2
DBF4B,68
ADAM11,0
CTC-296K1.3,0
CTC-296K1.4,0
GJC1,49
HIGD1B,7
EFTUD2,131
CCDC103,0
FAM187A,0
AC015936.3,0
GFAP,6
KIF18B,28
CTD-2534I21.8,2
C1QL1,2
CTD-2534I21.9,0
DCAKD,87
NMT1,126
PLCD3,8
ACBD4,105
HEXIM1,181
AC002117.1,157
HEXIM2,42
RP13-890H12.2,0
CTD-2020K17.1,123
FMNL1,354
CTD-2020K17.3,4
CTD-2020K17.4,22
MAP3K14-AS1,9
SPATA32,5
CTB-39G8.2,2
ARHGAP27,146
CTB-39G8.3,0
PLEKHM1,145
AC091132.1,0
RP11-798G7.5,2
RP11-798G7.8,51
RP11-798G7.6,9
CRHR1,13
RP11-293E1.2,1
RP11-293E1.1,0
MAPT-AS1,0
SPPL2C,0
MAPT,24
RP11-669E14.4,0
STH,0
KANSL1,455
RP11-669E14.6,25
KANSL1-AS1,657
ARL17B,129
LRRC37A,14
LRRC37A2,101
ARL17A,202
NSF,96
WNT3,1
WNT9B,1
RP11-63A1.2,0
RP11-63A1.1,1
GOSR2,205
RP11-156P1.2,0
RPRML,0
CDC27,310
RP5-867C24.5,0
MYL4,222
ITGB3,1
ITGB3,0
RP11-290H9.4,0
EFCAB13,127
CTD-2026D20.2,0
NPEPPS,278
RP11-580I16.2,15
KPNB1,980
RP11-138C9.1,0
TBKBP1,9
TBX21,72
OSBPL7,38
MRPL10,392
LRRC46,6
SCRN2,284
SP6,0
RP11-6N17.1,0
RP11-6N17.2,3
SP2,134
AC003665.1,18
RP11-6N17.3,0
PNPO,42
RP11-6N17.6,4
PRR15L,0
CDK5RAP3,820
RP11-6N17.10,3
COPZ2,2
NFE2L1,97
RP5-890E16.4,0
CBX1,557
SNX11,87
SKAP1,812
RP11-456D7.1,19
AC090627.1,0
RP11-433M22.2,12
HOXB1,0
HOXB2,67
HOXB-AS1,159
HOXB3,16
HOXB-AS3,5
HOXB-AS2,0
HOXB4,12
HOXB5,0
HOXB6,3
HOXB7,10
HOXB8,0
HOXB9,0
HOXB-AS4,0
RP11-357H14.17,11
CTD-2377D24.8,0
CTD-2377D24.6,2
PRAC1,0
PRAC2,0
HOXB13,0
CTD-2377D24.4,0
TTLL6,1
CALCOCO2,544
ATP5G1,1206
UBE2Z,130
SNF8,492
AC091133.1,0
GIP,0
RP11-501C14.5,0
IGF2BP1,41
RP11-501C14.6,0
B4GALNT2,0
RP11-708H21.4,0
GNGT2,73
ABI3,358
PHOSPHO1,0
ZNF652,241
RP11-1079K10.3,0
RP11-81K2.1,4
RP11-1079K10.2,0
PHB,982
RP11-1079K10.4,12
RP11-1079K10.5,1
NGFR,3
RP5-1029K10.2,0
RP5-1029K10.4,0
NXPH3,2
SPOP,628
SLC35B1,301
RP11-613C6.2,0
FAM117A,113
KAT7,186
RP11-304F15.7,0
TAC4,0
RP11-304F15.3,3
RP11-304F15.4,2
RP11-304F15.6,0
DLX4,1
DLX3,0
RP11-1094H24.3,3
RP11-1094H24.4,0
ITGA3,31
PDK2,104
RP5-875H18.4,0
SAMD14,1
PPP1R9B,113
AC002401.1,0
RP11-893F2.13,0
RP11-893F2.14,0
SGCA,5
COL1A1,10
RP11-893F2.5,1
RP11-893F2.15,0
RP11-893F2.6,0
TMEM92,2
RP11-893F2.9,0
XYLT2,38
MRPL27,421
EME1,8
LRRC59,238
RP1-117B12.4,0
ACSF2,61
CHAD,0
RSAD1,77
RP11-94C24.6,0
MYCBPAP,27
EPN3,0
SPATA20,100
CACNA1G-AS1,0
CACNA1G,2
RP11-94C24.11,0
CTB-22K21.2,0
ABCC3,16
ANKRD40,110
RP11-294J22.6,100
LUC7L3,3573
WFIKKN2,0
RP11-506D12.5,0
TOB1,385
RP11-700H6.4,0
RP11-700H6.1,10
RP11-700H6.2,0
SPAG9,214
RP11-481C4.1,0
NME1,453
NME1-NME2,56
NME2,76
MBTD1,184
UTP18,338
RP11-1018N14.1,6
RP11-1018N14.3,0
RP11-1018N14.4,0
RP11-1018N14.2,3
RP11-1018N14.5,0
CA10,0
RP11-429O1.1,0
AC102948.2,0
C17orf112,0
KIF2B,0
TOM1L1,9
COX11,503
STXBP4,42
CTC-462L7.1,6
HLF,12
RP11-515O17.2,0
RP11-515O17.3,6
MMD,169
RP11-515E23.2,0
RP11-515E23.1,0
TMEM100,4
PCTP,90
RP11-763E3.1,0
ANKFN1,0
NOG,7
C17orf67,16
DGKE,151
RP11-670E13.2,6
TRIM25,134
RP11-670E13.5,0
COIL,340
RP5-1107A17.3,1
SCPEP1,433
RP11-166P13.3,43
AKAP1,45
RP11-166P13.4,73
MSI2,856
RP11-118E18.2,0
RP11-118E18.4,0
CCDC182,0
RP11-60A24.3,0
MRPS23,426
CUEDC1,12
RP11-343K8.3,0
VEZF1,358
RP11-159D12.5,11
RP11-159D12.2,29
SRSF1,1000
RP11-159D12.10,10
DYNLL2,55
OR4D1,0
OR4D2,0
EPX,1
MKS1,31
LPO,20
MPO,32
BZRAP1,30
BZRAP1-AS1,70
MIR142,1293
SUPT4H1,901
RNF43,69
HSF5,6
MTMR4,258
RP11-112H10.4,1
4-Sep,5
C17orf47,0
TEX14,6
RAD51C,299
PPM1E,0
TRIM37,125
AC099850.1,14
SKA2,394
PRR11,81
CTD-2510F5.6,0
CTD-2510F5.4,0
SMG8,13
GDPD1,59
YPEL2,307
RP11-567L7.5,0
RP11-567L7.6,0
DHX40,92
CLTC,336
PTRH2,102
VMP1,518
TUBD1,135
RPS6KB1,192
RP11-178C3.1,0
RNFT1,219
TBC1D3P1-DHX40P1,1
RP11-178C3.2,3
