,BMET8_Distal
C15orf65,6
DYX1C1,33
PYGO1,1
PRTG,0
RP11-420M1.2,0
NEDD4,38
RFX7,88
TEX9,21
RP11-48G14.2,1
RP11-48G14.1,0
MNS1,50
ZNF280D,188
TCF12,115
LINC00926,217
RP11-358M11.3,0
CGNL1,2
CTD-2515H24.3,0
CTD-2515H24.4,0
GCOM1,0
MYZAP,0
POLR2M,168
RP11-344A16.2,4
ALDH1A2,0
CTD-2330J20.2,0
AQP9,41
LIPC,8
RP11-355N15.1,6
RP11-50C13.1,0
ADAM10,211
RP11-30K9.6,7
FAM63B,252
RP11-30K9.5,0
RNF111,107
SLTM,911
AC025918.2,0
CCNB2,91
MYO1E,18
C15ORF31,0
LDHAL6B,0
FAM81A,3
GCNT3,0
GTF2A2,867
BNIP2,502
RP11-361D15.2,4
FOXB1,0
RP11-82L7.4,0
ANXA2,1101
NARG2,253
RP11-219B17.1,8
RORA,721
CTD-2501E16.2,9
RP11-219B17.2,0
RP11-554D20.1,0
RP11-39M21.1,0
RP11-39M21.2,0
RP11-507B12.2,2
RP11-259A24.1,0
RP11-507B12.1,0
RP11-162I7.1,0
RP11-16B9.1,0
VPS13C,683
RP11-643M14.1,2
C2CD4A,0
C2CD4B,0
RP11-299H22.1,8
RP11-1O10.1,0
RP11-299H22.6,0
RP11-299H22.7,0
TLN2,16
RP11-625H11.1,0
RP11-625H11.2,0
RP11-1069G10.1,0
RP11-1069G10.2,0
TPM1,220
RP11-244F12.3,5
RP11-244F12.2,0
RP11-69G7.1,0
LACTB,68
RPS27L,1651
RAB8B,285
APH1B,118
CA12,1
RP11-321G12.1,0
AC007950.1,0
USP3,454
USP3-AS1,17
FBXL22,6
HERC1,286
RP11-317G6.1,0
DAPK2,11
RP11-111E14.1,0
FAM96A,661
SNX1,235
SNX22,64
PPIB,1577
CSNK1G1,86
CTD-2116N17.1,0
KIAA0101,1780
TRIP4,68
ZNF609,110
OAZ2,349
AC100830.4,3
AC100830.5,8
AC100830.3,15
RBPMS2,12
PIF1,66
AC069368.3,1
PLEKHO2,74
ANKDD1A,21
SPG21,296
MTFMT,82
SLC51B,0
RASL12,0
KBTBD13,0
UBAP1L,6
PDCD7,93
CLPX,196
CILP,1
PARP16,66
IGDCC3,0
IGDCC4,0
DPP8,325
PTPLAD1,143
VWA9,99
SLC24A1,16
DENND4A,96
RAB11A,558
MEGF11,20
RP11-653J6.1,0
DIS3L,132
RP11-352G18.2,2
TIPIN,1130
MAP2K1,99
CTD-3185P2.2,1
CTD-3185P2.1,33
SNAPC5,254
RPL4,17469
ZWILCH,61
LCTL,13
RP11-321F6.1,0
SMAD6,1
RP11-798K3.4,0
RP11-798K3.3,2
RP11-798K3.2,0
SMAD3,87
RP11-342M21.2,0
AAGAB,108
IQCH,3
IQCH-AS1,50
C15orf61,107
RP11-502I4.3,15
MAP2K5,25
SKOR1,0
RP11-34F13.2,0
PIAS1,270
CALML4,17
RP11-315D16.2,0
CLN6,145
RP11-315D16.4,1
FEM1B,106
RP11-709B3.2,0
ITGA11,0
CORO2B,1
ANP32A,730
SPESP1,12
NOX5,0
RP11-809H16.4,0
LINC00277,0
RP11-809H16.5,1
GLCE,19
RP11-352D13.5,0
PAQR5,0
RP11-253M7.1,0
KIF23,56
RPLP1,96129
RP11-253M7.4,4
RP11-279F6.1,1
RP11-279F6.2,0
RP11-279F6.3,11
RP11-19J5.2,0
LINC00593,0
TLE3,130
AC011648.1,0
RP11-543G18.1,0
RP11-96C21.1,0
UACA,22
RP11-138H8.2,2
RP11-138H8.3,0
RP11-138H8.7,4
LARP6,1
LRRC49,3
THAP10,3
THSD4,3
CT62,0
RP11-673C5.2,0
CTD-2524L6.3,0
MYO9A,154
RP11-390D11.1,0
SENP8,5
RP11-2I17.4,0
GRAMD2,0
PKM,972
PARP6,53
CELF6,0
RP11-106M3.3,2
CELF6,2
HEXA,350
HEXA-AS1,14
TMEM202,0
RP11-1007O24.3,1
RP11-1007O24.2,3
ARIH1,98
RP11-1006G14.2,0
RP11-1006G14.1,2
GOLGA6B,0
HIGD2B,6
BBS4,57
ADPGK,394
ADPGK-AS1,1
NEO1,20
RP11-272D12.2,0
HCN4,0
RP11-272D12.1,0
C15orf60,1
NPTN,86
CD276,3
C15orf59,0
RP11-8P11.3,0
RP11-24D15.1,0
TBC1D21,0
LOXL1-AS1,17
LOXL1,8
STOML1,24
PML,139
GOLGA6A,0
ISLR2,1
RP11-247C2.2,3
RP11-665J16.1,0
ISLR,0
STRA6,4
RP11-60L3.1,0
CCDC33,0
CYP11A1,0
CTD-2311M21.3,0
SEMA7A,8
UBL7,223
UBL7-AS1,142
RP11-10O17.3,0
ARID3B,53
CLK3,157
CTD-3154N5.1,0
EDC3,44
CYP1A1,0
CYP1A2,1
CSK,323
LMAN1L,0
CPLX3,0
ULK3,108
SCAMP2,293
MPI,67
FAM219B,122
CTD-2235H24.2,0
COX5A,1465
RPP25,6
SCAMP5,14
PPCDC,59
C15orf39,37
RP11-69H7.3,0
RP11-69H7.2,0
GOLGA6C,0
GOLGA6D,0
COMMD4,258
NEIL1,112
RP11-817O13.6,5
MAN2C1,178
RP11-817O13.8,22
SIN3A,179
PTPN9,63
SNUPN,134
CTD-2026K11.3,7
CTD-2026K11.2,0
IMP3,638
SNX33,5
CSPG4,0
CTD-2026K11.1,0
AC105020.1,0
ODF3L1,0
DNM1P35,0
AC019294.1,0
MIR4313,0
UBE2Q2,150
FBXO22,72
NRG4,7
C15orf27,15
RP11-593F23.1,1
ETFA,485
ISL2,0
RP11-685G9.2,0
RP11-685G9.4,0
SCAPER,210
RCN2,98
PSTPIP1,407
RP11-797A18.4,1
RP11-797A18.3,0
TSPAN3,91
PEAK1,62
HMG20A,71
RP11-307C19.1,0
RP11-307C19.2,0
LINGO1,0
RP11-307C19.3,0
CTD-2632K10.1,0
CTD-2071N1.1,0
RP11-114H24.7,0
RP11-114H24.3,1
TBC1D2B,106
RP11-114H24.6,1
SH2D7,0
CIB2,4
IDH3A,100
RP11-285A1.1,3
ACSBG1,24
RP11-762H8.3,1
DNAJA4,119
WDR61,256
RP11-762H8.1,1
CRABP1,0
IREB2,349
RP11-650L12.1,2
HYKK,22
AC027228.1,0
PSMA4,1000
CHRNA5,6
RP11-650L12.2,0
CHRNA3,0
CHRNB4,0
RP11-335K5.2,5
ADAMTS7,2
MORF4L1,1804
CTSH,429
RASGRF1,1
RP11-16K12.1,14
RP11-17L5.4,0
ANKRD34C,0
TMED3,359
RP11-358L4.1,1
KIAA1024,0
RP11-38G5.2,0
MTHFS,164
RP11-38G5.4,1
ST20-MTHFS,0
ST20,76
C15orf37,0
C15ORF37,0
BCL2A1,170
ZFAND6,488
FAH,66
RP11-2E17.2,0
RP11-2E17.1,0
LINC00927,1
RP11-210M15.2,0
ARNT2,10
RP11-210M15.1,0
RP11-379K22.2,2
RP11-379K22.3,0
ABHD17C,10
RP11-28H5.2,0
KIAA1199,2
RP11-351M8.1,0
MESDC2,345
RP11-775C24.3,0
MESDC1,40
C15orf26,1
IL16,330
STARD5,17
RP11-761I4.3,5
TMC3,0
CTD-2240J17.1,1
CTD-2034I4.1,0
CTD-2034I4.2,2
RP11-499F3.1,0
RP11-499F3.2,2
RP11-276M12.1,1
MEX3B,12
RP11-597K23.2,0
EFTUD1,41
FAM154B,10
GOLGA6L10,0
GOLGA6L9,0
RPS17,400
GOLGA6L18,0
GOLGA6L19,0
GOLGA6L20,13
RPS17L,514
RP11-152F13.10,0
RP11-379H8.1,0
CPEB1,3
RP11-752G15.3,0
AP3B2,6
AC105339.1,10
RP11-752G15.8,3
RP11-752G15.6,146
FSD2,10
WHAMM,126
HOMER2,15
RP11-382A20.5,3
FAM103A1,275
C15orf40,305
RP11-382A20.7,1
BTBD1,62
RP11-382A20.6,0
TM6SF1,28
RP11-382A20.2,1
HDGFRP3,46
RP11-382A20.4,6
BNC1,0
SH3GL3,0
ADAMTSL3,5
RP13-262C2.3,0
UBE2Q2L,8
GOLGA6L4,12
RP11-182J1.13,0
RP11-182J1.10,0
ZSCAN2,37
RP11-182J1.5,1
RP11-182J1.1,0
WDR73,221
NMB,31
SEC11A,1370
RP11-245C17.2,1
ZNF592,72
ALPK3,0
SLC28A1,0
PDE8A,47
AKAP13,911
RP11-815J21.2,2
RP11-815J21.4,0
RP11-815J21.3,0
RP11-158M2.2,1
RP11-158M2.3,10
RP11-158M2.4,0
RP11-158M2.5,0
KLHL25,0
RP11-553E24.3,0
RP11-553E24.2,0
AGBL1,0
AGBL1-AS1,0
RP11-182L7.1,0
RP11-133L19.1,0
RP11-138H10.2,0
RP11-648K4.2,0
LINC00052,0
NTRK3,1
NTRK3-AS1,0
MRPL46,127
MRPS11,390
DET1,35
RP11-97O12.2,0
AEN,88
ISG20,1228
RP11-343B18.2,0
ACAN,2
HAPLN3,88
MFGE8,51
RP11-326A19.4,0
RP11-326A19.3,1
ABHD2,252
RLBP1,0
FANCI,122
POLG,111
RP11-217B1.2,3
LINC00925,12
RHCG,0
LINC00928,0
RP11-429B14.4,0
TICRR,19
RP11-429B14.3,0
KIF7,1
PLIN1,0
PEX11A,38
WDR93,15
MESP1,2
MESP2,0
ANPEP,89
AP3S2,59
C15orf38-AP3S2,0
C15orf38,23
ZNF710,45
RP11-617F23.1,24
IDH2,805
CTD-2315E11.1,0
SEMA4B,18
CIB1,993
GDPGP1,4
RP11-697E2.4,2
TTLL13,0
RP11-697E2.6,0
NGRN,14
GABARAPL3,0
ZNF774,4
IQGAP1,615
RP11-154B12.3,0
CRTC3,185
CTD-3065B20.2,1
CTD-3065B20.3,0
RP11-387D10.2,11
BLM,103
FURIN,104
FES,185
MAN2A2,171
AC068831.15,0
UNC45A,125
HDDC3,262
AC068831.3,0
AC068831.6,3
RCCD1,90
PRC1,209
PRC1-AS1,0
VPS33B,41
AC068831.10,20
SV2B,5
RP11-661P17.1,14
RP11-692C24.1,1
RP11-692C24.2,0
SLCO3A1,112
RP11-152L20.3,0
RP11-24J19.1,0
ST8SIA2,0
RP11-763K15.1,0
C15orf32,0
LINC00930,0
RP11-386M24.3,0
RP11-386M24.6,0
RP11-386M24.9,0
FAM174B,7
CHD2,810
RGMA,0
AC112693.2,6
RP11-326A13.1,0
RP11-266O8.1,0
RP11-164C12.2,0
RP11-739G5.1,0
CTD-3049M7.1,1
RP11-76E17.2,0
RP11-76E17.3,39
RP11-76E17.4,6
CTD-2643K12.2,0
CTD-2643K12.3,0
MCTP2,172
RP11-4F5.2,31
RP11-57P19.1,0
CTD-2576F9.2,0
RP11-255M2.1,0
RP11-255M2.2,0
CTD-2536I1.1,0
LINC00924,14
RP11-398J10.2,0
RP11-4G2.1,0
RP11-236L14.1,0
NR2F2-AS1,0
RP11-327J17.2,0
RP11-327J17.1,0
AC016251.1,0
NR2F2,0
RP11-522B15.3,0
AC087477.1,0
RP11-522B15.4,0
RP11-522B15.5,0
RP11-522B15.7,0
SPATA8-AS1,0
SPATA8,0
RP11-315L6.1,0
CTD-2147F2.1,0
CTD-2147F2.2,0
RP11-461F11.1,0
RP11-461F11.3,0
LINC00923,1
RP11-753A21.2,0
ARRDC4,47
RP11-753A21.1,0
AC144835.1,0
CTD-2544M6.1,0
CTD-2544M6.2,0
RP11-183E24.2,0
RP11-167B3.1,0
FAM169B,0
RP11-35O15.1,1
IGF1R,76
RP11-654A16.1,0
RP11-654A16.3,0
PGPEP1L,0
SYNM,6
RP11-6O2.4,0
TTC23,2
RP11-6O2.3,0
LRRC28,111
AC022819.2,0
RP11-20G13.3,0
RP11-20G13.2,0
RP11-20G13.1,0
MEF2A,299
AC015660.1,0
LYSMD4,24
DKFZP779J2370,0
CTD-2054N24.2,6
CTD-3076O17.1,1
ADAMTS17,5
CTD-3076O17.2,45
RP11-90E5.1,2
SPATA41,13
RP11-168G16.2,0
CERS3,0
RP11-526I2.5,28
RP11-526I2.1,0
LINS,278
ASB7,55
RP11-66B24.5,0
RP11-66B24.2,0
RP11-66B24.7,13
RP11-66B24.1,0
RP11-66B24.8,0
ALDH1A3,0
RP11-66B24.4,6
LRRK1,19
RP11-505E24.3,0
RP11-505E24.2,10
RP11-424I19.1,0
RP11-424I19.2,0
CHSY1,72
VIMP,457
SNRPA1,473
RP11-299G20.2,8
PCSK6,1
RP11-299G20.3,0
TM2D3,243
TARSL2,71
RP11-89K11.1,28
OR4F6,0
OR4F15,0
OR4F4,0
FAM138E,0
MIR1302-11,2
WASH4P,1059
WASIR2,6
POLR3K,318
SNRNP25,415
RHBDF1,0
MPG,514
NPRL3,258
Z69720.2,4
Z69666.2,3
HBZ,3
HBM,262
HBA2,4199
HBA1,4112
HBQ1,219
LA16c-OS12.2,6
LUC7L,201
ITFG3,98
ITFG3,0
RGS11,5
ARHGDIG,0
PDIA2,4
AXIN1,77
MRPL28,297
TMEM8A,79
NME4,453
DECR2,29
RAB11FIP3,3
CAPN15,75
LA16c-366D1.3,0
C16orf11,0
PIGQ,93
NHLRC4,26
RAB40C,29
WFIKKN1,0
C16orf13,699
FAM195A,77
AL022341.3,1
WDR90,39
LA16c-349E10.1,0
RHOT2,257
RHBDL1,26
LA16c-313D11.9,1
STUB1,123
JMJD8,56
WDR24,27
FBXL16,15
LA16c-380A1.1,0
METRN,34
FAM173A,31
CCDC78,8
HAGHL,57
NARFL,125
MSLN,1
MSLNL,0
RPUSD1,66
CHTF18,32
GNG13,0
PRR25,0
LMF1,40
LA16c-306A4.1,0
LA16c-366D3.1,0
RP11-161M6.2,9
AC009041.2,0
SOX8,0
RP11-161M6.3,21
RP11-161M6.5,0
SSTR5,0
C1QTNF8,0
LA16c-381G6.1,0
CACNA1H,1
RP11-616M22.1,0
RP11-616M22.2,0
RP11-616M22.3,1
TPSG1,0
TPSAB1,10
TPSD1,0
PRSS29P,0
RP11-616M22.7,0
UBE2I,1308
LA16c-358B7.3,14
BAIAP3,1
TSR3,53
GNPTG,130
LA16c-316G12.2,5
UNKL,120
LA16c-312E8.2,0
C16orf91,150
CCDC154,9
CLCN7,95
LA16c-390E6.5,2
LA16c-390E6.4,0
PTX4,0
TELO2,56
IFT140,7
LA16c-385E7.1,3
TMEM204,212
LA16c-395F10.2,0
CRAMP1L,71
LA16c-395F10.1,0
LA16c-431H6.6,44
HN1L,125
MAPK8IP3,52
LA16c-329F2.1,0
LA16c-361A3.3,0
NME3,388
MRPS34,662
EME2,42
SPSB3,516
NUBP2,432
IGFALS,0
HAGH,258
FAHD1,103
MEIOB,2
XX-DJ76P10__A.2,0
HS3ST6,0
MSRB1,384
RPL3L,12
NDUFB10,1202
RPS2,35722
SNHG9,164
RNF151,0
TBL3,59
NOXO1,1
AC005606.1,0
GFER,38
AC005606.14,0
SYNGR3,3
AC005606.15,0
ZNF598,50
NPW,7
SLC9A3R2,8
NTHL1,79
TSC2,181
PKD1,58
RP11-304L19.4,0
RP11-304L19.2,1
RAB26,1
RP11-304L19.5,401
TRAF7,196
CASKIN1,1
MLST8,151
BRICD5,35
RP11-304L19.8,0
PGP,34
E4F1,69
RP11-304L19.12,0
DNASE1L2,2
ECI1,29
RP11-304L19.11,2
RNPS1,882
AC009065.1,0
MIR940,23
ABCA3,5
CCNF,50
RP11-715J22.3,3
RP11-715J22.4,0
C16orf59,25
RP11-715J22.2,7
NTN3,0
TBC1D24,30
RP11-20I23.1,0
ATP6V0C,3
ATP6C,0
AMDHD2,110
CEMP1,1
PDPK1,174
RP11-20I23.13,11
RP11-20I23.8,2
RP11-20I23.6,10
RP11-20I23.7,3
CTD-3126B10.1,0
CTD-3126B10.4,1
KCTD5,53
PRSS27,46
SRRM2-AS1,10
SRRM2,614
TCEB2,3949
PRSS33,0
PRSS21,83
ZG16B,20
PRSS22,0
LA16c-325D7.1,0
LA16c-325D7.2,2
FLYWCH2,253
FLYWCH1,54
LA16c-321D4.2,1
KREMEN2,1
PKMYT1,25
PAQR4,25
LINC00514,15
LA16c-380H5.3,0
LA16c-380H5.4,0
LA16c-380H5.5,9
CLDN9,2
CLDN6,0
TNFRSF12A,4
HCFC1R1,211
THOC6,222
CCDC64B,2
RP11-473M20.5,0
MMP25,18
RP11-473M20.7,189
IL32,3844
RP11-473M20.9,88
ZSCAN10,1
ZNF205-AS1,10
ZNF205,7
RP11-473M20.14,99
ZNF213,24
CASP16,1
RP11-473M20.16,31
AJ003147.8,0
AJ003147.9,0
OR1F1,0
ZNF200,88
MEFV,45
ZNF263,107
TIGD7,23
ZNF75A,363
LA16c-360H6.3,3
OR2C1,0
NAA60,17
MTRNR2L4,19
ZSCAN32,57
ZNF174,28
ZNF597,4
NAA60,49
C16orf90,0
CLUAP1,138
RP11-461A8.1,0
SLX4,32
DNASE1,116
TRAP1,77
CREBBP,256
ADCY9,13
RP11-462G12.4,1
RP11-95P2.3,1
SRL,0
RP11-95P2.1,27
TFAP4,86
GLIS2,0
AC005356.1,0
PAM16,9
CORO7-PAM16,1
CORO7,206
VASN,0
DNAJA3,245
NMRAL1,156
HMOX2,336
CDIP1,95
C16orf96,0
RP11-709D24.5,14
UBALD1,101
MGRN1,87
RP11-709D24.6,0
NUDT16L1,142
ANKS3,129
C16orf71,0
ZNF500,68
12-Sep,0
SMIM22,0
RP11-127I20.5,0
ROGDI,187
GLYR1,227
UBN1,132
PPL,13
SEC14L5,0
NAGPA,39
ALG1,60
C16orf89,1
FAM86A,57
RP11-10K17.6,12
RP11-382N13.2,0
RP11-124K4.1,0
RBFOX1,1
RP11-26O3.1,0
CTD-2535I10.1,0
RP11-279O17.2,0
RP11-279O17.1,0
RP11-279O17.3,0
RP11-568A19.1,0
RP11-483K5.3,0
TMEM114,0
METTL22,90
ABAT,38
TMEM186,71
PMM2,56
RP11-152P23.2,0
RP11-77H9.2,6
CARHSP1,674
RP11-77H9.5,6
RP11-77H9.6,1
USP7,173
RP11-77H9.8,5
RP11-473I1.6,0
C16orf72,89
RP11-473I1.5,48
RP11-243A14.1,3
RP11-243A14.2,0
RP11-243A14.3,0
RP11-418I22.2,0
RP11-297M9.1,0
RP11-297M9.2,0
GRIN2A,0
RP11-895K13.2,0
ATF7IP2,345
RP11-609N14.1,12
RP11-27M24.3,0
EMP2,16
RP11-27M24.1,0
TEKT5,0
RP11-109M19.1,0
NUBP1,107
TVP23A,2
RP11-876N24.2,9
CIITA,62
DEXI,33
RP11-876N24.4,3
CLEC16A,51
RP11-66H6.3,24
RP11-396B14.2,0
RMI2,38
SOCS1,31
TNP2,0
PRM3,0
PRM2,0
PRM1,0
RP11-485G7.5,3
RP11-485G7.6,0
CTD-3088G3.8,21
CTD-3088G3.6,1
LITAF,1310
SNN,29
TXNDC11,55
RP11-490O6.2,32
ZC3H7A,162
BCAR4,0
RSL1D1,1704
RP11-166B2.8,3
GSPT1,213
RP11-166B2.5,13
RP11-166B2.1,10
TNFRSF17,38
AC007216.2,0
SNX29,165
RP11-166B2.7,0
RP11-276H1.3,0
RP11-276H1.2,0
RP11-165M1.3,0
CTD-3037G24.4,3
CTD-3037G24.3,0
CPPED1,147
CTD-2583P5.1,2
CTD-2583P5.3,6
SHISA9,3
AC009134.1,0
U91319.1,0
AC003009.1,0
U95743.1,0
ERCC4,83
CTD-2135D7.2,4
CTD-2135D7.3,0
CTD-2135D7.5,0
CTD-2135D7.4,0
MKL2,51
CTA-276F8.2,0
RP11-65J21.3,0
RP11-65J21.1,0
RP11-65J21.4,1
PARN,146
AC092291.2,0
BFAR,292
PLA2G10,0
RP11-82O18.2,0
NPIPA3,1
RP11-719K4.6,0
NPIPA2,4
NOMO1,26
MIR3179-1,0
MIR3180-1,0
NPIPA1,16
PDXDC1,181
RP11-680G24.5,17
NTAN1,148
RRN3,118
RP11-72I8.1,10
MIR3180-4,5
NPIPA5,10
RP11-1021N1.1,0
MPV17L,242
C16orf45,13
KIAA0430,232
CTB-193M12.1,0
NDE1,200
MYH11,37
AF001548.5,19
AF001548.6,0
FOPNL,193
CTA-972D3.2,0
ABCC1,71
ABCC6,8
RP11-517A5.7,0
NOMO3,43
RP11-517A5.5,1
RP11-517A5.4,3
MIR3179-2,0
MIR3180-2,0
NPIPA7,5
NPIPA7,0
RP11-14N9.2,0
XYLT1,48
CTD-2576D5.4,9
RP11-916L7.1,0
CTD-3229J4.1,0
CTA-481E9.4,0
CTA-481E9.3,0
NPIPA8,1
NPIPA7,0
MIR3180-3,0
MIR3179-3,0
NOMO2,5
RP11-457I16.2,0
RPS15A,59243
RP11-1035H13.3,0
ARL6IP1,723
RP11-1035H13.2,0
SMG1,638
CTD-2288F12.1,0
TMC7,18
RP11-626G11.5,0
RP11-626G11.1,1
COQ7,118
RP11-626G11.4,0
ITPRIPL2,34
CTD-2349B8.1,0
RP11-626G11.3,5
SYT17,5
CLEC19A,0
CTA-363E6.2,0
TMC5,4
CTA-363E6.5,0
CTA-363E6.6,7
CTA-363E6.7,3
GDE1,167
CCP110,176
C16orf62,95
KNOP1,209
AC002550.5,1
IQCK,12
CTD-2380F24.1,0
GPRC5B,2
GPR139,0
RP11-204E4.3,0
GP2,8
UMOD,0
PDILT,1
RP11-429K17.1,0
ACSM5,0
CTD-2194A8.2,0
ACSM2A,0
AC137056.1,0
ACSM2B,0
RP11-143N13.2,0
ACSM3,43
ACSM1,6
THUMPD1,351
AC004381.7,0
ERI2,74
AC004381.6,44
DCUN1D3,8
LYRM1,165
DNAH3,2
CTC-508F8.1,5
TMEM159,43
AF001550.7,0
ZP2,0
ANKS4B,0
CRYM,2
CRYM-AS1,15
NPIPB3,8
METTL9,396
IGSF6,235
OTOA,0
RP11-645C24.5,1
NPIPB4,34
UQCRC2,739
PDZD9,0
C16orf52,40
RP11-101E7.2,1
VWA3A,0
SDR42E2,5
EEF2K,32
RP11-141O15.1,0
POLR3E,100
CDR2,69
RP11-21M24.3,0
RP11-21M24.2,9
NPIPB5,188
RP11-105C19.2,0
RP11-105C19.1,3
HS3ST2,0
RP11-20G6.2,0
USP31,27
SCNN1G,1
CTC-391G2.1,0
SCNN1B,4
COG7,49
CTD-2270L9.4,10
GGA2,92
EARS2,33
UBFD1,43
NDUFAB1,1022
PALB2,75
CTD-2196E14.3,1
DCTN5,111
CTD-2196E14.9,5
CTD-2196E14.4,12
PLK1,57
CTD-2196E14.5,0
ERN2,1
CTD-2385L22.1,0
CHP2,0
PRKCB,569
AC004125.3,0
CACNG3,1
CTD-2313J23.1,2
RBBP6,308
CTD-2540M10.1,0
AC012317.1,0
TNRC6A,308
CTD-2515A14.1,15
SLC5A11,1
ARHGAP17,128
RP11-266L9.5,7
RP11-449H11.1,19
LCMT1,246
RP11-266L9.2,4
AQP8,0
ZKSCAN2,10
CTD-2547G23.2,0
CTA-249B10.1,0
HS3ST4,0
AC009158.1,0
AC002331.1,1
RP11-142A12.1,1
C16orf82,0
RP11-673P17.2,0
RP11-673P17.4,0
KDM8,18
CTD-3203P2.1,0
NSMCE1,466
CTD-3203P2.2,35
IL4R,314
IL21R,16
IL21R-AS1,1
GTF3C1,122
KIAA0556,22
CTD-2049O4.1,0
GSG1L,0
XPO6,160
RP11-57A19.2,1
SBK1,34
NPIPB6,0
EIF3CL,10
RP11-57A19.5,0
NPIPB7,0
CLN3,0
CLN3,176
APOBR,101
IL27,2
NUPR1,0
CCDC101,127
SULT1A2,1
SULT1A1,212
NPIPB8,0
EIF3C,69
NPIPB9,1
RP11-1348G14.4,6
RP11-1348G14.5,3
ATXN2L,191
RP11-24N18.1,3
TUFM,798
SH2B1,133
RP11-22P6.2,94
ATP2A1,0
RP11-22P6.3,29
RABEP2,100
CD19,31
NFATC2IP,400
RP11-264B17.2,1
SPNS1,167
RP11-264B17.4,0
LAT,661
RP11-264B17.5,8
CTB-134H23.2,0
RP11-426C22.5,42
RP11-426C22.4,0
SNX29P2,322
RP11-426C22.6,0
NPIPB11,3
RP11-345J4.5,272
BOLA2,2
SLX1B,4
SULT1A4,2
RP11-345J4.3,2
RP11-231C14.4,2
SPN,1029
QPRT,58
C16orf54,334
AC009133.17,12
ZG16,6
AC009133.21,0
KIF22,275
MAZ,315
AC009133.15,0
AC009133.14,18
AC009133.20,2
PRRT2,7
PAGR1,1
PAGR1,0
AC009133.12,15
MVP,217
CDIPT,88
CDIPT-AS1,0
SEZ6L2,0
ASPHD1,0
KCTD13,43
CTD-2574D22.2,6
TMEM219,880
TAOK2,67
HIRIP3,151
INO80E,181
DOC2A,11
C16orf92,0
FAM57B,8
ALDOA,2818
PPP4C,774
TBX6,18
YPEL3,177
RP11-455F5.3,4
GDPD3,11
RP11-455F5.4,16
MAPK3,69
CORO1A,3319
RP11-455F5.5,18
BOLA2B,90
SLX1A,12
SULT1A3,47
RP11-347C12.3,0
RP11-347C12.1,12
CD2BP2,274
RP11-347C12.10,0
TBC1D10B,60
MYLPF,23
ZNF48,11
1-Sep,591
1-Sep,0
ZNF771,8
DCTPP1,259
SEPHS2,399
ITGAL,282
RP11-297C4.2,0
RP11-297C4.3,1
RP11-297C4.1,0
ZNF768,26
ZNF747,56
ZNF747,0
AC002310.13,0
AC002310.12,76
ZNF764,38
ZNF688,106
AC002310.7,18
ZNF785,111
RP11-146F11.5,0
ZNF689,51
PRR14,161
FBRS,85
RP11-146F11.1,25
SRCAP,111
RP11-2C24.4,0
PHKG2,162
C16orf93,75
RNF40,115
RP11-2C24.6,0
ZNF629,21
BCL7C,113
MIR4519,57
CTF1,4
FBXL19-AS1,25
FBXL19,13
ORAI3,99
SETD1A,39
HSD3B7,17
AC135048.1,1
STX1B,3
STX4,204
RP11-196G11.2,4
ZNF668,37
ZNF668,0
AC135050.5,0
ZNF646,43
PRSS53,1
RP11-196G11.1,0
VKORC1,361
BCKDK,165
KAT8,137
RP11-388M20.2,0
PRSS8,1
PRSS36,9
FUS,2108
RP11-388M20.6,0
RP11-388M20.1,11
PYCARD,1527
C16orf98,41
TRIM72,1
PYDC1,0
RP11-388M20.9,0
ITGAM,242
ITGAX,81
ITGAD,0
COX6A2,1
ZNF843,36
RP11-452L6.1,33
RP11-452L6.5,32
ARMC5,19
TGFB1I1,6
SLC5A2,7
AC026471.6,12
C16orf58,78
RP11-452L6.7,20
AHSP,2454
CTD-2014E2.2,0
CTD-2014E2.6,0
CTD-2358C21.3,0
CTD-2358C21.4,0
ZNF720,170
ZNF267,151
AC142381.1,5
RP11-17M15.1,0
RP11-56L13.7,0
TP53TG3D,1
RP11-56L13.1,0
RP11-626K17.3,2
RP11-586K12.11,0
RP11-586K12.10,0
TP53TG3,0
RP11-586K12.8,0
RP11-586K12.4,0
RP11-67H24.2,0
RP11-989E6.3,0
RP11-989E6.8,0
RP11-19N8.4,0
RP11-19N8.7,0
RP11-1437A8.3,0
TP53TG3C,0
RP11-1437A8.4,0
RP11-1437A8.6,0
TP53TG3B,0
RP11-1437A8.5,0
RP11-23E10.3,2
RP11-989E6.10,24
RP11-23E10.2,0
RP11-812E19.9,0
RP11-812E19.7,0
LINC00273,1
CTD-2144E22.8,0
CTD-2144E22.5,0
CTD-2144E22.6,0
RP11-244B22.11,0
RP11-488I20.9,0
RP11-244B22.6,0
RP11-488I20.8,0
RP11-488I20.3,0
RP11-80F22.14,0
RP11-80F22.4,0
RP11-80F22.15,0
RP11-14K3.7,0
5S_rRNA,0
RP11-352B15.2,0
SHCBP1,88
RP11-46D6.1,1
VPS35,438
ORC6,152
RP11-480G7.1,0
MYLK3,1
C16orf87,139
GPT2,16
DNAJA2,284
RP11-169E6.1,2
RP11-169E6.4,0
NETO2,15
RP11-329J18.2,0
ITFG1,243
RP11-329J18.3,2
RP11-474B12.1,1
PHKB,325
RP11-523L20.2,1
AC140542.2,0
RP11-523L20.1,0
ABCC12,0
ABCC11,0
LONP2,278
SIAH1,66
N4BP1,140
RP11-44I10.3,0
CTC-527H23.2,0
RP11-42I10.1,6
