,BMET6_Tumor
TSC2,89
PKD1,44
RP11-304L19.4,0
RP11-304L19.2,1
RAB26,1
RP11-304L19.5,140
TRAF7,100
CASKIN1,0
MLST8,113
BRICD5,11
RP11-304L19.8,0
PGP,24
E4F1,51
RP11-304L19.12,0
DNASE1L2,1
ECI1,19
RP11-304L19.11,4
RNPS1,491
AC009065.1,2
MIR940,6
ABCA3,3
CCNF,16
RP11-715J22.3,1
RP11-715J22.4,0
C16orf59,1
RP11-715J22.2,14
NTN3,0
TBC1D24,16
RP11-20I23.1,0
ATP6V0C,19
ATP6C,0
AMDHD2,123
CEMP1,2
PDPK1,147
RP11-20I23.13,8
RP11-20I23.8,7
RP11-20I23.6,12
RP11-20I23.7,0
CTD-3126B10.1,1
CTD-3126B10.4,0
KCTD5,48
PRSS27,24
SRRM2-AS1,3
SRRM2,451
TCEB2,2947
PRSS33,0
PRSS21,32
ZG16B,12
PRSS22,0
LA16c-325D7.1,0
LA16c-325D7.2,2
FLYWCH2,183
FLYWCH1,27
LA16c-321D4.2,1
KREMEN2,0
PKMYT1,5
PAQR4,7
LINC00514,17
LA16c-380H5.3,0
LA16c-380H5.4,0
LA16c-380H5.5,6
CLDN9,0
CLDN6,1
TNFRSF12A,164
HCFC1R1,427
THOC6,189
CCDC64B,3
RP11-473M20.5,0
MMP25,4
RP11-473M20.7,15
IL32,2627
RP11-473M20.9,27
ZSCAN10,0
ZNF205-AS1,1
ZNF205,23
RP11-473M20.14,9
ZNF213,11
CASP16,5
RP11-473M20.16,30
AJ003147.8,0
AJ003147.9,0
OR1F1,0
ZNF200,57
MEFV,17
ZNF263,32
TIGD7,10
ZNF75A,94
LA16c-360H6.3,1
OR2C1,0
NAA60,5
MTRNR2L4,11
ZSCAN32,20
ZNF174,9
ZNF597,5
NAA60,20
C16orf90,0
CLUAP1,63
RP11-461A8.1,0
SLX4,15
DNASE1,75
TRAP1,56
CREBBP,239
ADCY9,20
RP11-462G12.4,2
RP11-95P2.3,0
SRL,0
RP11-95P2.1,10
TFAP4,32
GLIS2,3
AC005356.1,1
PAM16,22
CORO7-PAM16,0
CORO7,176
VASN,12
DNAJA3,109
NMRAL1,150
HMOX2,266
CDIP1,57
C16orf96,1
RP11-709D24.5,15
UBALD1,67
MGRN1,82
RP11-709D24.6,0
NUDT16L1,128
ANKS3,62
C16orf71,0
ZNF500,36
12-Sep,0
SMIM22,2
RP11-127I20.5,1
ROGDI,101
GLYR1,162
UBN1,47
PPL,8
SEC14L5,0
NAGPA,39
ALG1,50
C16orf89,3
FAM86A,31
RP11-10K17.6,11
RP11-382N13.2,0
RP11-124K4.1,0
RBFOX1,0
RP11-26O3.1,0
CTD-2535I10.1,0
RP11-279O17.2,0
RP11-279O17.1,0
RP11-279O17.3,0
RP11-568A19.1,0
RP11-483K5.3,0
TMEM114,0
METTL22,57
ABAT,27
TMEM186,26
PMM2,64
RP11-152P23.2,0
RP11-77H9.2,6
CARHSP1,343
RP11-77H9.5,2
RP11-77H9.6,0
USP7,119
RP11-77H9.8,0
RP11-473I1.6,6
C16orf72,103
RP11-473I1.5,29
RP11-243A14.1,2
RP11-243A14.2,0
RP11-243A14.3,0
RP11-418I22.2,0
RP11-297M9.1,0
RP11-297M9.2,1
GRIN2A,0
RP11-895K13.2,0
ATF7IP2,271
RP11-609N14.1,20
RP11-27M24.3,1
EMP2,101
RP11-27M24.1,3
TEKT5,0
RP11-109M19.1,0
NUBP1,169
TVP23A,0
RP11-876N24.2,4
CIITA,53
DEXI,12
RP11-876N24.4,3
CLEC16A,28
RP11-66H6.3,23
RP11-396B14.2,0
RMI2,7
SOCS1,11
TNP2,0
PRM3,0
PRM2,0
PRM1,0
RP11-485G7.5,1
RP11-485G7.6,0
CTD-3088G3.8,15
CTD-3088G3.6,2
LITAF,981
SNN,35
TXNDC11,66
RP11-490O6.2,32
ZC3H7A,106
BCAR4,0
RSL1D1,1105
RP11-166B2.8,2
GSPT1,180
RP11-166B2.5,16
RP11-166B2.1,11
TNFRSF17,13
AC007216.2,1
SNX29,142
RP11-166B2.7,1
RP11-276H1.3,2
RP11-276H1.2,0
RP11-165M1.3,0
CTD-3037G24.4,1
CTD-3037G24.3,0
CPPED1,120
CTD-2583P5.1,4
CTD-2583P5.3,1
SHISA9,11
AC009134.1,0
U91319.1,0
AC003009.1,0
U95743.1,0
ERCC4,68
CTD-2135D7.2,2
CTD-2135D7.3,3
CTD-2135D7.5,0
CTD-2135D7.4,0
MKL2,39
CTA-276F8.2,0
RP11-65J21.3,1
RP11-65J21.1,0
RP11-65J21.4,1
PARN,91
AC092291.2,0
BFAR,213
PLA2G10,0
RP11-82O18.2,0
NPIPA3,0
RP11-719K4.6,0
NPIPA2,3
NOMO1,25
MIR3179-1,0
MIR3180-1,1
NPIPA1,8
PDXDC1,97
RP11-680G24.5,6
NTAN1,110
RRN3,107
RP11-72I8.1,9
MIR3180-4,1
NPIPA5,15
RP11-1021N1.1,0
MPV17L,210
C16orf45,17
KIAA0430,114
CTB-193M12.1,1
NDE1,77
MYH11,31
AF001548.5,4
AF001548.6,0
FOPNL,107
CTA-972D3.2,1
ABCC1,51
ABCC6,1
RP11-517A5.7,0
NOMO3,32
RP11-517A5.5,1
RP11-517A5.4,2
MIR3179-2,0
MIR3180-2,1
NPIPA7,3
NPIPA7,0
RP11-14N9.2,0
XYLT1,31
CTD-2576D5.4,10
RP11-916L7.1,0
CTD-3229J4.1,0
CTA-481E9.4,0
CTA-481E9.3,0
NPIPA8,1
NPIPA7,0
MIR3180-3,2
MIR3179-3,0
NOMO2,6
RP11-457I16.2,0
RPS15A,27478
RP11-1035H13.3,0
ARL6IP1,637
RP11-1035H13.2,1
SMG1,504
CTD-2288F12.1,4
TMC7,18
RP11-626G11.5,3
RP11-626G11.1,2
COQ7,90
RP11-626G11.4,4
ITPRIPL2,119
CTD-2349B8.1,0
RP11-626G11.3,10
SYT17,15
CLEC19A,1
CTA-363E6.2,0
TMC5,4
CTA-363E6.5,0
CTA-363E6.6,0
CTA-363E6.7,4
GDE1,174
CCP110,77
C16orf62,92
KNOP1,142
AC002550.5,2
IQCK,17
CTD-2380F24.1,1
GPRC5B,5
GPR139,0
RP11-204E4.3,0
GP2,7
UMOD,0
PDILT,0
RP11-429K17.1,0
ACSM5,6
CTD-2194A8.2,0
ACSM2A,3
AC137056.1,0
ACSM2B,0
RP11-143N13.2,0
ACSM3,6
ACSM1,0
THUMPD1,215
AC004381.7,1
ERI2,23
AC004381.6,7
DCUN1D3,43
LYRM1,133
DNAH3,5
CTC-508F8.1,0
TMEM159,62
AF001550.7,0
ZP2,0
ANKS4B,1
CRYM,0
CRYM-AS1,9
NPIPB3,10
METTL9,136
IGSF6,420
OTOA,208
RP11-645C24.5,1
NPIPB4,14
UQCRC2,626
PDZD9,0
C16orf52,27
RP11-101E7.2,0
VWA3A,0
SDR42E2,3
EEF2K,42
RP11-141O15.1,0
POLR3E,78
CDR2,40
RP11-21M24.3,2
RP11-21M24.2,4
NPIPB5,189
RP11-105C19.2,1
RP11-105C19.1,9
HS3ST2,6
RP11-20G6.2,1
USP31,20
SCNN1G,0
CTC-391G2.1,0
SCNN1B,2
COG7,30
CTD-2270L9.4,26
GGA2,107
EARS2,18
UBFD1,20
NDUFAB1,868
PALB2,36
CTD-2196E14.3,0
DCTN5,62
CTD-2196E14.9,7
CTD-2196E14.4,6
PLK1,20
CTD-2196E14.5,0
ERN2,2
CTD-2385L22.1,0
CHP2,0
PRKCB,256
AC004125.3,0
CACNG3,0
CTD-2313J23.1,2
RBBP6,260
CTD-2540M10.1,0
AC012317.1,6
TNRC6A,176
CTD-2515A14.1,9
SLC5A11,0
ARHGAP17,86
RP11-266L9.5,5
RP11-449H11.1,27
LCMT1,137
RP11-266L9.2,0
AQP8,0
ZKSCAN2,2
CTD-2547G23.2,0
CTA-249B10.1,0
HS3ST4,2
AC009158.1,0
AC002331.1,14
RP11-142A12.1,0
C16orf82,0
RP11-673P17.2,0
RP11-673P17.4,0
KDM8,12
CTD-3203P2.1,2
NSMCE1,288
CTD-3203P2.2,33
IL4R,170
IL21R,21
IL21R-AS1,5
GTF3C1,92
KIAA0556,16
CTD-2049O4.1,0
GSG1L,0
XPO6,75
RP11-57A19.2,5
SBK1,10
NPIPB6,1
EIF3CL,22
RP11-57A19.5,2
NPIPB7,0
CLN3,0
CLN3,179
APOBR,106
IL27,1
NUPR1,183
CCDC101,85
SULT1A2,9
SULT1A1,112
NPIPB8,0
EIF3C,53
NPIPB9,1
RP11-1348G14.4,13
RP11-1348G14.5,1
ATXN2L,159
RP11-24N18.1,2
TUFM,968
SH2B1,77
RP11-22P6.2,28
ATP2A1,2
RP11-22P6.3,8
RABEP2,63
CD19,7
NFATC2IP,201
RP11-264B17.2,1
SPNS1,285
RP11-264B17.4,0
LAT,466
RP11-264B17.5,10
CTB-134H23.2,1
RP11-426C22.5,20
RP11-426C22.4,0
SNX29P2,227
RP11-426C22.6,0
NPIPB11,2
RP11-345J4.5,188
BOLA2,0
SLX1B,2
SULT1A4,3
RP11-345J4.3,1
RP11-231C14.4,1
SPN,244
QPRT,46
C16orf54,79
AC009133.17,12
ZG16,3
AC009133.21,0
KIF22,148
MAZ,191
AC009133.15,0
AC009133.14,13
AC009133.20,1
PRRT2,4
PAGR1,5
PAGR1,0
AC009133.12,11
MVP,276
CDIPT,56
CDIPT-AS1,1
SEZ6L2,4
ASPHD1,2
KCTD13,22
CTD-2574D22.2,1
TMEM219,837
TAOK2,38
HIRIP3,68
INO80E,124
DOC2A,8
C16orf92,0
FAM57B,6
ALDOA,3744
PPP4C,709
TBX6,16
YPEL3,109
RP11-455F5.3,0
GDPD3,5
RP11-455F5.4,23
MAPK3,90
CORO1A,2759
RP11-455F5.5,7
BOLA2B,95
SLX1A,2
SULT1A3,21
RP11-347C12.3,1
RP11-347C12.1,22
CD2BP2,191
RP11-347C12.10,0
TBC1D10B,50
MYLPF,8
ZNF48,11
1-Sep,369
1-Sep,0
ZNF771,7
DCTPP1,236
SEPHS2,313
ITGAL,186
RP11-297C4.2,0
RP11-297C4.3,0
RP11-297C4.1,0
ZNF768,37
ZNF747,33
ZNF747,0
AC002310.13,0
AC002310.12,25
ZNF764,13
ZNF688,51
AC002310.7,5
ZNF785,25
RP11-146F11.5,0
ZNF689,19
PRR14,108
FBRS,57
RP11-146F11.1,9
SRCAP,90
RP11-2C24.4,0
PHKG2,118
C16orf93,17
RNF40,66
RP11-2C24.6,1
ZNF629,12
BCL7C,54
MIR4519,22
CTF1,1
FBXL19-AS1,23
FBXL19,7
ORAI3,54
SETD1A,22
HSD3B7,115
AC135048.1,0
STX1B,4
STX4,405
RP11-196G11.2,19
ZNF668,55
ZNF668,0
AC135050.5,5
ZNF646,27
PRSS53,1
RP11-196G11.1,0
VKORC1,543
BCKDK,248
KAT8,70
RP11-388M20.2,0
PRSS8,2
PRSS36,16
FUS,1598
RP11-388M20.6,0
RP11-388M20.1,6
PYCARD,1267
C16orf98,14
TRIM72,7
PYDC1,0
RP11-388M20.9,0
ITGAM,136
ITGAX,164
ITGAD,0
COX6A2,4
ZNF843,67
RP11-452L6.1,9
RP11-452L6.5,20
ARMC5,9
TGFB1I1,64
SLC5A2,4
AC026471.6,0
C16orf58,68
RP11-452L6.7,6
AHSP,0
CTD-2014E2.2,0
CTD-2014E2.6,0
CTD-2358C21.3,0
CTD-2358C21.4,1
ZNF720,110
ZNF267,280
AC142381.1,0
RP11-17M15.1,0
RP11-56L13.7,0
TP53TG3D,2
RP11-56L13.1,0
RP11-626K17.3,7
RP11-586K12.11,0
RP11-586K12.10,0
TP53TG3,0
RP11-586K12.8,0
RP11-586K12.4,0
RP11-67H24.2,0
RP11-989E6.3,0
RP11-989E6.8,0
RP11-19N8.4,0
RP11-19N8.7,0
RP11-1437A8.3,0
TP53TG3C,0
RP11-1437A8.4,0
RP11-1437A8.6,0
TP53TG3B,0
RP11-1437A8.5,0
RP11-23E10.3,2
RP11-989E6.10,2
RP11-23E10.2,0
RP11-812E19.9,0
RP11-812E19.7,0
LINC00273,0
CTD-2144E22.8,0
CTD-2144E22.5,0
CTD-2144E22.6,0
RP11-244B22.11,0
RP11-488I20.9,0
RP11-244B22.6,0
RP11-488I20.8,0
RP11-488I20.3,0
RP11-80F22.14,0
RP11-80F22.4,0
RP11-80F22.15,0
RP11-14K3.7,0
5S_rRNA,0
RP11-352B15.2,0
SHCBP1,33
RP11-46D6.1,3
VPS35,427
ORC6,20
RP11-480G7.1,0
MYLK3,1
C16orf87,119
GPT2,16
DNAJA2,315
RP11-169E6.1,0
RP11-169E6.4,1
NETO2,41
RP11-329J18.2,0
ITFG1,154
RP11-329J18.3,1
RP11-474B12.1,0
PHKB,211
RP11-523L20.2,0
AC140542.2,0
RP11-523L20.1,0
ABCC12,0
ABCC11,1
LONP2,201
SIAH1,60
N4BP1,121
RP11-44I10.3,0
CTC-527H23.2,0
RP11-42I10.1,9
CTC-527H23.3,4
CTC-527H23.4,0
RP11-22D3.1,0
RP11-22D3.2,0
CBLN1,0
RP11-491F9.1,1
RP11-491F9.8,0
RP11-491F9.6,0
RP11-491F9.5,0
C16orf78,0
RP11-189E14.5,0
RP11-189E14.3,0
RP11-189E14.4,1
ZNF423,3
RP11-305A4.3,5
CNEP1R1,62
RP11-429P3.3,0
HEATR3,28
RP11-429P3.5,0
PAPD5,112
ADCY7,178
BRD7,92
RP11-21B23.1,0
RP11-21B23.2,0
RP11-21B23.3,0
NKD1,1
RP11-401P9.1,0
RP11-401P9.6,2
RP11-401P9.4,2
RP11-401P9.5,1
SNX20,65
NOD2,43
RP11-327F22.2,9
RP11-327F22.1,2
CYLD,357
RP11-327F22.4,0
RP11-327F22.5,0
CTD-2034I21.1,0
CTD-2034I21.2,0
RP11-883G14.1,0
RP11-883G14.2,0
RP11-883G14.3,0
RP11-883G14.4,1
SALL1,0
AC009166.5,0
RP11-437L7.1,0
RP11-7O14.1,0
C16orf97,0
RP11-152O14.4,0
LINC00919,0
RP11-152O14.1,0
RP11-142G1.3,0
RP11-142G1.1,0
RP11-142G1.2,0
TOX3,0
CASC16,0
RP11-297L17.2,0
RP11-297L17.3,0
RP11-297L17.4,0
RP11-467J12.4,0
CHD9,549
RP11-44F14.2,0
RP11-44F14.8,0
RBL2,257
AKTIP,76
RPGRIP1L,22
FTO,60
RP11-357N13.3,2
RP11-357N13.2,0
RP11-357N13.1,0
RP11-324D17.2,0
RP11-324D17.1,0
IRX3,6
RP11-434E6.2,0
RP11-1136G4.1,0
CRNDE,23
IRX5,4
CTD-3032H12.2,0
CTD-3032H12.1,0
RP11-26L20.3,0
IRX6,2
RP11-26L20.4,0
MMP2,62
RP11-212I21.2,16
LPCAT2,150
RP11-212I21.4,10
CAPNS2,2
SLC6A2,0
CES1,31
CES5A,0
RP11-461O7.1,1
RP11-355E10.1,0
CTD-2050B12.1,0
GNAO1,7
CTD-2050B12.2,1
RP11-441F2.5,0
AMFR,58
RP11-413H22.2,8
NUDT21,249
OGFOD1,76
BBS2,26
MT4,0
MT3,0
MT2A,3218
RP11-249C24.10,2
MT1E,285
AC026461.1,0
MT1M,41
MT1A,27
MT1B,0
MT1F,222
MT1G,89
MT1H,29
MT1X,750
RP11-343H19.1,1
NUP93,109
SLC12A3,0
HERPUD1,1780
CETP,6
NLRC5,121
RP11-322D14.2,0
RP11-407G23.1,0
CPNE2,50
FAM192A,298
RSPRY1,106
ARL2BP,145
RP11-407G23.3,0
PLLP,4
CCL22,2
CX3CL1,14
CCL17,57
CIAPIN1,110
COQ9,89
POLR2C,282
DOK4,8
CCDC102A,2
GPR114,21
GPR56,64
RP11-405F3.5,0
GPR97,6
RP11-405F3.4,0
CCDC135,0
KATNB1,33
KIFC3,48
CTD-2600O9.1,3
CNGB1,7
TEPP,5
ZNF319,11
USB1,182
MMP15,8
C16orf80,101
CTB-134F13.1,0
RP11-459F6.3,0
CSNK2A2,52
RP11-459F6.1,0
CCDC113,3
PRSS54,0
GINS3,13
RP11-481J2.1,2
RP11-481J2.2,1
NDRG4,6
SETD6,11
CNOT1,206
SLC38A7,58
GOT2,95
RP11-410D17.2,2
RP11-700H13.1,0
RP11-105C20.2,0
RP11-430C1.1,4
RP11-354I13.2,0
RP11-354I13.1,0
CDH8,0
CTC-420A11.2,0
AC009110.1,0
RP11-368L12.1,0
RP11-2K6.2,0
RP11-370P15.2,0
RP11-21L1.1,5
RP11-744D14.2,0
AC012322.1,0
RP11-467L24.1,0
RP11-439I14.2,0
CDH11,64
RP11-95H3.1,0
RP11-256I9.2,0
RP11-256I9.3,0
LINC00922,1
RP11-351A20.1,0
RP11-351A20.2,0
RP11-513N24.1,0
CDH5,30
LINC00920,9
BEAN1,1
CTD-2258A20.5,0
RP11-403P17.5,0
AC132186.1,0
TK2,57
RP11-403P17.3,6
Y_RNA,9
CKLF,1267
CKLF-CMTM1,0
CMTM1,5
CMTM2,17
RP11-403P17.2,0
CMTM3,130
CMTM4,11
DYNC1LI2,191
RP11-63M22.2,1
RP11-63M22.1,0
RP11-61A14.4,3
CCDC79,0
NAE1,178
RP11-61A14.1,3
CA7,0
PDP2,9
RP11-61A14.2,0
RP11-61A14.3,10
CDH16,1
RRAD,15
FAM96B,739
CES2,63
CES3,1
CES4A,16
CBFB,124
C16orf70,45
B3GNT9,6
TRADD,36
FBXL8,8
HSF4,2
RP11-5A19.5,0
NOL3,30
KIAA0895L,11
EXOC3L1,1
E2F4,141
ELMO3,8
LRRC29,8
AC040160.1,0
TMEM208,387
FHOD1,92
SLC9A5,1
PLEKHG4,5
KCTD19,30
LRRC36,2
TPPP3,60
ZDHHC1,2
HSD11B2,1
RP11-297D21.2,0
ATP6V0D1,566
AGRP,17
FAM65A,65
CTD-2012K14.2,0
CTD-2012K14.3,1
CTD-2012K14.4,0
CTD-2012K14.6,1
CTD-2012K14.7,1
CTCF,80
AC009095.4,4
RLTPR,2
ACD,80
PARD6A,15
ENKD1,7
C16orf86,32
GFOD2,60
RANBP10,24
TSNAXIP1,0
CENPT,90
THAP11,46
NUTF2,467
EDC4,1
CTC-479C5.10,1
NRN1L,0
PSKH1,19
CTRL,1
CTC-479C5.12,140
PSMB10,678
LCAT,11
SLC12A4,16
CTC-479C5.17,0
DPEP3,0
DPEP2,117
DUS2,38
CTC-479C5.6,0
DDX28,14
NFATC3,199
RP11-96D1.5,0
RP11-96D1.11,6
ESRP2,0
PLA2G15,100
RP11-96D1.7,0
SLC7A6,68
SLC7A6OS,114
PRMT7,51
SMPD3,7
ZFP90,71
RP11-615I2.1,0
CDH3,12
RP11-615I2.2,0
CDH1,1
RP11-354M1.2,0
TANGO6,29
RP11-521L9.1,0
HAS3,0
CHTF8,75
CHTF8,0
CIRH1A,55
SNTB2,74
RP11-343C2.11,0
VPS4A,46
COG8,30
PDF,0
RP11-343C2.12,0
RP11-343C2.9,0
RP11-343C2.7,0
NIP7,106
TMED6,3
TERF2,60
CYB5B,249
NFAT5,173
NQO1,35
CTD-2033A16.1,6
CTD-2033A16.3,1
NOB1,185
WWP2,53
CLEC18A,4
PDPR,21
RP11-296I10.3,0
CLEC18C,0
AC009060.1,0
FKSG63,0
EXOSC6,9
AARS,57
DDX19B,101
RP11-529K1.3,0
DDX19A,131
ST3GAL2,44
RP11-529K1.4,2
FUK,13
COG4,82
SF3B3,70
RP11-49C24.1,4
IL34,1
MTSS1L,8
FLJ00418,0
VAC14,52
RP11-394B2.6,0
VAC14-AS1,0
RP11-424M24.5,0
HYDIN,0
RP11-23E19.1,0
RP11-23E19.2,0
CMTR2,108
CTD-2520I13.1,0
CALB2,2
RP11-510M2.1,0
ZNF23,4
AC010547.9,0
RP11-510M2.2,3
ZNF19,13
RP11-510M2.6,0
CHST4,0
TAT,1
RP11-432I5.1,3
RP11-432I5.2,0
MARVELD3,15
PHLPP2,15
RP11-432I5.6,0
RP11-432I5.8,0
RP11-432I5.4,0
AP1G1,117
ATXN1L,45
IST1,181
ZNF821,44
RP11-498D10.5,5
RP11-498D10.6,7
DHODH,39
TXNL4B,42
HP,2
HPR,0
RP11-384M15.3,0
DHX38,75
PMFBP1,13
RP11-328J14.1,0
AC004158.2,7
AC004158.3,0
RP5-991G20.1,0
ZFHX3,195
RP5-991G20.4,3
RP5-991G20.2,0
RP11-346C20.4,0
RP11-346C20.3,3
HCCAT5,0
C16orf47,0
AC140912.1,0
RP11-140I24.1,0
RP11-44L9.1,0
RP11-44L9.2,0
RP11-44L9.3,0
CTD-2009A10.1,0
RP11-53L24.1,0
AC009120.4,0
AC009120.10,22
PSMD7,428
AC009120.6,22
AC009120.5,0
RP11-252A24.3,4
NPIPB15,16
CLEC18B,1
RP11-252A24.5,0
RP11-252A24.7,74
GLG1,276
RFWD3,33
MLKL,204
FA2H,0
WDR59,66
ZNRF1,25
RP11-252E2.1,1
LDHD,11
RP11-252E2.2,0
ZFP1,11
CTRB2,0
CTRB1,0
BCAR1,11
CFDP1,262
RP11-77K12.1,0
TMEM170A,188
RP11-77K12.4,0
CHST6,0
RP11-77K12.7,0
CHST5,0
TMEM231,5
GABARAPL2,973
ADAT1,85
KARS,343
TERF2IP,160
AC025287.1,0
RP11-2C15.1,0
RP11-293N14.1,0
RP11-150D5.2,0
CNTNAP4,0
RP11-58C22.1,0
RP11-96P7.1,0
CTD-2336H13.2,0
MON1B,90
SYCE1L,70
RP11-538I12.2,0
RP11-538I12.3,0
ADAMTS18,1
RP11-449J10.1,0
RP11-571O6.1,0
NUDT7,35
RP11-264M12.2,0
VAT1L,0
RP11-281J9.2,0
CLEC3A,1
WWOX,38
RP11-190D6.2,0
RP11-264L1.4,1
PIH1,0
RP11-556H2.4,0
RP11-679B19.2,2
RP11-467I17.1,1
MAF,302
RP11-345M22.1,0
RP11-345M22.2,1
RP11-345M22.3,2
RP11-148M9.1,0
RP11-525K10.1,0
RP11-525K10.3,0
RP11-525K10.2,0
DYNLRB2,3
RP11-109P11.1,0
RP11-18F14.1,0
CDYL2,14
CTD-2055G21.1,0
RP11-314O13.1,0
CMC2,243
CENPN,46
RP11-303E16.3,0
ATMIN,41
C16orf46,7
RP11-303E16.5,7
RP11-303E16.6,25
RP11-303E16.7,2
GCSH,88
BCMO1,0
RP11-55K13.1,3
GAN,123
RP11-391L3.1,0
CMIP,203
RP11-960L18.1,3
PLCG2,55
7SK,669
SDR42E1,0
HSD17B2,0
RP11-510J16.5,1
MPHOSPH6,179
CTD-2588J6.2,0
RP11-481E4.2,0
RP11-2L4.1,0
CDH13,16
CTD-3253I12.1,0
RP11-543N12.1,0
RP11-298D21.3,0
RP11-298D21.1,0
RP11-298D21.2,0
RP11-483P21.2,0
RP11-483P21.3,5
HSBP1,1030
MLYCD,16
RP11-505K9.4,0
RP11-483P21.6,0
OSGIN1,17
NECAB2,1
SLC38A8,0
MBTPS1,152
RP11-505K9.1,12
HSDL1,32
DNAAF1,61
TAF1C,24
ADAD2,6
RP11-486L19.2,15
KCNG4,0
RP11-558A11.1,0
WFDC1,23
RP11-558A11.2,0
RP11-558A11.3,0
ATP2C2,1
RP11-517C16.2,0
TLDC1,15
RP11-517C16.4,0
COTL1,963
RP11-61F12.1,0
KLHL36,62
USP10,184
CRISPLD2,35
RP11-254F19.3,1
ZDHHC7,68
KIAA0513,61
FAM92B,6
CTC-786C10.1,0
LINC00311,2
RP11-680G10.1,0
RP11-118F19.1,0
CTD-2542L18.1,1
GSE1,61
GINS2,20
C16orf74,13
RP11-568J23.4,21
EMC8,39
RP11-568J23.5,0
RP11-568J23.6,0
COX4I1,5448
IRF8,256
RP11-542M13.3,6
RP11-542M13.2,0
RP11-805I24.1,15
RP11-805I24.4,0
RP11-805I24.3,0
LINC01082,0
RP11-514D23.3,0
LINC01081,0
RP11-514D23.1,0
LINC00917,0
RP11-158I3.3,0
FENDRR,0
FOXF1,0
RP11-463O9.9,1
MTHFSD,25
RP11-463O9.5,4
FOXC2,0
FOXL1,0
RP11-463O9.6,0
RP11-58A18.1,0
CTD-2015G9.1,0
CTD-2015G9.2,0
RP11-134D3.2,0
C16orf95,7
RP11-899L11.1,1
RP11-899L11.3,0
RP11-178L8.4,0
RP11-178L8.7,6
RP11-178L8.8,1
FBXO31,22
RP11-178L8.9,0
MAP1LC3B,641
RP11-178L8.3,3
ZCCHC14,37
RP11-482M8.1,0
RP11-482M8.3,0
JPH3,1
AC010536.1,1
KLHDC4,103
FLJ00104,4
RP4-536B24.4,2
RP4-536B24.3,1
SLC7A5,77
RP4-536B24.2,1
CA5A,1
BANP,59
RP11-863P13.5,0
RP11-863P13.6,0
RP11-863P13.4,0
RP11-863P13.1,1
RP11-863P13.3,30
RP11-863P13.2,1
LA16c-444G7.2,0
LA16c-444G7.1,0
ZNF469,5
ZFPM1,1
RP11-21B21.4,0
ZC3H18,129
IL17C,0
CYBA,4399
MVD,90
SNAI3-AS1,9
SNAI3,37
RNF166,189
RP5-1142A6.5,0
CTU2,31
PIEZO1,99
RP5-1142A6.9,2
RP5-1142A6.2,0
RP5-1142A6.7,0
RP5-1142A6.8,11
CDT1,14
APRT,1700
GALNS,52
AC092384.1,0
TRAPPC2L,444
PABPN1L,0
CBFA2T3,3
RP11-830F9.5,0
RP11-830F9.6,1
CTD-2555A7.1,0
CTD-2555A7.2,1
ACSF3,91
CTD-2555A7.3,3
LINC00304,1
RP11-46C24.3,0
CDH15,17
SLC22A31,0
RP11-46C24.7,11
ZNF778,15
RP11-46C24.6,0
RP11-46C24.5,0
ANKRD11,461
AC137932.1,27
AC137932.5,0
AC137932.6,1
SPG7,142
RP11-104N10.1,9
RPL13,43367
CPNE7,63
DPEP1,52
CHMP1A,198
SPATA33,75
CDK10,109
RP11-368I7.4,2
SPATA2L,9
VPS9D1,35
VPS9D1-AS1,3
ZNF276,100
FANCA,27
SPIRE2,13
TCF25,845
MC1R,5
TUBB3,0
RP11-566K11.4,0
TUBB3,2
DEF8,170
RP11-566K11.5,2
CENPBD1,27
DBNDD1,2
GAS8,17
C16orf3,0
PRDM7,0
RP11-356C4.3,35
RP11-356C4.5,1
AC137934.1,26
DOC2B,0
AC108004.2,0
RPH3AL,10
RP11-1260E13.1,0
RP11-1260E13.2,1
RP11-1260E13.3,0
AC108004.3,0
C17orf97,1
FAM101B,71
RP5-1029F21.3,2
VPS53,147
RP5-1029F21.4,1
RP5-1029F21.2,0
FAM57A,7
GEMIN4,7
GLOD4,235
RP11-676J12.4,8
RNMTL1,48
RP11-676J12.8,0
NXN,10
RP11-676J12.6,0
RP11-676J12.7,0
TIMM22,99
ABR,117
AC016292.1,0
AC144836.1,1
BHLHA9,0
TUSC5,0
YWHAE,905
CRK,138
RP11-818O24.3,2
MYO1C,73
INPP5K,95
PITPNA-AS1,111
PITPNA,74
SLC43A2,372
SCARF1,24
RILP,31
PRPF8,153
TLCD2,1
MIR22HG,190
WDR81,46
RP11-961A15.1,1
SERPINF2,49
SERPINF1,569
SMYD4,85
RPA1,131
RTN4RL1,0
CTD-2545H1.2,0
AC099684.1,0
DPH1,7
OVCA2,0
RP11-667K14.4,6
RP11-667K14.3,15
HIC1,3
SMG6,118
RP11-667K14.5,4
AC090617.1,0
AL450226.2,0
SRR,13
TSR1,86
SGSM2,37
RP1-59D14.5,0
MNT,63
RP1-59D14.1,0
METTL16,101
AC006435.1,0
PAFAH1B1,482
RP11-74E22.5,0
RP11-74E22.6,0
CLUH,53
RP11-74E22.3,7
hsa-mir-1253,0
RAP1GAP2,29
CTD-3060P21.1,4
OR1D5,0
OR1D2,0
OR1G1,0
CTD-2309O5.3,1
OR1A2,0
OR1A1,0
OR3A2,0
OR3A1,0
OR1E1,0
OR3A3,0
OR1E2,0
SPATA22,2
ASPA,3
TRPV3,17
SHPK,3
TRPV1,1
