,BMM6_Benign
RP11-558A11.2,0
RP11-558A11.3,0
ATP2C2,5
RP11-517C16.2,0
TLDC1,54
RP11-517C16.4,0
COTL1,591
RP11-61F12.1,1
KLHL36,326
USP10,478
CRISPLD2,25
RP11-254F19.3,2
ZDHHC7,49
KIAA0513,40
FAM92B,2
CTC-786C10.1,0
LINC00311,3
RP11-680G10.1,0
RP11-118F19.1,0
CTD-2542L18.1,2
GSE1,150
GINS2,243
C16orf74,176
RP11-568J23.4,29
EMC8,176
RP11-568J23.5,0
RP11-568J23.6,0
COX4I1,10151
IRF8,913
RP11-542M13.3,53
RP11-542M13.2,0
RP11-805I24.1,24
RP11-805I24.4,0
RP11-805I24.3,0
LINC01082,0
RP11-514D23.3,0
LINC01081,0
RP11-514D23.1,0
LINC00917,0
RP11-158I3.3,0
FENDRR,0
FOXF1,0
RP11-463O9.9,0
MTHFSD,76
RP11-463O9.5,0
FOXC2,0
FOXL1,0
RP11-463O9.6,0
RP11-58A18.1,0
CTD-2015G9.1,0
CTD-2015G9.2,0
RP11-134D3.2,0
C16orf95,8
RP11-899L11.1,0
RP11-899L11.3,0
RP11-178L8.4,0
RP11-178L8.7,16
RP11-178L8.8,1
FBXO31,28
RP11-178L8.9,0
MAP1LC3B,1332
RP11-178L8.3,2
ZCCHC14,36
RP11-482M8.1,1
RP11-482M8.3,0
JPH3,4
AC010536.1,2
KLHDC4,256
FLJ00104,17
RP4-536B24.4,1
RP4-536B24.3,2
SLC7A5,48
RP4-536B24.2,0
CA5A,2
BANP,171
RP11-863P13.5,0
RP11-863P13.6,0
RP11-863P13.4,1
RP11-863P13.1,0
RP11-863P13.3,13
RP11-863P13.2,0
LA16c-444G7.2,0
LA16c-444G7.1,0
ZNF469,6
ZFPM1,5
RP11-21B21.4,0
ZC3H18,391
IL17C,1
CYBA,6647
MVD,190
SNAI3-AS1,28
SNAI3,124
RNF166,368
RP5-1142A6.5,0
CTU2,84
PIEZO1,98
RP5-1142A6.9,0
RP5-1142A6.2,2
RP5-1142A6.7,0
RP5-1142A6.8,35
CDT1,58
APRT,3003
GALNS,89
AC092384.1,0
TRAPPC2L,674
PABPN1L,1
CBFA2T3,196
RP11-830F9.5,0
RP11-830F9.6,6
CTD-2555A7.1,0
CTD-2555A7.2,1
ACSF3,344
CTD-2555A7.3,5
LINC00304,4
RP11-46C24.3,0
CDH15,2
SLC22A31,0
RP11-46C24.7,38
ZNF778,9
RP11-46C24.6,0
RP11-46C24.5,0
ANKRD11,1203
AC137932.1,74
AC137932.5,1
AC137932.6,0
SPG7,458
RP11-104N10.1,16
RPL13,130220
CPNE7,13
DPEP1,48
CHMP1A,402
SPATA33,163
CDK10,179
RP11-368I7.4,8
SPATA2L,70
VPS9D1,28
VPS9D1-AS1,6
ZNF276,365
FANCA,127
SPIRE2,15
TCF25,1684
MC1R,6
TUBB3,0
RP11-566K11.4,0
TUBB3,0
DEF8,187
RP11-566K11.5,0
CENPBD1,74
DBNDD1,35
GAS8,25
C16orf3,2
PRDM7,1
RP11-356C4.3,37
RP11-356C4.5,1
AC137934.1,45
DOC2B,0
AC108004.2,0
RPH3AL,43
RP11-1260E13.1,0
RP11-1260E13.2,0
RP11-1260E13.3,0
AC108004.3,8
C17orf97,3
FAM101B,162
RP5-1029F21.3,1
VPS53,531
RP5-1029F21.4,0
RP5-1029F21.2,1
FAM57A,0
GEMIN4,28
GLOD4,489
RP11-676J12.4,1
RNMTL1,119
RP11-676J12.8,0
NXN,10
RP11-676J12.6,0
RP11-676J12.7,0
TIMM22,265
ABR,127
AC016292.1,0
AC144836.1,0
BHLHA9,0
TUSC5,0
YWHAE,1623
CRK,253
RP11-818O24.3,12
MYO1C,343
INPP5K,190
PITPNA-AS1,389
PITPNA,61
SLC43A2,142
SCARF1,8
RILP,26
PRPF8,415
TLCD2,0
MIR22HG,25
WDR81,51
RP11-961A15.1,1
SERPINF2,36
SERPINF1,412
SMYD4,307
RPA1,277
RTN4RL1,2
CTD-2545H1.2,0
AC099684.1,0
DPH1,15
OVCA2,0
RP11-667K14.4,0
RP11-667K14.3,1
HIC1,5
SMG6,316
RP11-667K14.5,3
AC090617.1,0
AL450226.2,0
SRR,28
TSR1,205
SGSM2,55
RP1-59D14.5,1
MNT,99
RP1-59D14.1,0
METTL16,339
AC006435.1,0
PAFAH1B1,877
RP11-74E22.5,0
RP11-74E22.6,1
CLUH,31
RP11-74E22.3,12
hsa-mir-1253,0
RAP1GAP2,74
CTD-3060P21.1,0
OR1D5,0
OR1D2,0
OR1G1,0
CTD-2309O5.3,1
OR1A2,0
OR1A1,0
OR3A2,0
OR3A1,0
OR1E1,0
OR3A3,0
OR1E2,0
SPATA22,2
ASPA,14
TRPV3,41
SHPK,4
TRPV1,1
SHPK,21
CTNS,62
RP11-235E17.6,0
TAX1BP3,692
P2RX5-TAX1BP3,37
EMC6,632
P2RX5,780
ITGAE,1020
CTD-3195I5.3,10
GSG2,21
CTD-3195I5.4,2
CTD-3195I5.5,11
CTD-3195I5.1,61
C17orf85,390
CAMKK1,30
P2RX1,195
ATP2A3,414
RP11-459C13.1,0
ZZEF1,220
CYB5D2,113
ANKFY1,219
RP11-810M2.2,0
UBE2G1,583
SPNS3,229
RP13-580F15.2,169
AC118754.4,0
SPNS2,2
MYBBP1A,63
GGT6,4
RP11-141J13.3,0
SMTNL2,0
RP11-141J13.5,0
ALOX15,1
PELP1,130
AC091153.4,0
RP11-314A20.2,12
ARRB2,653
MED11,516
RP11-314A20.5,4
CXCL16,28
ZMYND15,2
TM4SF5,0
VMO1,5
GLTPD2,0
PSMB6,1232
RP11-81A22.5,6
PLD2,27
MINK1,61
CHRNE,9
C17orf107,2
GP1BA,14
SLC25A11,578
RNF167,767
PFN1,15457
ENO3,37
SPAG7,820
CAMTA2,118
RP5-1050D4.3,8
RP5-1050D4.2,1
RP5-1050D4.4,0
RP5-1050D4.5,15
INCA1,2
KIF1C,46
AC109333.10,5
SLC52A1,7
RP11-46I8.3,0
ZFP3,27
ZNF232,71
USP6,20
ZNF594,105
RP11-333E1.1,37
SCIMP,154
RP11-333E1.2,0
RABEP1,764
NUP88,422
RP11-420A6.2,18
RPAIN,889
CTC-524C5.2,33
C1QBP,606
DHX33,112
CTC-524C5.5,0
DERL2,415
MIS12,266
NLRP1,357
WSCD1,1
AIPL1,9
FAM64A,91
PITPNM3,1
KIAA0753,132
TXNDC17,844
MED31,278
C17orf100,60
CTC-281F24.1,10
SLC13A5,5
XAF1,365
FBXO39,0
TEKT1,0
AC027763.2,157
RP11-530N7.3,0
RP11-589P10.7,0
RP11-589P10.5,17
ALOX12,0
RNASEK,251
AC040977.1,11
RNASEK-C17orf49,1
C17orf49,140
MIR497HG,1
BCL6B,3
SLC16A13,60
SLC16A11,53
CLEC10A,107
ASGR2,14
ASGR1,96
DLG4,17
ACADVL,765
DVL2,207
PHF23,234
GABARAP,103
CTD-2545G14.7,0
CTDNEP1,266
RP1-4G17.5,0
ELP5,373
CLDN7,22
SLC2A4,0
RP1-4G17.2,0
YBX2,0
EIF5A,835
GPS2,245
RP11-542C16.2,0
NEURL4,28
ACAP1,3321
KCTD11,31
RP11-542C16.1,0
TMEM95,0
TNK1,31
TMEM256-PLSCR3,4
C17orf61-PLSCR3,0
TMEM256,1323
NLGN2,5
SPEM1,0
C17orf74,0
TMEM102,20
RP11-104H15.9,0
FGF11,4
RP11-104H15.8,0
CHRNB1,205
ZBTB4,180
SLC35G6,0
POLR2A,301
TNFSF12,158
TNFSF12-TNFSF13,0
TNFSF13,5
SENP3,52
EIF4A1,3194
CD68,209
AC113189.5,57
MPDU1,285
SOX15,0
FXR2,70
AC007421.1,0
SHBG,0
SAT2,765
ATP1B2,4
TP53,482
WRAP53,118
EFNB3,0
DNAH2,7
KDM6B,192
TMEM88,2
LSMD1,1226
CYB5D1,35
CHD3,326
AC025335.1,33
KCNAB3,17
RP11-1099M24.7,0
TRAPPC1,2447
CNTROB,83
GUCY2D,4
ALOX15B,7
RP11-599B13.3,1
ALOX12B,6
AC129492.6,1
ALOXE3,1
HES7,0
PER1,47
RP11-599B13.6,0
VAMP2,3095
TMEM107,283
RP11-599B13.7,1
C17orf59,212
AURKB,394
LINC00324,188
RP11-849F2.8,35
CTC1,93
PFAS,48
RP11-849F2.9,3
SLC25A35,52
RANGRF,566
ARHGEF15,1
AC135178.7,0
RP11-849F2.4,0
ODF4,0
AC135178.1,13
RP11-849F2.5,5
KRBA2,57
RP11-849F2.7,8
RPL26,61498
RNF222,16
NDEL1,182
MYH10,35
CCDC42,8
SPDYE4,0
MFSD6L,0
PIK3R6,6
PIK3R5,89
CTB-41I6.1,9
CTB-41I6.2,2
NTN1,0
RP11-85B7.2,0
STX8,481
RP11-85B7.4,2
AC087501.1,0
RP11-565F19.4,0
RP11-565F19.3,1
WDR16,1
RP11-55L4.2,0
USP43,2
RP11-55L4.1,0
DHRS7C,0
RP11-477N12.3,0
GLP2R,0
RCVRN,0
GAS7,342
AC000003.2,27
RP11-401O9.4,0
MYH13,0
RP11-401O9.3,0
RP11-799N11.1,0
CTC-297N7.11,0
MYH8,0
MYH4,0
MYH1,0
MYH2,0
CTC-297N7.7,0
MYH3,39
CTC-297N7.1,6
CTC-297N7.8,60
SCO1,111
CTC-297N7.10,0
ADPRM,309
TMEM220,82
CTC-297N7.5,7
CTC-297N7.9,0
RP11-963H4.5,0
LINC00675,0
PIRT,0
RP11-963H4.3,0
SHISA6,0
RP11-680C21.1,1
DNAH9,6
RP11-628O18.1,0
RP11-1096G20.5,1
ZNF18,53
MAP2K4,124
RP11-471L13.2,1
LINC00670,0
MYOCD,0
AC005358.3,0
AC005358.1,0
RP11-1090M7.1,10
ARHGAP44,25
RP11-597M12.1,0
ELAC2,158
RP11-488L1.1,0
AC003664.1,0
HS3ST3A1,0
RP11-131K5.2,2
AC005304.1,1
RP11-131K5.1,5
COX10,82
AC005224.2,4
CDRT15,0
RP11-214O1.1,1
HS3ST3B1,185
RP11-214O1.2,1
RP11-214O1.3,103
AC022816.2,0
AC013248.2,0
AC005863.1,2
AC005863.2,0
AC005772.2,0
CDRT7,0
CDRT8,0
PMP22,7
RP11-849N15.1,0
AC005703.3,0
AC005703.2,0
TEKT3,0
RP11-849N15.4,0
CDRT4,4
TVP23C-CDRT4,0
TVP23C,57
RP11-385D13.3,72
CDRT1,0
CDRT1,0
RP11-385D13.1,1
TRIM16,107
RP11-640I15.1,0
ZNF286A,39
ZNF286A,0
TBC1D26,0
AC005324.6,0
AC005324.7,0
CTD-3157E16.1,0
AC015922.6,9
ADORA2B,4
ZSWIM7,483
TTC19,800
NCOR1,2198
AC002553.1,0
PIGL,114
CENPV,6
UBB,5917
RP11-138I1.4,6
RP11-138I1.2,10
TRPV2,211
RP11-138I1.3,1
FAM211A,105
ZNF287,48
ZNF624,35
RP11-92B11.4,0
CCDC144A,147
RP11-219A15.1,0
RP11-92B11.3,0
RP11-219A15.2,0
TNFRSF13B,26
AC104024.1,4
AC104024.2,1
RP11-416I2.1,3
MPRIP,435
MPRIP-AS1,93
RP11-45M22.3,0
PLD6,55
RP11-45M22.4,0
FLCN,265
RP11-45M22.5,4
COPS3,591
NT5M,5
MED9,115
RASD1,234
PEMT,71
RP11-524F11.1,0
RP11-524F11.2,0
SMCR2,0
RAI1,53
RAI1-AS1,1
SMCR5,72
SREBF1,35
TOM1L2,154
LRRC48,37
ATPAF2,209
GID4,91
DRG2,280
MYO15A,25
RP11-258F1.1,22
ALKBH5,223
LLGL1,32
FLII,272
MIEF2,71
RP1-178F10.1,0
TOP3A,122
SMCR8,9
RP1-178F10.3,23
SHMT1,103
EVPLL,0
RP1-37N7.1,0
RP1-37N7.3,6
LGALS9C,1
FAM106A,13
TBC1D28,0
ZNF286B,24
TRIM16L,10
FBXW10,2
TVP23B,136
CTD-2145A24.3,0
PRPSAP2,334
CTD-2145A24.4,0
SLC5A10,3
AC090286.4,0
FAM83G,19
GRAP,178
SNORD3B-1,143
SNORD3B-2,46
RP11-160E2.17,0
RP11-160E2.19,29
AC007952.5,16
SNORD3D,46
GRAPL,27
AC007952.1,0
CTC-457L16.2,8
AC007952.6,0
RP11-160E2.11,47
AC007952.4,0
SNORD3A,36
SNORD3C,0
RP11-160E2.16,0
EPN2,84
AC106017.1,0
EPN2-AS1,17
RP11-135L13.4,0
B9D1,8
MAPK7,63
MFAP4,2
RNF112,2
CTB-187M2.2,0
AC004448.2,0
AC004448.5,2
CTB-187M2.1,0
CTB-187M2.3,0
SLC47A1,18
RP11-1113L8.1,0
ALDH3A2,133
Y_RNA,0
SLC47A2,1
RP11-311F12.1,0
RP11-311F12.2,0
ALDH3A1,0
ULK2,28
RP11-78O7.2,13
AKAP10,351
RP11-209D14.2,0
SPECC1,138
AC004702.2,0
RP11-434D2.2,0
LGALS9B,7
RP11-434D2.7,0
AC008088.4,3
RP11-434D2.3,0
RP11-434D2.12,0
CDRT15L2,0
AC087499.10,0
RP11-283C24.1,0
CCDC144NL,19
RP11-344E13.4,1
RP11-344E13.3,0
RP11-381P6.1,2
USP22,351
RP11-746M1.1,0
AC087393.1,0
DHRS7B,238
TMEM11,357
AC087294.2,7
C17orf103,22
MAP2K3,625
KCNJ12,2
RP11-728E14.3,1
RP11-728E14.2,0
RP11-822E23.7,0
C17orf51,36
RP11-822E23.2,0
UBBP4,475
RP11-1109M24.16,0
RP11-1109M24.5,1
FAM27L,0
RP11-744K17.9,0
RP11-744K17.1,1
RP11-744K17.2,2
MTRNR2L1,1556
RP11-846F4.12,0
RP11-285M22.3,0
RP11-285M22.1,0
RP11-260A9.6,45
RP11-663N22.1,0
WSB1,1426
RP11-173M1.8,3
RP11-173M1.4,1
KSR1,27
AC015688.3,0
RP11-19P22.8,0
LGALS9,825
RP11-19P22.5,3
NOS2,0
RP1-66C13.4,0
RP11-138P22.1,43
LYRM9,136
RP11-218F4.1,0
NLK,67
CTD-2008P7.10,0
CTD-2008P7.9,3
CTD-2008P7.8,0
CTD-2008P7.3,0
CTD-2008P7.1,0
AC061975.10,0
TMEM97,82
IFT20,577
TNFAIP1,73
POLDIP2,324
TMEM199,273
CTB-96E2.7,4
VTN,0
CTB-96E2.2,0
SARM1,31
SLC46A1,8
CTD-2350C19.1,9
CTD-2350C19.2,3
RP11-192H23.4,16
SLC13A2,0
FOXN1,0
UNC119,363
PIGS,222
ALDOC,56
RP11-192H23.5,0
SPAG5,49
RP11-192H23.6,164
SGK494,11
KIAA0100,227
RP11-192H23.7,0
SDF2,515
SUPT6H,207
AC010761.13,1
PROCA1,73
RAB34,136
RPL23A,70778
AC010761.8,20
TLCD1,3
NEK8,176
AC010761.14,0
AC010761.6,4
TRAF4,92
AC010761.9,0
AC010761.10,0
FAM222B,101
ERAL1,130
MIR451B,2
FLOT2,270
RP11-20B24.7,3
RP11-20B24.4,6
DHRS13,51
PHF12,207
RP11-20B24.5,0
RP11-20B24.6,2
PIPOX,7
SEZ6,41
RP11-321A17.5,0
MYO18A,45
TIAF1,20
RP11-321A17.4,0
CRYBA1,0
NUFIP2,573
RP11-296K13.4,5
MIR4523,4
TAOK1,456
ABHD15,330
RP11-68I3.2,7
TP53I13,271
GIT1,95
ANKRD13B,1
RP11-68I3.7,0
CORO6,8
SSH2,563
RP11-68I3.5,0
RP11-82O19.1,0
RP11-338L22.2,7
EFCAB5,31
AC104984.4,0
RP11-1148O4.2,0
NSRP1,653
RP11-354P11.3,109
RP11-354P11.8,8
SLC6A4,6
RP11-354P11.4,0
RP11-354P11.2,2
BLMH,189
TMIGD1,0
CPD,188
GOSR1,428
RP11-218M11.3,0
TBC1D29,12
RP11-218M11.6,1
RP11-218M11.1,0
CTD-2349P21.6,0
CTD-2349P21.5,6
CRLF3,626
CTD-2349P21.9,25
ATAD5,387
CTD-2349P21.11,0
RP13-753N3.1,40
TEFM,151
ADAP2,41
AC091177.1,0
RP11-848P1.3,0
RNF135,97
RP11-848P1.4,4
RP11-848P1.5,1
NF1,262
OMG,3
EVI2B,2414
CTD-2370N5.3,0
EVI2A,630
RAB11FIP4,112
AC003101.1,0
RP1-41C23.1,0
RP11-805L22.3,0
CTC-542B22.1,0
COPRS,24
UTP6,283
CTC-542B22.2,4
SUZ12,731
LRRC37B,165
AC090616.2,1
RHOT1,308
AC116407.2,0
RHBDL3,0
RP11-443G13.2,0
C17orf75,134
RP11-227G15.2,0
ZNF207,1878
RP11-227G15.8,27
RP11-227G15.9,0
PSMD11,529
CDK5R1,57
MYO1D,13
RP11-466A19.1,3
RP11-466A19.3,1
RP11-220C2.1,0
AC084809.2,1
AC084809.3,0
TMEM98,8
SPACA3,0
ASIC2,0
RP11-40A13.1,0
RP11-31I22.4,0
RP11-31I22.3,0
RP11-31I22.2,1
RP11-118G23.2,0
RP11-118G23.1,0
RP11-17M24.2,0
CTC-304I17.2,0
CTC-304I17.5,0
RP11-215E13.1,0
RP11-215E13.2,0
AC005549.3,0
CCL2,0
CCL7,0
CCL11,0
CCL8,0
CCL13,0
CCL1,0
AC011193.1,0
C17orf102,0
TMEM132E,0
RP11-212E8.1,1
RP11-642M2.1,0
CCT6B,14
ZNF830,405
LIG3,50
RFFL,170
RAD51L3-RFFL,0
RP5-837J1.4,1
RAD51D,93
FNDC8,0
NLE1,48
UNC45B,7
RP11-799D4.3,0
SLC35G3,1
RP11-799D4.4,71
SLFN5,1429
RP11-47L3.1,180
SLFN11,123
RP11-686D22.5,3
RP11-686D22.4,2
SLFN12,75
SLFN13,243
SLFN12L,269
RP11-686D22.9,0
RP11-1094M14.10,0
SLFN14,0
RP11-1094M14.12,0
RP11-1094M14.14,2
RP11-1094M14.11,244
PEX12,32
AP2B1,282
CTC-507E2.1,22
RASL10B,1
GAS2L2,0
MMP28,40
C17orf50,0
AC015849.12,0
TAF15,674
AC015849.19,13
C17orf66,5
AC015849.2,5
CCL5,13292
AC015849.16,1
RDM1,15
LYZL6,0
CCL16,2
CCL14,0
CCL15-CCL14,0
CTB-186H2.3,0
CCL15,1
RP11-104J23.1,0
RP11-104J23.2,0
CCL23,10
CCL18,1
AC069363.1,55
CCL3,1218
CCL4,4198
CTB-91J4.1,4
TBC1D3B,0
AC131056.3,59
CCL3L3,71
CCL4L1,43
AC131056.5,0
TBC1D3C,0
TBC1D3H,0
CCL3L1,19
CCL4L2,41
TBC1D3G,0
ZNHIT3,670
MYO19,159
PIGW,47
GGNBP2,1348
DHRS11,11
MRM1,40
CTB-75G16.3,7
CTD-3194G12.1,0
CTD-3194G12.2,0
RP11-445F12.1,0
LHX1,0
RP11-445F12.2,0
AATF,414
CTC-268N12.2,0
ACACA,83
C17orf78,0
TADA2A,122
RP11-378E13.4,2
DUSP14,57
SYNRG,1095
DDX52,282
RP11-697E22.1,0
RP11-697E22.2,0
RP11-697E22.3,0
HNF1B,0
RP11-115K3.1,0
AC091199.1,0
TBC1D3F,0
TBC1D3,0
RP11-1407O15.2,94
MRPL45,359
GPR179,0
SOCS7,2
ARHGAP23,8
SRCIN1,0
CTB-58E17.2,0
C17orf96,3
CTB-58E17.1,71
CTB-58E17.3,5
MLLT6,530
CTB-58E17.9,1
AC006449.1,3
CISD3,357
PCGF2,0
CTB-58E17.5,0
PSMB3,1504
PIP4K2B,73
CWC25,594
C17orf98,1
RPL23,25055
LASP1,565
RP1-56K13.2,8
RP1-56K13.3,0
LINC00672,99
FBXO47,0
RP1-56K13.5,0
CTD-2206N4.2,0
PLXDC1,71
ARL5C,20
RP5-906A24.2,1
CACNB1,17
RPL19,76644
STAC2,2
RP11-690G19.3,50
FBXL20,119
CTB-131K11.1,1
MED1,236
CDK12,772
NEUROD2,15
AC087491.2,0
PPP1R1B,1
STARD3,400
TCAP,13
PNMT,11
PGAP3,32
ERBB2,35
MIEN1,1050
GRB7,1
RP11-94L15.2,1039
IKZF3,280
ZPBP2,1
GSDMB,94
ORMDL3,539
RP11-387H17.4,0
LRRC3C,0
GSDMA,5
PSMD3,400
RP11-387H17.6,1
CSF3,0
MED24,90
THRA,225
NR1D1,37
MSL1,220
CASC3,240
RAPGEFL1,7
WIPF2,436
CDC6,71
CTD-2267D19.6,0
RARA,125
CTD-2267D19.2,126
CTD-2267D19.3,0
GJD3,0
TOP2A,866
IGFBP4,24
TNS4,5
RP5-1028K7.2,123
CCR7,901
SMARCE1,1003
KRT222,0
KRT222,0
KRT24,0
KRT25,0
KRT26,0
KRT27,0
KRT28,0
RP11-605F20.1,0
KRT10,1057
TMEM99,151
RP5-1110E20.1,0
KRT12,0
KRT20,0
AC004231.2,0
KRT23,0
KRT39,0
KRT40,0
KRTAP3-3,0
KRTAP3-2,0
KRTAP3-1,0
KRTAP1-5,0
KRTAP1-4,0
KRTAP1-3,0
KRTAP1-1,0
KRTAP2-1,0
KRTAP2-2,0
KRTAP2-3,0
KRTAP2-4,0
KRTAP4-7,0
KRTAP4-8,0
KRTAP4-16P,0
KRTAP4-9,0
KRTAP4-11,0
KRTAP4-12,0
KRTAP4-6,0
KRTAP4-5,0
KRTAP4-4,0
KRTAP4-3,0
KRTAP4-2,0
KRTAP4-1,0
KRTAP9-1,0
KRTAP9-2,0
KRTAP9-3,0
KRTAP9-8,0
KRTAP9-4,0
KRTAP9-9,0
KRTAP9-6,1
KRTAP9-7,0
KRTAP29-1,0
KRTAP16-1,0
KRTAP17-1,0
KRT33A,0
KRT33B,0
KRT34,0
KRT31,0
AC003958.2,1
KRT37,0
KRT38,0
KRT32,0
KRT35,0
KRT36,1
KRT13,2
AC019349.5,0
KRT15,15
KRT19,0
LINC00974,0
KRT9,0
KRT14,1
KRT16,0
KRT17,0
JUP,145
EIF1,20755
GAST,0
HAP1,16
LEPREL4,23
FKBP10,2
NT5C3B,174
KLHL10,0
KLHL11,24
ACLY,126
CNP,259
DNAJC7,1274
NKIRAS2,353
ZNF385C,18
DHX58,76
KAT2A,137
CTD-2132N18.3,0
HSPB9,0
RAB5C,990
RP11-358B23.1,0
KCNH4,0
HCRT,0
GHDC,85
STAT5B,237
RP11-358B23.5,0
STAT5A,221
STAT3,786
PTRF,22
ATP6V0A1,169
NAGLU,28
HSD17B1,17
RP11-400F19.6,82
COASY,265
MLX,774
PSMC3IP,80
FAM134C,266
TUBG1,161
TUBG2,22
PLEKHH3,35
CCR10,9
CTD-3193K9.4,25
CNTNAP1,6
CTD-3193K9.3,0
EZH1,489
RAMP2-AS1,24
RAMP2,1
VPS25,395
WNK4,4
COA3,516
CNTD1,7
BECN1,375
PSME3,209
AOC2,3
AOC3,0
LINC00671,2
G6PC,0
PTGES3L-AARSD1,0
AARSD1,235
PTGES3L,12
RUNDC1,100
RPL27,40118
IFI35,372
VAT1,102
RND2,4
CTD-3199J23.4,0
BRCA1,154
RP11-242D8.1,7
NBR1,330
TMEM106A,335
LINC00910,233
ARL4D,20
MIR2117,0
DHX8,225
ETV4,1
RP11-392O1.4,0
MEOX1,17
CTC-501O10.1,0
SOST,0
DUSP3,56
C17orf105,1
RP5-905N1.2,0
MPP3,2
CD300LG,2
MPP2,2
RP11-527L4.5,26
FAM215A,0
RP11-527L4.6,0
RP11-527L4.2,3
PPY,0
PYY,0
NAGS,22
TMEM101,237
LSM12,693
G6PC3,67
HDAC5,320
RP11-546M21.6,1
C17orf53,4
ASB16,10
ASB16-AS1,69
TMUB2,341
ATXN7L3,66
CTB-175E5.7,0
UBTF,501
RP5-882C2.2,62
SLC4A1,14
AC003102.1,0
AC003043.1,0
AC003102.3,8
RUNDC3A,3
SLC25A39,653
RP5-1067M6.3,0
GRN,754
FAM171A2,0
ITGA2B,7
GPATCH8,882
FZD2,3
RP11-1072C15.2,1
C17orf104,15
CCDC43,233
RP11-1072C15.4,4
DBF4B,67
ADAM11,1
CTC-296K1.3,0
CTC-296K1.4,0
GJC1,31
HIGD1B,4
EFTUD2,146
CCDC103,0
FAM187A,0
AC015936.3,0
GFAP,0
KIF18B,32
CTD-2534I21.8,0
C1QL1,0
CTD-2534I21.9,0
DCAKD,71
NMT1,148
PLCD3,3
ACBD4,93
HEXIM1,182
AC002117.1,188
HEXIM2,50
RP13-890H12.2,1
CTD-2020K17.1,171
FMNL1,489
CTD-2020K17.3,8
CTD-2020K17.4,22
MAP3K14-AS1,14
SPATA32,6
CTB-39G8.2,0
ARHGAP27,256
CTB-39G8.3,0
PLEKHM1,165
AC091132.1,3
RP11-798G7.5,5
RP11-798G7.8,49
RP11-798G7.6,15
CRHR1,7
RP11-293E1.2,0
RP11-293E1.1,0
MAPT-AS1,0
SPPL2C,0
MAPT,18
RP11-669E14.4,0
STH,0
KANSL1,507
RP11-669E14.6,9
KANSL1-AS1,277
ARL17B,122
LRRC37A,6
LRRC37A2,100
ARL17A,257
NSF,141
WNT3,1
WNT9B,0
RP11-63A1.2,0
RP11-63A1.1,0
GOSR2,201
RP11-156P1.2,0
RPRML,0
CDC27,407
RP5-867C24.5,2
MYL4,355
ITGB3,1
ITGB3,0
RP11-290H9.4,3
EFCAB13,124
CTD-2026D20.2,0
NPEPPS,389
RP11-580I16.2,19
KPNB1,1410
RP11-138C9.1,0
TBKBP1,18
TBX21,97
OSBPL7,71
MRPL10,423
LRRC46,4
SCRN2,218
SP6,0
RP11-6N17.1,0
RP11-6N17.2,3
SP2,162
AC003665.1,19
RP11-6N17.3,0
PNPO,70
RP11-6N17.6,5
PRR15L,0
CDK5RAP3,833
RP11-6N17.10,1
COPZ2,1
NFE2L1,121
RP5-890E16.4,2
CBX1,650
SNX11,158
SKAP1,832
RP11-456D7.1,16
AC090627.1,0
RP11-433M22.2,9
HOXB1,0
HOXB2,343
HOXB-AS1,231
HOXB3,21
HOXB-AS3,6
HOXB-AS2,0
HOXB4,18
HOXB5,1
HOXB6,5
HOXB7,8
HOXB8,0
HOXB9,1
HOXB-AS4,0
RP11-357H14.17,44
CTD-2377D24.8,0
CTD-2377D24.6,3
PRAC1,0
PRAC2,0
HOXB13,0
CTD-2377D24.4,0
TTLL6,0
CALCOCO2,624
ATP5G1,1334
UBE2Z,172
SNF8,583
AC091133.1,1
GIP,0
RP11-501C14.5,0
IGF2BP1,59
RP11-501C14.6,0
B4GALNT2,0
RP11-708H21.4,0
GNGT2,69
ABI3,353
PHOSPHO1,0
ZNF652,366
RP11-1079K10.3,2
RP11-81K2.1,0
RP11-1079K10.2,0
PHB,881
RP11-1079K10.4,12
RP11-1079K10.5,0
NGFR,6
RP5-1029K10.2,0
RP5-1029K10.4,0
NXPH3,0
SPOP,721
SLC35B1,364
RP11-613C6.2,0
FAM117A,125
KAT7,236
RP11-304F15.7,0
TAC4,0
RP11-304F15.3,6
RP11-304F15.4,4
RP11-304F15.6,0
DLX4,0
DLX3,0
RP11-1094H24.3,0
RP11-1094H24.4,0
ITGA3,31
PDK2,89
RP5-875H18.4,0
SAMD14,3
PPP1R9B,157
AC002401.1,0
RP11-893F2.13,1
RP11-893F2.14,1
SGCA,8
COL1A1,11
RP11-893F2.5,1
RP11-893F2.15,0
RP11-893F2.6,0
TMEM92,4
RP11-893F2.9,0
XYLT2,64
MRPL27,555
EME1,17
LRRC59,302
RP1-117B12.4,0
ACSF2,58
CHAD,0
RSAD1,168
RP11-94C24.6,0
MYCBPAP,40
EPN3,1
SPATA20,54
CACNA1G-AS1,0
CACNA1G,0
RP11-94C24.11,0
CTB-22K21.2,0
ABCC3,14
ANKRD40,183
RP11-294J22.6,159
LUC7L3,4298
WFIKKN2,0
RP11-506D12.5,0
TOB1,427
RP11-700H6.4,1
RP11-700H6.1,6
RP11-700H6.2,0
SPAG9,495
RP11-481C4.1,0
NME1,471
NME1-NME2,35
NME2,78
MBTD1,242
UTP18,456
RP11-1018N14.1,2
RP11-1018N14.3,0
RP11-1018N14.4,0
RP11-1018N14.2,3
RP11-1018N14.5,0
CA10,0
