,BMET10_Tumor
RP11-849F2.5,2
KRBA2,26
RP11-849F2.7,19
RPL26,31718
RNF222,10
NDEL1,241
MYH10,250
CCDC42,0
SPDYE4,0
MFSD6L,7
PIK3R6,15
PIK3R5,3
CTB-41I6.1,0
CTB-41I6.2,0
NTN1,2
RP11-85B7.2,0
STX8,305
RP11-85B7.4,0
AC087501.1,0
RP11-565F19.4,1
RP11-565F19.3,0
WDR16,3
RP11-55L4.2,0
USP43,3
RP11-55L4.1,0
DHRS7C,0
RP11-477N12.3,0
GLP2R,0
RCVRN,0
GAS7,35
AC000003.2,1
RP11-401O9.4,0
MYH13,1
RP11-401O9.3,0
RP11-799N11.1,0
CTC-297N7.11,0
MYH8,0
MYH4,0
MYH1,0
MYH2,0
CTC-297N7.7,0
MYH3,7
CTC-297N7.1,1
CTC-297N7.8,16
SCO1,119
CTC-297N7.10,0
ADPRM,86
TMEM220,60
CTC-297N7.5,6
CTC-297N7.9,0
RP11-963H4.5,0
LINC00675,2
PIRT,0
RP11-963H4.3,0
SHISA6,0
RP11-680C21.1,1
DNAH9,14
RP11-628O18.1,0
RP11-1096G20.5,0
ZNF18,16
MAP2K4,74
RP11-471L13.2,0
LINC00670,0
MYOCD,1
AC005358.3,0
AC005358.1,0
RP11-1090M7.1,6
ARHGAP44,35
RP11-597M12.1,0
ELAC2,120
RP11-488L1.1,0
AC003664.1,0
HS3ST3A1,0
RP11-131K5.2,1
AC005304.1,0
RP11-131K5.1,0
COX10,49
AC005224.2,8
CDRT15,0
RP11-214O1.1,0
HS3ST3B1,4
RP11-214O1.2,0
RP11-214O1.3,8
AC022816.2,0
AC013248.2,0
AC005863.1,0
AC005863.2,0
AC005772.2,0
CDRT7,0
CDRT8,0
PMP22,978
RP11-849N15.1,1
AC005703.3,0
AC005703.2,0
TEKT3,12
RP11-849N15.4,0
CDRT4,1
TVP23C-CDRT4,0
TVP23C,33
RP11-385D13.3,28
CDRT1,0
CDRT1,0
RP11-385D13.1,1
TRIM16,122
RP11-640I15.1,0
ZNF286A,23
ZNF286A,0
TBC1D26,0
AC005324.6,0
AC005324.7,0
CTD-3157E16.1,0
AC015922.6,4
ADORA2B,21
ZSWIM7,405
TTC19,322
NCOR1,605
AC002553.1,0
PIGL,55
CENPV,7
UBB,7702
RP11-138I1.4,26
RP11-138I1.2,7
TRPV2,93
RP11-138I1.3,0
FAM211A,45
ZNF287,19
ZNF624,12
RP11-92B11.4,1
CCDC144A,160
RP11-219A15.1,0
RP11-92B11.3,0
RP11-219A15.2,0
TNFRSF13B,0
AC104024.1,1
AC104024.2,0
RP11-416I2.1,0
MPRIP,569
MPRIP-AS1,95
RP11-45M22.3,0
PLD6,9
RP11-45M22.4,0
FLCN,151
RP11-45M22.5,2
COPS3,245
NT5M,1
MED9,33
RASD1,1786
PEMT,145
RP11-524F11.1,0
RP11-524F11.2,3
SMCR2,0
RAI1,67
RAI1-AS1,0
SMCR5,29
SREBF1,58
TOM1L2,86
LRRC48,16
ATPAF2,95
GID4,69
DRG2,218
MYO15A,18
RP11-258F1.1,7
ALKBH5,214
LLGL1,16
FLII,210
MIEF2,22
RP1-178F10.1,0
TOP3A,57
SMCR8,0
RP1-178F10.3,0
SHMT1,20
EVPLL,0
RP1-37N7.1,0
RP1-37N7.3,19
LGALS9C,1
FAM106A,9
TBC1D28,0
ZNF286B,35
TRIM16L,31
FBXW10,0
TVP23B,151
CTD-2145A24.3,0
PRPSAP2,144
CTD-2145A24.4,0
SLC5A10,2
AC090286.4,0
FAM83G,12
GRAP,156
SNORD3B-1,0
SNORD3B-2,43
RP11-160E2.17,1
RP11-160E2.19,2
AC007952.5,1
SNORD3D,28
GRAPL,20
AC007952.1,0
CTC-457L16.2,0
AC007952.6,0
RP11-160E2.11,6
AC007952.4,0
SNORD3A,16
SNORD3C,0
RP11-160E2.16,1
EPN2,240
AC106017.1,0
EPN2-AS1,0
RP11-135L13.4,2
B9D1,65
MAPK7,53
MFAP4,111
RNF112,1
CTB-187M2.2,0
AC004448.2,0
AC004448.5,0
CTB-187M2.1,0
CTB-187M2.3,0
SLC47A1,18
RP11-1113L8.1,0
ALDH3A2,140
Y_RNA,0
SLC47A2,1
RP11-311F12.1,0
RP11-311F12.2,0
ALDH3A1,0
ULK2,41
RP11-78O7.2,4
AKAP10,108
RP11-209D14.2,0
SPECC1,144
AC004702.2,1
RP11-434D2.2,0
LGALS9B,0
RP11-434D2.7,1
AC008088.4,2
RP11-434D2.3,0
RP11-434D2.12,0
CDRT15L2,0
AC087499.10,0
RP11-283C24.1,2
CCDC144NL,31
RP11-344E13.4,0
RP11-344E13.3,30
RP11-381P6.1,0
USP22,326
RP11-746M1.1,2
AC087393.1,0
DHRS7B,274
TMEM11,450
AC087294.2,10
C17orf103,23
MAP2K3,159
KCNJ12,14
RP11-728E14.3,0
RP11-728E14.2,0
RP11-822E23.7,0
C17orf51,49
RP11-822E23.2,0
UBBP4,746
RP11-1109M24.16,0
RP11-1109M24.5,0
FAM27L,0
RP11-744K17.9,1
RP11-744K17.1,0
RP11-744K17.2,2
MTRNR2L1,2215
RP11-846F4.12,0
RP11-285M22.3,0
RP11-285M22.1,0
RP11-260A9.6,0
RP11-663N22.1,0
WSB1,1451
RP11-173M1.8,12
RP11-173M1.4,2
KSR1,103
AC015688.3,0
RP11-19P22.8,0
LGALS9,187
RP11-19P22.5,0
NOS2,36
RP1-66C13.4,0
RP11-138P22.1,6
LYRM9,33
RP11-218F4.1,0
NLK,89
CTD-2008P7.10,0
CTD-2008P7.9,7
CTD-2008P7.8,0
CTD-2008P7.3,0
CTD-2008P7.1,0
AC061975.10,0
TMEM97,106
IFT20,586
TNFAIP1,499
POLDIP2,299
TMEM199,190
CTB-96E2.7,0
VTN,2
CTB-96E2.2,0
SARM1,24
SLC46A1,25
CTD-2350C19.1,2
CTD-2350C19.2,4
RP11-192H23.4,6
SLC13A2,0
FOXN1,0
UNC119,224
PIGS,131
ALDOC,14
RP11-192H23.5,0
SPAG5,17
RP11-192H23.6,40
SGK494,1
KIAA0100,95
RP11-192H23.7,0
SDF2,612
SUPT6H,191
AC010761.13,0
PROCA1,20
RAB34,380
RPL23A,31286
AC010761.8,7
TLCD1,103
NEK8,24
AC010761.14,0
AC010761.6,0
TRAF4,146
AC010761.9,0
AC010761.10,0
FAM222B,81
ERAL1,166
MIR451B,2
FLOT2,143
RP11-20B24.7,0
RP11-20B24.4,2
DHRS13,9
PHF12,110
RP11-20B24.5,0
RP11-20B24.6,0
PIPOX,1
SEZ6,0
RP11-321A17.5,0
MYO18A,5
TIAF1,8
RP11-321A17.4,0
CRYBA1,0
NUFIP2,645
RP11-296K13.4,1
MIR4523,2
TAOK1,502
ABHD15,20
RP11-68I3.2,0
TP53I13,93
GIT1,149
ANKRD13B,22
RP11-68I3.7,0
CORO6,14
SSH2,203
RP11-68I3.5,0
RP11-82O19.1,0
RP11-338L22.2,9
EFCAB5,6
AC104984.4,0
RP11-1148O4.2,0
NSRP1,462
RP11-354P11.3,14
RP11-354P11.8,0
SLC6A4,4
RP11-354P11.4,1
RP11-354P11.2,0
BLMH,167
TMIGD1,0
CPD,404
GOSR1,195
RP11-218M11.3,0
TBC1D29,0
RP11-218M11.6,0
RP11-218M11.1,0
CTD-2349P21.6,0
CTD-2349P21.5,4
CRLF3,88
CTD-2349P21.9,2
ATAD5,28
CTD-2349P21.11,1
RP13-753N3.1,17
TEFM,72
ADAP2,118
AC091177.1,0
RP11-848P1.3,0
RNF135,58
RP11-848P1.4,4
RP11-848P1.5,2
NF1,329
OMG,3
EVI2B,52
CTD-2370N5.3,0
EVI2A,48
RAB11FIP4,23
AC003101.1,0
RP1-41C23.1,0
RP11-805L22.3,0
CTC-542B22.1,0
COPRS,69
UTP6,158
CTC-542B22.2,2
SUZ12,304
LRRC37B,58
AC090616.2,0
RHOT1,201
AC116407.2,0
RHBDL3,0
RP11-443G13.2,0
C17orf75,61
RP11-227G15.2,2
ZNF207,935
RP11-227G15.8,7
RP11-227G15.9,0
PSMD11,470
CDK5R1,12
MYO1D,71
RP11-466A19.1,1
RP11-466A19.3,0
RP11-220C2.1,0
AC084809.2,0
AC084809.3,0
TMEM98,248
SPACA3,0
ASIC2,0
RP11-40A13.1,0
RP11-31I22.4,0
RP11-31I22.3,1
RP11-31I22.2,0
RP11-118G23.2,0
RP11-118G23.1,0
RP11-17M24.2,0
CTC-304I17.2,0
CTC-304I17.5,0
RP11-215E13.1,0
RP11-215E13.2,0
AC005549.3,0
CCL2,1806
CCL7,2
CCL11,5
CCL8,127
CCL13,8
CCL1,1
AC011193.1,0
C17orf102,0
TMEM132E,4
RP11-212E8.1,0
RP11-642M2.1,0
CCT6B,7
ZNF830,201
LIG3,58
RFFL,34
RAD51L3-RFFL,0
RP5-837J1.4,4
RAD51D,58
FNDC8,0
NLE1,122
UNC45B,1
RP11-799D4.3,0
SLC35G3,0
RP11-799D4.4,13
SLFN5,348
RP11-47L3.1,20
SLFN11,251
RP11-686D22.5,0
RP11-686D22.4,9
SLFN12,104
SLFN13,16
SLFN12L,13
RP11-686D22.9,0
RP11-1094M14.10,0
SLFN14,0
RP11-1094M14.12,0
RP11-1094M14.14,0
RP11-1094M14.11,175
PEX12,26
AP2B1,370
CTC-507E2.1,6
RASL10B,1
GAS2L2,0
MMP28,114
C17orf50,3
AC015849.12,0
TAF15,354
AC015849.19,7
C17orf66,0
AC015849.2,1
CCL5,257
AC015849.16,0
RDM1,8
LYZL6,0
CCL16,12
CCL14,120
CCL15-CCL14,0
CTB-186H2.3,0
CCL15,4
RP11-104J23.1,0
RP11-104J23.2,0
CCL23,27
CCL18,11
AC069363.1,5
CCL3,928
CCL4,444
CTB-91J4.1,10
TBC1D3B,0
AC131056.3,0
CCL3L3,2
CCL4L1,0
AC131056.5,0
TBC1D3C,0
TBC1D3H,0
CCL3L1,55
CCL4L2,20
TBC1D3G,0
ZNHIT3,401
MYO19,60
PIGW,34
GGNBP2,497
DHRS11,10
MRM1,31
CTB-75G16.3,3
CTD-3194G12.1,0
CTD-3194G12.2,0
RP11-445F12.1,0
LHX1,1
RP11-445F12.2,0
AATF,231
CTC-268N12.2,0
ACACA,172
C17orf78,0
TADA2A,59
RP11-378E13.4,4
DUSP14,194
SYNRG,156
DDX52,253
RP11-697E22.1,0
RP11-697E22.2,3
RP11-697E22.3,0
HNF1B,0
RP11-115K3.1,0
AC091199.1,0
TBC1D3F,0
TBC1D3,0
RP11-1407O15.2,65
MRPL45,279
GPR179,0
SOCS7,1
ARHGAP23,107
SRCIN1,8
CTB-58E17.2,0
C17orf96,20
CTB-58E17.1,48
CTB-58E17.3,38
MLLT6,269
CTB-58E17.9,1
AC006449.1,0
CISD3,794
PCGF2,384
CTB-58E17.5,2
PSMB3,1748
PIP4K2B,103
CWC25,240
C17orf98,0
RPL23,19240
LASP1,415
RP1-56K13.2,1
RP1-56K13.3,0
LINC00672,17
FBXO47,0
RP1-56K13.5,2
CTD-2206N4.2,0
PLXDC1,220
ARL5C,3
RP5-906A24.2,0
CACNB1,17
RPL19,36781
STAC2,4
RP11-690G19.3,36
FBXL20,56
CTB-131K11.1,6
MED1,156
CDK12,404
NEUROD2,25
AC087491.2,0
PPP1R1B,3
STARD3,232
TCAP,6
PNMT,0
PGAP3,19
ERBB2,72
MIEN1,887
GRB7,29
RP11-94L15.2,19
IKZF3,0
ZPBP2,1
GSDMB,22
ORMDL3,86
RP11-387H17.4,0
LRRC3C,0
GSDMA,2
PSMD3,442
RP11-387H17.6,3
CSF3,23
MED24,34
THRA,139
NR1D1,59
MSL1,310
CASC3,258
RAPGEFL1,12
WIPF2,256
CDC6,13
CTD-2267D19.6,1
RARA,276
CTD-2267D19.2,87
CTD-2267D19.3,0
GJD3,1
TOP2A,131
IGFBP4,2372
TNS4,0
RP5-1028K7.2,4
CCR7,4
SMARCE1,569
KRT222,0
KRT222,6
KRT24,1
KRT25,0
KRT26,0
KRT27,3
KRT28,0
RP11-605F20.1,0
KRT10,765
TMEM99,397
RP5-1110E20.1,0
KRT12,0
KRT20,0
AC004231.2,1
KRT23,0
KRT39,0
KRT40,0
KRTAP3-3,0
KRTAP3-2,0
KRTAP3-1,0
KRTAP1-5,0
KRTAP1-4,0
KRTAP1-3,0
KRTAP1-1,0
KRTAP2-1,0
KRTAP2-2,0
KRTAP2-3,0
KRTAP2-4,0
KRTAP4-7,0
KRTAP4-8,0
KRTAP4-16P,0
KRTAP4-9,0
KRTAP4-11,5
KRTAP4-12,0
KRTAP4-6,0
KRTAP4-5,0
KRTAP4-4,0
KRTAP4-3,0
KRTAP4-2,0
KRTAP4-1,0
KRTAP9-1,0
KRTAP9-2,0
KRTAP9-3,0
KRTAP9-8,0
KRTAP9-4,0
KRTAP9-9,0
KRTAP9-6,1
KRTAP9-7,0
KRTAP29-1,0
KRTAP16-1,0
KRTAP17-1,0
KRT33A,0
KRT33B,0
KRT34,0
KRT31,0
AC003958.2,0
KRT37,0
KRT38,0
KRT32,0
KRT35,0
KRT36,0
KRT13,0
AC019349.5,0
KRT15,13
KRT19,82
LINC00974,0
KRT9,0
KRT14,3
KRT16,1
KRT17,0
JUP,323
EIF1,18056
GAST,0
HAP1,36
LEPREL4,125
FKBP10,810
NT5C3B,280
KLHL10,0
KLHL11,9
ACLY,286
CNP,305
DNAJC7,713
NKIRAS2,318
ZNF385C,7
DHX58,22
KAT2A,240
CTD-2132N18.3,0
HSPB9,1
RAB5C,1339
RP11-358B23.1,4
KCNH4,0
HCRT,0
GHDC,42
STAT5B,134
RP11-358B23.5,0
STAT5A,135
STAT3,1530
PTRF,1508
ATP6V0A1,171
NAGLU,40
HSD17B1,44
RP11-400F19.6,38
COASY,184
MLX,425
PSMC3IP,43
FAM134C,118
TUBG1,174
TUBG2,34
PLEKHH3,122
CCR10,34
CTD-3193K9.4,94
CNTNAP1,28
CTD-3193K9.3,0
EZH1,134
RAMP2-AS1,35
RAMP2,2641
VPS25,445
WNK4,1
COA3,1168
CNTD1,2
BECN1,224
PSME3,245
AOC2,9
AOC3,240
LINC00671,1
G6PC,0
PTGES3L-AARSD1,0
AARSD1,103
PTGES3L,2
RUNDC1,71
RPL27,24658
IFI35,240
VAT1,382
RND2,1
CTD-3199J23.4,0
BRCA1,49
RP11-242D8.1,7
NBR1,373
TMEM106A,44
LINC00910,355
ARL4D,224
MIR2117,0
DHX8,122
ETV4,10
RP11-392O1.4,0
MEOX1,34
CTC-501O10.1,0
SOST,0
DUSP3,212
C17orf105,2
RP5-905N1.2,0
MPP3,22
CD300LG,45
MPP2,1
RP11-527L4.5,1
FAM215A,0
RP11-527L4.6,0
RP11-527L4.2,1
PPY,0
PYY,0
NAGS,24
TMEM101,334
LSM12,576
G6PC3,301
HDAC5,177
RP11-546M21.6,4
C17orf53,4
ASB16,2
ASB16-AS1,32
TMUB2,230
ATXN7L3,65
CTB-175E5.7,0
UBTF,256
RP5-882C2.2,26
SLC4A1,0
AC003102.1,0
AC003043.1,0
AC003102.3,7
RUNDC3A,4
SLC25A39,1097
RP5-1067M6.3,0
GRN,1415
FAM171A2,7
ITGA2B,10
GPATCH8,285
FZD2,10
RP11-1072C15.2,0
C17orf104,9
CCDC43,211
RP11-1072C15.4,2
DBF4B,18
ADAM11,1
CTC-296K1.3,1
CTC-296K1.4,1
GJC1,235
HIGD1B,1199
EFTUD2,142
CCDC103,0
FAM187A,0
AC015936.3,0
GFAP,3
KIF18B,9
CTD-2534I21.8,0
C1QL1,2
CTD-2534I21.9,0
DCAKD,64
NMT1,127
PLCD3,12
ACBD4,26
HEXIM1,555
AC002117.1,6
HEXIM2,28
RP13-890H12.2,0
CTD-2020K17.1,17
FMNL1,38
CTD-2020K17.3,0
CTD-2020K17.4,43
MAP3K14-AS1,2
SPATA32,1
CTB-39G8.2,0
ARHGAP27,62
CTB-39G8.3,0
PLEKHM1,87
AC091132.1,1
RP11-798G7.5,1
RP11-798G7.8,8
RP11-798G7.6,5
CRHR1,15
RP11-293E1.2,0
RP11-293E1.1,0
MAPT-AS1,0
SPPL2C,0
MAPT,44
RP11-669E14.4,0
STH,0
KANSL1,293
RP11-669E14.6,4
KANSL1-AS1,386
ARL17B,27
LRRC37A,5
LRRC37A2,34
ARL17A,84
NSF,90
WNT3,3
WNT9B,0
RP11-63A1.2,0
RP11-63A1.1,2
GOSR2,249
RP11-156P1.2,0
RPRML,0
CDC27,400
RP5-867C24.5,0
MYL4,33
ITGB3,17
ITGB3,0
RP11-290H9.4,2
EFCAB13,33
CTD-2026D20.2,0
NPEPPS,348
RP11-580I16.2,10
KPNB1,917
RP11-138C9.1,1
TBKBP1,53
TBX21,0
OSBPL7,24
MRPL10,231
LRRC46,6
SCRN2,107
SP6,26
RP11-6N17.1,0
RP11-6N17.2,0
SP2,74
AC003665.1,12
RP11-6N17.3,0
PNPO,98
RP11-6N17.6,4
PRR15L,236
CDK5RAP3,237
RP11-6N17.10,2
COPZ2,42
NFE2L1,376
RP5-890E16.4,0
CBX1,475
SNX11,49
SKAP1,5
RP11-456D7.1,1
AC090627.1,0
RP11-433M22.2,2
HOXB1,0
HOXB2,109
HOXB-AS1,38
HOXB3,153
HOXB-AS3,11
HOXB-AS2,0
HOXB4,52
HOXB5,39
HOXB6,159
HOXB7,245
HOXB8,26
HOXB9,20
HOXB-AS4,0
RP11-357H14.17,0
CTD-2377D24.8,0
CTD-2377D24.6,0
PRAC1,0
PRAC2,1
HOXB13,24
CTD-2377D24.4,0
TTLL6,0
CALCOCO2,540
ATP5G1,1945
UBE2Z,298
SNF8,668
AC091133.1,2
GIP,0
RP11-501C14.5,0
IGF2BP1,3
RP11-501C14.6,0
B4GALNT2,0
RP11-708H21.4,1
GNGT2,23
ABI3,127
PHOSPHO1,1
ZNF652,118
RP11-1079K10.3,1
RP11-81K2.1,0
RP11-1079K10.2,0
PHB,1503
RP11-1079K10.4,10
RP11-1079K10.5,1
NGFR,278
RP5-1029K10.2,0
RP5-1029K10.4,0
NXPH3,8
SPOP,526
SLC35B1,505
RP11-613C6.2,0
FAM117A,32
KAT7,98
RP11-304F15.7,1
TAC4,1
RP11-304F15.3,1
RP11-304F15.4,2
RP11-304F15.6,0
DLX4,0
DLX3,8
RP11-1094H24.3,0
RP11-1094H24.4,0
ITGA3,51
PDK2,91
RP5-875H18.4,0
SAMD14,67
PPP1R9B,150
AC002401.1,0
RP11-893F2.13,0
RP11-893F2.14,0
SGCA,10
COL1A1,18408
RP11-893F2.5,0
RP11-893F2.15,1
RP11-893F2.6,2
TMEM92,14
RP11-893F2.9,2
XYLT2,67
MRPL27,805
EME1,3
LRRC59,458
RP1-117B12.4,0
ACSF2,22
CHAD,2
RSAD1,68
RP11-94C24.6,0
MYCBPAP,8
EPN3,6
SPATA20,131
CACNA1G-AS1,0
CACNA1G,1
RP11-94C24.11,0
CTB-22K21.2,0
ABCC3,94
ANKRD40,209
RP11-294J22.6,151
LUC7L3,1279
WFIKKN2,0
RP11-506D12.5,0
TOB1,864
RP11-700H6.4,0
RP11-700H6.1,23
RP11-700H6.2,1
SPAG9,367
RP11-481C4.1,0
NME1,1650
NME1-NME2,213
NME2,265
MBTD1,95
UTP18,222
RP11-1018N14.1,9
RP11-1018N14.3,0
RP11-1018N14.4,0
RP11-1018N14.2,0
RP11-1018N14.5,1
CA10,4
RP11-429O1.1,0
AC102948.2,0
C17orf112,0
KIF2B,0
TOM1L1,129
COX11,315
STXBP4,49
CTC-462L7.1,29
HLF,1
RP11-515O17.2,0
RP11-515O17.3,5
MMD,107
RP11-515E23.2,0
RP11-515E23.1,0
TMEM100,30
PCTP,68
RP11-763E3.1,0
ANKFN1,0
NOG,2
C17orf67,30
DGKE,182
RP11-670E13.2,7
TRIM25,95
RP11-670E13.5,0
COIL,177
RP5-1107A17.3,2
SCPEP1,236
RP11-166P13.3,12
AKAP1,83
RP11-166P13.4,19
MSI2,243
RP11-118E18.2,0
RP11-118E18.4,0
CCDC182,0
RP11-60A24.3,0
MRPS23,311
CUEDC1,20
RP11-343K8.3,0
VEZF1,270
RP11-159D12.5,6
RP11-159D12.2,29
SRSF1,564
RP11-159D12.10,9
DYNLL2,100
OR4D1,0
OR4D2,0
EPX,0
MKS1,41
LPO,5
MPO,0
BZRAP1,1
BZRAP1-AS1,3
MIR142,31
SUPT4H1,775
RNF43,41
HSF5,0
MTMR4,99
RP11-112H10.4,22
4-Sep,630
C17orf47,0
TEX14,11
RAD51C,223
PPM1E,1
TRIM37,93
AC099850.1,6
SKA2,370
PRR11,38
CTD-2510F5.6,0
CTD-2510F5.4,0
SMG8,6
GDPD1,27
YPEL2,384
RP11-567L7.5,0
RP11-567L7.6,0
DHX40,169
CLTC,684
PTRH2,310
VMP1,3066
TUBD1,59
RPS6KB1,176
RP11-178C3.1,0
RNFT1,174
TBC1D3P1-DHX40P1,2
RP11-178C3.2,3
HEATR6,51
CTD-2319I12.2,3
CTD-2319I12.5,0
CA4,9
USP32,89
C17orf64,2
APPBP2,200
RP11-15E18.1,2
RP11-15E18.4,0
PPM1D,71
BCAS3,51
RP11-264B14.1,0
RP11-264B14.2,1
RP11-136H19.1,0
RP11-332H18.5,3
RP11-332H18.4,104
TBX2,135
C17orf82,12
TBX4,0
RP11-15K2.2,0
NACA2,1142
BRIP1,11
INTS2,74
MED13,342
RP11-51L5.7,0
EFCAB3,9
METTL2A,131
TLK2,124
MRC2,172
RP11-156L14.1,2
10-Mar,2
RP11-453A12.1,5
RP11-180P8.1,0
RP11-180P8.3,0
TANC2,85
RP11-556O9.2,0
AC037445.1,0
RP11-269G24.2,0
AC015923.1,0
RP11-269G24.3,0
RP11-269G24.4,0
CYB561,136
RP11-269G24.6,0
ACE,87
ACE,0
KCNH6,3
DCAF7,429
TACO1,115
MAP3K3,103
LIMD2,269
STRADA,4
RP11-51F16.8,0
CCDC47,567
DDX42,199
FTSJ3,88
PSMC5,744
SMARCD2,100
CSH2,0
GH2,0
CSH1,0
CSHL1,0
GH1,0
CD79B,121
SCN4A,30
CTC-264K15.6,0
RP11-214C8.2,32
C17orf72,10
ICAM2,850
ERN1,71
SNORA76,37
TEX2,54
MILR1,26
POLG2,133
DDX5,3391
CEP95,141
SMURF2,178
LRRC37A3,17
RP11-927P21.1,0
RP11-927P21.2,0
RP11-583F2.2,12
GNA13,359
RP11-583F2.5,3
RP11-160O5.1,14
RGS9,2
CTD-2535L24.3,0
AXIN2,26
CTD-2535L24.2,0
CEP112,105
APOH,216
PRKCA,50
RP11-4F22.2,0
CACNG5,0
CACNG4,1
RP11-349A8.3,0
AC005544.1,0
RP11-74H8.1,0
CACNG1,0
HELZ,292
RP11-401F2.4,0
RP11-401F2.3,8
PSMD12,510
PITPNC1,156
NOL11,154
BPTF,471
RP11-855A2.3,0
C17orf58,78
RP11-855A2.5,0
KPNA2,412
AC145343.2,1
RP11-147L13.8,0
RP11-147L13.2,14
AMZ2,331
ARSG,82
SLC16A6,20
WIPI1,235
PRKAR1A,1569
FAM20A,31
AC079210.1,88
RP11-120M18.5,0
RP11-118B18.1,0
RP11-118B18.2,1
ABCA8,91
ABCA9,11
ABCA9-AS1,0
ABCA6,74
ABCA10,7
ABCA5,58
MAP2K6,39
RP1-193H18.3,2
RP1-193H18.2,8
AC003051.1,15
AC004562.1,0
AC002539.1,0
LINC01028,0
KCNJ16,1
KCNJ2-AS1,20
KCNJ2,171
CTD-2378E21.1,0
RP11-238F2.1,1
CASC17,0
AC118653.2,0
AC005152.3,0
LINC01152,0
RP11-84E24.2,0
AC007461.1,0
AC007461.2,0
SOX9,40
LINC00511,35
RP11-1124B17.1,0
RP11-57A1.1,0
CTD-3010D24.3,0
SLC39A11,36
RP11-171G2.1,0
SSTR2,86
RP11-143K11.1,19
COG1,67
FAM104A,375
C17orf80,71
CPSF4L,0
CDC42EP4,233
SDK2,8
RP11-449L23.2,0
RP11-449L23.3,0
RP11-277J6.2,0
RP11-277J6.3,0
CTD-2532D12.4,0
LINC00469,0
AC125421.1,0
CTD-2532D12.5,0
CTD-2582D11.1,0
RP11-101O21.1,0
RPL38,20979
CTD-2514K5.2,13
TTYH2,72
CTD-2514K5.4,0
DNAI2,0
RP11-647F2.2,0
KIF19,5
AC103809.2,0
BTBD17,0
GPR142,0
GPRC5C,250
CD300A,46
CD300LB,6
CD300C,14
CD300LD,0
C17orf77,4
CTD-2006K23.1,3
CD300E,40
RAB37,0
CTD-2006K23.2,0
CD300LF,4
MIR3615,0
SLC9A3R1,61
NAT9,233
TMEM104,37
GRIN2C,1
FDXR,49
FADS6,18
USH1G,0
OTOP2,0
OTOP3,0
HID1,55
RP11-309N17.4,4
CDR2L,98
ICT1,242
KCTD2,33
ATP5H,1768
SLC16A5,17
ARMC7,69
NT5C,227
HN1,1166
RP11-649A18.7,3
SUMO2,5872
NUP85,99
GGA3,35
MRPS7,628
MIF4GD,116
RP11-649A18.12,1
SLC25A19,116
GRB2,574
RP11-16C1.3,0
RP11-16C1.1,2
KIAA0195,101
CASKIN2,143
TSEN54,84
LLGL2,82
MYO15B,90
RECQL5,23
SMIM5,8
SMIM6,4
SAP30BP,306
RP11-474I11.8,0
RP11-474I11.7,0
ITGB4,35
GALK1,191
H3F3B,11553
UNK,84
RP11-552F3.4,0
UNC13D,14
WBP2,304
TRIM47,115
RP11-552F3.9,3
TRIM65,40
RP11-552F3.10,1
MRPL38,25
RP11-552F3.12,0
FBF1,36
ACOX1,139
RP11-552F3.13,0
TEN1,180
CDK3,28
EVPL,17
SRP68,187
ZACN,0
GALR2,3
EXOC7,185
FOXJ1,1
RNF157-AS1,0
RNF157,16
UBALD2,305
QRICH2,4
PRPSAP1,263
SPHK1,141
UBE2O,74
AANAT,1
RHBDF2,191
CYGB,149
PRCD,20
RP11-666A8.8,4
ST6GALNAC2,11
RP11-666A8.9,0
ST6GALNAC1,2
RP11-318A15.2,11
MXRA7,206
JMJD6,389
METTL23,366
RP11-318A15.7,0
SRSF2,1536
MFSD11,88
CTD-2246P4.1,10
LINC00868,1
MGAT5B,1
RP11-87G24.6,0
SEC14L1,1157
RP11-285E9.6,0
RP11-285E9.5,0
9-Sep,419
RP11-936I5.1,22
RP11-75C10.9,0
RP11-13K12.2,2
RP11-13K12.1,1
RP11-13K12.5,0
RP11-316M20.1,0
FLJ45079,0
TNRC6C,135
TMC6,122
TMC8,22
C17orf99,14
SYNGR2,752
TK1,140
AFMID,231
BIRC5,170
AC087645.1,2
TMEM235,0
RP11-219G17.4,7
AC061992.2,6
SOCS3,1707
RP11-806H10.4,26
PGS1,241
DNAH17,5
AC061992.1,0
RP11-559N14.5,1
DNAH17-AS1,2
CTD-2357A8.3,0
CYTH1,179
USP36,169
TIMP2,1025
RP11-323N12.5,0
DDC8,4
CTD-2373H9.5,10
LGALS3BP,884
CANT1,141
C1QTNF1-AS1,1
C1QTNF1,271
ENGASE,95
RBFOX3,62
RP11-398J5.1,0
CTD-2116F7.1,6
ENPP7,0
CBX2,43
CBX8,42
RP11-353N14.1,3
RP11-353N14.2,2
CBX4,173
RP11-353N14.3,0
RP11-353N14.5,5
RP11-353N14.4,14
TBC1D16,127
CTD-2529O21.2,0
CCDC40,24
GAA,113
EIF4A3,387
CARD14,8
RP11-334C17.5,16
SGSH,70
SLC26A11,94
RNF213,487
CTD-2047H16.4,5
ENDOV,183
CTD-2526A2.2,0
NPTX1,2
RPTOR,25
RP11-28G8.1,1
CTD-2561B21.4,0
CTD-2561B21.3,0
CTD-2561B21.5,7
CHMP6,109
CTD-2561B21.7,0
AC127496.1,5
CTD-2561B21.11,6
CTD-2561B21.10,0
BAIAP2-AS1,42
BAIAP2,204
AATK,27
RP11-149I9.2,0
AATK-AS1,0
AZI1,32
RP11-455O6.2,0
ENTHD2,58
AC027601.1,0
