,BMET7_Distal
PLLP,2
CCL22,1
CX3CL1,2
CCL17,1
CIAPIN1,153
COQ9,180
POLR2C,300
DOK4,5
CCDC102A,7
GPR114,20
GPR56,98
RP11-405F3.5,0
GPR97,2
RP11-405F3.4,0
CCDC135,1
KATNB1,99
KIFC3,8
CTD-2600O9.1,3
CNGB1,6
TEPP,8
ZNF319,9
USB1,137
MMP15,2
C16orf80,141
CTB-134F13.1,0
RP11-459F6.3,1
CSNK2A2,159
RP11-459F6.1,0
CCDC113,10
PRSS54,1
GINS3,52
RP11-481J2.1,2
RP11-481J2.2,1
NDRG4,1
SETD6,88
CNOT1,394
SLC38A7,66
GOT2,252
RP11-410D17.2,0
RP11-700H13.1,0
RP11-105C20.2,0
RP11-430C1.1,0
RP11-354I13.2,0
RP11-354I13.1,0
CDH8,2
CTC-420A11.2,0
AC009110.1,0
RP11-368L12.1,0
RP11-2K6.2,0
RP11-370P15.2,0
RP11-21L1.1,7
RP11-744D14.2,0
AC012322.1,0
RP11-467L24.1,0
RP11-439I14.2,0
CDH11,5
RP11-95H3.1,0
RP11-256I9.2,0
RP11-256I9.3,0
LINC00922,1
RP11-351A20.1,0
RP11-351A20.2,0
RP11-513N24.1,0
CDH5,0
LINC00920,47
BEAN1,0
CTD-2258A20.5,0
RP11-403P17.5,0
AC132186.1,7
TK2,69
RP11-403P17.3,16
Y_RNA,12
CKLF,784
CKLF-CMTM1,0
CMTM1,0
CMTM2,10
RP11-403P17.2,0
CMTM3,105
CMTM4,16
DYNC1LI2,287
RP11-63M22.2,4
RP11-63M22.1,0
RP11-61A14.4,5
CCDC79,1
NAE1,371
RP11-61A14.1,4
CA7,0
PDP2,4
RP11-61A14.2,0
RP11-61A14.3,29
CDH16,0
RRAD,1
FAM96B,805
CES2,143
CES3,3
CES4A,35
CBFB,131
C16orf70,56
B3GNT9,7
TRADD,53
FBXL8,42
HSF4,11
RP11-5A19.5,0
NOL3,17
KIAA0895L,14
EXOC3L1,0
E2F4,373
ELMO3,22
LRRC29,12
AC040160.1,0
TMEM208,503
FHOD1,50
SLC9A5,0
PLEKHG4,4
KCTD19,29
LRRC36,5
TPPP3,19
ZDHHC1,0
HSD11B2,0
RP11-297D21.2,0
ATP6V0D1,238
AGRP,4
FAM65A,125
CTD-2012K14.2,1
CTD-2012K14.3,0
CTD-2012K14.4,1
CTD-2012K14.6,19
CTD-2012K14.7,15
CTCF,246
AC009095.4,7
RLTPR,15
ACD,107
PARD6A,15
ENKD1,27
C16orf86,50
GFOD2,161
RANBP10,122
TSNAXIP1,3
CENPT,206
THAP11,90
NUTF2,814
EDC4,1
CTC-479C5.10,0
NRN1L,1
PSKH1,51
CTRL,4
CTC-479C5.12,43
PSMB10,259
LCAT,40
SLC12A4,32
CTC-479C5.17,0
DPEP3,11
DPEP2,107
DUS2,52
CTC-479C5.6,0
DDX28,76
NFATC3,383
RP11-96D1.5,0
RP11-96D1.11,2
ESRP2,2
PLA2G15,19
RP11-96D1.7,0
SLC7A6,97
SLC7A6OS,180
PRMT7,140
SMPD3,25
ZFP90,175
RP11-615I2.1,0
CDH3,5
RP11-615I2.2,0
CDH1,101
RP11-354M1.2,0
TANGO6,63
RP11-521L9.1,0
HAS3,0
CHTF8,182
CHTF8,0
CIRH1A,104
SNTB2,91
RP11-343C2.11,0
VPS4A,155
COG8,77
PDF,0
RP11-343C2.12,0
RP11-343C2.9,0
RP11-343C2.7,0
NIP7,268
TMED6,5
TERF2,105
CYB5B,375
NFAT5,272
NQO1,9
CTD-2033A16.1,2
CTD-2033A16.3,2
NOB1,359
WWP2,87
CLEC18A,2
PDPR,96
RP11-296I10.3,1
CLEC18C,0
AC009060.1,0
FKSG63,0
EXOSC6,70
AARS,116
DDX19B,112
RP11-529K1.3,0
DDX19A,213
ST3GAL2,204
RP11-529K1.4,1
FUK,30
COG4,147
SF3B3,256
RP11-49C24.1,8
IL34,4
MTSS1L,6
FLJ00418,1
VAC14,62
RP11-394B2.6,0
VAC14-AS1,3
RP11-424M24.5,0
HYDIN,2
RP11-23E19.1,0
RP11-23E19.2,0
CMTR2,325
CTD-2520I13.1,0
CALB2,0
RP11-510M2.1,0
ZNF23,19
AC010547.9,0
RP11-510M2.2,12
ZNF19,26
RP11-510M2.6,0
CHST4,1
TAT,0
RP11-432I5.1,5
RP11-432I5.2,0
MARVELD3,25
PHLPP2,44
RP11-432I5.6,0
RP11-432I5.8,0
RP11-432I5.4,0
AP1G1,221
ATXN1L,98
IST1,232
ZNF821,54
RP11-498D10.5,2
RP11-498D10.6,18
DHODH,62
TXNL4B,68
HP,4
HPR,0
RP11-384M15.3,0
DHX38,178
PMFBP1,1
RP11-328J14.1,1
AC004158.2,28
AC004158.3,0
RP5-991G20.1,10
ZFHX3,111
RP5-991G20.4,20
RP5-991G20.2,1
RP11-346C20.4,0
RP11-346C20.3,5
HCCAT5,0
C16orf47,0
AC140912.1,0
RP11-140I24.1,0
RP11-44L9.1,0
RP11-44L9.2,0
RP11-44L9.3,0
CTD-2009A10.1,0
RP11-53L24.1,0
AC009120.4,2
AC009120.10,22
PSMD7,468
AC009120.6,22
AC009120.5,1
RP11-252A24.3,2
NPIPB15,23
CLEC18B,0
RP11-252A24.5,0
RP11-252A24.7,126
GLG1,309
RFWD3,216
MLKL,105
FA2H,0
WDR59,181
ZNRF1,116
RP11-252E2.1,2
LDHD,1
RP11-252E2.2,0
ZFP1,46
CTRB2,0
CTRB1,0
BCAR1,2
CFDP1,572
RP11-77K12.1,0
TMEM170A,308
RP11-77K12.4,1
CHST6,1
RP11-77K12.7,0
CHST5,1
TMEM231,25
GABARAPL2,1151
ADAT1,124
KARS,491
TERF2IP,544
AC025287.1,0
RP11-2C15.1,0
RP11-293N14.1,0
RP11-150D5.2,0
CNTNAP4,0
RP11-58C22.1,0
RP11-96P7.1,1
CTD-2336H13.2,0
MON1B,169
SYCE1L,67
RP11-538I12.2,0
RP11-538I12.3,1
ADAMTS18,0
RP11-449J10.1,0
RP11-571O6.1,0
NUDT7,28
RP11-264M12.2,0
VAT1L,4
RP11-281J9.2,0
CLEC3A,1
WWOX,53
RP11-190D6.2,0
RP11-264L1.4,4
PIH1,0
RP11-556H2.4,0
RP11-679B19.2,0
RP11-467I17.1,0
MAF,80
RP11-345M22.1,0
RP11-345M22.2,2
RP11-345M22.3,1
RP11-148M9.1,0
RP11-525K10.1,0
RP11-525K10.3,3
RP11-525K10.2,0
DYNLRB2,4
RP11-109P11.1,0
RP11-18F14.1,0
CDYL2,20
CTD-2055G21.1,0
RP11-314O13.1,0
CMC2,347
CENPN,306
RP11-303E16.3,0
ATMIN,100
C16orf46,6
RP11-303E16.5,7
RP11-303E16.6,2
RP11-303E16.7,0
GCSH,761
BCMO1,0
RP11-55K13.1,11
GAN,175
RP11-391L3.1,0
CMIP,243
RP11-960L18.1,27
PLCG2,60
7SK,40
SDR42E1,5
HSD17B2,0
RP11-510J16.5,1
MPHOSPH6,241
CTD-2588J6.2,0
RP11-481E4.2,0
RP11-2L4.1,0
CDH13,1
CTD-3253I12.1,0
RP11-543N12.1,0
RP11-298D21.3,0
RP11-298D21.1,0
RP11-298D21.2,0
RP11-483P21.2,6
RP11-483P21.3,7
HSBP1,990
MLYCD,36
RP11-505K9.4,1
RP11-483P21.6,0
OSGIN1,2
NECAB2,0
SLC38A8,0
MBTPS1,238
RP11-505K9.1,50
HSDL1,50
DNAAF1,22
TAF1C,57
ADAD2,1
RP11-486L19.2,8
KCNG4,0
RP11-558A11.1,0
WFDC1,12
RP11-558A11.2,0
RP11-558A11.3,0
ATP2C2,5
RP11-517C16.2,1
TLDC1,22
RP11-517C16.4,0
COTL1,594
RP11-61F12.1,0
KLHL36,204
USP10,527
CRISPLD2,33
RP11-254F19.3,0
ZDHHC7,68
KIAA0513,46
FAM92B,25
CTC-786C10.1,0
LINC00311,7
RP11-680G10.1,0
RP11-118F19.1,0
CTD-2542L18.1,1
GSE1,345
GINS2,322
C16orf74,51
RP11-568J23.4,6
EMC8,99
RP11-568J23.5,0
RP11-568J23.6,0
COX4I1,8027
IRF8,249
RP11-542M13.3,25
RP11-542M13.2,3
RP11-805I24.1,12
RP11-805I24.4,0
RP11-805I24.3,0
LINC01082,0
RP11-514D23.3,0
LINC01081,0
RP11-514D23.1,0
LINC00917,0
RP11-158I3.3,0
FENDRR,0
FOXF1,0
RP11-463O9.9,1
MTHFSD,64
RP11-463O9.5,0
FOXC2,0
FOXL1,0
RP11-463O9.6,0
RP11-58A18.1,0
CTD-2015G9.1,0
CTD-2015G9.2,0
RP11-134D3.2,0
C16orf95,62
RP11-899L11.1,0
RP11-899L11.3,0
RP11-178L8.4,0
RP11-178L8.7,37
RP11-178L8.8,1
FBXO31,31
RP11-178L8.9,1
MAP1LC3B,442
RP11-178L8.3,0
ZCCHC14,26
RP11-482M8.1,0
RP11-482M8.3,0
JPH3,1
AC010536.1,3
KLHDC4,126
FLJ00104,6
RP4-536B24.4,1
RP4-536B24.3,0
SLC7A5,49
RP4-536B24.2,0
CA5A,3
BANP,93
RP11-863P13.5,0
RP11-863P13.6,0
RP11-863P13.4,1
RP11-863P13.1,1
RP11-863P13.3,9
RP11-863P13.2,0
LA16c-444G7.2,1
LA16c-444G7.1,0
ZNF469,6
ZFPM1,34
RP11-21B21.4,0
ZC3H18,275
IL17C,1
CYBA,2852
MVD,86
SNAI3-AS1,16
SNAI3,48
RNF166,176
RP5-1142A6.5,0
CTU2,54
PIEZO1,206
RP5-1142A6.9,0
RP5-1142A6.2,1
RP5-1142A6.7,0
RP5-1142A6.8,39
CDT1,167
APRT,2699
GALNS,46
AC092384.1,0
TRAPPC2L,550
PABPN1L,1
CBFA2T3,169
RP11-830F9.5,1
RP11-830F9.6,2
CTD-2555A7.1,0
CTD-2555A7.2,1
ACSF3,168
CTD-2555A7.3,1
LINC00304,1
RP11-46C24.3,0
CDH15,3
SLC22A31,0
RP11-46C24.7,42
ZNF778,11
RP11-46C24.6,0
RP11-46C24.5,0
ANKRD11,900
AC137932.1,38
AC137932.5,0
AC137932.6,0
SPG7,247
RP11-104N10.1,3
RPL13,117878
CPNE7,3
DPEP1,11
CHMP1A,182
SPATA33,226
CDK10,180
RP11-368I7.4,3
SPATA2L,12
VPS9D1,21
VPS9D1-AS1,41
ZNF276,187
FANCA,192
SPIRE2,15
TCF25,1218
MC1R,2
TUBB3,0
RP11-566K11.4,0
TUBB3,1
DEF8,141
RP11-566K11.5,0
CENPBD1,64
DBNDD1,5
GAS8,18
C16orf3,0
PRDM7,0
RP11-356C4.3,30
RP11-356C4.5,0
AC137934.1,36
DOC2B,0
AC108004.2,0
RPH3AL,25
RP11-1260E13.1,0
RP11-1260E13.2,0
RP11-1260E13.3,0
AC108004.3,4
C17orf97,5
FAM101B,152
RP5-1029F21.3,0
VPS53,292
RP5-1029F21.4,1
RP5-1029F21.2,0
FAM57A,5
GEMIN4,30
GLOD4,280
RP11-676J12.4,0
RNMTL1,75
RP11-676J12.8,0
NXN,7
RP11-676J12.6,0
RP11-676J12.7,0
TIMM22,179
ABR,67
AC016292.1,0
AC144836.1,0
BHLHA9,0
TUSC5,0
YWHAE,1862
CRK,192
RP11-818O24.3,1
MYO1C,44
INPP5K,79
PITPNA-AS1,230
PITPNA,87
SLC43A2,122
SCARF1,16
RILP,74
PRPF8,315
TLCD2,0
MIR22HG,31
WDR81,54
RP11-961A15.1,1
SERPINF2,34
SERPINF1,81
SMYD4,191
RPA1,264
RTN4RL1,1
CTD-2545H1.2,0
AC099684.1,0
DPH1,8
OVCA2,0
RP11-667K14.4,1
RP11-667K14.3,0
HIC1,0
SMG6,263
RP11-667K14.5,1
AC090617.1,1
AL450226.2,0
SRR,35
TSR1,238
SGSM2,73
RP1-59D14.5,1
MNT,99
RP1-59D14.1,0
METTL16,220
AC006435.1,0
PAFAH1B1,483
RP11-74E22.5,0
RP11-74E22.6,0
CLUH,123
RP11-74E22.3,21
hsa-mir-1253,0
RAP1GAP2,39
CTD-3060P21.1,3
OR1D5,0
OR1D2,0
OR1G1,0
CTD-2309O5.3,0
OR1A2,0
OR1A1,0
OR3A2,0
OR3A1,0
OR1E1,0
OR3A3,0
OR1E2,0
SPATA22,0
ASPA,8
TRPV3,10
SHPK,7
TRPV1,0
SHPK,26
CTNS,26
RP11-235E17.6,0
TAX1BP3,148
P2RX5-TAX1BP3,8
EMC6,648
P2RX5,111
ITGAE,690
CTD-3195I5.3,6
GSG2,16
CTD-3195I5.4,0
CTD-3195I5.5,9
CTD-3195I5.1,45
C17orf85,252
CAMKK1,27
P2RX1,163
ATP2A3,105
RP11-459C13.1,0
ZZEF1,126
CYB5D2,100
ANKFY1,158
RP11-810M2.2,0
UBE2G1,265
SPNS3,136
RP13-580F15.2,58
AC118754.4,0
SPNS2,13
MYBBP1A,113
GGT6,3
RP11-141J13.3,0
SMTNL2,0
RP11-141J13.5,0
ALOX15,3
PELP1,106
AC091153.4,0
RP11-314A20.2,14
ARRB2,528
MED11,292
RP11-314A20.5,0
CXCL16,38
ZMYND15,1
TM4SF5,0
VMO1,16
GLTPD2,0
PSMB6,826
RP11-81A22.5,10
PLD2,13
MINK1,46
CHRNE,9
C17orf107,5
GP1BA,23
SLC25A11,302
RNF167,350
PFN1,7642
ENO3,21
SPAG7,415
CAMTA2,99
RP5-1050D4.3,18
RP5-1050D4.2,0
RP5-1050D4.4,0
RP5-1050D4.5,10
INCA1,1
KIF1C,34
AC109333.10,5
SLC52A1,2
RP11-46I8.3,0
ZFP3,30
ZNF232,48
USP6,42
ZNF594,85
RP11-333E1.1,28
SCIMP,111
RP11-333E1.2,0
RABEP1,534
NUP88,187
RP11-420A6.2,12
RPAIN,611
CTC-524C5.2,22
C1QBP,329
DHX33,207
CTC-524C5.5,0
DERL2,207
MIS12,186
NLRP1,175
WSCD1,1
AIPL1,10
FAM64A,28
PITPNM3,4
KIAA0753,59
TXNDC17,642
MED31,198
C17orf100,28
CTC-281F24.1,2
SLC13A5,6
XAF1,190
FBXO39,0
TEKT1,0
AC027763.2,101
RP11-530N7.3,0
RP11-589P10.7,0
RP11-589P10.5,8
ALOX12,9
RNASEK,165
AC040977.1,10
RNASEK-C17orf49,1
C17orf49,46
MIR497HG,2
BCL6B,1
SLC16A13,22
SLC16A11,8
CLEC10A,110
ASGR2,30
ASGR1,168
DLG4,17
ACADVL,395
DVL2,79
PHF23,159
GABARAP,110
CTD-2545G14.7,0
CTDNEP1,250
RP1-4G17.5,0
ELP5,387
CLDN7,22
SLC2A4,43
RP1-4G17.2,0
YBX2,11
EIF5A,4096
GPS2,90
RP11-542C16.2,0
NEURL4,25
ACAP1,985
KCTD11,13
RP11-542C16.1,0
TMEM95,0
TNK1,10
TMEM256-PLSCR3,3
C17orf61-PLSCR3,0
TMEM256,1126
NLGN2,4
SPEM1,0
C17orf74,0
TMEM102,4
RP11-104H15.9,0
FGF11,2
RP11-104H15.8,0
CHRNB1,118
ZBTB4,135
SLC35G6,0
POLR2A,248
TNFSF12,65
TNFSF12-TNFSF13,0
TNFSF13,4
SENP3,31
EIF4A1,3218
CD68,275
AC113189.5,59
MPDU1,328
SOX15,2
FXR2,46
AC007421.1,0
SHBG,0
SAT2,495
ATP1B2,45
TP53,647
WRAP53,51
EFNB3,1
DNAH2,7
KDM6B,89
TMEM88,3
LSMD1,2063
CYB5D1,34
CHD3,185
AC025335.1,27
KCNAB3,18
RP11-1099M24.7,0
TRAPPC1,1163
CNTROB,75
GUCY2D,4
ALOX15B,32
RP11-599B13.3,6
ALOX12B,0
AC129492.6,3
ALOXE3,1
HES7,3
PER1,144
RP11-599B13.6,0
VAMP2,991
TMEM107,159
RP11-599B13.7,0
C17orf59,99
AURKB,281
LINC00324,93
RP11-849F2.8,17
CTC1,46
PFAS,81
RP11-849F2.9,13
SLC25A35,30
RANGRF,304
ARHGEF15,1
AC135178.7,0
RP11-849F2.4,0
ODF4,1
AC135178.1,11
RP11-849F2.5,0
KRBA2,38
RP11-849F2.7,14
RPL26,68146
RNF222,12
NDEL1,120
MYH10,268
CCDC42,5
SPDYE4,0
MFSD6L,0
PIK3R6,11
PIK3R5,43
CTB-41I6.1,7
CTB-41I6.2,1
NTN1,2
RP11-85B7.2,1
STX8,214
RP11-85B7.4,1
AC087501.1,0
RP11-565F19.4,0
RP11-565F19.3,0
WDR16,3
RP11-55L4.2,0
USP43,0
RP11-55L4.1,0
DHRS7C,0
RP11-477N12.3,0
GLP2R,0
RCVRN,0
GAS7,112
AC000003.2,18
RP11-401O9.4,0
MYH13,0
RP11-401O9.3,0
RP11-799N11.1,0
CTC-297N7.11,0
MYH8,0
MYH4,0
MYH1,0
MYH2,0
CTC-297N7.7,0
MYH3,14
CTC-297N7.1,1
CTC-297N7.8,41
SCO1,150
CTC-297N7.10,0
ADPRM,167
TMEM220,114
CTC-297N7.5,13
CTC-297N7.9,0
RP11-963H4.5,0
LINC00675,0
PIRT,0
RP11-963H4.3,1
SHISA6,0
RP11-680C21.1,0
DNAH9,3
RP11-628O18.1,0
RP11-1096G20.5,1
ZNF18,21
MAP2K4,100
RP11-471L13.2,0
LINC00670,1
MYOCD,0
AC005358.3,0
AC005358.1,0
RP11-1090M7.1,4
ARHGAP44,28
RP11-597M12.1,0
ELAC2,92
RP11-488L1.1,0
AC003664.1,0
HS3ST3A1,0
RP11-131K5.2,1
AC005304.1,0
RP11-131K5.1,4
COX10,78
AC005224.2,4
CDRT15,0
RP11-214O1.1,0
HS3ST3B1,39
RP11-214O1.2,1
RP11-214O1.3,29
AC022816.2,0
AC013248.2,0
AC005863.1,0
AC005863.2,0
AC005772.2,0
CDRT7,0
CDRT8,0
PMP22,48
RP11-849N15.1,0
AC005703.3,0
AC005703.2,0
TEKT3,0
RP11-849N15.4,0
CDRT4,5
TVP23C-CDRT4,1
TVP23C,30
RP11-385D13.3,36
CDRT1,0
CDRT1,0
RP11-385D13.1,1
TRIM16,144
RP11-640I15.1,0
ZNF286A,36
ZNF286A,0
TBC1D26,0
AC005324.6,1
AC005324.7,0
CTD-3157E16.1,0
AC015922.6,2
ADORA2B,6
ZSWIM7,425
TTC19,436
NCOR1,1145
AC002553.1,0
PIGL,86
CENPV,30
UBB,3072
RP11-138I1.4,8
RP11-138I1.2,6
TRPV2,77
RP11-138I1.3,0
FAM211A,460
ZNF287,17
ZNF624,44
RP11-92B11.4,0
CCDC144A,209
RP11-219A15.1,0
RP11-92B11.3,1
RP11-219A15.2,0
TNFRSF13B,102
AC104024.1,12
AC104024.2,0
RP11-416I2.1,2
MPRIP,198
MPRIP-AS1,30
RP11-45M22.3,0
PLD6,20
RP11-45M22.4,0
FLCN,209
RP11-45M22.5,5
COPS3,501
NT5M,41
MED9,51
RASD1,63
PEMT,67
RP11-524F11.1,0
RP11-524F11.2,1
SMCR2,0
RAI1,33
RAI1-AS1,0
SMCR5,55
SREBF1,90
TOM1L2,87
LRRC48,26
ATPAF2,159
GID4,73
DRG2,171
MYO15A,13
RP11-258F1.1,10
ALKBH5,177
LLGL1,10
FLII,119
MIEF2,30
RP1-178F10.1,1
TOP3A,122
SMCR8,2
RP1-178F10.3,11
SHMT1,74
EVPLL,0
RP1-37N7.1,0
RP1-37N7.3,12
LGALS9C,2
FAM106A,23
TBC1D28,0
ZNF286B,16
TRIM16L,35
FBXW10,1
TVP23B,90
CTD-2145A24.3,0
PRPSAP2,154
CTD-2145A24.4,0
SLC5A10,2
AC090286.4,0
FAM83G,2
GRAP,52
SNORD3B-1,1
SNORD3B-2,25
RP11-160E2.17,0
RP11-160E2.19,3
AC007952.5,2
SNORD3D,15
GRAPL,10
AC007952.1,0
CTC-457L16.2,3
AC007952.6,0
RP11-160E2.11,4
AC007952.4,0
SNORD3A,14
SNORD3C,0
RP11-160E2.16,0
EPN2,82
AC106017.1,0
EPN2-AS1,1
RP11-135L13.4,1
B9D1,64
MAPK7,23
MFAP4,5
RNF112,0
CTB-187M2.2,0
AC004448.2,0
AC004448.5,2
CTB-187M2.1,0
CTB-187M2.3,0
SLC47A1,23
RP11-1113L8.1,0
ALDH3A2,80
Y_RNA,0
SLC47A2,8
RP11-311F12.1,0
RP11-311F12.2,0
ALDH3A1,0
ULK2,53
RP11-78O7.2,14
AKAP10,168
RP11-209D14.2,1
SPECC1,371
AC004702.2,0
RP11-434D2.2,0
LGALS9B,2
RP11-434D2.7,0
AC008088.4,4
RP11-434D2.3,0
RP11-434D2.12,0
CDRT15L2,0
AC087499.10,0
RP11-283C24.1,0
CCDC144NL,46
RP11-344E13.4,2
RP11-344E13.3,1
RP11-381P6.1,0
USP22,355
RP11-746M1.1,2
AC087393.1,0
DHRS7B,196
TMEM11,268
AC087294.2,4
C17orf103,15
MAP2K3,226
KCNJ12,29
RP11-728E14.3,0
RP11-728E14.2,0
RP11-822E23.7,0
C17orf51,20
RP11-822E23.2,0
UBBP4,151
RP11-1109M24.16,0
RP11-1109M24.5,0
FAM27L,0
RP11-744K17.9,1
RP11-744K17.1,0
RP11-744K17.2,0
MTRNR2L1,1439
RP11-846F4.12,0
RP11-285M22.3,0
RP11-285M22.1,0
RP11-260A9.6,1
RP11-663N22.1,0
WSB1,1103
RP11-173M1.8,8
RP11-173M1.4,2
KSR1,32
AC015688.3,0
RP11-19P22.8,0
LGALS9,360
RP11-19P22.5,1
NOS2,0
RP1-66C13.4,0
RP11-138P22.1,28
LYRM9,101
RP11-218F4.1,0
NLK,136
CTD-2008P7.10,0
CTD-2008P7.9,5
CTD-2008P7.8,0
CTD-2008P7.3,0
CTD-2008P7.1,0
AC061975.10,0
TMEM97,244
IFT20,361
TNFAIP1,64
POLDIP2,286
TMEM199,141
CTB-96E2.7,1
VTN,0
CTB-96E2.2,0
SARM1,25
SLC46A1,14
CTD-2350C19.1,5
CTD-2350C19.2,12
RP11-192H23.4,8
SLC13A2,0
FOXN1,0
UNC119,123
PIGS,205
ALDOC,18
RP11-192H23.5,0
SPAG5,52
RP11-192H23.6,84
SGK494,5
KIAA0100,159
RP11-192H23.7,0
SDF2,327
SUPT6H,223
AC010761.13,0
PROCA1,49
RAB34,216
RPL23A,57163
AC010761.8,17
TLCD1,23
NEK8,101
AC010761.14,0
AC010761.6,3
TRAF4,25
AC010761.9,0
AC010761.10,0
FAM222B,104
ERAL1,106
MIR451B,80
FLOT2,230
RP11-20B24.7,2
RP11-20B24.4,7
DHRS13,49
PHF12,152
RP11-20B24.5,0
RP11-20B24.6,1
PIPOX,4
SEZ6,15
RP11-321A17.5,0
MYO18A,15
TIAF1,9
RP11-321A17.4,0
CRYBA1,0
NUFIP2,548
RP11-296K13.4,7
MIR4523,1
TAOK1,408
ABHD15,50
RP11-68I3.2,2
TP53I13,93
GIT1,86
ANKRD13B,14
RP11-68I3.7,0
CORO6,6
SSH2,335
RP11-68I3.5,0
RP11-82O19.1,1
RP11-338L22.2,9
EFCAB5,10
AC104984.4,0
RP11-1148O4.2,0
NSRP1,520
RP11-354P11.3,89
RP11-354P11.8,3
SLC6A4,4
RP11-354P11.4,1
RP11-354P11.2,2
BLMH,220
TMIGD1,0
CPD,169
GOSR1,245
RP11-218M11.3,0
TBC1D29,5
RP11-218M11.6,0
RP11-218M11.1,0
CTD-2349P21.6,0
CTD-2349P21.5,4
CRLF3,235
CTD-2349P21.9,17
ATAD5,798
CTD-2349P21.11,0
RP13-753N3.1,39
TEFM,87
ADAP2,100
AC091177.1,0
RP11-848P1.3,3
RNF135,88
RP11-848P1.4,1
RP11-848P1.5,1
NF1,202
OMG,1
EVI2B,1796
CTD-2370N5.3,0
EVI2A,576
RAB11FIP4,62
AC003101.1,0
RP1-41C23.1,0
RP11-805L22.3,0
CTC-542B22.1,0
COPRS,38
UTP6,169
CTC-542B22.2,1
SUZ12,737
LRRC37B,101
AC090616.2,0
RHOT1,282
AC116407.2,0
RHBDL3,0
RP11-443G13.2,0
C17orf75,79
RP11-227G15.2,1
ZNF207,1474
RP11-227G15.8,17
RP11-227G15.9,0
PSMD11,354
CDK5R1,25
MYO1D,21
RP11-466A19.1,1
RP11-466A19.3,0
RP11-220C2.1,0
AC084809.2,0
AC084809.3,2
TMEM98,22
SPACA3,0
ASIC2,0
RP11-40A13.1,0
RP11-31I22.4,0
RP11-31I22.3,0
RP11-31I22.2,0
RP11-118G23.2,0
RP11-118G23.1,0
RP11-17M24.2,0
CTC-304I17.2,0
CTC-304I17.5,0
RP11-215E13.1,0
RP11-215E13.2,0
AC005549.3,0
CCL2,3
CCL7,0
CCL11,0
CCL8,0
CCL13,1
CCL1,0
AC011193.1,0
C17orf102,0
TMEM132E,1
RP11-212E8.1,0
RP11-642M2.1,0
CCT6B,26
ZNF830,296
LIG3,57
RFFL,110
RAD51L3-RFFL,0
RP5-837J1.4,1
RAD51D,62
FNDC8,0
NLE1,86
UNC45B,4
RP11-799D4.3,0
SLC35G3,0
RP11-799D4.4,23
SLFN5,539
RP11-47L3.1,52
SLFN11,264
RP11-686D22.5,2
RP11-686D22.4,2
SLFN12,88
SLFN13,186
SLFN12L,63
RP11-686D22.9,0
RP11-1094M14.10,0
SLFN14,1
RP11-1094M14.12,0
RP11-1094M14.14,0
RP11-1094M14.11,250
PEX12,17
AP2B1,393
CTC-507E2.1,7
RASL10B,0
GAS2L2,0
MMP28,17
C17orf50,1
AC015849.12,0
TAF15,532
AC015849.19,8
C17orf66,0
AC015849.2,0
CCL5,1100
AC015849.16,1
RDM1,17
LYZL6,0
CCL16,1
CCL14,0
CCL15-CCL14,0
CTB-186H2.3,1
CCL15,0
RP11-104J23.1,0
RP11-104J23.2,0
CCL23,9
CCL18,0
AC069363.1,14
CCL3,171
CCL4,412
CTB-91J4.1,2
TBC1D3B,0
AC131056.3,3
CCL3L3,0
CCL4L1,0
AC131056.5,0
TBC1D3C,0
TBC1D3H,0
CCL3L1,0
CCL4L2,0
TBC1D3G,0
ZNHIT3,422
MYO19,186
PIGW,112
GGNBP2,847
DHRS11,30
MRM1,75
CTB-75G16.3,4
CTD-3194G12.1,0
CTD-3194G12.2,3
RP11-445F12.1,0
LHX1,0
RP11-445F12.2,0
AATF,219
CTC-268N12.2,0
ACACA,105
C17orf78,0
TADA2A,105
RP11-378E13.4,2
DUSP14,38
SYNRG,377
DDX52,300
RP11-697E22.1,0
RP11-697E22.2,1
RP11-697E22.3,0
HNF1B,0
RP11-115K3.1,0
AC091199.1,0
TBC1D3F,0
TBC1D3,0
RP11-1407O15.2,63
MRPL45,393
GPR179,0
SOCS7,2
ARHGAP23,44
SRCIN1,1
CTB-58E17.2,0
C17orf96,0
CTB-58E17.1,77
CTB-58E17.3,14
MLLT6,290
CTB-58E17.9,0
AC006449.1,2
CISD3,303
PCGF2,4
CTB-58E17.5,0
PSMB3,905
PIP4K2B,64
CWC25,329
C17orf98,0
RPL23,31789
LASP1,274
RP1-56K13.2,1
RP1-56K13.3,0
LINC00672,34
FBXO47,0
RP1-56K13.5,0
CTD-2206N4.2,0
PLXDC1,20
ARL5C,9
RP5-906A24.2,3
CACNB1,5
RPL19,63950
STAC2,1
RP11-690G19.3,59
FBXL20,81
CTB-131K11.1,3
MED1,244
CDK12,698
NEUROD2,23
AC087491.2,0
PPP1R1B,1
STARD3,184
TCAP,10
PNMT,241
PGAP3,36
ERBB2,24
MIEN1,683
GRB7,1
RP11-94L15.2,177
IKZF3,51
ZPBP2,1
GSDMB,23
ORMDL3,111
RP11-387H17.4,0
LRRC3C,0
GSDMA,1
PSMD3,208
RP11-387H17.6,1
CSF3,0
MED24,35
THRA,231
NR1D1,12
MSL1,203
CASC3,199
RAPGEFL1,7
WIPF2,210
CDC6,179
CTD-2267D19.6,5
RARA,76
CTD-2267D19.2,15
CTD-2267D19.3,0
GJD3,0
TOP2A,988
IGFBP4,2
TNS4,1
