,BMM4_Benign
RP11-38G5.4,0
ST20-MTHFS,0
ST20,66
C15orf37,1
C15ORF37,0
BCL2A1,118
ZFAND6,301
FAH,25
RP11-2E17.2,0
RP11-2E17.1,0
LINC00927,2
RP11-210M15.2,0
ARNT2,18
RP11-210M15.1,0
RP11-379K22.2,4
RP11-379K22.3,0
ABHD17C,2
RP11-28H5.2,3
KIAA1199,12
RP11-351M8.1,0
MESDC2,253
RP11-775C24.3,1
MESDC1,29
C15orf26,0
IL16,332
STARD5,13
RP11-761I4.3,8
TMC3,2
CTD-2240J17.1,0
CTD-2034I4.1,0
CTD-2034I4.2,14
RP11-499F3.1,0
RP11-499F3.2,12
RP11-276M12.1,1
MEX3B,3
RP11-597K23.2,0
EFTUD1,24
FAM154B,10
GOLGA6L10,0
GOLGA6L9,0
RPS17,442
GOLGA6L18,0
GOLGA6L19,0
GOLGA6L20,5
RPS17L,554
RP11-152F13.10,0
RP11-379H8.1,0
CPEB1,0
RP11-752G15.3,0
AP3B2,2
AC105339.1,14
RP11-752G15.8,7
RP11-752G15.6,77
FSD2,8
WHAMM,81
HOMER2,17
RP11-382A20.5,4
FAM103A1,196
C15orf40,190
RP11-382A20.7,0
BTBD1,85
RP11-382A20.6,0
TM6SF1,15
RP11-382A20.2,0
HDGFRP3,11
RP11-382A20.4,0
BNC1,0
SH3GL3,0
ADAMTSL3,8
RP13-262C2.3,0
UBE2Q2L,9
GOLGA6L4,8
RP11-182J1.13,1
RP11-182J1.10,0
ZSCAN2,28
RP11-182J1.5,3
RP11-182J1.1,0
WDR73,224
NMB,22
SEC11A,619
RP11-245C17.2,1
ZNF592,39
ALPK3,1
SLC28A1,0
PDE8A,35
AKAP13,539
RP11-815J21.2,3
RP11-815J21.4,1
RP11-815J21.3,0
RP11-158M2.2,0
RP11-158M2.3,5
RP11-158M2.4,0
RP11-158M2.5,0
KLHL25,5
RP11-553E24.3,0
RP11-553E24.2,0
AGBL1,0
AGBL1-AS1,0
RP11-182L7.1,0
RP11-133L19.1,0
RP11-138H10.2,0
RP11-648K4.2,0
LINC00052,0
NTRK3,0
NTRK3-AS1,0
MRPL46,62
MRPS11,242
DET1,17
RP11-97O12.2,0
AEN,81
ISG20,863
RP11-343B18.2,0
ACAN,5
HAPLN3,54
MFGE8,56
RP11-326A19.4,0
RP11-326A19.3,1
ABHD2,120
RLBP1,0
FANCI,47
POLG,82
RP11-217B1.2,4
LINC00925,2
RHCG,0
LINC00928,0
RP11-429B14.4,0
TICRR,8
RP11-429B14.3,0
KIF7,2
PLIN1,0
PEX11A,27
WDR93,38
MESP1,0
MESP2,0
ANPEP,32
AP3S2,44
C15orf38-AP3S2,0
C15orf38,17
ZNF710,23
RP11-617F23.1,15
IDH2,626
CTD-2315E11.1,0
SEMA4B,20
CIB1,495
GDPGP1,3
RP11-697E2.4,3
TTLL13,0
RP11-697E2.6,0
NGRN,8
GABARAPL3,1
ZNF774,6
IQGAP1,408
RP11-154B12.3,1
CRTC3,147
CTD-3065B20.2,0
CTD-3065B20.3,0
RP11-387D10.2,4
BLM,49
FURIN,30
FES,74
MAN2A2,100
AC068831.15,0
UNC45A,91
HDDC3,126
AC068831.3,0
AC068831.6,7
RCCD1,32
PRC1,63
PRC1-AS1,2
VPS33B,47
AC068831.10,5
SV2B,2
RP11-661P17.1,9
RP11-692C24.1,0
RP11-692C24.2,0
SLCO3A1,45
RP11-152L20.3,0
RP11-24J19.1,0
ST8SIA2,0
RP11-763K15.1,0
C15orf32,0
LINC00930,0
RP11-386M24.3,0
RP11-386M24.6,0
RP11-386M24.9,0
FAM174B,3
CHD2,721
RGMA,0
AC112693.2,6
RP11-326A13.1,0
RP11-266O8.1,0
RP11-164C12.2,0
RP11-739G5.1,0
CTD-3049M7.1,0
RP11-76E17.2,0
RP11-76E17.3,8
RP11-76E17.4,0
CTD-2643K12.2,0
CTD-2643K12.3,0
MCTP2,79
RP11-4F5.2,16
RP11-57P19.1,0
CTD-2576F9.2,0
RP11-255M2.1,0
RP11-255M2.2,0
CTD-2536I1.1,0
LINC00924,10
RP11-398J10.2,0
RP11-4G2.1,0
RP11-236L14.1,0
NR2F2-AS1,1
RP11-327J17.2,0
RP11-327J17.1,0
AC016251.1,0
NR2F2,0
RP11-522B15.3,0
AC087477.1,0
RP11-522B15.4,0
RP11-522B15.5,0
RP11-522B15.7,0
SPATA8-AS1,0
SPATA8,0
RP11-315L6.1,0
CTD-2147F2.1,0
CTD-2147F2.2,0
RP11-461F11.1,0
RP11-461F11.3,0
LINC00923,5
RP11-753A21.2,0
ARRDC4,9
RP11-753A21.1,0
AC144835.1,0
CTD-2544M6.1,0
CTD-2544M6.2,0
RP11-183E24.2,0
RP11-167B3.1,0
FAM169B,0
RP11-35O15.1,0
IGF1R,29
RP11-654A16.1,0
RP11-654A16.3,0
PGPEP1L,0
SYNM,3
RP11-6O2.4,0
TTC23,3
RP11-6O2.3,1
LRRC28,83
AC022819.2,0
RP11-20G13.3,0
RP11-20G13.2,0
RP11-20G13.1,0
MEF2A,293
AC015660.1,0
LYSMD4,16
DKFZP779J2370,0
CTD-2054N24.2,5
CTD-3076O17.1,1
ADAMTS17,8
CTD-3076O17.2,84
RP11-90E5.1,2
SPATA41,7
RP11-168G16.2,0
CERS3,0
RP11-526I2.5,18
RP11-526I2.1,0
LINS,184
ASB7,23
RP11-66B24.5,0
RP11-66B24.2,3
RP11-66B24.7,6
RP11-66B24.1,0
RP11-66B24.8,0
ALDH1A3,2
RP11-66B24.4,12
LRRK1,25
RP11-505E24.3,0
RP11-505E24.2,13
RP11-424I19.1,0
RP11-424I19.2,0
CHSY1,36
VIMP,408
SNRPA1,265
RP11-299G20.2,6
PCSK6,0
RP11-299G20.3,0
TM2D3,138
TARSL2,105
RP11-89K11.1,31
OR4F6,0
OR4F15,0
OR4F4,0
FAM138E,0
MIR1302-11,0
WASH4P,515
WASIR2,6
POLR3K,177
SNRNP25,195
RHBDF1,1
MPG,283
NPRL3,142
Z69720.2,4
Z69666.2,4
HBZ,0
HBM,0
HBA2,34
HBA1,30
HBQ1,0
LA16c-OS12.2,10
LUC7L,149
ITFG3,32
ITFG3,0
RGS11,2
ARHGDIG,0
PDIA2,0
AXIN1,40
MRPL28,140
TMEM8A,49
NME4,87
DECR2,5
RAB11FIP3,1
CAPN15,54
LA16c-366D1.3,0
C16orf11,0
PIGQ,34
NHLRC4,9
RAB40C,16
WFIKKN1,0
C16orf13,402
FAM195A,52
AL022341.3,0
WDR90,18
LA16c-349E10.1,0
RHOT2,203
RHBDL1,10
LA16c-313D11.9,0
STUB1,85
JMJD8,29
WDR24,34
FBXL16,18
LA16c-380A1.1,0
METRN,40
FAM173A,58
CCDC78,3
HAGHL,37
NARFL,96
MSLN,3
MSLNL,0
RPUSD1,57
CHTF18,15
GNG13,0
PRR25,0
LMF1,29
LA16c-306A4.1,0
LA16c-366D3.1,0
RP11-161M6.2,13
AC009041.2,0
SOX8,0
RP11-161M6.3,14
RP11-161M6.5,0
SSTR5,0
C1QTNF8,0
LA16c-381G6.1,0
CACNA1H,0
RP11-616M22.1,0
RP11-616M22.2,0
RP11-616M22.3,0
TPSG1,0
TPSAB1,0
TPSD1,0
PRSS29P,0
RP11-616M22.7,0
UBE2I,948
LA16c-358B7.3,14
BAIAP3,2
TSR3,27
GNPTG,99
LA16c-316G12.2,9
UNKL,96
LA16c-312E8.2,0
C16orf91,96
CCDC154,11
CLCN7,45
LA16c-390E6.5,0
LA16c-390E6.4,0
PTX4,0
TELO2,41
IFT140,8
LA16c-385E7.1,3
TMEM204,121
LA16c-395F10.2,1
CRAMP1L,21
LA16c-395F10.1,0
LA16c-431H6.6,41
HN1L,66
MAPK8IP3,41
LA16c-329F2.1,1
LA16c-361A3.3,0
NME3,217
MRPS34,437
EME2,24
SPSB3,374
NUBP2,234
IGFALS,0
HAGH,206
FAHD1,52
MEIOB,0
XX-DJ76P10__A.2,0
HS3ST6,0
MSRB1,166
RPL3L,15
NDUFB10,693
RPS2,15959
SNHG9,98
RNF151,0
TBL3,34
NOXO1,0
AC005606.1,0
GFER,38
AC005606.14,0
SYNGR3,4
AC005606.15,1
ZNF598,20
NPW,0
SLC9A3R2,3
NTHL1,47
TSC2,127
PKD1,57
RP11-304L19.4,0
RP11-304L19.2,1
RAB26,1
RP11-304L19.5,185
TRAF7,80
CASKIN1,1
MLST8,70
BRICD5,19
RP11-304L19.8,1
PGP,26
E4F1,42
RP11-304L19.12,1
DNASE1L2,1
ECI1,14
RP11-304L19.11,0
RNPS1,556
AC009065.1,0
MIR940,7
ABCA3,2
CCNF,27
RP11-715J22.3,1
RP11-715J22.4,0
C16orf59,7
RP11-715J22.2,7
NTN3,0
TBC1D24,36
RP11-20I23.1,0
ATP6V0C,4
ATP6C,0
AMDHD2,102
CEMP1,4
PDPK1,94
RP11-20I23.13,9
RP11-20I23.8,5
RP11-20I23.6,9
RP11-20I23.7,3
CTD-3126B10.1,0
CTD-3126B10.4,1
KCTD5,40
PRSS27,89
SRRM2-AS1,5
SRRM2,494
TCEB2,1769
PRSS33,0
PRSS21,59
ZG16B,1
PRSS22,0
LA16c-325D7.1,0
LA16c-325D7.2,2
FLYWCH2,148
FLYWCH1,55
LA16c-321D4.2,5
KREMEN2,1
PKMYT1,21
PAQR4,18
LINC00514,18
LA16c-380H5.3,0
LA16c-380H5.4,0
LA16c-380H5.5,10
CLDN9,0
CLDN6,0
TNFRSF12A,6
HCFC1R1,124
THOC6,143
CCDC64B,2
RP11-473M20.5,0
MMP25,12
RP11-473M20.7,156
IL32,2514
RP11-473M20.9,16
ZSCAN10,0
ZNF205-AS1,3
ZNF205,7
RP11-473M20.14,49
ZNF213,9
CASP16,4
RP11-473M20.16,48
AJ003147.8,0
AJ003147.9,0
OR1F1,0
ZNF200,60
MEFV,29
ZNF263,77
TIGD7,18
ZNF75A,313
LA16c-360H6.3,0
OR2C1,0
NAA60,10
MTRNR2L4,15
ZSCAN32,51
ZNF174,33
ZNF597,3
NAA60,27
C16orf90,0
CLUAP1,84
RP11-461A8.1,0
SLX4,15
DNASE1,140
TRAP1,42
CREBBP,188
ADCY9,15
RP11-462G12.4,2
RP11-95P2.3,0
SRL,2
RP11-95P2.1,15
TFAP4,64
GLIS2,1
AC005356.1,2
PAM16,14
CORO7-PAM16,0
CORO7,139
VASN,1
DNAJA3,179
NMRAL1,118
HMOX2,206
CDIP1,71
C16orf96,1
RP11-709D24.5,25
UBALD1,61
MGRN1,93
RP11-709D24.6,0
NUDT16L1,119
ANKS3,108
C16orf71,0
ZNF500,51
12-Sep,0
SMIM22,2
RP11-127I20.5,2
ROGDI,105
GLYR1,178
UBN1,79
PPL,13
SEC14L5,0
NAGPA,27
ALG1,37
C16orf89,0
FAM86A,50
RP11-10K17.6,6
RP11-382N13.2,0
RP11-124K4.1,0
RBFOX1,0
RP11-26O3.1,0
CTD-2535I10.1,0
RP11-279O17.2,0
RP11-279O17.1,0
RP11-279O17.3,0
RP11-568A19.1,0
RP11-483K5.3,0
TMEM114,0
METTL22,26
ABAT,31
TMEM186,34
PMM2,68
RP11-152P23.2,0
RP11-77H9.2,5
CARHSP1,462
RP11-77H9.5,4
RP11-77H9.6,0
USP7,129
RP11-77H9.8,8
RP11-473I1.6,0
C16orf72,40
RP11-473I1.5,18
RP11-243A14.1,3
RP11-243A14.2,0
RP11-243A14.3,0
RP11-418I22.2,0
RP11-297M9.1,0
RP11-297M9.2,0
GRIN2A,0
RP11-895K13.2,0
ATF7IP2,235
RP11-609N14.1,11
RP11-27M24.3,1
EMP2,30
RP11-27M24.1,0
TEKT5,0
RP11-109M19.1,0
NUBP1,74
TVP23A,5
RP11-876N24.2,2
CIITA,87
DEXI,15
RP11-876N24.4,0
CLEC16A,36
RP11-66H6.3,15
RP11-396B14.2,0
RMI2,25
SOCS1,29
TNP2,0
PRM3,0
PRM2,0
PRM1,0
RP11-485G7.5,1
RP11-485G7.6,2
CTD-3088G3.8,10
CTD-3088G3.6,3
LITAF,721
SNN,33
TXNDC11,50
RP11-490O6.2,30
ZC3H7A,108
BCAR4,0
RSL1D1,1080
RP11-166B2.8,0
GSPT1,95
RP11-166B2.5,14
RP11-166B2.1,7
TNFRSF17,55
AC007216.2,0
SNX29,170
RP11-166B2.7,0
RP11-276H1.3,3
RP11-276H1.2,0
RP11-165M1.3,1
CTD-3037G24.4,3
CTD-3037G24.3,0
CPPED1,69
CTD-2583P5.1,0
CTD-2583P5.3,2
SHISA9,10
AC009134.1,0
U91319.1,0
AC003009.1,0
U95743.1,0
ERCC4,68
CTD-2135D7.2,6
CTD-2135D7.3,2
CTD-2135D7.5,2
CTD-2135D7.4,0
MKL2,43
CTA-276F8.2,0
RP11-65J21.3,0
RP11-65J21.1,0
RP11-65J21.4,0
PARN,97
AC092291.2,0
BFAR,229
PLA2G10,0
RP11-82O18.2,0
NPIPA3,1
RP11-719K4.6,0
NPIPA2,3
NOMO1,16
MIR3179-1,0
MIR3180-1,1
NPIPA1,16
PDXDC1,153
RP11-680G24.5,19
NTAN1,116
RRN3,76
RP11-72I8.1,22
MIR3180-4,0
NPIPA5,1
RP11-1021N1.1,0
MPV17L,240
C16orf45,20
KIAA0430,154
CTB-193M12.1,1
NDE1,148
MYH11,49
AF001548.5,9
AF001548.6,0
FOPNL,88
CTA-972D3.2,0
ABCC1,62
ABCC6,2
RP11-517A5.7,0
NOMO3,26
RP11-517A5.5,1
RP11-517A5.4,2
MIR3179-2,0
MIR3180-2,1
NPIPA7,1
NPIPA7,0
RP11-14N9.2,0
XYLT1,32
CTD-2576D5.4,11
RP11-916L7.1,0
CTD-3229J4.1,0
CTA-481E9.4,0
CTA-481E9.3,0
NPIPA8,1
NPIPA7,0
MIR3180-3,0
MIR3179-3,0
NOMO2,2
RP11-457I16.2,0
RPS15A,36289
RP11-1035H13.3,1
ARL6IP1,397
RP11-1035H13.2,0
SMG1,474
CTD-2288F12.1,3
TMC7,19
RP11-626G11.5,1
RP11-626G11.1,2
COQ7,141
RP11-626G11.4,0
ITPRIPL2,43
CTD-2349B8.1,0
RP11-626G11.3,9
SYT17,17
CLEC19A,0
CTA-363E6.2,0
TMC5,8
CTA-363E6.5,0
CTA-363E6.6,0
CTA-363E6.7,1
GDE1,97
CCP110,126
C16orf62,60
KNOP1,101
AC002550.5,0
IQCK,12
CTD-2380F24.1,0
GPRC5B,2
GPR139,0
RP11-204E4.3,0
GP2,8
UMOD,0
PDILT,3
RP11-429K17.1,0
ACSM5,3
CTD-2194A8.2,0
ACSM2A,2
AC137056.1,0
ACSM2B,3
RP11-143N13.2,0
ACSM3,49
ACSM1,0
THUMPD1,199
AC004381.7,0
ERI2,22
AC004381.6,21
DCUN1D3,15
LYRM1,164
DNAH3,5
CTC-508F8.1,11
TMEM159,64
AF001550.7,0
ZP2,0
ANKS4B,0
CRYM,10
CRYM-AS1,23
NPIPB3,7
METTL9,352
IGSF6,146
OTOA,4
RP11-645C24.5,1
NPIPB4,23
UQCRC2,424
PDZD9,0
C16orf52,32
RP11-101E7.2,0
VWA3A,0
SDR42E2,6
EEF2K,29
RP11-141O15.1,1
POLR3E,73
CDR2,39
RP11-21M24.3,0
RP11-21M24.2,2
NPIPB5,137
RP11-105C19.2,0
RP11-105C19.1,5
HS3ST2,0
RP11-20G6.2,1
USP31,15
SCNN1G,0
CTC-391G2.1,0
SCNN1B,10
COG7,40
CTD-2270L9.4,9
GGA2,120
EARS2,21
UBFD1,20
NDUFAB1,473
PALB2,35
CTD-2196E14.3,0
DCTN5,70
CTD-2196E14.9,4
CTD-2196E14.4,6
PLK1,42
CTD-2196E14.5,0
ERN2,2
CTD-2385L22.1,0
CHP2,0
PRKCB,465
AC004125.3,0
CACNG3,0
CTD-2313J23.1,3
RBBP6,187
CTD-2540M10.1,0
AC012317.1,4
TNRC6A,194
CTD-2515A14.1,2
SLC5A11,0
ARHGAP17,139
RP11-266L9.5,3
RP11-449H11.1,23
LCMT1,131
RP11-266L9.2,2
AQP8,0
ZKSCAN2,6
CTD-2547G23.2,0
CTA-249B10.1,0
HS3ST4,0
AC009158.1,0
AC002331.1,5
RP11-142A12.1,0
C16orf82,0
RP11-673P17.2,0
RP11-673P17.4,0
KDM8,15
CTD-3203P2.1,1
NSMCE1,313
CTD-3203P2.2,14
IL4R,327
IL21R,27
IL21R-AS1,3
GTF3C1,54
KIAA0556,25
CTD-2049O4.1,0
GSG1L,0
XPO6,82
RP11-57A19.2,2
SBK1,24
NPIPB6,3
EIF3CL,5
RP11-57A19.5,0
NPIPB7,2
CLN3,0
CLN3,132
APOBR,69
IL27,0
NUPR1,4
CCDC101,60
SULT1A2,5
SULT1A1,125
NPIPB8,0
EIF3C,39
NPIPB9,2
RP11-1348G14.4,7
RP11-1348G14.5,0
ATXN2L,131
RP11-24N18.1,3
TUFM,443
SH2B1,115
RP11-22P6.2,85
ATP2A1,1
RP11-22P6.3,15
RABEP2,114
CD19,122
NFATC2IP,273
RP11-264B17.2,2
SPNS1,111
RP11-264B17.4,0
LAT,551
RP11-264B17.5,9
CTB-134H23.2,0
RP11-426C22.5,27
RP11-426C22.4,1
SNX29P2,397
RP11-426C22.6,0
NPIPB11,0
RP11-345J4.5,110
BOLA2,1
SLX1B,1
SULT1A4,1
RP11-345J4.3,0
RP11-231C14.4,1
SPN,448
QPRT,42
C16orf54,298
AC009133.17,22
ZG16,4
AC009133.21,0
KIF22,153
MAZ,164
AC009133.15,0
AC009133.14,14
AC009133.20,2
PRRT2,8
PAGR1,3
PAGR1,0
AC009133.12,19
MVP,126
CDIPT,64
CDIPT-AS1,0
SEZ6L2,1
ASPHD1,0
KCTD13,45
CTD-2574D22.2,1
TMEM219,596
TAOK2,40
HIRIP3,81
INO80E,128
DOC2A,8
C16orf92,0
FAM57B,6
ALDOA,1376
PPP4C,365
TBX6,18
YPEL3,122
RP11-455F5.3,5
GDPD3,5
RP11-455F5.4,9
MAPK3,46
CORO1A,2150
RP11-455F5.5,15
BOLA2B,57
SLX1A,1
SULT1A3,19
RP11-347C12.3,2
RP11-347C12.1,21
CD2BP2,210
RP11-347C12.10,0
TBC1D10B,30
MYLPF,21
ZNF48,10
1-Sep,458
1-Sep,0
ZNF771,11
DCTPP1,135
SEPHS2,320
ITGAL,274
RP11-297C4.2,1
RP11-297C4.3,0
RP11-297C4.1,0
ZNF768,10
ZNF747,39
ZNF747,0
AC002310.13,0
AC002310.12,38
ZNF764,46
ZNF688,84
AC002310.7,10
ZNF785,59
RP11-146F11.5,1
ZNF689,47
PRR14,101
FBRS,73
RP11-146F11.1,23
SRCAP,86
RP11-2C24.4,0
PHKG2,121
C16orf93,49
RNF40,57
RP11-2C24.6,0
ZNF629,19
BCL7C,51
MIR4519,32
CTF1,6
FBXL19-AS1,26
FBXL19,8
ORAI3,71
SETD1A,35
HSD3B7,3
AC135048.1,0
STX1B,3
STX4,137
RP11-196G11.2,6
ZNF668,29
ZNF668,0
AC135050.5,1
ZNF646,26
PRSS53,4
RP11-196G11.1,0
VKORC1,230
BCKDK,143
KAT8,103
RP11-388M20.2,0
PRSS8,0
PRSS36,3
FUS,1674
RP11-388M20.6,1
RP11-388M20.1,14
PYCARD,771
C16orf98,43
TRIM72,6
PYDC1,0
RP11-388M20.9,2
ITGAM,94
ITGAX,58
ITGAD,7
COX6A2,1
ZNF843,65
RP11-452L6.1,35
RP11-452L6.5,31
ARMC5,8
TGFB1I1,6
SLC5A2,7
AC026471.6,4
C16orf58,69
RP11-452L6.7,7
AHSP,0
CTD-2014E2.2,0
CTD-2014E2.6,0
CTD-2358C21.3,0
CTD-2358C21.4,0
ZNF720,117
ZNF267,105
AC142381.1,1
RP11-17M15.1,0
RP11-56L13.7,0
TP53TG3D,1
RP11-56L13.1,0
RP11-626K17.3,8
RP11-586K12.11,0
RP11-586K12.10,0
TP53TG3,0
RP11-586K12.8,0
RP11-586K12.4,0
RP11-67H24.2,0
RP11-989E6.3,1
RP11-989E6.8,1
RP11-19N8.4,0
RP11-19N8.7,0
RP11-1437A8.3,0
TP53TG3C,0
RP11-1437A8.4,0
RP11-1437A8.6,0
TP53TG3B,0
RP11-1437A8.5,0
RP11-23E10.3,3
RP11-989E6.10,22
RP11-23E10.2,0
RP11-812E19.9,1
RP11-812E19.7,0
LINC00273,0
CTD-2144E22.8,0
CTD-2144E22.5,0
CTD-2144E22.6,0
RP11-244B22.11,0
RP11-488I20.9,0
RP11-244B22.6,0
RP11-488I20.8,0
RP11-488I20.3,0
RP11-80F22.14,0
RP11-80F22.4,0
RP11-80F22.15,0
RP11-14K3.7,0
5S_rRNA,0
RP11-352B15.2,1
SHCBP1,73
RP11-46D6.1,2
VPS35,299
ORC6,67
RP11-480G7.1,0
MYLK3,6
C16orf87,93
GPT2,15
DNAJA2,245
RP11-169E6.1,0
RP11-169E6.4,0
NETO2,11
RP11-329J18.2,0
ITFG1,183
RP11-329J18.3,0
RP11-474B12.1,0
PHKB,241
RP11-523L20.2,1
AC140542.2,0
RP11-523L20.1,0
ABCC12,0
ABCC11,0
LONP2,327
SIAH1,51
N4BP1,83
RP11-44I10.3,0
CTC-527H23.2,0
RP11-42I10.1,4
CTC-527H23.3,0
CTC-527H23.4,0
RP11-22D3.1,0
RP11-22D3.2,0
CBLN1,0
RP11-491F9.1,0
RP11-491F9.8,0
RP11-491F9.6,0
RP11-491F9.5,0
C16orf78,0
RP11-189E14.5,0
RP11-189E14.3,0
RP11-189E14.4,2
ZNF423,2
RP11-305A4.3,4
CNEP1R1,56
RP11-429P3.3,0
HEATR3,28
RP11-429P3.5,0
PAPD5,57
ADCY7,147
BRD7,99
RP11-21B23.1,0
RP11-21B23.2,0
RP11-21B23.3,0
NKD1,1
RP11-401P9.1,0
RP11-401P9.6,1
RP11-401P9.4,0
RP11-401P9.5,3
SNX20,83
NOD2,21
RP11-327F22.2,5
RP11-327F22.1,4
CYLD,390
RP11-327F22.4,0
RP11-327F22.5,0
CTD-2034I21.1,0
CTD-2034I21.2,0
RP11-883G14.1,0
RP11-883G14.2,0
RP11-883G14.3,0
RP11-883G14.4,0
SALL1,1
AC009166.5,0
RP11-437L7.1,0
RP11-7O14.1,0
C16orf97,0
RP11-152O14.4,0
LINC00919,0
RP11-152O14.1,0
RP11-142G1.3,0
RP11-142G1.1,0
RP11-142G1.2,0
TOX3,0
CASC16,0
RP11-297L17.2,0
RP11-297L17.3,0
RP11-297L17.4,0
RP11-467J12.4,0
CHD9,487
RP11-44F14.2,8
RP11-44F14.8,6
RBL2,480
AKTIP,126
RPGRIP1L,12
FTO,43
RP11-357N13.3,0
RP11-357N13.2,0
RP11-357N13.1,0
RP11-324D17.2,0
RP11-324D17.1,0
IRX3,0
RP11-434E6.2,0
RP11-1136G4.1,0
CRNDE,12
IRX5,0
CTD-3032H12.2,0
CTD-3032H12.1,0
RP11-26L20.3,0
IRX6,0
RP11-26L20.4,0
MMP2,1
RP11-212I21.2,0
LPCAT2,60
RP11-212I21.4,4
CAPNS2,1
SLC6A2,0
CES1,59
CES5A,0
RP11-461O7.1,0
RP11-355E10.1,0
CTD-2050B12.1,0
GNAO1,7
CTD-2050B12.2,0
RP11-441F2.5,0
AMFR,57
RP11-413H22.2,30
NUDT21,204
OGFOD1,64
BBS2,44
MT4,0
MT3,5
MT2A,815
RP11-249C24.10,0
MT1E,52
AC026461.1,0
MT1M,1
MT1A,5
MT1B,0
MT1F,105
MT1G,3
MT1H,3
MT1X,437
RP11-343H19.1,0
NUP93,42
SLC12A3,9
HERPUD1,925
CETP,4
NLRC5,228
RP11-322D14.2,0
RP11-407G23.1,0
CPNE2,52
FAM192A,241
RSPRY1,98
ARL2BP,179
RP11-407G23.3,1
PLLP,3
CCL22,0
CX3CL1,9
CCL17,0
CIAPIN1,93
COQ9,65
POLR2C,217
DOK4,5
CCDC102A,4
GPR114,21
GPR56,17
RP11-405F3.5,0
GPR97,3
RP11-405F3.4,0
CCDC135,0
KATNB1,55
KIFC3,2
CTD-2600O9.1,4
CNGB1,13
TEPP,18
ZNF319,14
USB1,93
MMP15,0
C16orf80,91
CTB-134F13.1,0
RP11-459F6.3,3
CSNK2A2,63
RP11-459F6.1,0
CCDC113,4
PRSS54,0
GINS3,35
RP11-481J2.1,1
RP11-481J2.2,0
NDRG4,1
SETD6,33
CNOT1,168
SLC38A7,39
GOT2,66
RP11-410D17.2,0
RP11-700H13.1,0
RP11-105C20.2,0
RP11-430C1.1,5
RP11-354I13.2,0
RP11-354I13.1,0
CDH8,0
CTC-420A11.2,2
AC009110.1,0
RP11-368L12.1,0
RP11-2K6.2,0
RP11-370P15.2,0
RP11-21L1.1,15
RP11-744D14.2,0
AC012322.1,0
RP11-467L24.1,0
RP11-439I14.2,0
CDH11,3
RP11-95H3.1,0
RP11-256I9.2,0
RP11-256I9.3,0
LINC00922,1
RP11-351A20.1,0
RP11-351A20.2,0
RP11-513N24.1,0
CDH5,0
LINC00920,45
BEAN1,1
CTD-2258A20.5,1
RP11-403P17.5,0
AC132186.1,1
TK2,40
RP11-403P17.3,11
Y_RNA,13
CKLF,599
CKLF-CMTM1,1
CMTM1,2
CMTM2,7
RP11-403P17.2,0
CMTM3,90
CMTM4,11
DYNC1LI2,143
RP11-63M22.2,1
RP11-63M22.1,0
RP11-61A14.4,14
CCDC79,0
NAE1,177
RP11-61A14.1,3
CA7,2
PDP2,9
RP11-61A14.2,0
RP11-61A14.3,11
CDH16,0
RRAD,0
FAM96B,452
CES2,117
CES3,1
CES4A,42
CBFB,83
C16orf70,36
B3GNT9,6
TRADD,33
FBXL8,25
HSF4,4
RP11-5A19.5,0
NOL3,9
KIAA0895L,5
EXOC3L1,0
E2F4,121
ELMO3,4
LRRC29,14
AC040160.1,0
TMEM208,211
FHOD1,35
SLC9A5,1
PLEKHG4,5
KCTD19,15
LRRC36,6
TPPP3,13
ZDHHC1,2
HSD11B2,0
RP11-297D21.2,0
ATP6V0D1,170
AGRP,2
FAM65A,59
CTD-2012K14.2,0
CTD-2012K14.3,0
CTD-2012K14.4,0
CTD-2012K14.6,21
CTD-2012K14.7,3
CTCF,101
AC009095.4,5
RLTPR,17
ACD,81
PARD6A,25
ENKD1,13
C16orf86,29
GFOD2,48
RANBP10,23
TSNAXIP1,2
CENPT,113
THAP11,82
NUTF2,343
EDC4,1
CTC-479C5.10,0
NRN1L,1
PSKH1,32
CTRL,3
CTC-479C5.12,159
PSMB10,500
LCAT,6
SLC12A4,12
CTC-479C5.17,0
DPEP3,2
DPEP2,96
DUS2,27
CTC-479C5.6,0
DDX28,25
NFATC3,292
RP11-96D1.5,0
RP11-96D1.11,3
ESRP2,0
PLA2G15,20
RP11-96D1.7,0
SLC7A6,115
SLC7A6OS,139
PRMT7,66
SMPD3,49
ZFP90,90
RP11-615I2.1,0
CDH3,5
RP11-615I2.2,0
CDH1,3
RP11-354M1.2,0
TANGO6,45
RP11-521L9.1,0
HAS3,3
CHTF8,109
CHTF8,0
CIRH1A,38
SNTB2,78
RP11-343C2.11,0
VPS4A,72
COG8,66
PDF,0
RP11-343C2.12,0
RP11-343C2.9,0
RP11-343C2.7,0
NIP7,114
TMED6,3
TERF2,80
CYB5B,207
NFAT5,135
NQO1,7
CTD-2033A16.1,5
CTD-2033A16.3,2
NOB1,148
WWP2,83
CLEC18A,4
PDPR,53
RP11-296I10.3,2
CLEC18C,0
AC009060.1,0
FKSG63,0
EXOSC6,13
AARS,62
DDX19B,93
RP11-529K1.3,0
DDX19A,146
ST3GAL2,109
RP11-529K1.4,5
FUK,22
COG4,94
SF3B3,102
RP11-49C24.1,6
IL34,0
MTSS1L,1
FLJ00418,0
VAC14,38
RP11-394B2.6,0
VAC14-AS1,0
RP11-424M24.5,0
HYDIN,0
RP11-23E19.1,0
