,BMM2_Benign
TANGO6,93
RP11-521L9.1,0
HAS3,3
CHTF8,262
CHTF8,0
CIRH1A,114
SNTB2,164
RP11-343C2.11,0
VPS4A,134
COG8,99
PDF,0
RP11-343C2.12,0
RP11-343C2.9,0
RP11-343C2.7,0
NIP7,352
TMED6,3
TERF2,178
CYB5B,651
NFAT5,234
NQO1,10
CTD-2033A16.1,5
CTD-2033A16.3,2
NOB1,398
WWP2,142
CLEC18A,5
PDPR,82
RP11-296I10.3,1
CLEC18C,0
AC009060.1,0
FKSG63,0
EXOSC6,28
AARS,117
DDX19B,227
RP11-529K1.3,0
DDX19A,276
ST3GAL2,214
RP11-529K1.4,2
FUK,42
COG4,243
SF3B3,176
RP11-49C24.1,8
IL34,0
MTSS1L,0
FLJ00418,0
VAC14,57
RP11-394B2.6,0
VAC14-AS1,2
RP11-424M24.5,0
HYDIN,2
RP11-23E19.1,0
RP11-23E19.2,0
CMTR2,358
CTD-2520I13.1,0
CALB2,0
RP11-510M2.1,0
ZNF23,14
AC010547.9,1
RP11-510M2.2,16
ZNF19,51
RP11-510M2.6,0
CHST4,0
TAT,0
RP11-432I5.1,15
RP11-432I5.2,0
MARVELD3,43
PHLPP2,47
RP11-432I5.6,0
RP11-432I5.8,0
RP11-432I5.4,1
AP1G1,200
ATXN1L,184
IST1,353
ZNF821,96
RP11-498D10.5,7
RP11-498D10.6,14
DHODH,85
TXNL4B,100
HP,6
HPR,0
RP11-384M15.3,0
DHX38,154
PMFBP1,2
RP11-328J14.1,0
AC004158.2,20
AC004158.3,0
RP5-991G20.1,5
ZFHX3,27
RP5-991G20.4,3
RP5-991G20.2,0
RP11-346C20.4,0
RP11-346C20.3,0
HCCAT5,0
C16orf47,0
AC140912.1,0
RP11-140I24.1,0
RP11-44L9.1,0
RP11-44L9.2,0
RP11-44L9.3,0
CTD-2009A10.1,0
RP11-53L24.1,0
AC009120.4,1
AC009120.10,26
PSMD7,685
AC009120.6,29
AC009120.5,0
RP11-252A24.3,8
NPIPB15,15
CLEC18B,1
RP11-252A24.5,0
RP11-252A24.7,265
GLG1,559
RFWD3,164
MLKL,166
FA2H,0
WDR59,194
ZNRF1,23
RP11-252E2.1,1
LDHD,0
RP11-252E2.2,0
ZFP1,36
CTRB2,0
CTRB1,0
BCAR1,1
CFDP1,636
RP11-77K12.1,3
TMEM170A,468
RP11-77K12.4,1
CHST6,0
RP11-77K12.7,0
CHST5,1
TMEM231,5
GABARAPL2,1969
ADAT1,278
KARS,602
TERF2IP,475
AC025287.1,0
RP11-2C15.1,0
RP11-293N14.1,0
RP11-150D5.2,0
CNTNAP4,0
RP11-58C22.1,0
RP11-96P7.1,0
CTD-2336H13.2,1
MON1B,200
SYCE1L,112
RP11-538I12.2,0
RP11-538I12.3,0
ADAMTS18,0
RP11-449J10.1,0
RP11-571O6.1,0
NUDT7,91
RP11-264M12.2,1
VAT1L,6
RP11-281J9.2,0
CLEC3A,3
WWOX,75
RP11-190D6.2,0
RP11-264L1.4,2
PIH1,0
RP11-556H2.4,0
RP11-679B19.2,1
RP11-467I17.1,0
MAF,292
RP11-345M22.1,2
RP11-345M22.2,3
RP11-345M22.3,4
RP11-148M9.1,0
RP11-525K10.1,0
RP11-525K10.3,1
RP11-525K10.2,0
DYNLRB2,7
RP11-109P11.1,0
RP11-18F14.1,0
CDYL2,22
CTD-2055G21.1,0
RP11-314O13.1,0
CMC2,460
CENPN,103
RP11-303E16.3,0
ATMIN,83
C16orf46,3
RP11-303E16.5,8
RP11-303E16.6,2
RP11-303E16.7,1
GCSH,127
BCMO1,0
RP11-55K13.1,18
GAN,221
RP11-391L3.1,0
CMIP,208
RP11-960L18.1,18
PLCG2,72
7SK,122
SDR42E1,10
HSD17B2,0
RP11-510J16.5,8
MPHOSPH6,233
CTD-2588J6.2,0
RP11-481E4.2,0
RP11-2L4.1,0
CDH13,0
CTD-3253I12.1,0
RP11-543N12.1,0
RP11-298D21.3,0
RP11-298D21.1,0
RP11-298D21.2,0
RP11-483P21.2,7
RP11-483P21.3,4
HSBP1,789
MLYCD,39
RP11-505K9.4,0
RP11-483P21.6,0
OSGIN1,0
NECAB2,0
SLC38A8,0
MBTPS1,291
RP11-505K9.1,22
HSDL1,48
DNAAF1,25
TAF1C,61
ADAD2,1
RP11-486L19.2,22
KCNG4,0
RP11-558A11.1,0
WFDC1,72
RP11-558A11.2,0
RP11-558A11.3,0
ATP2C2,7
RP11-517C16.2,0
TLDC1,50
RP11-517C16.4,0
COTL1,439
RP11-61F12.1,2
KLHL36,193
USP10,574
CRISPLD2,16
RP11-254F19.3,0
ZDHHC7,51
KIAA0513,37
FAM92B,0
CTC-786C10.1,0
LINC00311,6
RP11-680G10.1,0
RP11-118F19.1,0
CTD-2542L18.1,1
GSE1,121
GINS2,136
C16orf74,95
RP11-568J23.4,26
EMC8,38
RP11-568J23.5,0
RP11-568J23.6,0
COX4I1,10346
IRF8,425
RP11-542M13.3,33
RP11-542M13.2,1
RP11-805I24.1,30
RP11-805I24.4,0
RP11-805I24.3,0
LINC01082,0
RP11-514D23.3,0
LINC01081,0
RP11-514D23.1,0
LINC00917,0
RP11-158I3.3,0
FENDRR,1
FOXF1,0
RP11-463O9.9,0
MTHFSD,86
RP11-463O9.5,0
FOXC2,0
FOXL1,0
RP11-463O9.6,0
RP11-58A18.1,0
CTD-2015G9.1,0
CTD-2015G9.2,0
RP11-134D3.2,0
C16orf95,10
RP11-899L11.1,0
RP11-899L11.3,0
RP11-178L8.4,0
RP11-178L8.7,19
RP11-178L8.8,1
FBXO31,47
RP11-178L8.9,0
MAP1LC3B,1112
RP11-178L8.3,6
ZCCHC14,36
RP11-482M8.1,0
RP11-482M8.3,0
JPH3,2
AC010536.1,5
KLHDC4,150
FLJ00104,10
RP4-536B24.4,0
RP4-536B24.3,2
SLC7A5,34
RP4-536B24.2,0
CA5A,2
BANP,167
RP11-863P13.5,0
RP11-863P13.6,0
RP11-863P13.4,1
RP11-863P13.1,0
RP11-863P13.3,7
RP11-863P13.2,0
LA16c-444G7.2,0
LA16c-444G7.1,0
ZNF469,10
ZFPM1,5
RP11-21B21.4,0
ZC3H18,273
IL17C,1
CYBA,5421
MVD,173
SNAI3-AS1,19
SNAI3,136
RNF166,261
RP5-1142A6.5,0
CTU2,69
PIEZO1,112
RP5-1142A6.9,1
RP5-1142A6.2,3
RP5-1142A6.7,0
RP5-1142A6.8,50
CDT1,41
APRT,3601
GALNS,68
AC092384.1,0
TRAPPC2L,700
PABPN1L,1
CBFA2T3,94
RP11-830F9.5,0
RP11-830F9.6,2
CTD-2555A7.1,0
CTD-2555A7.2,1
ACSF3,348
CTD-2555A7.3,3
LINC00304,5
RP11-46C24.3,0
CDH15,3
SLC22A31,0
RP11-46C24.7,46
ZNF778,14
RP11-46C24.6,0
RP11-46C24.5,0
ANKRD11,819
AC137932.1,72
AC137932.5,2
AC137932.6,0
SPG7,467
RP11-104N10.1,9
RPL13,135886
CPNE7,41
DPEP1,12
CHMP1A,335
SPATA33,148
CDK10,276
RP11-368I7.4,8
SPATA2L,23
VPS9D1,34
VPS9D1-AS1,8
ZNF276,389
FANCA,80
SPIRE2,15
TCF25,1558
MC1R,22
TUBB3,0
RP11-566K11.4,0
TUBB3,0
DEF8,128
RP11-566K11.5,1
CENPBD1,83
DBNDD1,26
GAS8,17
C16orf3,1
PRDM7,2
RP11-356C4.3,45
RP11-356C4.5,0
AC137934.1,37
DOC2B,0
AC108004.2,0
RPH3AL,32
RP11-1260E13.1,0
RP11-1260E13.2,0
RP11-1260E13.3,0
AC108004.3,5
C17orf97,25
FAM101B,164
RP5-1029F21.3,4
VPS53,464
RP5-1029F21.4,0
RP5-1029F21.2,0
FAM57A,0
GEMIN4,35
GLOD4,490
RP11-676J12.4,8
RNMTL1,79
RP11-676J12.8,0
NXN,6
RP11-676J12.6,0
RP11-676J12.7,1
TIMM22,240
ABR,115
AC016292.1,0
AC144836.1,0
BHLHA9,0
TUSC5,2
YWHAE,1339
CRK,149
RP11-818O24.3,2
MYO1C,219
INPP5K,220
PITPNA-AS1,383
PITPNA,50
SLC43A2,88
SCARF1,9
RILP,32
PRPF8,389
TLCD2,1
MIR22HG,23
WDR81,34
RP11-961A15.1,0
SERPINF2,6
SERPINF1,199
SMYD4,252
RPA1,238
RTN4RL1,0
CTD-2545H1.2,0
AC099684.1,0
DPH1,7
OVCA2,0
RP11-667K14.4,0
RP11-667K14.3,1
HIC1,5
SMG6,275
RP11-667K14.5,6
AC090617.1,0
AL450226.2,0
SRR,16
TSR1,172
SGSM2,63
RP1-59D14.5,1
MNT,106
RP1-59D14.1,0
METTL16,326
AC006435.1,0
PAFAH1B1,709
RP11-74E22.5,0
RP11-74E22.6,0
CLUH,24
RP11-74E22.3,39
hsa-mir-1253,0
RAP1GAP2,110
CTD-3060P21.1,5
OR1D5,0
OR1D2,0
OR1G1,0
CTD-2309O5.3,0
OR1A2,0
OR1A1,0
OR3A2,0
OR3A1,0
OR1E1,0
OR3A3,0
OR1E2,0
SPATA22,0
ASPA,17
TRPV3,28
SHPK,13
TRPV1,0
SHPK,30
CTNS,48
RP11-235E17.6,0
TAX1BP3,340
P2RX5-TAX1BP3,10
EMC6,670
P2RX5,145
ITGAE,547
CTD-3195I5.3,7
GSG2,12
CTD-3195I5.4,2
CTD-3195I5.5,5
CTD-3195I5.1,39
C17orf85,337
CAMKK1,33
P2RX1,112
ATP2A3,285
RP11-459C13.1,0
ZZEF1,140
CYB5D2,119
ANKFY1,155
RP11-810M2.2,1
UBE2G1,366
SPNS3,299
RP13-580F15.2,187
AC118754.4,0
SPNS2,4
MYBBP1A,53
GGT6,4
RP11-141J13.3,0
SMTNL2,0
RP11-141J13.5,0
ALOX15,7
PELP1,110
AC091153.4,2
RP11-314A20.2,18
ARRB2,802
MED11,522
RP11-314A20.5,2
CXCL16,23
ZMYND15,1
TM4SF5,0
VMO1,1
GLTPD2,0
PSMB6,1095
RP11-81A22.5,7
PLD2,32
MINK1,76
CHRNE,3
C17orf107,1
GP1BA,56
SLC25A11,453
RNF167,972
PFN1,18085
ENO3,35
SPAG7,748
CAMTA2,95
RP5-1050D4.3,11
RP5-1050D4.2,0
RP5-1050D4.4,1
RP5-1050D4.5,18
INCA1,2
KIF1C,47
AC109333.10,4
SLC52A1,13
RP11-46I8.3,0
ZFP3,28
ZNF232,76
USP6,17
ZNF594,59
RP11-333E1.1,22
SCIMP,70
RP11-333E1.2,1
RABEP1,355
NUP88,364
RP11-420A6.2,19
RPAIN,795
CTC-524C5.2,12
C1QBP,101
DHX33,130
CTC-524C5.5,0
DERL2,358
MIS12,361
NLRP1,377
WSCD1,1
AIPL1,12
FAM64A,34
PITPNM3,5
KIAA0753,107
TXNDC17,633
MED31,228
C17orf100,38
CTC-281F24.1,2
SLC13A5,8
XAF1,303
FBXO39,0
TEKT1,0
AC027763.2,192
RP11-530N7.3,0
RP11-589P10.7,0
RP11-589P10.5,14
ALOX12,1
RNASEK,240
AC040977.1,21
RNASEK-C17orf49,1
C17orf49,156
MIR497HG,3
BCL6B,2
SLC16A13,115
SLC16A11,37
CLEC10A,48
ASGR2,7
ASGR1,36
DLG4,18
ACADVL,483
DVL2,178
PHF23,285
GABARAP,107
CTD-2545G14.7,0
CTDNEP1,184
RP1-4G17.5,0
ELP5,307
CLDN7,17
SLC2A4,1
RP1-4G17.2,0
YBX2,1
EIF5A,1047
GPS2,297
RP11-542C16.2,0
NEURL4,30
ACAP1,3926
KCTD11,18
RP11-542C16.1,0
TMEM95,0
TNK1,55
TMEM256-PLSCR3,3
C17orf61-PLSCR3,0
TMEM256,1334
NLGN2,4
SPEM1,0
C17orf74,0
TMEM102,4
RP11-104H15.9,0
FGF11,1
RP11-104H15.8,0
CHRNB1,240
ZBTB4,181
SLC35G6,0
POLR2A,287
TNFSF12,118
TNFSF12-TNFSF13,0
TNFSF13,3
SENP3,61
EIF4A1,3051
CD68,133
AC113189.5,62
MPDU1,242
SOX15,1
FXR2,50
AC007421.1,0
SHBG,0
SAT2,717
ATP1B2,5
TP53,338
WRAP53,97
EFNB3,0
DNAH2,11
KDM6B,151
TMEM88,0
LSMD1,1229
CYB5D1,22
CHD3,386
AC025335.1,46
KCNAB3,15
RP11-1099M24.7,0
TRAPPC1,2461
CNTROB,55
GUCY2D,2
ALOX15B,2
RP11-599B13.3,0
ALOX12B,1
AC129492.6,4
ALOXE3,0
HES7,0
PER1,24
RP11-599B13.6,0
VAMP2,3143
TMEM107,293
RP11-599B13.7,0
C17orf59,260
AURKB,161
LINC00324,253
RP11-849F2.8,35
CTC1,120
PFAS,29
RP11-849F2.9,2
SLC25A35,43
RANGRF,584
ARHGEF15,4
AC135178.7,0
RP11-849F2.4,0
ODF4,0
AC135178.1,19
RP11-849F2.5,3
KRBA2,46
RP11-849F2.7,18
RPL26,62154
RNF222,26
NDEL1,250
MYH10,20
CCDC42,5
SPDYE4,0
MFSD6L,0
PIK3R6,2
PIK3R5,85
CTB-41I6.1,14
CTB-41I6.2,3
NTN1,1
RP11-85B7.2,0
STX8,426
RP11-85B7.4,6
AC087501.1,0
RP11-565F19.4,4
RP11-565F19.3,0
WDR16,7
RP11-55L4.2,0
USP43,0
RP11-55L4.1,0
DHRS7C,0
RP11-477N12.3,0
GLP2R,0
RCVRN,1
GAS7,138
AC000003.2,4
RP11-401O9.4,0
MYH13,0
RP11-401O9.3,1
RP11-799N11.1,0
CTC-297N7.11,0
MYH8,0
MYH4,0
MYH1,0
MYH2,0
CTC-297N7.7,0
MYH3,20
CTC-297N7.1,2
CTC-297N7.8,40
SCO1,143
CTC-297N7.10,0
ADPRM,261
TMEM220,52
CTC-297N7.5,10
CTC-297N7.9,0
RP11-963H4.5,0
LINC00675,0
PIRT,0
RP11-963H4.3,0
SHISA6,0
RP11-680C21.1,2
DNAH9,17
RP11-628O18.1,0
RP11-1096G20.5,1
ZNF18,61
MAP2K4,72
RP11-471L13.2,0
LINC00670,0
MYOCD,0
AC005358.3,0
AC005358.1,0
RP11-1090M7.1,11
ARHGAP44,54
RP11-597M12.1,0
ELAC2,133
RP11-488L1.1,0
AC003664.1,0
HS3ST3A1,0
RP11-131K5.2,3
AC005304.1,0
RP11-131K5.1,5
COX10,94
AC005224.2,5
CDRT15,0
RP11-214O1.1,0
HS3ST3B1,135
RP11-214O1.2,4
RP11-214O1.3,67
AC022816.2,0
AC013248.2,0
AC005863.1,0
AC005863.2,0
AC005772.2,0
CDRT7,0
CDRT8,0
PMP22,8
RP11-849N15.1,0
AC005703.3,0
AC005703.2,0
TEKT3,0
RP11-849N15.4,0
CDRT4,3
TVP23C-CDRT4,0
TVP23C,41
RP11-385D13.3,58
CDRT1,0
CDRT1,1
RP11-385D13.1,2
TRIM16,82
RP11-640I15.1,1
ZNF286A,60
ZNF286A,0
TBC1D26,0
AC005324.6,0
AC005324.7,0
CTD-3157E16.1,0
AC015922.6,5
ADORA2B,2
ZSWIM7,451
TTC19,614
NCOR1,1852
AC002553.1,0
PIGL,150
CENPV,11
UBB,4583
RP11-138I1.4,14
RP11-138I1.2,17
TRPV2,230
RP11-138I1.3,0
FAM211A,130
ZNF287,65
ZNF624,37
RP11-92B11.4,0
CCDC144A,111
RP11-219A15.1,0
RP11-92B11.3,0
RP11-219A15.2,0
TNFRSF13B,28
AC104024.1,2
AC104024.2,0
RP11-416I2.1,2
MPRIP,397
MPRIP-AS1,55
RP11-45M22.3,2
PLD6,15
RP11-45M22.4,0
FLCN,222
RP11-45M22.5,10
COPS3,463
NT5M,2
MED9,107
RASD1,166
PEMT,53
RP11-524F11.1,0
RP11-524F11.2,0
SMCR2,0
RAI1,33
RAI1-AS1,0
SMCR5,96
SREBF1,22
TOM1L2,134
LRRC48,42
ATPAF2,160
GID4,65
DRG2,238
MYO15A,44
RP11-258F1.1,22
ALKBH5,144
LLGL1,26
FLII,181
MIEF2,60
RP1-178F10.1,2
TOP3A,118
SMCR8,10
RP1-178F10.3,8
SHMT1,77
EVPLL,0
RP1-37N7.1,0
RP1-37N7.3,15
LGALS9C,7
FAM106A,11
TBC1D28,0
ZNF286B,15
TRIM16L,20
FBXW10,4
TVP23B,172
CTD-2145A24.3,0
PRPSAP2,340
CTD-2145A24.4,0
SLC5A10,10
AC090286.4,0
FAM83G,19
GRAP,198
SNORD3B-1,23
SNORD3B-2,8
RP11-160E2.17,0
RP11-160E2.19,3
AC007952.5,3
SNORD3D,9
GRAPL,12
AC007952.1,0
CTC-457L16.2,8
AC007952.6,0
RP11-160E2.11,8
AC007952.4,0
SNORD3A,18
SNORD3C,1
RP11-160E2.16,0
EPN2,81
AC106017.1,0
EPN2-AS1,11
RP11-135L13.4,0
B9D1,5
MAPK7,78
MFAP4,3
RNF112,0
CTB-187M2.2,0
AC004448.2,0
AC004448.5,1
CTB-187M2.1,0
CTB-187M2.3,0
SLC47A1,21
RP11-1113L8.1,0
ALDH3A2,152
Y_RNA,0
SLC47A2,3
RP11-311F12.1,1
RP11-311F12.2,0
ALDH3A1,0
ULK2,41
RP11-78O7.2,3
AKAP10,259
RP11-209D14.2,2
SPECC1,130
AC004702.2,0
RP11-434D2.2,0
LGALS9B,12
RP11-434D2.7,0
AC008088.4,0
RP11-434D2.3,0
RP11-434D2.12,0
CDRT15L2,0
AC087499.10,0
RP11-283C24.1,0
CCDC144NL,17
RP11-344E13.4,1
RP11-344E13.3,1
RP11-381P6.1,2
USP22,261
RP11-746M1.1,3
AC087393.1,0
DHRS7B,291
TMEM11,345
AC087294.2,3
C17orf103,16
MAP2K3,159
KCNJ12,1
RP11-728E14.3,0
RP11-728E14.2,0
RP11-822E23.7,0
C17orf51,30
RP11-822E23.2,0
UBBP4,708
RP11-1109M24.16,0
RP11-1109M24.5,2
FAM27L,0
RP11-744K17.9,0
RP11-744K17.1,1
RP11-744K17.2,2
MTRNR2L1,2318
RP11-846F4.12,0
RP11-285M22.3,0
RP11-285M22.1,0
RP11-260A9.6,13
RP11-663N22.1,0
WSB1,1100
RP11-173M1.8,3
RP11-173M1.4,1
KSR1,12
AC015688.3,0
RP11-19P22.8,0
LGALS9,342
RP11-19P22.5,0
NOS2,0
RP1-66C13.4,0
RP11-138P22.1,60
LYRM9,193
RP11-218F4.1,0
NLK,53
CTD-2008P7.10,0
CTD-2008P7.9,6
CTD-2008P7.8,0
CTD-2008P7.3,0
CTD-2008P7.1,0
AC061975.10,0
TMEM97,68
IFT20,494
TNFAIP1,79
POLDIP2,230
TMEM199,275
CTB-96E2.7,2
VTN,0
CTB-96E2.2,0
SARM1,45
SLC46A1,4
CTD-2350C19.1,12
CTD-2350C19.2,10
RP11-192H23.4,12
SLC13A2,0
FOXN1,0
UNC119,302
PIGS,221
ALDOC,90
RP11-192H23.5,0
SPAG5,21
RP11-192H23.6,109
SGK494,1
KIAA0100,130
RP11-192H23.7,0
SDF2,522
SUPT6H,234
AC010761.13,2
PROCA1,65
RAB34,135
RPL23A,75518
AC010761.8,31
TLCD1,11
NEK8,126
AC010761.14,0
AC010761.6,3
TRAF4,45
AC010761.9,0
AC010761.10,0
FAM222B,125
ERAL1,98
MIR451B,9
FLOT2,224
RP11-20B24.7,4
RP11-20B24.4,6
DHRS13,27
PHF12,157
RP11-20B24.5,0
RP11-20B24.6,1
PIPOX,6
SEZ6,35
RP11-321A17.5,0
MYO18A,36
TIAF1,20
RP11-321A17.4,0
CRYBA1,0
NUFIP2,520
RP11-296K13.4,4
MIR4523,2
TAOK1,317
ABHD15,136
RP11-68I3.2,4
TP53I13,45
GIT1,87
ANKRD13B,5
RP11-68I3.7,0
CORO6,5
SSH2,331
RP11-68I3.5,0
RP11-82O19.1,1
RP11-338L22.2,4
EFCAB5,20
AC104984.4,0
RP11-1148O4.2,0
NSRP1,601
RP11-354P11.3,107
RP11-354P11.8,11
SLC6A4,8
RP11-354P11.4,0
RP11-354P11.2,5
BLMH,171
TMIGD1,0
CPD,168
GOSR1,369
RP11-218M11.3,0
TBC1D29,7
RP11-218M11.6,0
RP11-218M11.1,0
CTD-2349P21.6,3
CTD-2349P21.5,6
CRLF3,597
CTD-2349P21.9,23
ATAD5,231
CTD-2349P21.11,0
RP13-753N3.1,59
TEFM,126
ADAP2,11
AC091177.1,0
RP11-848P1.3,1
RNF135,21
RP11-848P1.4,17
RP11-848P1.5,1
NF1,229
OMG,6
EVI2B,2502
CTD-2370N5.3,0
EVI2A,863
RAB11FIP4,95
AC003101.1,0
RP1-41C23.1,0
RP11-805L22.3,0
CTC-542B22.1,0
COPRS,12
UTP6,224
CTC-542B22.2,2
SUZ12,375
LRRC37B,119
AC090616.2,1
RHOT1,226
AC116407.2,0
RHBDL3,0
RP11-443G13.2,0
C17orf75,114
RP11-227G15.2,3
ZNF207,1640
RP11-227G15.8,19
RP11-227G15.9,3
PSMD11,416
CDK5R1,43
MYO1D,9
RP11-466A19.1,2
RP11-466A19.3,0
RP11-220C2.1,0
AC084809.2,0
AC084809.3,0
TMEM98,21
SPACA3,0
ASIC2,0
RP11-40A13.1,0
RP11-31I22.4,0
RP11-31I22.3,0
RP11-31I22.2,4
RP11-118G23.2,0
RP11-118G23.1,0
RP11-17M24.2,0
CTC-304I17.2,0
CTC-304I17.5,0
RP11-215E13.1,0
RP11-215E13.2,0
AC005549.3,0
CCL2,0
CCL7,0
CCL11,0
CCL8,1
CCL13,0
CCL1,0
AC011193.1,0
C17orf102,0
TMEM132E,5
RP11-212E8.1,0
RP11-642M2.1,0
CCT6B,20
ZNF830,363
LIG3,55
RFFL,169
RAD51L3-RFFL,0
RP5-837J1.4,0
RAD51D,72
FNDC8,0
NLE1,43
UNC45B,20
RP11-799D4.3,0
SLC35G3,3
RP11-799D4.4,99
SLFN5,1271
RP11-47L3.1,179
SLFN11,76
RP11-686D22.5,3
RP11-686D22.4,3
SLFN12,61
SLFN13,159
SLFN12L,349
RP11-686D22.9,0
RP11-1094M14.10,1
SLFN14,0
RP11-1094M14.12,1
RP11-1094M14.14,0
RP11-1094M14.11,225
PEX12,30
AP2B1,289
CTC-507E2.1,14
RASL10B,0
GAS2L2,0
MMP28,17
C17orf50,5
AC015849.12,0
TAF15,616
AC015849.19,8
C17orf66,12
AC015849.2,13
CCL5,12177
AC015849.16,3
RDM1,30
LYZL6,0
CCL16,3
CCL14,0
CCL15-CCL14,0
CTB-186H2.3,0
CCL15,0
RP11-104J23.1,1
RP11-104J23.2,0
CCL23,6
CCL18,0
AC069363.1,33
CCL3,467
CCL4,2389
CTB-91J4.1,4
TBC1D3B,0
AC131056.3,35
CCL3L3,1
CCL4L1,1
AC131056.5,0
TBC1D3C,0
TBC1D3H,0
CCL3L1,25
CCL4L2,27
TBC1D3G,0
ZNHIT3,659
MYO19,163
PIGW,41
GGNBP2,1185
DHRS11,8
MRM1,40
CTB-75G16.3,5
CTD-3194G12.1,0
CTD-3194G12.2,0
RP11-445F12.1,0
LHX1,0
RP11-445F12.2,0
AATF,447
CTC-268N12.2,0
ACACA,71
C17orf78,0
TADA2A,100
RP11-378E13.4,13
DUSP14,79
SYNRG,1152
DDX52,258
RP11-697E22.1,1
RP11-697E22.2,2
RP11-697E22.3,0
HNF1B,0
RP11-115K3.1,0
AC091199.1,0
TBC1D3F,0
TBC1D3,0
RP11-1407O15.2,55
MRPL45,246
GPR179,0
SOCS7,3
ARHGAP23,11
SRCIN1,1
CTB-58E17.2,0
C17orf96,0
CTB-58E17.1,71
CTB-58E17.3,6
MLLT6,538
CTB-58E17.9,0
AC006449.1,4
CISD3,358
PCGF2,1
CTB-58E17.5,0
PSMB3,1218
PIP4K2B,87
CWC25,675
C17orf98,0
RPL23,21090
LASP1,344
RP1-56K13.2,5
RP1-56K13.3,0
LINC00672,133
FBXO47,0
RP1-56K13.5,0
CTD-2206N4.2,0
PLXDC1,60
ARL5C,3
RP5-906A24.2,3
CACNB1,29
RPL19,69396
STAC2,3
RP11-690G19.3,50
FBXL20,90
CTB-131K11.1,2
MED1,186
CDK12,654
NEUROD2,17
AC087491.2,0
PPP1R1B,1
STARD3,407
TCAP,5
PNMT,0
PGAP3,33
ERBB2,20
MIEN1,917
GRB7,0
RP11-94L15.2,757
IKZF3,244
ZPBP2,4
GSDMB,67
ORMDL3,403
RP11-387H17.4,1
LRRC3C,0
GSDMA,3
PSMD3,367
RP11-387H17.6,1
CSF3,0
MED24,71
THRA,119
NR1D1,56
MSL1,182
CASC3,234
RAPGEFL1,6
WIPF2,322
CDC6,27
CTD-2267D19.6,0
RARA,182
CTD-2267D19.2,11
CTD-2267D19.3,0
GJD3,0
TOP2A,338
IGFBP4,23
TNS4,14
RP5-1028K7.2,113
CCR7,1041
SMARCE1,764
KRT222,0
KRT222,0
KRT24,0
KRT25,0
KRT26,0
KRT27,0
KRT28,0
RP11-605F20.1,0
KRT10,416
TMEM99,114
RP5-1110E20.1,0
KRT12,0
KRT20,0
AC004231.2,0
KRT23,1
KRT39,0
KRT40,0
KRTAP3-3,0
KRTAP3-2,0
KRTAP3-1,0
KRTAP1-5,0
KRTAP1-4,0
KRTAP1-3,0
KRTAP1-1,0
KRTAP2-1,0
KRTAP2-2,0
KRTAP2-3,0
KRTAP2-4,0
KRTAP4-7,0
KRTAP4-8,0
KRTAP4-16P,0
KRTAP4-9,0
KRTAP4-11,0
KRTAP4-12,0
KRTAP4-6,0
KRTAP4-5,0
KRTAP4-4,0
KRTAP4-3,0
KRTAP4-2,0
KRTAP4-1,0
KRTAP9-1,0
KRTAP9-2,0
KRTAP9-3,0
KRTAP9-8,0
KRTAP9-4,0
KRTAP9-9,0
KRTAP9-6,1
KRTAP9-7,0
KRTAP29-1,0
KRTAP16-1,0
KRTAP17-1,0
KRT33A,0
KRT33B,0
KRT34,0
KRT31,0
AC003958.2,1
KRT37,0
KRT38,0
KRT32,0
KRT35,0
KRT36,0
KRT13,1
AC019349.5,0
KRT15,25
KRT19,0
LINC00974,0
KRT9,0
KRT14,0
KRT16,0
KRT17,0
JUP,87
EIF1,17335
GAST,0
HAP1,39
LEPREL4,28
FKBP10,1
NT5C3B,150
KLHL10,0
KLHL11,50
ACLY,131
CNP,192
DNAJC7,1034
NKIRAS2,326
ZNF385C,7
DHX58,79
KAT2A,132
CTD-2132N18.3,0
HSPB9,5
RAB5C,990
RP11-358B23.1,0
KCNH4,0
HCRT,2
GHDC,68
STAT5B,273
RP11-358B23.5,2
STAT5A,161
STAT3,803
PTRF,13
ATP6V0A1,103
NAGLU,27
HSD17B1,26
RP11-400F19.6,110
COASY,244
MLX,763
PSMC3IP,43
FAM134C,188
TUBG1,102
TUBG2,35
PLEKHH3,26
CCR10,14
CTD-3193K9.4,23
CNTNAP1,9
CTD-3193K9.3,0
EZH1,428
RAMP2-AS1,24
RAMP2,2
VPS25,290
WNK4,5
COA3,452
CNTD1,4
BECN1,335
PSME3,181
AOC2,1
AOC3,0
LINC00671,2
G6PC,1
PTGES3L-AARSD1,0
AARSD1,213
PTGES3L,4
RUNDC1,70
RPL27,34302
IFI35,390
VAT1,77
RND2,0
CTD-3199J23.4,0
BRCA1,110
RP11-242D8.1,8
NBR1,290
TMEM106A,201
LINC00910,444
ARL4D,20
MIR2117,0
DHX8,223
ETV4,0
RP11-392O1.4,0
MEOX1,34
CTC-501O10.1,0
SOST,0
DUSP3,26
C17orf105,0
RP5-905N1.2,0
MPP3,3
CD300LG,2
MPP2,8
RP11-527L4.5,20
FAM215A,1
RP11-527L4.6,0
RP11-527L4.2,4
PPY,0
PYY,0
NAGS,27
TMEM101,252
LSM12,498
G6PC3,68
HDAC5,163
RP11-546M21.6,1
C17orf53,1
ASB16,9
ASB16-AS1,92
TMUB2,390
ATXN7L3,66
CTB-175E5.7,1
UBTF,438
RP5-882C2.2,111
SLC4A1,9
AC003102.1,0
