,BMM9_Benign
C17orf67,24
DGKE,133
RP11-670E13.2,2
TRIM25,115
RP11-670E13.5,0
COIL,267
RP5-1107A17.3,0
SCPEP1,214
RP11-166P13.3,38
AKAP1,46
RP11-166P13.4,31
MSI2,916
RP11-118E18.2,0
RP11-118E18.4,0
CCDC182,0
RP11-60A24.3,0
MRPS23,305
CUEDC1,35
RP11-343K8.3,0
VEZF1,273
RP11-159D12.5,10
RP11-159D12.2,36
SRSF1,922
RP11-159D12.10,7
DYNLL2,100
OR4D1,0
OR4D2,0
EPX,5
MKS1,29
LPO,4
MPO,440
BZRAP1,20
BZRAP1-AS1,49
MIR142,1533
SUPT4H1,730
RNF43,46
HSF5,12
MTMR4,257
RP11-112H10.4,2
4-Sep,9
C17orf47,0
TEX14,2
RAD51C,266
PPM1E,0
TRIM37,93
AC099850.1,14
SKA2,349
PRR11,59
CTD-2510F5.6,0
CTD-2510F5.4,0
SMG8,11
GDPD1,32
YPEL2,223
RP11-567L7.5,0
RP11-567L7.6,0
DHX40,99
CLTC,321
PTRH2,125
VMP1,496
TUBD1,134
RPS6KB1,150
RP11-178C3.1,0
RNFT1,168
TBC1D3P1-DHX40P1,0
RP11-178C3.2,6
HEATR6,100
CTD-2319I12.2,12
CTD-2319I12.5,0
CA4,0
USP32,115
C17orf64,3
APPBP2,166
RP11-15E18.1,17
RP11-15E18.4,0
PPM1D,62
BCAS3,59
RP11-264B14.1,0
RP11-264B14.2,0
RP11-136H19.1,0
RP11-332H18.5,0
RP11-332H18.4,0
TBX2,0
C17orf82,0
TBX4,0
RP11-15K2.2,0
NACA2,918
BRIP1,49
INTS2,65
MED13,215
RP11-51L5.7,0
EFCAB3,1
METTL2A,143
TLK2,127
MRC2,4
RP11-156L14.1,1
10-Mar,7
RP11-453A12.1,5
RP11-180P8.1,0
RP11-180P8.3,0
TANC2,33
RP11-556O9.2,0
AC037445.1,0
RP11-269G24.2,0
AC015923.1,2
RP11-269G24.3,0
RP11-269G24.4,0
CYB561,73
RP11-269G24.6,0
ACE,54
ACE,0
KCNH6,3
DCAF7,502
TACO1,108
MAP3K3,97
LIMD2,4184
STRADA,27
RP11-51F16.8,0
CCDC47,286
DDX42,209
FTSJ3,97
PSMC5,898
SMARCD2,112
CSH2,0
GH2,0
CSH1,0
CSHL1,0
GH1,1
CD79B,4548
SCN4A,5
CTC-264K15.6,0
RP11-214C8.2,25
C17orf72,4
ICAM2,408
ERN1,120
SNORA76,86
TEX2,27
MILR1,76
POLG2,119
DDX5,5201
CEP95,270
SMURF2,119
LRRC37A3,31
RP11-927P21.1,3
RP11-927P21.2,1
RP11-583F2.2,13
GNA13,135
RP11-583F2.5,5
RP11-160O5.1,16
RGS9,21
CTD-2535L24.3,0
AXIN2,29
CTD-2535L24.2,0
CEP112,16
APOH,0
PRKCA,72
RP11-4F22.2,0
CACNG5,0
CACNG4,0
RP11-349A8.3,0
AC005544.1,0
RP11-74H8.1,0
CACNG1,0
HELZ,439
RP11-401F2.4,0
RP11-401F2.3,18
PSMD12,352
PITPNC1,108
NOL11,242
BPTF,967
RP11-855A2.3,1
C17orf58,14
RP11-855A2.5,0
KPNA2,305
AC145343.2,3
RP11-147L13.8,32
RP11-147L13.2,7
AMZ2,387
ARSG,94
SLC16A6,35
WIPI1,77
PRKAR1A,368
FAM20A,1
AC079210.1,40
RP11-120M18.5,0
RP11-118B18.1,1
RP11-118B18.2,1
ABCA8,3
ABCA9,5
ABCA9-AS1,0
ABCA6,429
ABCA10,7
ABCA5,141
MAP2K6,93
RP1-193H18.3,0
RP1-193H18.2,11
AC003051.1,14
AC004562.1,0
AC002539.1,0
LINC01028,0
KCNJ16,1
KCNJ2-AS1,1
KCNJ2,6
CTD-2378E21.1,0
RP11-238F2.1,0
CASC17,0
AC118653.2,0
AC005152.3,0
LINC01152,0
RP11-84E24.2,0
AC007461.1,0
AC007461.2,0
SOX9,0
LINC00511,11
RP11-1124B17.1,0
RP11-57A1.1,0
CTD-3010D24.3,0
SLC39A11,28
RP11-171G2.1,0
SSTR2,0
RP11-143K11.1,0
COG1,140
FAM104A,270
C17orf80,65
CPSF4L,0
CDC42EP4,6
SDK2,67
RP11-449L23.2,0
RP11-449L23.3,0
RP11-277J6.2,0
RP11-277J6.3,0
CTD-2532D12.4,0
LINC00469,0
AC125421.1,0
CTD-2532D12.5,0
CTD-2582D11.1,0
RP11-101O21.1,0
RPL38,34298
CTD-2514K5.2,7
TTYH2,25
CTD-2514K5.4,0
DNAI2,4
RP11-647F2.2,0
KIF19,14
AC103809.2,0
BTBD17,0
GPR142,0
GPRC5C,31
CD300A,260
CD300LB,19
CD300C,32
CD300LD,1
C17orf77,4
CTD-2006K23.1,4
CD300E,21
RAB37,314
CTD-2006K23.2,1
CD300LF,54
MIR3615,0
SLC9A3R1,382
NAT9,236
TMEM104,32
GRIN2C,9
FDXR,33
FADS6,12
USH1G,0
OTOP2,0
OTOP3,0
HID1,15
RP11-309N17.4,0
CDR2L,0
ICT1,193
KCTD2,28
ATP5H,1234
SLC16A5,22
ARMC7,91
NT5C,731
HN1,752
RP11-649A18.7,4
SUMO2,4921
NUP85,111
GGA3,107
MRPS7,526
MIF4GD,282
RP11-649A18.12,13
SLC25A19,108
GRB2,1354
RP11-16C1.3,2
RP11-16C1.1,0
KIAA0195,39
CASKIN2,8
TSEN54,251
LLGL2,54
MYO15B,76
RECQL5,37
SMIM5,44
SMIM6,9
SAP30BP,373
RP11-474I11.8,0
RP11-474I11.7,1
ITGB4,3
GALK1,160
H3F3B,10220
UNK,131
RP11-552F3.4,0
UNC13D,213
WBP2,367
TRIM47,37
RP11-552F3.9,5
TRIM65,92
RP11-552F3.10,0
MRPL38,23
RP11-552F3.12,0
FBF1,75
ACOX1,92
RP11-552F3.13,0
TEN1,178
CDK3,31
EVPL,2
SRP68,186
ZACN,0
GALR2,2
EXOC7,426
FOXJ1,3
RNF157-AS1,2
RNF157,103
UBALD2,207
QRICH2,7
PRPSAP1,219
SPHK1,18
UBE2O,51
AANAT,0
RHBDF2,160
CYGB,9
PRCD,36
RP11-666A8.8,4
ST6GALNAC2,11
RP11-666A8.9,0
ST6GALNAC1,10
RP11-318A15.2,19
MXRA7,38
JMJD6,175
METTL23,590
RP11-318A15.7,0
SRSF2,2568
MFSD11,120
CTD-2246P4.1,2
LINC00868,1
MGAT5B,2
RP11-87G24.6,1
SEC14L1,272
RP11-285E9.6,0
RP11-285E9.5,0
9-Sep,1213
RP11-936I5.1,32
RP11-75C10.9,2
RP11-13K12.2,0
RP11-13K12.1,2
RP11-13K12.5,0
RP11-316M20.1,0
FLJ45079,2
TNRC6C,305
TMC6,580
TMC8,398
C17orf99,16
SYNGR2,623
TK1,235
AFMID,42
BIRC5,249
AC087645.1,0
TMEM235,0
RP11-219G17.4,7
AC061992.2,19
SOCS3,45
RP11-806H10.4,3
PGS1,156
DNAH17,14
AC061992.1,0
RP11-559N14.5,0
DNAH17-AS1,0
CTD-2357A8.3,2
CYTH1,457
USP36,159
TIMP2,45
RP11-323N12.5,0
DDC8,2
CTD-2373H9.5,8
LGALS3BP,100
CANT1,111
C1QTNF1-AS1,0
C1QTNF1,0
ENGASE,42
RBFOX3,27
RP11-398J5.1,0
CTD-2116F7.1,7
ENPP7,1
CBX2,45
CBX8,27
RP11-353N14.1,0
RP11-353N14.2,0
CBX4,104
RP11-353N14.3,0
RP11-353N14.5,0
RP11-353N14.4,8
TBC1D16,14
CTD-2529O21.2,0
CCDC40,18
GAA,53
EIF4A3,406
CARD14,14
RP11-334C17.5,32
SGSH,27
SLC26A11,84
RNF213,1419
CTD-2047H16.4,12
ENDOV,186
CTD-2526A2.2,0
NPTX1,1
RPTOR,31
RP11-28G8.1,0
CTD-2561B21.4,0
CTD-2561B21.3,0
CTD-2561B21.5,4
CHMP6,164
CTD-2561B21.7,0
AC127496.1,37
CTD-2561B21.11,5
CTD-2561B21.10,0
BAIAP2-AS1,19
BAIAP2,18
AATK,6
RP11-149I9.2,0
AATK-AS1,0
AZI1,49
RP11-455O6.2,0
ENTHD2,66
AC027601.1,0
C17orf89,522
SLC38A10,158
LINC00482,1
TMEM105,2
RP11-1055B8.2,0
RP11-1055B8.3,3
RP11-1055B8.4,2
RP11-1055B8.6,1
RP11-1055B8.7,52
RP11-1055B8.8,0
ACTG1,11101
RP13-766D20.2,1
FSCN2,5
C17orf70,36
NPLOC4,110
PDE6G,23
OXLD1,564
CCDC137,297
ARL16,376
HGS,184
RP13-1032I1.7,106
MRPL12,375
SLC25A10,0
SLC25A10,15
GCGR,0
FAM195B,6
AC174470.1,0
PPP1R27,0
P4HB,751
RP11-498C9.2,0
RP11-498C9.3,6
ARHGDIA,986
RP11-498C9.15,23
RP11-498C9.16,2
ALYREF,31
ANAPC11,1058
NPB,1
PCYT2,44
SIRT7,222
MAFG,67
RP11-498C9.12,0
MAFG-AS1,6
PYCR1,39
RP11-498C9.13,1
MYADML2,0
AC137723.5,0
NOTUM,2
RP11-498C9.17,0
ASPSCR1,139
STRA13,495
LRRC45,63
RAC3,7
DCXR,502
RP13-650J16.1,4
RFNG,32
GPS1,200
DUS1L,72
FASN,35
CCDC57,421
RP11-1376P16.2,0
RP11-1376P16.1,2
RP13-516M14.2,0
SLC16A3,86
CSNK1D,356
AC132872.2,17
RP13-516M14.4,18
RP13-516M14.1,8
CD7,1760
SECTM1,3
TEX19,0
UTS2R,0
RP13-20L14.1,0
OGFOD3,168
HEXDC,150
C17orf62,626
RP13-20L14.6,4
NARF,374
RP13-991F5.2,7
FOXK2,38
RP13-638C3.3,0
RP13-638C3.4,11
WDR45B,217
RAB40B,36
RP11-388C12.1,4
FN3KRP,198
RP11-388C12.5,0
FN3K,23
TBCD,84
RP11-567O16.1,0
ZNF750,0
RP11-497H17.1,5
B3GNTL1,74
RP11-1197K16.2,0
METRNL,27
AC144831.1,1
AC139099.4,0
AC139099.6,0
AC139099.5,0
AP005530.1,0
AP005530.2,0
RP11-683L23.1,0
USP14,377
THOC1,252
RP11-705O1.8,9
RP11-720L2.4,0
RP11-720L2.3,0
COLEC12,2
RP11-14P20.1,0
CETN1,0
CLUL1,0
C18orf56,39
RP11-806L2.2,6
TYMS,244
ENOSF1,252
RP11-806L2.6,0
YES1,83
RP11-769O8.1,6
RP11-769O8.2,2
RP11-672L10.6,6
RP11-672L10.3,0
ADCYAP1,0
RP11-672L10.1,0
RP11-689C9.1,0
RP11-78F17.1,0
LINC00470,26
RP11-476K15.1,0
CTD-2015H3.2,0
CTD-2015H3.1,0
RP11-161I6.2,0
METTL4,167
NDC80,104
SMCHD1,840
RP11-703M24.5,1
EMILIN2,63
LPIN2,297
RP11-737O24.5,2
RP11-737O24.2,1
RP11-737O24.1,0
MYOM1,25
RP13-270P17.2,3
RP13-270P17.3,55
MYL12A,6950
RP13-270P17.1,9
MYL12B,3243
RP11-838N2.5,0
RP11-838N2.3,0
TGIF1,204
RP11-838N2.4,0
DLGAP1,4
DLGAP1-AS1,169
DLGAP1-AS2,18
RP11-874J12.4,0
DLGAP1-AS3,0
DLGAP1-AS4,0
DLGAP1-AS5,0
RP11-172F10.1,0
RP11-92G19.2,0
C18orf42,0
RP11-190I17.2,0
RP11-835E18.5,42
LINC00667,389
LINC00526,50
ZBTB14,101
CTD-3096M3.1,7
CTD-3096M3.2,0
EPB41L3,14
RP11-286N3.1,0
RP11-286N3.2,0
RP11-945C19.1,0
TMEM200C,0
RP11-945C19.4,0
L3MBTL4,66
RP11-793A3.1,0
RP11-793A3.2,0
RP11-760N9.1,1
CTD-2124B20.2,0
C18orf64,0
RP11-91I8.1,0
RP11-91I8.3,0
ARHGAP28,3
RP11-146G7.2,0
LINC00668,0
LAMA1,1
RP11-781P6.1,0
RP11-76K13.3,0
LRRC30,0
PTPRM,21
RP11-678G15.2,0
AP001094.1,0
RP11-789C17.3,0
RP11-789C17.5,0
RAB12,11
RP11-661O13.1,0
RP11-674N23.1,0
SOGA2,3
NDUFV2,1149
RP11-143J12.3,4
RP11-143J12.2,125
ANKRD12,2199
RP11-888D10.3,0
TWSG1,34
RP11-61L19.2,0
RALBP1,264
PPP4R1,115
RP11-881L2.1,1
RP11-692N5.1,2
RAB31,88
TXNDC2,0
RP11-474N24.6,1
VAPA,1236
RP11-419J16.1,0
RP11-138E9.2,0
RP11-243E13.2,0
RP11-243E13.1,2
APCDD1,3
NAPG,180
RP11-883A18.3,0
RP11-856M7.6,0
RP11-856M7.4,0
RP11-856M7.1,0
PIEZO2,0
RP11-856M7.2,0
RP11-513M1.1,0
RP11-128P17.2,0
RP11-128P17.4,0
RP11-128P17.3,0
RP11-128P17.1,0
RP11-712C7.1,0
RP11-677O4.6,1
RP11-677O4.2,0
GNAL,9
RP11-78A19.2,0
CHMP1B,431
RP11-78A19.3,2
RP11-78A19.4,0
MPPE1,291
RP11-820I16.4,1
RP11-820I16.1,3
IMPA2,68
RP11-820I16.3,0
RP11-703I16.1,0
RP11-815J4.1,0
ANKRD62,16
RP11-64C12.4,0
RP11-64C12.6,0
CIDEA,0
RP11-64C12.8,0
TUBB6,63
AFG3L2,73
SLMO1,22
RP11-861E21.1,0
RP11-861E21.2,5
SPIRE1,6
AP005482.1,4
PSMG2,755
CEP76,48
RP11-973H7.5,0
RP11-973H7.4,22
RP11-973H7.1,6
PTPN2,739
SEH1L,102
RP11-773H22.4,0
CEP192,155
RP11-794M8.2,0
RP11-794M8.1,7
LDLRAD4,243
RP11-756J15.3,0
RP11-691H4.3,0
LDLRAD4-AS1,0
RP11-691H4.4,0
RP11-53B2.1,0
RP11-53B2.5,0
RP11-53B2.3,7
RP11-53B2.4,0
RP11-701H16.4,0
FAM210A,103
RNMT,930
MC5R,0
MC2R,0
ZNF519,75
RP11-411B10.2,0
RP11-411B10.3,0
RP11-757O6.1,0
CYP4F35P,12
CXADRP3,0
POTEC,1
ANKRD30B,18
RP11-1157N2__B.2,2
RP11-527H14.6,0
RP11-527H14.4,0
RP11-527H14.2,0
RP11-527H14.3,0
RP11-527H14.1,0
RP11-805F19.2,0
RP11-805F19.1,0
ROCK1,1426
RP11-699A5.2,0
GREB1L,2
RP11-296E23.1,0
ESCO1,553
SNRPD1,1570
RP11-13N13.2,5
ABHD3,226
RP11-13N13.6,0
MIB1,99
MIR1-2,0
RP11-268I9.3,0
RP11-595B24.1,0
RP11-595B24.2,0
GATA6-AS1,0
GATA6,1
RP11-627G18.2,0
RP11-627G18.1,0
RP11-627G18.4,0
RP11-535A5.1,1
CTAGE1,9
RP11-739L10.1,5
RP11-370A5.1,1
RBBP8,111
CABLES1,8
TMEM241,28
RP11-17J14.2,4
RIOK3,399
C18orf8,140
NPC1,79
ANKRD29,3
LAMA3,1
RP11-403A21.1,2
TTC39C,127
RP11-403A21.2,26
RP11-403A21.3,0
RP11-799B12.2,1
CABYR,2
RP11-799B12.4,2
OSBPL1A,104
RP11-621L6.2,5
RP11-621L6.3,1
IMPACT,96
HRH4,7
RP11-178F10.2,0
RP11-178F10.3,1
RP11-449D8.1,2
RP11-449D8.2,0
RP11-449D8.5,0
RP11-958F21.1,0
RP11-958F21.3,0
ZNF521,24
CTD-2006O16.2,0
SS18,100
PSMA8,19
TAF4B,33
RP11-107K17.1,0
KCTD1,5
AQP4-AS1,1
U3,0
RP11-17A19.2,0
RP11-552O4.1,0
AQP4,0
CHST9,0
RP11-57J16.1,0
RP11-739N10.1,0
RP11-26N15.2,0
RP11-612A1.1,0
CDH2,2
AC015933.2,0
RP11-510D21.1,0
CTD-2515C13.2,0
RP11-784B15.1,0
RP11-675P14.1,0
RP11-25I11.1,0
DSC3,0
RP11-408H20.1,0
DSC2,1
RP11-408H20.2,0
DSC1,4
RP11-408H20.3,0
DSG1,0
RP11-534N16.1,0
DSG4,0
DSG3,2
RP11-650P15.1,1
DSG2,26
RP11-75N4.2,0
TTR,0
B4GALT6,21
RP11-549B18.1,2
SLC25A52,1
TRAPPC8,128
RP11-210K20.2,4
RP11-326K13.4,6
RNF125,310
RP11-53I6.3,30
RNF138,226
RP11-53I6.4,2
GAREM,6
MEP1B,0
RP11-344B2.2,0
AC021224.1,6
RP11-386P4.1,0
KLHL14,105
AC012123.1,8
RP11-746B8.1,0
CCDC178,0
RP11-680N20.1,0
RP11-258B16.1,0
ASXL3,0
NOL4,0
RP11-379L18.1,0
DTNA,1
RP11-138H11.1,0
MAPRE2,224
ZNF397,238
ZSCAN30,69
RP11-158H5.7,2
ZNF24,477
ZNF396,14
RP11-322E11.5,0
RP11-322E11.6,1
INO80C,227
GALNT1,148
RP11-873E20.1,3
RP11-905K4.1,2
C18orf21,199
RPRD1A,283
SLC39A6,169
ELP2,365
RP11-49I11.1,7
MOCOS,6
FHOD3,0
TPGS2,482
KIAA1328,137
RP11-58G13.1,0
RP11-95O2.1,0
CELF4,10
RP11-95O2.5,3
RP11-797E24.3,0
RP11-687D19.1,0
LINC00669,13
RP11-636O21.1,0
RP11-653G8.2,0
RP11-142I20.1,0
PIK3C3,179
LINC00907,3
RIT2,0
SYT4,0
CTC-782O7.1,2
RP11-456K23.1,4
SETBP1,110
RP11-846C15.2,0
SLC14A2,7
RP11-309E23.2,1
RP11-116O18.3,0
SLC14A1,26
SIGLEC15,11
EPG5,108
PSTPIP2,184
ATP5A1,1877
HAUS1,438
C18orf25,92
RNF165,23
LOXHD1,0
ST8SIA5,0
RP11-687F6.1,3
PIAS2,97
KATNAL2,8
TCEB3CL2,0
TCEB3CL,0
TCEB3C,0
TCEB3B,0
RP11-49K24.4,0
RP11-49K24.8,0
HDHD2,274
IER3IP1,0
IER3IP1,482
SKOR2,0
CTD-2130O13.1,0
RP11-157P23.2,0
SMAD2,232
ZBTB7C,0
AC091150.1,0
CTIF,4
RP11-426J5.2,0
RP11-484L8.1,0
SMAD7,23
RP11-1058N17.1,0
RP11-15F12.1,32
DYM,140
RP11-15F12.3,3
RP11-30L3.2,0
C18orf32,76
RPL17-C18orf32,2
MIR1539,3
RPL17,4966
RP11-110H1.8,2
LIPG,0
RP11-813F20.2,0
ACAA2,411
RP11-886H22.1,0
SCARNA17,0
MYO5B,2
CCDC11,10
MBD1,161
CXXC1,307
RP11-1030E3.1,0
SKA1,25
MAPK4,0
MRO,1
ME2,228
ELAC1,85
RP11-729L2.2,1
SMAD4,95
MEX3C,104
RP11-267C16.1,0
RP11-25O3.1,0
DCC,0
RP11-671P2.1,0
RP11-202D1.3,0
RP11-202D1.2,0
MBD2,135
POLI,63
STARD6,1
C18orf54,33
DYNAP,0
RAB27B,82
RP11-99A1.2,2
RP11-839G9.1,0
CCDC68,6
CTD-2171N6.1,0
TCF4,1476
RP11-619L19.1,0
RP11-619L19.2,4
RP11-397A16.1,0
RP11-397A16.2,4
RP11-397A16.3,0
RP11-214L13.1,0
CTD-2008L17.1,0
CTD-2008L17.2,9
RP11-456O19.2,0
RP11-456O19.5,0
RP11-456O19.4,0
RP11-456O19.3,0
TXNL1,796
WDR7,52
RP11-383D22.1,0
LINC-ROR,0
CTD-2526M8.3,0
BOD1L2,0
CTD-2526M8.2,0
ST8SIA3,0
ONECUT2,0
FECH,77
NARS,420
RP11-35G9.3,200
RP11-35G9.5,0
ATP8B1,21
RP11-693L9.2,0
NEDD4L,14
RP11-718I15.1,0
RP11-845C23.3,0
RP11-1151B14.2,0
RP11-1151B14.3,0
ALPK2,2
RP11-1151B14.4,0
RP11-126O1.2,0
RP11-126O1.5,0
MALT1,117
RP11-126O1.4,0
RP11-108P20.1,26
RP11-108P20.3,0
RP11-108P20.2,0
RP11-108P20.4,0
ZNF532,45
RP11-685A21.1,0
SEC11C,670
GRP,0
RAX,0
CPLX4,0
LMAN1,565
RP11-27G24.1,0
CCBE1,30
RP11-27G24.3,0
RP11-760L24.1,0
RP11-2N1.1,0
RP11-2N1.2,0
PMAIP1,489
RP11-866E20.3,7
RP11-795H16.3,0
RP11-396N11.1,0
MC4R,0
RP11-325K19.1,0
CDH20,1
RP11-879F14.3,0
RP11-879F14.2,0
RP11-879F14.1,0
RP11-1096D5.2,0
RP11-1096D5.1,0
RNF152,5
PIGN,58
KIAA1468,87
RP11-173A16.1,0
TNFRSF11A,4
RP11-640A1.3,0
ZCCHC2,67
PHLPP1,16
AC015989.1,0
AC015989.2,0
BCL2,307
KDSR,133
RP11-635N19.1,44
VPS4B,532
SERPINB5,1
SERPINB12,0
SERPINB13,0
SERPINB4,0
SERPINB3,0
SERPINB7,0
SERPINB2,4
SERPINB10,14
AC009802.1,0
HMSD,1
SERPINB8,55
LINC00305,0
RP11-146N18.1,0
AC100848.1,0
RP11-909B2.1,0
AC007948.1,0
AC007631.1,0
RP11-453M23.1,0
RP11-775G23.1,0
CDH7,20
RP11-389J22.3,0
CDH19,0
CTD-2541J13.1,0
DSEL,21
CTD-2541J13.2,1
RP11-638L3.1,0
RP11-28O3.2,0
RP11-638L3.3,0
RP11-659F24.1,0
RP11-526H11.1,0
RP11-421N8.2,0
RP11-128D14.1,0
TMX3,199
CCDC102B,74
RP11-106E15.1,0
RP11-861L17.3,0
RP11-674P19.2,0
DOK6,0
RP11-465I4.2,0
RP11-543H23.2,0
CD226,95
RTTN,41
SOCS6,17
RP11-41O4.1,1
RP11-484N16.1,0
RP11-41O4.2,0
GTSCR1,24
RP11-384E22.1,0
RP11-47G4.2,0
RP11-510D19.1,0
RP11-723G8.2,0
RP11-723G8.1,0
RP11-736G13.1,0
CBLN2,0
NETO1,0
RP11-676J15.1,3
RP11-169F17.1,13
RP11-126K15.1,3
RP11-25L3.3,2
FBXO15,26
TIMM21,111
RP11-669I1.1,0
CYB5A,317
C18orf63,0
RP11-231E4.2,3
FAM69C,0
CNDP2,360
CNDP1,10
RP11-231E4.3,0
LINC00909,250
ZNF407,99
ZADH2,129
TSHZ1,86
RP11-321M21.3,0
SMIM21,0
RP11-321M21.1,0
RP11-704C2.1,0
RP11-173L6.1,0
RP11-357H3.1,0
RP11-94B19.6,0
RP11-94B19.1,0
RP11-94B19.5,0
RP11-94B19.2,0
RP11-94B19.7,0
RP11-94B19.3,1
RP11-94B19.4,0
ZNF516,39
RP11-504I13.3,0
RP11-17M16.2,7
RP11-17M16.1,0
LINC00908,0
LINC00683,2
RP11-111H3.3,0
AC034110.1,0
RP11-162A12.2,13
ZNF236,97
RP11-862L9.3,1
MBP,1186
RP11-751H17.1,0
GALR1,0
RP11-176N18.2,0
RP11-63N3.1,0
LINC01029,0
RP11-671C19.2,0
RP11-100K18.1,0
RP11-451L19.1,0
RP11-123I22.1,0
RP11-715C4.1,0
CTD-2382H12.2,0
CTD-2382H12.1,0
RP11-849I19.1,0
SALL3,0
ATP9B,212
RP11-1136J12.1,0
RP11-800A18.4,0
NFATC1,154
AC018445.1,1
RP11-567M16.2,0
RP11-567M16.3,0
CTDP1,34
RP11-567M16.5,0
RP11-154H12.2,0
RP11-154H12.3,0
KCNG2,1
PQLC1,57
HSBP1L1,155
TXNL4A,231
RP11-795F19.5,10
RBFA,242
ADNP2,51
AC139100.2,4
PARD6G,3
AC139100.3,0
DEFB125,0
DEFB126,0
DEFB127,0
DEFB128,0
DEFB129,0
DEFB132,0
RP5-1103G7.10,5
C20orf96,76
ZCCHC3,62
RP5-1103G7.4,17
SOX12,17
NRSN2,12
TRIB3,88
RBCK1,678
TBC1D20,161
CSNK2A1,279
TCF15,0
SRXN1,0
RP5-850E9.3,0
SCRT2,0
SLC52A3,4
FAM110A,39
ANGPT4,0
RSPO4,1
PSMF1,538
TMEM74B,1
C20orf202,0
RAD21L1,0
SNPH,8
SDCBP2,15
SDCBP2-AS1,76
AL136531.1,6
RP11-314N13.3,16
FKBP1A,1547
NSFL1C,320
SIRPB2,15
SIRPD,2
RP4-576H24.4,0
SIRPB1,27
SIRPG,193
RP11-77C3.3,4
RP5-968J1.1,0
SIRPA,17
RP4-684O24.5,0
PDYN,0
STK35,24
RP11-128M1.1,2
TGM3,0
TGM6,0
SNRPB,1559
RP4-734P14.4,0
ZNF343,30
TMC2,0
NOP56,691
IDH3B,516
RP4-686C3.7,3
EBF4,3
CPXM1,39
TMEM239,0
TMEM239,0
C20orf141,0
PCED1A,68
VPS16,116
PTPRA,98
GNRH2,0
MRPS26,573
OXT,18
AVP,2
UBOX5-AS1,2
UBOX5,63
FASTKD5,56
LZTS3,2
DDRGK1,376
ITPA,355
SLC4A11,1
C20orf194,65
ATRN,25
GFRA4,0
ADAM33,1
SIGLEC1,0
HSPA12B,1
C20orf27,396
SPEF1,1
CENPB,56
CDC25B,414
AP5S1,76
MAVS,75
RP11-119B16.2,122
PANK2,99
RNF24,114
RP11-352D3.2,0
SMOX,16
RP4-779E11.3,0
ADRA1D,0
RP11-307O10.1,0
RP5-1164C1.2,0
PRNP,230
PRND,3
PRNT,0
RASSF2,198
SLC23A2,93
TMEM230,1303
PCNA,454
CDS2,254
PROKR2,0
LINC00658,0
RP5-828H9.1,0
LINC00654,1
RP5-1022P6.7,0
RP5-1022P6.4,0
RP5-1022P6.5,0
GPCPD1,265
C20orf196,112
CHGB,7
TRMT6,160
MCM8,34
CRLS1,58
LRRN4,0
FERMT1,11
CASC20,0
RP5-859D4.3,0
BMP2,3
RP4-764O22.1,0
RP4-764O22.2,0
RP11-19D2.1,0
RP11-19D2.2,0
RP5-988G17.1,0
HAO1,0
TMX4,357
RP5-971N18.3,1
PLCB1,50
PLCB4,10
RP5-1119D9.4,0
LAMP5,135
PAK7,0
RP5-986I17.2,0
RP5-839B4.8,0
ANKEF1,14
SNAP25-AS1,1
RP11-416N4.4,0
RP11-416N4.1,0
SNAP25,0
MKKS,520
SLX4IP,66
JAG1,2
RP11-103J8.1,1
RP1-278O22.1,0
RP1-278O22.2,0
RP4-697P8.3,0
RP11-103J8.2,0
C20orf187,0
RP4-734C18.1,0
RP11-268G13.1,11
LINC00687,0
BTBD3,67
RP4-742J24.2,0
RP4-796I8.1,0
RP11-102J14.1,0
RP5-1069C8.2,0
RP5-1069C8.3,0
RP11-157E14.1,0
SPTLC3,11
ISM1,2
ISM1-AS1,0
RP5-1077I2.3,0
TASP1,125
ESF1,665
NDUFAF5,65
SEL1L2,0
MACROD2,77
FLRT3,0
MACROD2-AS1,0
RP5-974N19.1,0
RP11-388K2.1,0
KIF16B,92
RP4-705D16.3,0
SNRPB2,1083
OTOR,0
RP5-1195D24.1,0
PCSK2,0
BFSP1,0
DSTN,661
RRBP1,526
BANF2,0
RP5-905G11.3,0
SNX5,462
OVOL2,0
MGME1,249
RP4-726N1.2,0
PET117,93
CSRP2BP,53
ZNF133,20
RP4-568F9.3,0
RP4-568F9.6,0
LINC00851,0
DZANK1,24
POLR3F,73
RBBP9,25
SEC23B,118
LINC00493,1430
DTD1,285
RP11-379J5.5,0
LINC00652,0
RP5-1068E13.7,64
C20orf78,0
SCP2D1,0
SLC24A3,1
RP11-97N19.2,0
RP5-1027G4.3,0
AL121761.2,0
RP1-122P22.2,0
RIN2,12
NAA20,463
CRNKL1,139
C20orf26,0
RP5-1002M8.4,0
RP5-1178H5.2,0
RP5-1096J16.1,0
INSM1,0
RALGAPA2,114
RP5-1177M21.1,0
LINC00237,1
RP5-872K7.7,0
RP4-777D9.2,4
XRN2,677
NKX2-4,0
RP11-227D2.3,0
NKX2-2,0
NKX2-2-AS1,0
RP5-984P4.4,0
PAX1,1
RP5-1185K9.1,0
RP11-125P18.1,0
RP5-1097P24.1,0
RP5-828K20.2,0
RP5-1004I9.1,0
LINC00261,0
FOXA2,0
RP4-788L20.3,0
RP11-359G22.2,1
RP4-753D10.5,0
SSTR4,0
THBD,8
CD93,48
LINC00656,0
RP4-737E23.2,0
RP3-322G13.7,0
AL096677.1,0
NXT1,324
RP3-322G13.5,26
GZF1,30
NAPB,70
CSTL1,0
CST11,0
CST8,0
