,BMET5_Tumor
METTL4,139
NDC80,100
SMCHD1,566
RP11-703M24.5,3
EMILIN2,106
LPIN2,246
RP11-737O24.5,8
RP11-737O24.2,4
RP11-737O24.1,2
MYOM1,18
RP13-270P17.2,1
RP13-270P17.3,60
MYL12A,6304
RP13-270P17.1,3
MYL12B,3599
RP11-838N2.5,2
RP11-838N2.3,0
TGIF1,568
RP11-838N2.4,9
DLGAP1,10
DLGAP1-AS1,147
DLGAP1-AS2,34
RP11-874J12.4,1
DLGAP1-AS3,0
DLGAP1-AS4,0
DLGAP1-AS5,0
RP11-172F10.1,0
RP11-92G19.2,0
C18orf42,0
RP11-190I17.2,0
RP11-835E18.5,49
LINC00667,233
LINC00526,32
ZBTB14,67
CTD-3096M3.1,2
CTD-3096M3.2,2
EPB41L3,66
RP11-286N3.1,0
RP11-286N3.2,0
RP11-945C19.1,0
TMEM200C,0
RP11-945C19.4,0
L3MBTL4,24
RP11-793A3.1,0
RP11-793A3.2,0
RP11-760N9.1,18
CTD-2124B20.2,0
C18orf64,0
RP11-91I8.1,0
RP11-91I8.3,9
ARHGAP28,9
RP11-146G7.2,0
LINC00668,0
LAMA1,5
RP11-781P6.1,0
RP11-76K13.3,0
LRRC30,0
PTPRM,39
RP11-678G15.2,0
AP001094.1,0
RP11-789C17.3,0
RP11-789C17.5,0
RAB12,14
RP11-661O13.1,0
RP11-674N23.1,0
SOGA2,4
NDUFV2,1449
RP11-143J12.3,6
RP11-143J12.2,154
ANKRD12,1392
RP11-888D10.3,1
TWSG1,85
RP11-61L19.2,0
RALBP1,251
PPP4R1,101
RP11-881L2.1,0
RP11-692N5.1,1
RAB31,282
TXNDC2,1
RP11-474N24.6,3
VAPA,1931
RP11-419J16.1,0
RP11-138E9.2,0
RP11-243E13.2,0
RP11-243E13.1,3
APCDD1,12
NAPG,138
RP11-883A18.3,0
RP11-856M7.6,0
RP11-856M7.4,0
RP11-856M7.1,0
PIEZO2,4
RP11-856M7.2,0
RP11-513M1.1,0
RP11-128P17.2,0
RP11-128P17.4,0
RP11-128P17.3,0
RP11-128P17.1,0
RP11-712C7.1,0
RP11-677O4.6,0
RP11-677O4.2,0
GNAL,22
RP11-78A19.2,0
CHMP1B,1041
RP11-78A19.3,0
RP11-78A19.4,0
MPPE1,205
RP11-820I16.4,0
RP11-820I16.1,0
IMPA2,60
RP11-820I16.3,0
RP11-703I16.1,0
RP11-815J4.1,0
ANKRD62,16
RP11-64C12.4,0
RP11-64C12.6,0
CIDEA,0
RP11-64C12.8,0
TUBB6,138
AFG3L2,89
SLMO1,18
RP11-861E21.1,0
RP11-861E21.2,5
SPIRE1,28
AP005482.1,19
PSMG2,925
CEP76,42
RP11-973H7.5,1
RP11-973H7.4,22
RP11-973H7.1,16
PTPN2,558
SEH1L,126
RP11-773H22.4,1
CEP192,87
RP11-794M8.2,0
RP11-794M8.1,9
LDLRAD4,249
RP11-756J15.3,0
RP11-691H4.3,0
LDLRAD4-AS1,0
RP11-691H4.4,0
RP11-53B2.1,0
RP11-53B2.5,0
RP11-53B2.3,4
RP11-53B2.4,0
RP11-701H16.4,2
FAM210A,147
RNMT,596
MC5R,0
MC2R,0
ZNF519,61
RP11-411B10.2,0
RP11-411B10.3,0
RP11-757O6.1,0
CYP4F35P,11
CXADRP3,2
POTEC,5
ANKRD30B,17
RP11-1157N2__B.2,3
RP11-527H14.6,0
RP11-527H14.4,0
RP11-527H14.2,0
RP11-527H14.3,0
RP11-527H14.1,0
RP11-805F19.2,0
RP11-805F19.1,0
ROCK1,1086
RP11-699A5.2,0
GREB1L,12
RP11-296E23.1,0
ESCO1,404
SNRPD1,1377
RP11-13N13.2,1
ABHD3,271
RP11-13N13.6,0
MIB1,159
MIR1-2,0
RP11-268I9.3,0
RP11-595B24.1,0
RP11-595B24.2,1
GATA6-AS1,0
GATA6,2
RP11-627G18.2,0
RP11-627G18.1,0
RP11-627G18.4,0
RP11-535A5.1,1
CTAGE1,4
RP11-739L10.1,5
RP11-370A5.1,3
RBBP8,112
CABLES1,7
TMEM241,38
RP11-17J14.2,5
RIOK3,477
C18orf8,78
NPC1,152
ANKRD29,9
LAMA3,6
RP11-403A21.1,4
TTC39C,74
RP11-403A21.2,104
RP11-403A21.3,0
RP11-799B12.2,0
CABYR,7
RP11-799B12.4,0
OSBPL1A,96
RP11-621L6.2,1
RP11-621L6.3,0
IMPACT,151
HRH4,13
RP11-178F10.2,0
RP11-178F10.3,0
RP11-449D8.1,0
RP11-449D8.2,0
RP11-449D8.5,0
RP11-958F21.1,0
RP11-958F21.3,0
ZNF521,16
CTD-2006O16.2,0
SS18,73
PSMA8,10
TAF4B,40
RP11-107K17.1,1
KCTD1,11
AQP4-AS1,2
U3,11
RP11-17A19.2,0
RP11-552O4.1,0
AQP4,0
CHST9,0
RP11-57J16.1,0
RP11-739N10.1,0
RP11-26N15.2,0
RP11-612A1.1,0
CDH2,12
AC015933.2,0
RP11-510D21.1,0
CTD-2515C13.2,0
RP11-784B15.1,0
RP11-675P14.1,0
RP11-25I11.1,0
DSC3,1
RP11-408H20.1,0
DSC2,101
RP11-408H20.2,0
DSC1,0
RP11-408H20.3,0
DSG1,0
RP11-534N16.1,0
DSG4,0
DSG3,2
RP11-650P15.1,1
DSG2,54
RP11-75N4.2,0
TTR,1
B4GALT6,24
RP11-549B18.1,2
SLC25A52,0
TRAPPC8,115
RP11-210K20.2,2
RP11-326K13.4,10
RNF125,318
RP11-53I6.3,13
RNF138,233
RP11-53I6.4,5
GAREM,4
MEP1B,0
RP11-344B2.2,0
AC021224.1,6
RP11-386P4.1,0
KLHL14,3
AC012123.1,0
RP11-746B8.1,0
CCDC178,0
RP11-680N20.1,0
RP11-258B16.1,0
ASXL3,1
NOL4,1
RP11-379L18.1,0
DTNA,8
RP11-138H11.1,0
MAPRE2,233
ZNF397,120
ZSCAN30,47
RP11-158H5.7,2
ZNF24,225
ZNF396,9
RP11-322E11.5,1
RP11-322E11.6,0
INO80C,181
GALNT1,193
RP11-873E20.1,3
RP11-905K4.1,2
C18orf21,149
RPRD1A,180
SLC39A6,222
ELP2,248
RP11-49I11.1,86
MOCOS,12
FHOD3,6
TPGS2,432
KIAA1328,93
RP11-58G13.1,0
RP11-95O2.1,0
CELF4,23
RP11-95O2.5,3
RP11-797E24.3,0
RP11-687D19.1,0
LINC00669,16
RP11-636O21.1,0
RP11-653G8.2,0
RP11-142I20.1,0
PIK3C3,177
LINC00907,5
RIT2,0
SYT4,4
CTC-782O7.1,2
RP11-456K23.1,0
SETBP1,44
RP11-846C15.2,0
SLC14A2,8
RP11-309E23.2,0
RP11-116O18.3,0
SLC14A1,44
SIGLEC15,82
EPG5,105
PSTPIP2,198
ATP5A1,2360
HAUS1,365
C18orf25,120
RNF165,9
LOXHD1,1
ST8SIA5,0
RP11-687F6.1,9
PIAS2,140
KATNAL2,19
TCEB3CL2,0
TCEB3CL,0
TCEB3C,0
TCEB3B,0
RP11-49K24.4,1
RP11-49K24.8,2
HDHD2,226
IER3IP1,1
IER3IP1,505
SKOR2,0
CTD-2130O13.1,0
RP11-157P23.2,0
SMAD2,256
ZBTB7C,4
AC091150.1,0
CTIF,20
RP11-426J5.2,0
RP11-484L8.1,0
SMAD7,102
RP11-1058N17.1,0
RP11-15F12.1,1
DYM,149
RP11-15F12.3,0
RP11-30L3.2,0
C18orf32,55
RPL17-C18orf32,13
MIR1539,2
RPL17,5630
RP11-110H1.8,0
LIPG,1
RP11-813F20.2,0
ACAA2,449
RP11-886H22.1,0
SCARNA17,0
MYO5B,8
CCDC11,13
MBD1,126
CXXC1,259
RP11-1030E3.1,0
SKA1,26
MAPK4,0
MRO,15
ME2,255
ELAC1,91
RP11-729L2.2,1
SMAD4,93
MEX3C,103
RP11-267C16.1,2
RP11-25O3.1,0
DCC,1
RP11-671P2.1,0
RP11-202D1.3,0
RP11-202D1.2,0
MBD2,243
POLI,69
STARD6,1
C18orf54,19
DYNAP,0
RAB27B,96
RP11-99A1.2,3
RP11-839G9.1,0
CCDC68,9
CTD-2171N6.1,0
TCF4,284
RP11-619L19.1,0
RP11-619L19.2,1
RP11-397A16.1,0
RP11-397A16.2,0
RP11-397A16.3,0
RP11-214L13.1,0
CTD-2008L17.1,1
CTD-2008L17.2,6
RP11-456O19.2,0
RP11-456O19.5,0
RP11-456O19.4,0
RP11-456O19.3,0
TXNL1,970
WDR7,57
RP11-383D22.1,0
LINC-ROR,0
CTD-2526M8.3,0
BOD1L2,0
CTD-2526M8.2,0
ST8SIA3,0
ONECUT2,8
FECH,106
NARS,484
RP11-35G9.3,106
RP11-35G9.5,0
ATP8B1,34
RP11-693L9.2,0
NEDD4L,73
RP11-718I15.1,0
RP11-845C23.3,0
RP11-1151B14.2,0
RP11-1151B14.3,0
ALPK2,0
RP11-1151B14.4,0
RP11-126O1.2,0
RP11-126O1.5,0
MALT1,114
RP11-126O1.4,2
RP11-108P20.1,25
RP11-108P20.3,1
RP11-108P20.2,0
RP11-108P20.4,1
ZNF532,54
RP11-685A21.1,0
SEC11C,897
GRP,0
RAX,0
CPLX4,0
LMAN1,591
RP11-27G24.1,0
CCBE1,38
RP11-27G24.3,0
RP11-760L24.1,0
RP11-2N1.1,2
RP11-2N1.2,0
PMAIP1,589
RP11-866E20.3,4
RP11-795H16.3,0
RP11-396N11.1,2
MC4R,0
RP11-325K19.1,0
CDH20,0
RP11-879F14.3,2
RP11-879F14.2,2
RP11-879F14.1,0
RP11-1096D5.2,0
RP11-1096D5.1,0
RNF152,10
PIGN,55
KIAA1468,106
RP11-173A16.1,0
TNFRSF11A,77
RP11-640A1.3,0
ZCCHC2,88
PHLPP1,24
AC015989.1,0
AC015989.2,0
BCL2,106
KDSR,140
RP11-635N19.1,39
VPS4B,358
SERPINB5,3
SERPINB12,0
SERPINB13,0
SERPINB4,0
SERPINB3,0
SERPINB7,0
SERPINB2,88
SERPINB10,23
AC009802.1,0
HMSD,43
SERPINB8,96
LINC00305,0
RP11-146N18.1,0
AC100848.1,0
RP11-909B2.1,0
AC007948.1,0
AC007631.1,0
RP11-453M23.1,0
RP11-775G23.1,0
CDH7,40
RP11-389J22.3,0
CDH19,1
CTD-2541J13.1,0
DSEL,45
CTD-2541J13.2,0
RP11-638L3.1,1
RP11-28O3.2,0
RP11-638L3.3,0
RP11-659F24.1,0
RP11-526H11.1,0
RP11-421N8.2,0
RP11-128D14.1,0
TMX3,212
CCDC102B,51
RP11-106E15.1,0
RP11-861L17.3,0
RP11-674P19.2,0
DOK6,1
RP11-465I4.2,0
RP11-543H23.2,0
CD226,127
RTTN,28
SOCS6,41
RP11-41O4.1,4
RP11-484N16.1,0
RP11-41O4.2,1
GTSCR1,8
RP11-384E22.1,0
RP11-47G4.2,0
RP11-510D19.1,0
RP11-723G8.2,0
RP11-723G8.1,0
RP11-736G13.1,0
CBLN2,1
NETO1,6
RP11-676J15.1,2
RP11-169F17.1,3
RP11-126K15.1,0
RP11-25L3.3,0
FBXO15,7
TIMM21,112
RP11-669I1.1,0
CYB5A,1061
C18orf63,0
RP11-231E4.2,1
FAM69C,12
CNDP2,523
CNDP1,9
RP11-231E4.3,0
LINC00909,114
ZNF407,81
ZADH2,105
TSHZ1,78
RP11-321M21.3,0
SMIM21,0
RP11-321M21.1,0
RP11-704C2.1,0
RP11-173L6.1,0
RP11-357H3.1,0
RP11-94B19.6,0
RP11-94B19.1,0
RP11-94B19.5,0
RP11-94B19.2,0
RP11-94B19.7,0
RP11-94B19.3,0
RP11-94B19.4,0
ZNF516,65
RP11-504I13.3,0
RP11-17M16.2,4
RP11-17M16.1,3
LINC00908,0
LINC00683,4
RP11-111H3.3,0
AC034110.1,0
RP11-162A12.2,5
ZNF236,62
RP11-862L9.3,3
MBP,665
RP11-751H17.1,0
GALR1,0
RP11-176N18.2,1
RP11-63N3.1,0
LINC01029,0
RP11-671C19.2,0
RP11-100K18.1,0
RP11-451L19.1,0
RP11-123I22.1,0
RP11-715C4.1,0
CTD-2382H12.2,0
CTD-2382H12.1,0
RP11-849I19.1,0
SALL3,0
ATP9B,144
RP11-1136J12.1,0
RP11-800A18.4,0
NFATC1,208
AC018445.1,3
RP11-567M16.2,0
RP11-567M16.3,0
CTDP1,37
RP11-567M16.5,0
RP11-154H12.2,0
RP11-154H12.3,4
KCNG2,1
PQLC1,63
HSBP1L1,169
TXNL4A,169
RP11-795F19.5,5
RBFA,219
ADNP2,48
AC139100.2,188
PARD6G,7
AC139100.3,2
DEFB125,1
DEFB126,7
DEFB127,0
DEFB128,0
DEFB129,0
DEFB132,1
RP5-1103G7.10,3
C20orf96,127
ZCCHC3,26
RP5-1103G7.4,25
SOX12,32
NRSN2,27
TRIB3,112
RBCK1,733
TBC1D20,87
CSNK2A1,310
TCF15,0
SRXN1,1
RP5-850E9.3,0
SCRT2,0
SLC52A3,7
FAM110A,33
ANGPT4,0
RSPO4,0
PSMF1,660
TMEM74B,1
C20orf202,1
RAD21L1,0
SNPH,6
SDCBP2,27
SDCBP2-AS1,43
AL136531.1,16
RP11-314N13.3,24
FKBP1A,2331
NSFL1C,319
SIRPB2,37
SIRPD,14
RP4-576H24.4,0
SIRPB1,44
SIRPG,107
RP11-77C3.3,1
RP5-968J1.1,1
SIRPA,90
RP4-684O24.5,0
PDYN,0
STK35,34
RP11-128M1.1,8
TGM3,0
TGM6,0
SNRPB,1893
RP4-734P14.4,0
ZNF343,20
TMC2,0
NOP56,681
IDH3B,558
RP4-686C3.7,2
EBF4,4
CPXM1,31
TMEM239,2
TMEM239,0
C20orf141,0
PCED1A,81
VPS16,103
PTPRA,110
GNRH2,1
MRPS26,603
OXT,6
AVP,1
UBOX5-AS1,1
UBOX5,40
FASTKD5,38
LZTS3,1
DDRGK1,656
ITPA,507
SLC4A11,4
C20orf194,105
ATRN,45
GFRA4,0
ADAM33,2
SIGLEC1,25
HSPA12B,0
C20orf27,673
SPEF1,3
CENPB,71
CDC25B,132
AP5S1,56
MAVS,47
RP11-119B16.2,53
PANK2,143
RNF24,145
RP11-352D3.2,1
SMOX,47
RP4-779E11.3,0
ADRA1D,0
RP11-307O10.1,0
RP5-1164C1.2,0
PRNP,449
PRND,2
PRNT,0
RASSF2,164
SLC23A2,61
TMEM230,1478
PCNA,413
CDS2,194
PROKR2,1
LINC00658,0
RP5-828H9.1,0
LINC00654,1
RP5-1022P6.7,1
RP5-1022P6.4,0
RP5-1022P6.5,0
GPCPD1,319
C20orf196,110
CHGB,23
TRMT6,130
MCM8,26
CRLS1,70
LRRN4,0
FERMT1,10
CASC20,3
RP5-859D4.3,0
BMP2,22
RP4-764O22.1,0
RP4-764O22.2,0
RP11-19D2.1,0
RP11-19D2.2,0
RP5-988G17.1,0
HAO1,0
TMX4,197
RP5-971N18.3,1
PLCB1,65
PLCB4,32
RP5-1119D9.4,0
LAMP5,15
PAK7,0
RP5-986I17.2,0
RP5-839B4.8,0
ANKEF1,19
SNAP25-AS1,0
RP11-416N4.4,0
RP11-416N4.1,0
SNAP25,1
MKKS,625
SLX4IP,50
JAG1,59
RP11-103J8.1,4
RP1-278O22.1,5
RP1-278O22.2,0
RP4-697P8.3,0
RP11-103J8.2,0
C20orf187,0
RP4-734C18.1,0
RP11-268G13.1,13
LINC00687,0
BTBD3,38
RP4-742J24.2,3
RP4-796I8.1,0
RP11-102J14.1,0
RP5-1069C8.2,0
RP5-1069C8.3,0
RP11-157E14.1,0
SPTLC3,28
ISM1,6
ISM1-AS1,3
RP5-1077I2.3,0
TASP1,105
ESF1,497
NDUFAF5,66
SEL1L2,1
MACROD2,28
FLRT3,8
MACROD2-AS1,0
RP5-974N19.1,0
RP11-388K2.1,0
KIF16B,92
RP4-705D16.3,0
SNRPB2,988
OTOR,2
RP5-1195D24.1,0
PCSK2,0
BFSP1,9
DSTN,2221
RRBP1,732
BANF2,0
RP5-905G11.3,0
SNX5,587
OVOL2,11
MGME1,229
RP4-726N1.2,0
PET117,67
CSRP2BP,38
ZNF133,17
RP4-568F9.3,0
RP4-568F9.6,1
LINC00851,0
DZANK1,30
POLR3F,67
RBBP9,29
SEC23B,183
LINC00493,1659
DTD1,349
RP11-379J5.5,0
LINC00652,0
RP5-1068E13.7,17
C20orf78,0
SCP2D1,0
SLC24A3,2
RP11-97N19.2,0
RP5-1027G4.3,0
AL121761.2,0
RP1-122P22.2,4
RIN2,84
NAA20,628
CRNKL1,128
C20orf26,0
RP5-1002M8.4,0
RP5-1178H5.2,0
RP5-1096J16.1,0
INSM1,8
RALGAPA2,116
RP5-1177M21.1,0
LINC00237,2
RP5-872K7.7,0
RP4-777D9.2,3
XRN2,869
NKX2-4,0
RP11-227D2.3,0
NKX2-2,2
NKX2-2-AS1,0
RP5-984P4.4,0
PAX1,0
RP5-1185K9.1,0
RP11-125P18.1,0
RP5-1097P24.1,0
RP5-828K20.2,0
RP5-1004I9.1,0
LINC00261,0
FOXA2,0
RP4-788L20.3,0
RP11-359G22.2,0
RP4-753D10.5,0
SSTR4,0
THBD,151
CD93,129
LINC00656,0
RP4-737E23.2,0
RP3-322G13.7,0
AL096677.1,0
NXT1,398
RP3-322G13.5,17
GZF1,58
NAPB,47
CSTL1,2
CST11,0
CST8,0
RP3-333B15.4,0
CST9L,0
CST9,0
CST3,12192
RP11-218C14.8,0
RP11-218C14.5,5
CST4,1
CST1,2
XXyac-YX60D10.1,0
CST2,1
CST5,1
GGTLC1,2
RP5-1100I6.1,0
RP5-1100I6.2,0
RP4-564O4.1,0
SYNDIG1,1
RP11-526K17.2,0
RP5-860P4.2,0
CST7,1168
APMAP,488
ACSS1,77
VSX1,0
RP4-738P15.1,0
ENTPD6,134
AL035252.1,0
PYGB,94
ABHD12,95
GINS1,16
NINL,21
NANP,17
ZNF337-AS1,27
ZNF337,48
RP13-401N8.1,4
FAM182B,2
RP4-760C5.5,1
RP4-760C5.3,0
RP13-329D4.3,0
RP3-410C9.2,0
RP4-610C12.4,0
RP4-610C12.3,23
RP4-610C12.1,0
FRG1B,373
DEFB115,0
DEFB116,0
DEFB118,0
DEFB119,0
DEFB121,0
DEFB123,0
DEFB124,2
REM1,16
LINC00028,1
HM13,672
HM13-AS1,0
ID1,214
COX4I2,16
BCL2L1,177
RP11-243J16.7,1
AL160175.1,0
TPX2,146
MYLK2,1
FOXS1,4
DUSP15,2
TTLL9,0
PDRG1,166
XKR7,0
CCM2L,0
RP1-310O13.7,0
HCK,271
TM9SF4,109
PLAGL2,24
POFUT1,37
KIF3B,54
ASXL1,211
C20orf112,111
RP5-1184F4.5,0
RP11-410N8.3,0
RP11-410N8.1,0
RP11-410N8.4,0
C20orf203,1
COMMD7,503
DNMT3B,13
MAPRE1,551
RP5-1085F17.4,0
RP5-1085F17.3,55
EFCAB8,0
SUN5,0
BPIFB2,0
BPIFB6,0
BPIFB3,1
BPIFB4,0
BPIFA2,0
RP11-49G10.3,0
BPIFA3,0
AL121901.1,0
BPIFA1,0
BPIFB1,8
CDK5RAP1,130
SNTA1,6
CBFA2T2,73
RP1-63M2.6,0
NECAB3,16
C20orf144,9
ACTL10,2
RP1-63M2.5,0
E2F1,10
PXMP4,58
RP4-553F4.2,0
ZNF341,16
RP4-553F4.6,1
CHMP4B,245
RP5-1125A11.1,34
RALY,753
RP5-1125A11.4,0
RP1-64K7.4,0
EIF2S2,1011
ASIP,5
AHCY,478
ITCH,192
ITCH-AS1,0
DYNLRB1,1475
MAP1LC3A,262
PIGU,59
NCOA6,85
TP53INP2,22
GGT7,37
ACSS2,68
GSS,224
MYH7B,25
TRPC4AP,158
EDEM2,181
PROCR,51
RP4-614O4.12,6
MMP24-AS1,102
MMP24,0
RP4-614O4.11,1
EIF6,819
FAM83C-AS1,0
FAM83C,0
UQCC1,88
GDF5OS,0
GDF5,0
CEP250,58
RP3-477O4.14,143
RP3-477O4.16,7
C20orf173,0
ERGIC3,1062
SPAG4,118
CPNE1,598
RP1-309K20.6,0
RBM12,159
NFS1,103
ROMO1,1308
RBM39,2952
PHF20,392
SCAND1,1540
CNBD2,2
LINC00657,582
RP4-550H1.4,0
RP4-550H1.5,6
EPB41L1,6
RP11-234K24.3,0
AL121895.1,0
AAR2,86
DLGAP4,187
RP5-977B1.7,5
MYL9,254
RP5-977B1.11,3
TGIF2,62
TGIF2-C20orf24,0
C20orf24,125
SLA2,100
NDRG3,160
DSN1,80
SOGA1,56
TLDC2,2
SAMHD1,909
RBL1,109
RBL1,0
MROH8,8
RPN2,700
GHRH,0
MANBAL,136
SRC,20
BLCAP,251
NNAT,3
LINC00489,0
RP4-640H8.2,9
CTNNBL1,254
VSTM2L,16
TTI1,48
RPRD1B,86
TGM2,53
KIAA1755,2
BPI,8
CTD-2308N23.2,7
LBP,23
RP4-564F22.5,5
SNORA71B,0
RALGAPB,117
ADIG,0
ARHGAP40,0
SLC32A1,1
ACTR5,14
PPP1R16B,61
FAM83D,43
RP4-616B8.4,0
DHX35,23
RP4-705O1.1,0
RP5-1031J8.1,0
RP11-101E14.2,0
RP11-101E14.3,0
RP1-191L6.2,0
MAFB,404
RP4-644L1.2,0
TOP1,597
RP1-1J6.2,2
PLCG1,46
ZHX3,31
LPIN3,12
EMILIN3,0
CHD6,347
RP5-1121H13.4,0
RP5-1121H13.3,1
PTPRT,5
RP4-753D4.2,0
RP1-269M15.3,1
SRSF6,481
L3MBTL1,18
RP1-138B7.5,0
SGK2,4
IFT52,138
MYBL2,42
GTSF1L,3
RP5-1030M6.3,1
TOX2,17
JPH2,0
OSER1,291
OSER1-AS1,142
GDAP1L1,0
FITM2,23
R3HDML,0
RP5-881L22.5,0
HNF4A,0
HNF4A-AS1,0
RP5-881L22.6,0
RP5-1013A22.5,0
RP5-1013A22.2,0
C20orf62,0
TTPAL,150
SERINC3,413
PKIG,196
Z97053.1,0
ADA,307
RP11-445H22.3,11
RP11-445H22.4,5
WISP2,84
KCNK15,0
RIMS4,0
YWHAB,2207
PABPC1L,41
TOMM34,104
STK4-AS1,2
STK4,1820
KCNS1,0
WFDC5,0
WFDC12,0
PI3,0
SEMG1,0
SEMG2,0
SLPI,130
MATN4,2
RBPJL,0
SDC4,98
SYS1,294
SYS1-DBNDD2,0
TP53TG5,1
DBNDD2,0
PIGT,353
AL031663.2,12
RP3-461P17.10,2
AL031663.1,0
WFDC2,8
RP3-461P17.9,0
SPINT3,0
WFDC6,0
EPPIN-WFDC6,0
EPPIN,0
WFDC8,0
WFDC9,0
WFDC10A,0
WFDC11,0
WFDC10B,0
WFDC13,0
SPINT4,0
WFDC3,6
DNTTIP1,261
UBE2C,351
TNNC2,14
SNX21,35
ACOT8,120
ZSWIM3,13
ZSWIM1,18
SPATA25,0
NEURL2,32
CTSA,590
RP3-337O18.9,0
PLTP,607
PCIF1,77
ZNF335,81
MMP9,5359
RP11-465L10.10,4
SLC12A5,26
NCOA5,41
CD40,112
RP5-998H6.2,0
CDH22,0
SLC35C2,296
ELMO2,69
ZNF334,20
OCSTAMP,5
SLC13A3,7
TP53RK,182
RP1-28H20.3,3
SLC2A10,26
EYA2,18
RP11-323C15.2,0
ZMYND8,291
AL031666.2,16
RP4-569M23.2,8
RP1-148H17.1,5
NCOA3,323
SULF2,65
CTD-2653D5.1,4
RP11-347D21.1,0
RP11-347D21.2,0
RP11-347D21.3,0
RP11-347D21.4,0
LINC00494,7
RP1-66N13.1,0
PREX1,297
ARFGEF2,91
RP1-155G6.4,0
CSE1L,169
STAU1,672
DDX27,304
ZNFX1,136
ZFAS1,6834
KCNB1,3
PTGIS,19
B4GALT5,94
SLC9A8,46
SPATA2,38
RNF114,507
SNAI1,86
TRERNA1,0
TMEM189-UBE2V1,0
UBE2V1,79
TMEM189,61
RP11-112L6.3,6
RP11-112L6.2,0
RP11-112L6.4,3
CEBPB,231
RP11-290F20.3,249
RP11-290F20.1,2
RP11-290F20.2,0
PTPN1,404
RP4-530I15.9,1
FAM65C,51
RP4-530I15.6,0
PARD6B,20
BCAS4,124
ADNP,180
RP5-914P20.5,5
DPM1,460
MOCS3,20
RP5-955M13.4,0
KCNG1,5
NFATC2,148
ATP9A,9
SALL4,1
RP5-1112F19.2,6
ZFP64,43
RP4-723E3.1,1
RP4-583K8.1,0
RP5-1022J11.2,0
RP4-715N11.2,0
RP11-80K6.2,0
TSHZ2,98
RP11-15M15.1,0
RP11-15M15.2,0
RP4-678D15.1,0
RP4-669H2.1,1
RP5-823G15.5,1
AL354993.1,0
RP4-724E16.2,7
ZNF217,159
AC005808.3,0
AC006076.1,0
BCAS1,62
AC005220.3,0
CYP24A1,0
PFDN4,833
DOK5,4
RP5-1010E17.2,3
RP5-1010E17.1,0
CBLN4,0
MC3R,0
RP11-380D15.3,0
FAM210B,83
AURKA,79
CSTF1,66
CASS4,38
RTFDC1,747
GCNT7,1
FAM209A,1
FAM209B,6
RP5-843L14.1,0
TFAP2C,5
RP5-897D18.1,0
RP11-560A15.4,0
RP11-560A15.3,0
BMP7,28
RP4-813D12.2,0
RP4-813D12.3,2
SPO11,0
RAE1,247
MTRNR2L3,288
RP4-800J21.3,9
RBM38,82
CTCFL,4
PCK1,3
RP4-718J7.4,3
ZBP1,121
PMEPA1,73
RP13-379L11.2,0
RP13-379L11.1,0
C20orf85,0
ANKRD60,0
PPP4R1L,20
RAB22A,74
VAPB,191
APCDD1L,0
RP5-907D15.3,0
MGC4294,0
STX16,219
STX16-NPEPL1,5
NPEPL1,93
RP4-806M20.5,0
MIR296,0
GNAS-AS1,1
RP4-806M20.3,0
GNAS,1238
RP1-309F20.4,0
NELFCD,400
CTSZ,545
TUBB1,3
ATP5E,13085
SLMO2,409
ZNF831,39
EDN3,3
RP4-614C15.2,4
RP4-614C15.3,0
RP11-164D18.2,0
PHACTR3,34
RP4-719C8.1,0
SYCP2,113
FAM217B,170
PPP1R3D,10
CDH26,15
C20orf197,6
RP5-1043L13.1,11
RP11-151E14.1,0
RP5-827L5.2,0
RP5-827L5.1,0
CDH4,4
RP11-429E11.3,12
RP11-429E11.2,0
TAF4,36
LSM14B,37
PSMA7,2732
SS18L1,77
MTG2,90
HRH3,0
OSBPL2,103
ADRM1,708
RP11-157P1.4,0
LAMA5,24
RP11-157P1.5,0
RPS21,26102
CABLES2,5
RBBP8NL,0
RP5-908M14.5,0
GATA5,0
RP13-379O24.3,0
RP13-379O24.2,0
C20orf166-AS1,3
C20orf166,0
WI2-87327B8.1,0
RP13-30A9.1,0
RP13-30A9.2,0
RP11-93B14.6,2
SLCO4A1,31
RP11-93B14.5,1
LINC00686,0
NTSR1,7
RP11-93B14.4,0
LINC00659,5
MRGBP,36
OGFR-AS1,0
OGFR,297
COL9A3,73
TCFL5,18
DIDO1,240
GID8,325
SLC17A9,60
BHLHE23,0
RP11-305P22.9,0
LINC00029,0
LINC01056,0
HAR1B,8
HAR1A,5
RP5-963E22.5,0
RP5-963E22.4,0
YTHDF1,93
BIRC7,1
NKAIN4,0
ARFGAP1,118
COL20A1,0
CHRNA4,0
RP11-261N11.8,0
KCNQ2,1
RP11-358D14.2,0
EEF1A2,6
RP4-697K14.3,0
PPDPF,7493
PTK6,14
SRMS,0
C20orf195,2
HELZ2,70
GMEB2,30
CTD-3184A7.4,239
STMN3,242
RTEL1,0
RTEL1-TNFRSF6B,0
TNFRSF6B,0
ARFRP1,304
ZGPAT,2
RP4-583P15.15,1
LIME1,3
RP4-583P15.14,0
SLC2A4RG,146
ZBTB46,4
RP4-583P15.10,6
RP4-583P15.11,0
AL158091.1,0
ABHD16B,0
C20ORF135,0
TPD52L2,367
DNAJC5,89
UCKL1,164
AL118506.1,0
ZNF512B,28
SAMD10,26
PRPF6,481
LINC00176,2
SOX18,2
TCEA2,65
RP13-152O15.5,0
RGS19,687
OPRL1,16
C20orf201,0
NPBWR2,0
MYT1,3
