,BMET11_Involved
RP11-253M7.1,0
KIF23,187
RPLP1,183751
RP11-253M7.4,3
RP11-279F6.1,1
RP11-279F6.2,0
RP11-279F6.3,10
RP11-19J5.2,0
LINC00593,0
TLE3,188
AC011648.1,0
RP11-543G18.1,0
RP11-96C21.1,0
UACA,91
RP11-138H8.2,0
RP11-138H8.3,0
RP11-138H8.7,4
LARP6,11
LRRC49,13
THAP10,14
THSD4,2
CT62,0
RP11-673C5.2,0
CTD-2524L6.3,0
MYO9A,245
RP11-390D11.1,2
SENP8,5
RP11-2I17.4,0
GRAMD2,0
PKM,1380
PARP6,63
CELF6,0
RP11-106M3.3,2
CELF6,4
HEXA,521
HEXA-AS1,12
TMEM202,0
RP11-1007O24.3,9
RP11-1007O24.2,17
ARIH1,141
RP11-1006G14.2,0
RP11-1006G14.1,0
GOLGA6B,0
HIGD2B,0
BBS4,61
ADPGK,435
ADPGK-AS1,1
NEO1,24
RP11-272D12.2,0
HCN4,0
RP11-272D12.1,0
C15orf60,0
NPTN,148
CD276,2
C15orf59,0
RP11-8P11.3,0
RP11-24D15.1,0
TBC1D21,0
LOXL1-AS1,39
LOXL1,2
STOML1,59
PML,236
GOLGA6A,0
ISLR2,0
RP11-247C2.2,8
RP11-665J16.1,0
ISLR,3
STRA6,4
RP11-60L3.1,0
CCDC33,0
CYP11A1,1
CTD-2311M21.3,2
SEMA7A,15
UBL7,430
UBL7-AS1,286
RP11-10O17.3,1
ARID3B,42
CLK3,204
CTD-3154N5.1,0
EDC3,66
CYP1A1,0
CYP1A2,0
CSK,393
LMAN1L,0
CPLX3,0
ULK3,203
SCAMP2,379
MPI,117
FAM219B,285
CTD-2235H24.2,1
COX5A,2732
RPP25,70
SCAMP5,14
PPCDC,121
C15orf39,61
RP11-69H7.3,0
RP11-69H7.2,0
GOLGA6C,0
GOLGA6D,0
COMMD4,537
NEIL1,151
RP11-817O13.6,4
MAN2C1,214
RP11-817O13.8,37
SIN3A,259
PTPN9,84
SNUPN,177
CTD-2026K11.3,3
CTD-2026K11.2,0
IMP3,928
SNX33,8
CSPG4,0
CTD-2026K11.1,0
AC105020.1,0
ODF3L1,1
DNM1P35,1
AC019294.1,0
MIR4313,0
UBE2Q2,210
FBXO22,181
NRG4,25
C15orf27,12
RP11-593F23.1,0
ETFA,813
ISL2,1
RP11-685G9.2,0
RP11-685G9.4,0
SCAPER,246
RCN2,233
PSTPIP1,298
RP11-797A18.4,6
RP11-797A18.3,0
TSPAN3,318
PEAK1,114
HMG20A,139
RP11-307C19.1,0
RP11-307C19.2,0
LINGO1,0
RP11-307C19.3,0
CTD-2632K10.1,0
CTD-2071N1.1,0
RP11-114H24.7,0
RP11-114H24.3,1
TBC1D2B,131
RP11-114H24.6,0
SH2D7,0
CIB2,4
IDH3A,188
RP11-285A1.1,3
ACSBG1,32
RP11-762H8.3,0
DNAJA4,219
WDR61,427
RP11-762H8.1,0
CRABP1,7
IREB2,545
RP11-650L12.1,6
HYKK,42
AC027228.1,1
PSMA4,1918
CHRNA5,9
RP11-650L12.2,0
CHRNA3,1
CHRNB4,1
RP11-335K5.2,4
ADAMTS7,3
MORF4L1,2873
CTSH,384
RASGRF1,1
RP11-16K12.1,9
RP11-17L5.4,0
ANKRD34C,0
TMED3,710
RP11-358L4.1,0
KIAA1024,1
RP11-38G5.2,1
MTHFS,272
RP11-38G5.4,1
ST20-MTHFS,0
ST20,114
C15orf37,1
C15ORF37,0
BCL2A1,197
ZFAND6,925
FAH,204
RP11-2E17.2,0
RP11-2E17.1,0
LINC00927,1
RP11-210M15.2,0
ARNT2,10
RP11-210M15.1,0
RP11-379K22.2,1
RP11-379K22.3,0
ABHD17C,18
RP11-28H5.2,1
KIAA1199,3
RP11-351M8.1,3
MESDC2,649
RP11-775C24.3,0
MESDC1,60
C15orf26,0
IL16,327
STARD5,20
RP11-761I4.3,11
TMC3,0
CTD-2240J17.1,2
CTD-2034I4.1,0
CTD-2034I4.2,5
RP11-499F3.1,0
RP11-499F3.2,1
RP11-276M12.1,0
MEX3B,35
RP11-597K23.2,0
EFTUD1,73
FAM154B,20
GOLGA6L10,0
GOLGA6L9,1
RPS17,403
GOLGA6L18,1
GOLGA6L19,0
GOLGA6L20,26
RPS17L,424
RP11-152F13.10,0
RP11-379H8.1,0
CPEB1,2
RP11-752G15.3,0
AP3B2,0
AC105339.1,8
RP11-752G15.8,20
RP11-752G15.6,251
FSD2,11
WHAMM,168
HOMER2,55
RP11-382A20.5,0
FAM103A1,458
C15orf40,357
RP11-382A20.7,2
BTBD1,192
RP11-382A20.6,1
TM6SF1,29
RP11-382A20.2,0
HDGFRP3,80
RP11-382A20.4,2
BNC1,0
SH3GL3,15
ADAMTSL3,6
RP13-262C2.3,0
UBE2Q2L,13
GOLGA6L4,28
RP11-182J1.13,0
RP11-182J1.10,0
ZSCAN2,60
RP11-182J1.5,2
RP11-182J1.1,0
WDR73,384
NMB,74
SEC11A,2303
RP11-245C17.2,0
ZNF592,99
ALPK3,1
SLC28A1,0
PDE8A,59
AKAP13,823
RP11-815J21.2,1
RP11-815J21.4,1
RP11-815J21.3,0
RP11-158M2.2,0
RP11-158M2.3,6
RP11-158M2.4,0
RP11-158M2.5,0
KLHL25,11
RP11-553E24.3,0
RP11-553E24.2,0
AGBL1,0
AGBL1-AS1,0
RP11-182L7.1,0
RP11-133L19.1,0
RP11-138H10.2,0
RP11-648K4.2,0
LINC00052,0
NTRK3,0
NTRK3-AS1,0
MRPL46,232
MRPS11,658
DET1,44
RP11-97O12.2,0
AEN,115
ISG20,2118
RP11-343B18.2,0
ACAN,5
HAPLN3,32
MFGE8,212
RP11-326A19.4,0
RP11-326A19.3,0
ABHD2,268
RLBP1,0
FANCI,243
POLG,156
RP11-217B1.2,4
LINC00925,6
RHCG,0
LINC00928,0
RP11-429B14.4,0
TICRR,47
RP11-429B14.3,0
KIF7,6
PLIN1,2
PEX11A,57
WDR93,7
MESP1,15
MESP2,1
ANPEP,45
AP3S2,50
C15orf38-AP3S2,0
C15orf38,19
ZNF710,30
RP11-617F23.1,30
IDH2,1406
CTD-2315E11.1,0
SEMA4B,37
CIB1,1123
GDPGP1,4
RP11-697E2.4,4
TTLL13,0
RP11-697E2.6,0
NGRN,20
GABARAPL3,0
ZNF774,7
IQGAP1,553
RP11-154B12.3,2
CRTC3,240
CTD-3065B20.2,3
CTD-3065B20.3,0
RP11-387D10.2,13
BLM,184
FURIN,81
FES,243
MAN2A2,290
AC068831.15,0
UNC45A,219
HDDC3,411
AC068831.3,0
AC068831.6,9
RCCD1,171
PRC1,417
PRC1-AS1,1
VPS33B,72
AC068831.10,17
SV2B,2
RP11-661P17.1,7
RP11-692C24.1,1
RP11-692C24.2,0
SLCO3A1,93
RP11-152L20.3,0
RP11-24J19.1,1
ST8SIA2,0
RP11-763K15.1,0
C15orf32,0
LINC00930,0
RP11-386M24.3,0
RP11-386M24.6,1
RP11-386M24.9,0
FAM174B,18
CHD2,1136
RGMA,7
AC112693.2,4
RP11-326A13.1,0
RP11-266O8.1,0
RP11-164C12.2,0
RP11-739G5.1,0
CTD-3049M7.1,0
RP11-76E17.2,0
RP11-76E17.3,32
RP11-76E17.4,3
CTD-2643K12.2,0
CTD-2643K12.3,0
MCTP2,236
RP11-4F5.2,46
RP11-57P19.1,0
CTD-2576F9.2,1
RP11-255M2.1,0
RP11-255M2.2,0
CTD-2536I1.1,0
LINC00924,7
RP11-398J10.2,0
RP11-4G2.1,0
RP11-236L14.1,0
NR2F2-AS1,1
RP11-327J17.2,0
RP11-327J17.1,0
AC016251.1,0
NR2F2,2
RP11-522B15.3,0
AC087477.1,0
RP11-522B15.4,0
RP11-522B15.5,0
RP11-522B15.7,0
SPATA8-AS1,0
SPATA8,1
RP11-315L6.1,0
CTD-2147F2.1,2
CTD-2147F2.2,0
RP11-461F11.1,0
RP11-461F11.3,0
LINC00923,10
RP11-753A21.2,0
ARRDC4,66
RP11-753A21.1,0
AC144835.1,0
CTD-2544M6.1,0
CTD-2544M6.2,0
RP11-183E24.2,0
RP11-167B3.1,0
FAM169B,0
RP11-35O15.1,3
IGF1R,123
RP11-654A16.1,0
RP11-654A16.3,0
PGPEP1L,0
SYNM,5
RP11-6O2.4,0
TTC23,18
RP11-6O2.3,0
LRRC28,186
AC022819.2,0
RP11-20G13.3,0
RP11-20G13.2,0
RP11-20G13.1,0
MEF2A,401
AC015660.1,0
LYSMD4,35
DKFZP779J2370,0
CTD-2054N24.2,10
CTD-3076O17.1,0
ADAMTS17,0
CTD-3076O17.2,37
RP11-90E5.1,7
SPATA41,4
RP11-168G16.2,0
CERS3,0
RP11-526I2.5,32
RP11-526I2.1,0
LINS,212
ASB7,69
RP11-66B24.5,0
RP11-66B24.2,14
RP11-66B24.7,6
RP11-66B24.1,0
RP11-66B24.8,0
ALDH1A3,0
RP11-66B24.4,21
LRRK1,40
RP11-505E24.3,0
RP11-505E24.2,7
RP11-424I19.1,0
RP11-424I19.2,1
CHSY1,122
VIMP,630
SNRPA1,572
RP11-299G20.2,10
PCSK6,1
RP11-299G20.3,0
TM2D3,461
TARSL2,272
RP11-89K11.1,67
OR4F6,0
OR4F15,0
OR4F4,0
FAM138E,0
MIR1302-11,1
WASH4P,516
WASIR2,8
POLR3K,453
SNRNP25,954
RHBDF1,2
MPG,901
NPRL3,314
Z69720.2,6
Z69666.2,3
HBZ,0
HBM,447
HBA2,6889
HBA1,6056
HBQ1,376
LA16c-OS12.2,6
LUC7L,443
ITFG3,165
ITFG3,0
RGS11,3
ARHGDIG,1
PDIA2,11
AXIN1,68
MRPL28,571
TMEM8A,71
NME4,1457
DECR2,72
RAB11FIP3,14
CAPN15,92
LA16c-366D1.3,0
C16orf11,3
PIGQ,173
NHLRC4,42
RAB40C,46
WFIKKN1,0
C16orf13,1157
FAM195A,371
AL022341.3,5
WDR90,40
LA16c-349E10.1,0
RHOT2,392
RHBDL1,24
LA16c-313D11.9,0
STUB1,270
JMJD8,63
WDR24,45
FBXL16,4
LA16c-380A1.1,0
METRN,40
FAM173A,40
CCDC78,9
HAGHL,211
NARFL,243
MSLN,1
MSLNL,0
RPUSD1,189
CHTF18,75
GNG13,0
PRR25,0
LMF1,60
LA16c-306A4.1,2
LA16c-366D3.1,0
RP11-161M6.2,6
AC009041.2,0
SOX8,0
RP11-161M6.3,5
RP11-161M6.5,0
SSTR5,0
C1QTNF8,0
LA16c-381G6.1,0
CACNA1H,0
RP11-616M22.1,0
RP11-616M22.2,0
RP11-616M22.3,0
TPSG1,0
TPSAB1,80
TPSD1,2
PRSS29P,0
RP11-616M22.7,0
UBE2I,1749
LA16c-358B7.3,25
BAIAP3,1
TSR3,47
GNPTG,272
LA16c-316G12.2,6
UNKL,150
LA16c-312E8.2,1
C16orf91,217
CCDC154,19
CLCN7,111
LA16c-390E6.5,1
LA16c-390E6.4,0
PTX4,0
TELO2,109
IFT140,22
LA16c-385E7.1,5
TMEM204,80
LA16c-395F10.2,0
CRAMP1L,66
LA16c-395F10.1,0
LA16c-431H6.6,65
HN1L,221
MAPK8IP3,67
LA16c-329F2.1,0
LA16c-361A3.3,0
NME3,518
MRPS34,1482
EME2,34
SPSB3,740
NUBP2,594
IGFALS,0
HAGH,391
FAHD1,233
MEIOB,0
XX-DJ76P10__A.2,0
HS3ST6,0
MSRB1,418
RPL3L,22
NDUFB10,1904
RPS2,92324
SNHG9,161
RNF151,1
TBL3,79
NOXO1,1
AC005606.1,0
GFER,236
AC005606.14,0
SYNGR3,2
AC005606.15,1
ZNF598,71
NPW,26
SLC9A3R2,21
NTHL1,203
TSC2,180
PKD1,91
RP11-304L19.4,0
RP11-304L19.2,1
RAB26,3
RP11-304L19.5,667
TRAF7,311
CASKIN1,1
MLST8,267
BRICD5,39
RP11-304L19.8,0
PGP,27
E4F1,71
RP11-304L19.12,0
DNASE1L2,1
ECI1,37
RP11-304L19.11,6
RNPS1,1181
AC009065.1,1
MIR940,18
ABCA3,6
CCNF,117
RP11-715J22.3,7
RP11-715J22.4,0
C16orf59,85
RP11-715J22.2,15
NTN3,0
TBC1D24,107
RP11-20I23.1,0
ATP6V0C,1
ATP6C,0
AMDHD2,151
CEMP1,1
PDPK1,202
RP11-20I23.13,25
RP11-20I23.8,7
RP11-20I23.6,20
RP11-20I23.7,0
CTD-3126B10.1,2
CTD-3126B10.4,2
KCTD5,77
PRSS27,39
SRRM2-AS1,21
SRRM2,1300
TCEB2,4449
PRSS33,0
PRSS21,128
ZG16B,25
PRSS22,0
LA16c-325D7.1,0
LA16c-325D7.2,5
FLYWCH2,363
FLYWCH1,58
LA16c-321D4.2,25
KREMEN2,0
PKMYT1,104
PAQR4,61
LINC00514,12
LA16c-380H5.3,0
LA16c-380H5.4,0
LA16c-380H5.5,9
CLDN9,1
CLDN6,0
TNFRSF12A,22
HCFC1R1,396
THOC6,407
CCDC64B,4
RP11-473M20.5,0
MMP25,5
RP11-473M20.7,157
IL32,1393
RP11-473M20.9,27
ZSCAN10,1
ZNF205-AS1,12
ZNF205,28
RP11-473M20.14,121
ZNF213,37
CASP16,7
RP11-473M20.16,24
AJ003147.8,0
AJ003147.9,0
OR1F1,0
ZNF200,105
MEFV,31
ZNF263,152
TIGD7,58
ZNF75A,471
LA16c-360H6.3,1
OR2C1,0
NAA60,8
MTRNR2L4,11
ZSCAN32,93
ZNF174,51
ZNF597,5
NAA60,27
C16orf90,0
CLUAP1,174
RP11-461A8.1,0
SLX4,46
DNASE1,199
TRAP1,204
CREBBP,337
ADCY9,25
RP11-462G12.4,0
RP11-95P2.3,2
SRL,1
RP11-95P2.1,30
TFAP4,240
GLIS2,2
AC005356.1,3
PAM16,8
CORO7-PAM16,0
CORO7,234
VASN,1
DNAJA3,273
NMRAL1,395
HMOX2,320
CDIP1,157
C16orf96,0
RP11-709D24.5,23
UBALD1,169
MGRN1,171
RP11-709D24.6,0
NUDT16L1,308
ANKS3,185
C16orf71,0
ZNF500,114
12-Sep,0
SMIM22,1
RP11-127I20.5,1
ROGDI,234
GLYR1,294
UBN1,137
PPL,11
SEC14L5,0
NAGPA,95
ALG1,83
C16orf89,0
FAM86A,57
RP11-10K17.6,12
RP11-382N13.2,0
RP11-124K4.1,0
RBFOX1,0
RP11-26O3.1,0
CTD-2535I10.1,0
RP11-279O17.2,0
RP11-279O17.1,0
RP11-279O17.3,0
RP11-568A19.1,0
RP11-483K5.3,0
TMEM114,0
METTL22,81
ABAT,40
TMEM186,100
PMM2,108
RP11-152P23.2,1
RP11-77H9.2,2
CARHSP1,1266
RP11-77H9.5,6
RP11-77H9.6,1
USP7,266
RP11-77H9.8,2
RP11-473I1.6,0
C16orf72,141
RP11-473I1.5,50
RP11-243A14.1,1
RP11-243A14.2,0
RP11-243A14.3,0
RP11-418I22.2,0
RP11-297M9.1,0
RP11-297M9.2,0
GRIN2A,0
RP11-895K13.2,0
ATF7IP2,497
RP11-609N14.1,22
RP11-27M24.3,0
EMP2,43
RP11-27M24.1,4
TEKT5,3
RP11-109M19.1,0
NUBP1,173
TVP23A,10
RP11-876N24.2,1
CIITA,94
DEXI,39
RP11-876N24.4,1
CLEC16A,57
RP11-66H6.3,18
RP11-396B14.2,0
RMI2,133
SOCS1,10
TNP2,0
PRM3,0
PRM2,0
PRM1,0
RP11-485G7.5,14
RP11-485G7.6,0
CTD-3088G3.8,12
CTD-3088G3.6,3
LITAF,748
SNN,40
TXNDC11,74
RP11-490O6.2,40
ZC3H7A,340
BCAR4,0
RSL1D1,3427
RP11-166B2.8,2
GSPT1,353
RP11-166B2.5,31
RP11-166B2.1,14
TNFRSF17,154
AC007216.2,0
SNX29,177
RP11-166B2.7,0
RP11-276H1.3,1
RP11-276H1.2,0
RP11-165M1.3,0
CTD-3037G24.4,1
CTD-3037G24.3,0
CPPED1,125
CTD-2583P5.1,3
CTD-2583P5.3,7
SHISA9,5
AC009134.1,0
U91319.1,0
AC003009.1,0
U95743.1,0
ERCC4,151
CTD-2135D7.2,5
CTD-2135D7.3,1
CTD-2135D7.5,3
CTD-2135D7.4,0
MKL2,100
CTA-276F8.2,0
RP11-65J21.3,0
RP11-65J21.1,0
RP11-65J21.4,0
PARN,193
AC092291.2,0
BFAR,496
PLA2G10,0
RP11-82O18.2,0
NPIPA3,2
RP11-719K4.6,0
NPIPA2,4
NOMO1,20
MIR3179-1,0
MIR3180-1,0
NPIPA1,45
PDXDC1,292
RP11-680G24.5,35
NTAN1,224
RRN3,173
RP11-72I8.1,14
MIR3180-4,2
NPIPA5,12
RP11-1021N1.1,0
MPV17L,230
C16orf45,71
KIAA0430,359
CTB-193M12.1,1
NDE1,250
MYH11,61
AF001548.5,20
AF001548.6,0
FOPNL,355
CTA-972D3.2,0
ABCC1,95
ABCC6,13
RP11-517A5.7,3
NOMO3,50
RP11-517A5.5,1
RP11-517A5.4,3
MIR3179-2,0
MIR3180-2,1
NPIPA7,3
NPIPA7,2
RP11-14N9.2,0
XYLT1,81
CTD-2576D5.4,15
RP11-916L7.1,0
CTD-3229J4.1,0
CTA-481E9.4,0
CTA-481E9.3,0
NPIPA8,0
NPIPA7,0
MIR3180-3,0
MIR3179-3,0
NOMO2,5
RP11-457I16.2,1
RPS15A,103853
RP11-1035H13.3,0
ARL6IP1,1674
RP11-1035H13.2,0
SMG1,872
CTD-2288F12.1,2
TMC7,20
RP11-626G11.5,2
RP11-626G11.1,1
COQ7,255
RP11-626G11.4,0
ITPRIPL2,98
CTD-2349B8.1,0
RP11-626G11.3,8
SYT17,11
CLEC19A,0
CTA-363E6.2,0
TMC5,11
CTA-363E6.5,0
CTA-363E6.6,21
CTA-363E6.7,1
GDE1,297
CCP110,399
C16orf62,122
KNOP1,333
AC002550.5,1
IQCK,18
CTD-2380F24.1,0
GPRC5B,1
GPR139,0
RP11-204E4.3,0
GP2,3
UMOD,0
PDILT,0
RP11-429K17.1,0
ACSM5,4
CTD-2194A8.2,0
ACSM2A,2
AC137056.1,0
ACSM2B,0
RP11-143N13.2,0
ACSM3,133
ACSM1,7
THUMPD1,520
AC004381.7,5
ERI2,276
AC004381.6,142
DCUN1D3,24
LYRM1,357
DNAH3,2
CTC-508F8.1,7
TMEM159,200
AF001550.7,0
ZP2,0
ANKS4B,2
CRYM,5
CRYM-AS1,24
NPIPB3,11
METTL9,1382
IGSF6,241
OTOA,6
RP11-645C24.5,3
NPIPB4,29
UQCRC2,1323
PDZD9,0
C16orf52,76
RP11-101E7.2,0
VWA3A,0
SDR42E2,15
EEF2K,80
RP11-141O15.1,0
POLR3E,159
CDR2,69
RP11-21M24.3,3
RP11-21M24.2,12
NPIPB5,293
RP11-105C19.2,0
RP11-105C19.1,6
HS3ST2,0
RP11-20G6.2,0
USP31,69
SCNN1G,0
CTC-391G2.1,0
SCNN1B,13
COG7,70
CTD-2270L9.4,44
GGA2,236
EARS2,47
UBFD1,60
NDUFAB1,1413
PALB2,73
CTD-2196E14.3,0
DCTN5,157
CTD-2196E14.9,9
CTD-2196E14.4,26
PLK1,155
CTD-2196E14.5,0
ERN2,4
CTD-2385L22.1,0
CHP2,0
PRKCB,685
AC004125.3,0
CACNG3,0
CTD-2313J23.1,2
RBBP6,511
CTD-2540M10.1,1
AC012317.1,4
TNRC6A,365
CTD-2515A14.1,13
SLC5A11,3
ARHGAP17,146
RP11-266L9.5,40
RP11-449H11.1,20
LCMT1,435
RP11-266L9.2,3
AQP8,0
ZKSCAN2,26
CTD-2547G23.2,0
CTA-249B10.1,0
HS3ST4,0
AC009158.1,0
AC002331.1,3
RP11-142A12.1,0
C16orf82,0
RP11-673P17.2,0
RP11-673P17.4,0
KDM8,12
CTD-3203P2.1,2
NSMCE1,751
CTD-3203P2.2,52
IL4R,206
IL21R,14
IL21R-AS1,2
GTF3C1,84
KIAA0556,42
CTD-2049O4.1,0
GSG1L,0
XPO6,160
RP11-57A19.2,4
SBK1,20
NPIPB6,5
EIF3CL,16
RP11-57A19.5,1
NPIPB7,1
CLN3,0
CLN3,188
APOBR,74
IL27,1
NUPR1,7
CCDC101,174
SULT1A2,4
SULT1A1,290
NPIPB8,0
EIF3C,99
NPIPB9,2
RP11-1348G14.4,25
RP11-1348G14.5,4
ATXN2L,244
RP11-24N18.1,5
TUFM,2207
SH2B1,183
RP11-22P6.2,84
ATP2A1,18
RP11-22P6.3,32
RABEP2,138
CD19,90
NFATC2IP,574
RP11-264B17.2,1
SPNS1,309
RP11-264B17.4,0
LAT,427
RP11-264B17.5,3
CTB-134H23.2,0
RP11-426C22.5,69
RP11-426C22.4,1
SNX29P2,421
RP11-426C22.6,0
NPIPB11,1
RP11-345J4.5,503
BOLA2,0
SLX1B,4
SULT1A4,3
RP11-345J4.3,5
RP11-231C14.4,2
SPN,1323
QPRT,213
C16orf54,494
AC009133.17,17
ZG16,2
AC009133.21,0
KIF22,531
MAZ,427
AC009133.15,0
AC009133.14,11
AC009133.20,0
PRRT2,3
PAGR1,8
PAGR1,0
AC009133.12,24
MVP,130
CDIPT,270
CDIPT-AS1,1
SEZ6L2,13
ASPHD1,3
KCTD13,62
CTD-2574D22.2,16
TMEM219,1255
TAOK2,104
HIRIP3,269
INO80E,212
DOC2A,17
C16orf92,0
FAM57B,3
ALDOA,4063
PPP4C,1016
TBX6,42
YPEL3,247
RP11-455F5.3,6
GDPD3,14
RP11-455F5.4,26
MAPK3,88
CORO1A,3406
RP11-455F5.5,15
BOLA2B,62
SLX1A,8
SULT1A3,81
RP11-347C12.3,3
RP11-347C12.1,15
CD2BP2,444
RP11-347C12.10,1
TBC1D10B,90
MYLPF,32
ZNF48,33
1-Sep,596
1-Sep,0
ZNF771,23
DCTPP1,532
SEPHS2,737
ITGAL,195
RP11-297C4.2,0
RP11-297C4.3,1
RP11-297C4.1,0
ZNF768,56
ZNF747,87
ZNF747,0
AC002310.13,0
AC002310.12,141
ZNF764,69
ZNF688,183
AC002310.7,19
ZNF785,118
RP11-146F11.5,1
ZNF689,92
PRR14,191
FBRS,138
RP11-146F11.1,74
SRCAP,150
RP11-2C24.4,0
PHKG2,215
C16orf93,112
RNF40,142
RP11-2C24.6,1
ZNF629,45
BCL7C,172
MIR4519,63
CTF1,9
FBXL19-AS1,51
FBXL19,19
ORAI3,295
SETD1A,66
HSD3B7,31
AC135048.1,0
STX1B,10
STX4,257
RP11-196G11.2,9
ZNF668,55
ZNF668,0
AC135050.5,0
ZNF646,34
PRSS53,2
RP11-196G11.1,0
VKORC1,731
BCKDK,335
KAT8,227
RP11-388M20.2,0
PRSS8,0
PRSS36,8
FUS,3113
RP11-388M20.6,1
RP11-388M20.1,11
PYCARD,1930
C16orf98,78
TRIM72,10
PYDC1,1
RP11-388M20.9,4
ITGAM,198
ITGAX,60
ITGAD,1
COX6A2,0
ZNF843,65
RP11-452L6.1,109
RP11-452L6.5,73
ARMC5,24
TGFB1I1,60
SLC5A2,12
AC026471.6,20
C16orf58,126
RP11-452L6.7,16
AHSP,4843
CTD-2014E2.2,0
CTD-2014E2.6,0
CTD-2358C21.3,0
CTD-2358C21.4,0
ZNF720,258
ZNF267,174
AC142381.1,0
RP11-17M15.1,0
RP11-56L13.7,0
TP53TG3D,7
RP11-56L13.1,0
RP11-626K17.3,4
RP11-586K12.11,0
RP11-586K12.10,0
TP53TG3,0
RP11-586K12.8,0
RP11-586K12.4,0
RP11-67H24.2,0
RP11-989E6.3,0
RP11-989E6.8,0
RP11-19N8.4,1
RP11-19N8.7,0
RP11-1437A8.3,0
TP53TG3C,0
RP11-1437A8.4,0
RP11-1437A8.6,0
TP53TG3B,0
RP11-1437A8.5,0
RP11-23E10.3,5
RP11-989E6.10,15
RP11-23E10.2,0
RP11-812E19.9,1
RP11-812E19.7,0
LINC00273,0
CTD-2144E22.8,0
CTD-2144E22.5,0
CTD-2144E22.6,0
RP11-244B22.11,0
RP11-488I20.9,0
RP11-244B22.6,0
RP11-488I20.8,0
RP11-488I20.3,0
RP11-80F22.14,0
RP11-80F22.4,0
RP11-80F22.15,0
RP11-14K3.7,0
5S_rRNA,0
RP11-352B15.2,0
SHCBP1,158
RP11-46D6.1,5
VPS35,649
ORC6,422
RP11-480G7.1,3
MYLK3,2
C16orf87,268
GPT2,46
DNAJA2,440
RP11-169E6.1,2
RP11-169E6.4,0
NETO2,41
RP11-329J18.2,0
ITFG1,345
RP11-329J18.3,1
RP11-474B12.1,0
PHKB,566
RP11-523L20.2,0
AC140542.2,0
RP11-523L20.1,0
ABCC12,0
ABCC11,0
LONP2,569
SIAH1,193
N4BP1,135
RP11-44I10.3,0
CTC-527H23.2,0
RP11-42I10.1,14
CTC-527H23.3,5
CTC-527H23.4,0
RP11-22D3.1,0
RP11-22D3.2,0
CBLN1,1
RP11-491F9.1,0
RP11-491F9.8,0
RP11-491F9.6,0
RP11-491F9.5,0
C16orf78,0
RP11-189E14.5,0
RP11-189E14.3,0
RP11-189E14.4,1
ZNF423,14
RP11-305A4.3,4
CNEP1R1,120
RP11-429P3.3,0
HEATR3,51
RP11-429P3.5,0
PAPD5,126
ADCY7,214
BRD7,261
RP11-21B23.1,0
RP11-21B23.2,0
RP11-21B23.3,0
NKD1,0
RP11-401P9.1,0
RP11-401P9.6,1
RP11-401P9.4,0
RP11-401P9.5,1
SNX20,124
NOD2,23
RP11-327F22.2,5
RP11-327F22.1,2
CYLD,458
RP11-327F22.4,0
RP11-327F22.5,0
CTD-2034I21.1,0
CTD-2034I21.2,0
RP11-883G14.1,0
RP11-883G14.2,0
RP11-883G14.3,0
RP11-883G14.4,0
SALL1,0
AC009166.5,0
RP11-437L7.1,0
RP11-7O14.1,0
C16orf97,0
RP11-152O14.4,0
LINC00919,0
RP11-152O14.1,0
RP11-142G1.3,0
RP11-142G1.1,0
RP11-142G1.2,0
TOX3,0
CASC16,0
RP11-297L17.2,0
RP11-297L17.3,0
RP11-297L17.4,0
RP11-467J12.4,0
CHD9,1649
RP11-44F14.2,1
RP11-44F14.8,4
RBL2,634
AKTIP,76
RPGRIP1L,74
FTO,81
RP11-357N13.3,2
RP11-357N13.2,0
RP11-357N13.1,0
RP11-324D17.2,0
RP11-324D17.1,0
IRX3,1
RP11-434E6.2,1
RP11-1136G4.1,0
CRNDE,31
IRX5,0
CTD-3032H12.2,0
CTD-3032H12.1,0
RP11-26L20.3,0
IRX6,1
RP11-26L20.4,0
MMP2,9
RP11-212I21.2,0
LPCAT2,220
RP11-212I21.4,37
CAPNS2,1
SLC6A2,0
CES1,113
CES5A,0
RP11-461O7.1,0
RP11-355E10.1,0
CTD-2050B12.1,0
GNAO1,9
CTD-2050B12.2,0
RP11-441F2.5,0
AMFR,159
RP11-413H22.2,82
NUDT21,676
OGFOD1,158
BBS2,59
MT4,0
MT3,2
MT2A,1663
RP11-249C24.10,0
MT1E,133
AC026461.1,0
MT1M,5
MT1A,1
MT1B,0
MT1F,226
MT1G,4
MT1H,1
MT1X,669
RP11-343H19.1,3
NUP93,108
SLC12A3,0
HERPUD1,1300
CETP,7
NLRC5,211
RP11-322D14.2,1
RP11-407G23.1,0
CPNE2,83
FAM192A,811
RSPRY1,269
ARL2BP,494
RP11-407G23.3,0
PLLP,12
CCL22,5
CX3CL1,8
CCL17,1
CIAPIN1,220
COQ9,254
POLR2C,428
DOK4,8
CCDC102A,16
GPR114,33
GPR56,145
RP11-405F3.5,0
GPR97,15
RP11-405F3.4,0
CCDC135,0
KATNB1,144
KIFC3,13
CTD-2600O9.1,5
CNGB1,11
TEPP,22
ZNF319,25
USB1,194
MMP15,0
C16orf80,262
CTB-134F13.1,0
RP11-459F6.3,0
CSNK2A2,218
RP11-459F6.1,0
CCDC113,10
PRSS54,0
GINS3,66
RP11-481J2.1,1
RP11-481J2.2,2
NDRG4,1
SETD6,113
CNOT1,346
SLC38A7,68
GOT2,208
