,BMET2_Distal
ABCC1,106
ABCC6,12
RP11-517A5.7,1
NOMO3,42
RP11-517A5.5,2
RP11-517A5.4,0
MIR3179-2,0
MIR3180-2,7
NPIPA7,4
NPIPA7,0
RP11-14N9.2,1
XYLT1,40
CTD-2576D5.4,11
RP11-916L7.1,0
CTD-3229J4.1,0
CTA-481E9.4,0
CTA-481E9.3,0
NPIPA8,0
NPIPA7,2
MIR3180-3,1
MIR3179-3,0
NOMO2,12
RP11-457I16.2,0
RPS15A,47145
RP11-1035H13.3,0
ARL6IP1,505
RP11-1035H13.2,0
SMG1,548
CTD-2288F12.1,3
TMC7,54
RP11-626G11.5,2
RP11-626G11.1,6
COQ7,137
RP11-626G11.4,0
ITPRIPL2,114
CTD-2349B8.1,0
RP11-626G11.3,13
SYT17,7
CLEC19A,0
CTA-363E6.2,0
TMC5,14
CTA-363E6.5,0
CTA-363E6.6,0
CTA-363E6.7,1
GDE1,188
CCP110,143
C16orf62,94
KNOP1,218
AC002550.5,0
IQCK,9
CTD-2380F24.1,0
GPRC5B,0
GPR139,0
RP11-204E4.3,0
GP2,17
UMOD,0
PDILT,0
RP11-429K17.1,0
ACSM5,3
CTD-2194A8.2,0
ACSM2A,12
AC137056.1,0
ACSM2B,4
RP11-143N13.2,0
ACSM3,18
ACSM1,3
THUMPD1,296
AC004381.7,0
ERI2,40
AC004381.6,7
DCUN1D3,10
LYRM1,180
DNAH3,5
CTC-508F8.1,6
TMEM159,68
AF001550.7,0
ZP2,0
ANKS4B,1
CRYM,2
CRYM-AS1,24
NPIPB3,37
METTL9,528
IGSF6,403
OTOA,13
RP11-645C24.5,4
NPIPB4,23
UQCRC2,509
PDZD9,0
C16orf52,53
RP11-101E7.2,0
VWA3A,0
SDR42E2,9
EEF2K,36
RP11-141O15.1,0
POLR3E,100
CDR2,40
RP11-21M24.3,3
RP11-21M24.2,15
NPIPB5,176
RP11-105C19.2,1
RP11-105C19.1,7
HS3ST2,0
RP11-20G6.2,3
USP31,22
SCNN1G,2
CTC-391G2.1,0
SCNN1B,0
COG7,49
CTD-2270L9.4,34
GGA2,107
EARS2,31
UBFD1,36
NDUFAB1,686
PALB2,35
CTD-2196E14.3,0
DCTN5,91
CTD-2196E14.9,21
CTD-2196E14.4,20
PLK1,19
CTD-2196E14.5,0
ERN2,18
CTD-2385L22.1,0
CHP2,0
PRKCB,648
AC004125.3,0
CACNG3,0
CTD-2313J23.1,7
RBBP6,251
CTD-2540M10.1,0
AC012317.1,19
TNRC6A,374
CTD-2515A14.1,21
SLC5A11,1
ARHGAP17,99
RP11-266L9.5,8
RP11-449H11.1,26
LCMT1,183
RP11-266L9.2,6
AQP8,0
ZKSCAN2,18
CTD-2547G23.2,0
CTA-249B10.1,0
HS3ST4,1
AC009158.1,1
AC002331.1,7
RP11-142A12.1,1
C16orf82,0
RP11-673P17.2,0
RP11-673P17.4,0
KDM8,11
CTD-3203P2.1,2
NSMCE1,373
CTD-3203P2.2,26
IL4R,287
IL21R,36
IL21R-AS1,3
GTF3C1,114
KIAA0556,26
CTD-2049O4.1,2
GSG1L,0
XPO6,119
RP11-57A19.2,8
SBK1,62
NPIPB6,1
EIF3CL,63
RP11-57A19.5,5
NPIPB7,1
CLN3,0
CLN3,165
APOBR,155
IL27,5
NUPR1,1
CCDC101,161
SULT1A2,16
SULT1A1,553
NPIPB8,2
EIF3C,107
NPIPB9,3
RP11-1348G14.4,17
RP11-1348G14.5,7
ATXN2L,150
RP11-24N18.1,7
TUFM,606
SH2B1,104
RP11-22P6.2,85
ATP2A1,0
RP11-22P6.3,19
RABEP2,106
CD19,30
NFATC2IP,416
RP11-264B17.2,2
SPNS1,174
RP11-264B17.4,1
LAT,834
RP11-264B17.5,28
CTB-134H23.2,1
RP11-426C22.5,47
RP11-426C22.4,0
SNX29P2,347
RP11-426C22.6,0
NPIPB11,4
RP11-345J4.5,225
BOLA2,4
SLX1B,3
SULT1A4,13
RP11-345J4.3,1
RP11-231C14.4,3
SPN,837
QPRT,84
C16orf54,393
AC009133.17,30
ZG16,12
AC009133.21,1
KIF22,226
MAZ,250
AC009133.15,0
AC009133.14,8
AC009133.20,0
PRRT2,4
PAGR1,1
PAGR1,0
AC009133.12,14
MVP,161
CDIPT,83
CDIPT-AS1,0
SEZ6L2,2
ASPHD1,0
KCTD13,42
CTD-2574D22.2,0
TMEM219,975
TAOK2,39
HIRIP3,97
INO80E,173
DOC2A,22
C16orf92,0
FAM57B,9
ALDOA,2418
PPP4C,729
TBX6,31
YPEL3,201
RP11-455F5.3,0
GDPD3,10
RP11-455F5.4,85
MAPK3,72
CORO1A,3602
RP11-455F5.5,9
BOLA2B,137
SLX1A,8
SULT1A3,60
RP11-347C12.3,4
RP11-347C12.1,46
CD2BP2,266
RP11-347C12.10,0
TBC1D10B,69
MYLPF,13
ZNF48,23
1-Sep,627
1-Sep,0
ZNF771,15
DCTPP1,133
SEPHS2,425
ITGAL,446
RP11-297C4.2,0
RP11-297C4.3,3
RP11-297C4.1,0
ZNF768,16
ZNF747,50
ZNF747,0
AC002310.13,0
AC002310.12,59
ZNF764,50
ZNF688,95
AC002310.7,22
ZNF785,89
RP11-146F11.5,0
ZNF689,60
PRR14,124
FBRS,85
RP11-146F11.1,16
SRCAP,128
RP11-2C24.4,0
PHKG2,152
C16orf93,48
RNF40,69
RP11-2C24.6,0
ZNF629,14
BCL7C,82
MIR4519,24
CTF1,2
FBXL19-AS1,53
FBXL19,12
ORAI3,109
SETD1A,32
HSD3B7,10
AC135048.1,0
STX1B,6
STX4,202
RP11-196G11.2,9
ZNF668,35
ZNF668,0
AC135050.5,3
ZNF646,36
PRSS53,6
RP11-196G11.1,0
VKORC1,300
BCKDK,169
KAT8,104
RP11-388M20.2,0
PRSS8,3
PRSS36,14
FUS,1685
RP11-388M20.6,0
RP11-388M20.1,28
PYCARD,1990
C16orf98,34
TRIM72,23
PYDC1,0
RP11-388M20.9,0
ITGAM,296
ITGAX,172
ITGAD,0
COX6A2,0
ZNF843,182
RP11-452L6.1,21
RP11-452L6.5,36
ARMC5,11
TGFB1I1,5
SLC5A2,4
AC026471.6,0
C16orf58,69
RP11-452L6.7,19
AHSP,314
CTD-2014E2.2,0
CTD-2014E2.6,0
CTD-2358C21.3,0
CTD-2358C21.4,0
ZNF720,174
ZNF267,179
AC142381.1,0
RP11-17M15.1,0
RP11-56L13.7,0
TP53TG3D,1
RP11-56L13.1,0
RP11-626K17.3,9
RP11-586K12.11,0
RP11-586K12.10,0
TP53TG3,0
RP11-586K12.8,0
RP11-586K12.4,0
RP11-67H24.2,0
RP11-989E6.3,0
RP11-989E6.8,0
RP11-19N8.4,0
RP11-19N8.7,0
RP11-1437A8.3,0
TP53TG3C,0
RP11-1437A8.4,0
RP11-1437A8.6,0
TP53TG3B,0
RP11-1437A8.5,0
RP11-23E10.3,1
RP11-989E6.10,18
RP11-23E10.2,0
RP11-812E19.9,0
RP11-812E19.7,0
LINC00273,0
CTD-2144E22.8,0
CTD-2144E22.5,0
CTD-2144E22.6,0
RP11-244B22.11,0
RP11-488I20.9,0
RP11-244B22.6,0
RP11-488I20.8,0
RP11-488I20.3,0
RP11-80F22.14,0
RP11-80F22.4,0
RP11-80F22.15,0
RP11-14K3.7,0
5S_rRNA,0
RP11-352B15.2,0
SHCBP1,115
RP11-46D6.1,2
VPS35,379
ORC6,69
RP11-480G7.1,0
MYLK3,4
C16orf87,160
GPT2,36
DNAJA2,283
RP11-169E6.1,1
RP11-169E6.4,3
NETO2,9
RP11-329J18.2,0
ITFG1,201
RP11-329J18.3,0
RP11-474B12.1,0
PHKB,334
RP11-523L20.2,2
AC140542.2,0
RP11-523L20.1,0
ABCC12,0
ABCC11,0
LONP2,306
SIAH1,56
N4BP1,108
RP11-44I10.3,1
CTC-527H23.2,0
RP11-42I10.1,15
CTC-527H23.3,2
CTC-527H23.4,0
RP11-22D3.1,0
RP11-22D3.2,0
CBLN1,0
RP11-491F9.1,0
RP11-491F9.8,0
RP11-491F9.6,0
RP11-491F9.5,0
C16orf78,0
RP11-189E14.5,0
RP11-189E14.3,1
RP11-189E14.4,1
ZNF423,1
RP11-305A4.3,5
CNEP1R1,96
RP11-429P3.3,1
HEATR3,35
RP11-429P3.5,0
PAPD5,100
ADCY7,260
BRD7,134
RP11-21B23.1,0
RP11-21B23.2,0
RP11-21B23.3,0
NKD1,3
RP11-401P9.1,0
RP11-401P9.6,5
RP11-401P9.4,0
RP11-401P9.5,2
SNX20,180
NOD2,60
RP11-327F22.2,7
RP11-327F22.1,2
CYLD,563
RP11-327F22.4,0
RP11-327F22.5,0
CTD-2034I21.1,0
CTD-2034I21.2,0
RP11-883G14.1,0
RP11-883G14.2,0
RP11-883G14.3,0
RP11-883G14.4,1
SALL1,1
AC009166.5,0
RP11-437L7.1,0
RP11-7O14.1,0
C16orf97,0
RP11-152O14.4,0
LINC00919,0
RP11-152O14.1,0
RP11-142G1.3,0
RP11-142G1.1,0
RP11-142G1.2,0
TOX3,0
CASC16,0
RP11-297L17.2,0
RP11-297L17.3,0
RP11-297L17.4,0
RP11-467J12.4,0
CHD9,472
RP11-44F14.2,2
RP11-44F14.8,8
RBL2,615
AKTIP,157
RPGRIP1L,36
FTO,75
RP11-357N13.3,2
RP11-357N13.2,0
RP11-357N13.1,0
RP11-324D17.2,0
RP11-324D17.1,0
IRX3,2
RP11-434E6.2,0
RP11-1136G4.1,0
CRNDE,4
IRX5,0
CTD-3032H12.2,0
CTD-3032H12.1,0
RP11-26L20.3,0
IRX6,0
RP11-26L20.4,0
MMP2,2
RP11-212I21.2,0
LPCAT2,117
RP11-212I21.4,20
CAPNS2,3
SLC6A2,0
CES1,75
CES5A,0
RP11-461O7.1,1
RP11-355E10.1,0
CTD-2050B12.1,0
GNAO1,6
CTD-2050B12.2,0
RP11-441F2.5,0
AMFR,85
RP11-413H22.2,46
NUDT21,254
OGFOD1,138
BBS2,56
MT4,0
MT3,1
MT2A,1456
RP11-249C24.10,0
MT1E,103
AC026461.1,0
MT1M,9
MT1A,12
MT1B,0
MT1F,224
MT1G,19
MT1H,2
MT1X,503
RP11-343H19.1,0
NUP93,60
SLC12A3,4
HERPUD1,488
CETP,4
NLRC5,196
RP11-322D14.2,0
RP11-407G23.1,0
CPNE2,54
FAM192A,363
RSPRY1,97
ARL2BP,263
RP11-407G23.3,0
PLLP,7
CCL22,4
CX3CL1,28
CCL17,0
CIAPIN1,107
COQ9,108
POLR2C,212
DOK4,0
CCDC102A,9
GPR114,35
GPR56,112
RP11-405F3.5,0
GPR97,6
RP11-405F3.4,0
CCDC135,1
KATNB1,53
KIFC3,8
CTD-2600O9.1,5
CNGB1,16
TEPP,19
ZNF319,18
USB1,174
MMP15,1
C16orf80,101
CTB-134F13.1,0
RP11-459F6.3,2
CSNK2A2,72
RP11-459F6.1,0
CCDC113,1
PRSS54,0
GINS3,25
RP11-481J2.1,3
RP11-481J2.2,0
NDRG4,0
SETD6,35
CNOT1,236
SLC38A7,69
GOT2,67
RP11-410D17.2,0
RP11-700H13.1,0
RP11-105C20.2,0
RP11-430C1.1,8
RP11-354I13.2,0
RP11-354I13.1,0
CDH8,0
CTC-420A11.2,0
AC009110.1,0
RP11-368L12.1,0
RP11-2K6.2,0
RP11-370P15.2,0
RP11-21L1.1,44
RP11-744D14.2,0
AC012322.1,1
RP11-467L24.1,0
RP11-439I14.2,0
CDH11,0
RP11-95H3.1,0
RP11-256I9.2,0
RP11-256I9.3,0
LINC00922,1
RP11-351A20.1,0
RP11-351A20.2,0
RP11-513N24.1,0
CDH5,0
LINC00920,56
BEAN1,0
CTD-2258A20.5,1
RP11-403P17.5,0
AC132186.1,5
TK2,98
RP11-403P17.3,11
Y_RNA,28
CKLF,1002
CKLF-CMTM1,1
CMTM1,0
CMTM2,35
RP11-403P17.2,0
CMTM3,149
CMTM4,9
DYNC1LI2,222
RP11-63M22.2,0
RP11-63M22.1,1
RP11-61A14.4,41
CCDC79,1
NAE1,257
RP11-61A14.1,3
CA7,0
PDP2,25
RP11-61A14.2,2
RP11-61A14.3,39
CDH16,0
RRAD,0
FAM96B,751
CES2,149
CES3,0
CES4A,65
CBFB,141
C16orf70,60
B3GNT9,2
TRADD,45
FBXL8,84
HSF4,7
RP11-5A19.5,0
NOL3,34
KIAA0895L,9
EXOC3L1,1
E2F4,131
ELMO3,13
LRRC29,14
AC040160.1,0
TMEM208,389
FHOD1,53
SLC9A5,3
PLEKHG4,6
KCTD19,63
LRRC36,27
TPPP3,60
ZDHHC1,1
HSD11B2,0
RP11-297D21.2,0
ATP6V0D1,290
AGRP,4
FAM65A,64
CTD-2012K14.2,0
CTD-2012K14.3,0
CTD-2012K14.4,0
CTD-2012K14.6,22
CTD-2012K14.7,4
CTCF,130
AC009095.4,8
RLTPR,10
ACD,104
PARD6A,11
ENKD1,6
C16orf86,32
GFOD2,106
RANBP10,38
TSNAXIP1,0
CENPT,145
THAP11,110
NUTF2,469
EDC4,3
CTC-479C5.10,0
NRN1L,0
PSKH1,35
CTRL,0
CTC-479C5.12,138
PSMB10,536
LCAT,13
SLC12A4,10
CTC-479C5.17,0
DPEP3,2
DPEP2,282
DUS2,41
CTC-479C5.6,0
DDX28,60
NFATC3,318
RP11-96D1.5,0
RP11-96D1.11,4
ESRP2,0
PLA2G15,19
RP11-96D1.7,0
SLC7A6,145
SLC7A6OS,161
PRMT7,76
SMPD3,16
ZFP90,151
RP11-615I2.1,0
CDH3,22
RP11-615I2.2,0
CDH1,12
RP11-354M1.2,1
TANGO6,53
RP11-521L9.1,0
HAS3,2
CHTF8,145
CHTF8,0
CIRH1A,48
SNTB2,103
RP11-343C2.11,0
VPS4A,61
COG8,96
PDF,0
RP11-343C2.12,0
RP11-343C2.9,0
RP11-343C2.7,0
NIP7,137
TMED6,2
TERF2,78
CYB5B,325
NFAT5,193
NQO1,13
CTD-2033A16.1,30
CTD-2033A16.3,1
NOB1,224
WWP2,90
CLEC18A,5
PDPR,47
RP11-296I10.3,0
CLEC18C,0
AC009060.1,0
FKSG63,1
EXOSC6,18
AARS,45
DDX19B,108
RP11-529K1.3,0
DDX19A,194
ST3GAL2,196
RP11-529K1.4,2
FUK,36
COG4,107
SF3B3,111
RP11-49C24.1,1
IL34,0
MTSS1L,0
FLJ00418,0
VAC14,24
RP11-394B2.6,0
VAC14-AS1,3
RP11-424M24.5,0
HYDIN,1
RP11-23E19.1,0
RP11-23E19.2,0
CMTR2,248
CTD-2520I13.1,0
CALB2,0
RP11-510M2.1,0
ZNF23,10
AC010547.9,0
RP11-510M2.2,15
ZNF19,36
RP11-510M2.6,0
CHST4,0
TAT,1
RP11-432I5.1,2
RP11-432I5.2,0
MARVELD3,81
PHLPP2,41
RP11-432I5.6,0
RP11-432I5.8,0
RP11-432I5.4,8
AP1G1,152
ATXN1L,89
IST1,229
ZNF821,42
RP11-498D10.5,5
RP11-498D10.6,20
DHODH,94
TXNL4B,33
HP,37
HPR,0
RP11-384M15.3,0
DHX38,112
PMFBP1,2
RP11-328J14.1,0
AC004158.2,12
AC004158.3,0
RP5-991G20.1,2
ZFHX3,97
RP5-991G20.4,3
RP5-991G20.2,0
RP11-346C20.4,0
RP11-346C20.3,17
HCCAT5,0
C16orf47,0
AC140912.1,0
RP11-140I24.1,0
RP11-44L9.1,1
RP11-44L9.2,0
RP11-44L9.3,0
CTD-2009A10.1,0
RP11-53L24.1,2
AC009120.4,0
AC009120.10,25
PSMD7,304
AC009120.6,19
AC009120.5,0
RP11-252A24.3,0
NPIPB15,12
CLEC18B,0
RP11-252A24.5,0
RP11-252A24.7,165
GLG1,388
RFWD3,76
MLKL,191
FA2H,0
WDR59,105
ZNRF1,28
RP11-252E2.1,0
LDHD,5
RP11-252E2.2,0
ZFP1,15
CTRB2,0
CTRB1,0
BCAR1,0
CFDP1,404
RP11-77K12.1,1
TMEM170A,252
RP11-77K12.4,2
CHST6,0
RP11-77K12.7,0
CHST5,0
TMEM231,5
GABARAPL2,1085
ADAT1,124
KARS,335
TERF2IP,339
AC025287.1,0
RP11-2C15.1,0
RP11-293N14.1,0
RP11-150D5.2,0
CNTNAP4,0
RP11-58C22.1,0
RP11-96P7.1,1
CTD-2336H13.2,0
MON1B,220
SYCE1L,66
RP11-538I12.2,0
RP11-538I12.3,0
ADAMTS18,0
RP11-449J10.1,0
RP11-571O6.1,0
NUDT7,42
RP11-264M12.2,0
VAT1L,0
RP11-281J9.2,0
CLEC3A,4
WWOX,52
RP11-190D6.2,0
RP11-264L1.4,0
PIH1,0
RP11-556H2.4,1
RP11-679B19.2,0
RP11-467I17.1,0
MAF,152
RP11-345M22.1,2
RP11-345M22.2,5
RP11-345M22.3,4
RP11-148M9.1,0
RP11-525K10.1,0
RP11-525K10.3,1
RP11-525K10.2,0
DYNLRB2,0
RP11-109P11.1,0
RP11-18F14.1,0
CDYL2,16
CTD-2055G21.1,0
RP11-314O13.1,2
CMC2,207
CENPN,39
RP11-303E16.3,1
ATMIN,66
C16orf46,4
RP11-303E16.5,3
RP11-303E16.6,10
RP11-303E16.7,1
GCSH,91
BCMO1,0
RP11-55K13.1,38
GAN,239
RP11-391L3.1,0
CMIP,180
RP11-960L18.1,10
PLCG2,58
7SK,57
SDR42E1,9
HSD17B2,0
RP11-510J16.5,3
MPHOSPH6,110
CTD-2588J6.2,0
RP11-481E4.2,0
RP11-2L4.1,0
CDH13,3
CTD-3253I12.1,0
RP11-543N12.1,0
RP11-298D21.3,0
RP11-298D21.1,0
RP11-298D21.2,0
RP11-483P21.2,5
RP11-483P21.3,23
HSBP1,844
MLYCD,26
RP11-505K9.4,0
RP11-483P21.6,0
OSGIN1,2
NECAB2,2
SLC38A8,0
MBTPS1,185
RP11-505K9.1,16
HSDL1,53
DNAAF1,118
TAF1C,31
ADAD2,1
RP11-486L19.2,95
KCNG4,0
RP11-558A11.1,0
WFDC1,80
RP11-558A11.2,0
RP11-558A11.3,0
ATP2C2,7
RP11-517C16.2,0
TLDC1,18
RP11-517C16.4,0
COTL1,1494
RP11-61F12.1,2
KLHL36,130
USP10,352
CRISPLD2,114
RP11-254F19.3,0
ZDHHC7,103
KIAA0513,128
FAM92B,2
CTC-786C10.1,0
LINC00311,12
RP11-680G10.1,0
RP11-118F19.1,0
CTD-2542L18.1,0
GSE1,98
GINS2,58
C16orf74,71
RP11-568J23.4,30
EMC8,40
RP11-568J23.5,0
RP11-568J23.6,0
COX4I1,7097
IRF8,311
RP11-542M13.3,24
RP11-542M13.2,1
RP11-805I24.1,63
RP11-805I24.4,0
RP11-805I24.3,0
LINC01082,0
RP11-514D23.3,0
LINC01081,0
RP11-514D23.1,0
LINC00917,0
RP11-158I3.3,0
FENDRR,0
FOXF1,0
RP11-463O9.9,0
MTHFSD,52
RP11-463O9.5,0
FOXC2,0
FOXL1,0
RP11-463O9.6,0
RP11-58A18.1,0
CTD-2015G9.1,0
CTD-2015G9.2,0
RP11-134D3.2,0
C16orf95,38
RP11-899L11.1,0
RP11-899L11.3,0
RP11-178L8.4,0
RP11-178L8.7,20
RP11-178L8.8,2
FBXO31,31
RP11-178L8.9,1
MAP1LC3B,544
RP11-178L8.3,9
ZCCHC14,25
RP11-482M8.1,0
RP11-482M8.3,0
JPH3,0
AC010536.1,1
KLHDC4,107
FLJ00104,6
RP4-536B24.4,0
RP4-536B24.3,4
SLC7A5,12
RP4-536B24.2,0
CA5A,3
BANP,85
RP11-863P13.5,0
RP11-863P13.6,0
RP11-863P13.4,1
RP11-863P13.1,1
RP11-863P13.3,20
RP11-863P13.2,0
LA16c-444G7.2,1
LA16c-444G7.1,0
ZNF469,3
ZFPM1,9
RP11-21B21.4,0
ZC3H18,159
IL17C,1
CYBA,3154
MVD,77
SNAI3-AS1,10
SNAI3,55
RNF166,258
RP5-1142A6.5,0
CTU2,34
PIEZO1,102
RP5-1142A6.9,2
RP5-1142A6.2,1
RP5-1142A6.7,0
RP5-1142A6.8,45
CDT1,56
APRT,2127
GALNS,42
AC092384.1,0
TRAPPC2L,430
PABPN1L,0
CBFA2T3,66
RP11-830F9.5,0
RP11-830F9.6,5
CTD-2555A7.1,0
CTD-2555A7.2,0
ACSF3,145
CTD-2555A7.3,3
LINC00304,1
RP11-46C24.3,0
CDH15,3
SLC22A31,0
RP11-46C24.7,30
ZNF778,16
RP11-46C24.6,0
RP11-46C24.5,0
ANKRD11,519
AC137932.1,26
AC137932.5,1
AC137932.6,0
SPG7,257
RP11-104N10.1,5
RPL13,83517
CPNE7,3
DPEP1,1
CHMP1A,159
SPATA33,71
CDK10,156
RP11-368I7.4,2
SPATA2L,23
VPS9D1,28
VPS9D1-AS1,5
ZNF276,198
FANCA,50
SPIRE2,58
TCF25,970
MC1R,12
TUBB3,0
RP11-566K11.4,0
TUBB3,1
DEF8,198
RP11-566K11.5,4
CENPBD1,78
DBNDD1,22
GAS8,6
C16orf3,0
PRDM7,0
RP11-356C4.3,129
RP11-356C4.5,2
AC137934.1,31
DOC2B,0
AC108004.2,0
RPH3AL,29
RP11-1260E13.1,0
RP11-1260E13.2,0
RP11-1260E13.3,0
AC108004.3,3
C17orf97,19
FAM101B,175
RP5-1029F21.3,13
VPS53,449
RP5-1029F21.4,0
RP5-1029F21.2,0
FAM57A,2
GEMIN4,20
GLOD4,216
RP11-676J12.4,3
RNMTL1,54
RP11-676J12.8,0
NXN,12
RP11-676J12.6,0
RP11-676J12.7,0
TIMM22,126
ABR,143
AC016292.1,0
AC144836.1,0
BHLHA9,0
TUSC5,0
YWHAE,650
CRK,144
RP11-818O24.3,7
MYO1C,32
INPP5K,101
PITPNA-AS1,141
PITPNA,72
SLC43A2,271
SCARF1,17
RILP,51
PRPF8,211
TLCD2,0
MIR22HG,12
WDR81,40
RP11-961A15.1,1
SERPINF2,24
SERPINF1,101
SMYD4,184
RPA1,121
RTN4RL1,0
CTD-2545H1.2,1
AC099684.1,0
DPH1,9
OVCA2,0
RP11-667K14.4,3
RP11-667K14.3,0
HIC1,3
SMG6,129
RP11-667K14.5,1
AC090617.1,0
AL450226.2,0
SRR,10
TSR1,112
SGSM2,35
RP1-59D14.5,0
MNT,116
RP1-59D14.1,0
METTL16,174
AC006435.1,0
PAFAH1B1,421
RP11-74E22.5,0
RP11-74E22.6,0
CLUH,28
RP11-74E22.3,14
hsa-mir-1253,0
RAP1GAP2,148
CTD-3060P21.1,3
OR1D5,0
OR1D2,0
OR1G1,0
CTD-2309O5.3,0
OR1A2,0
OR1A1,0
OR3A2,0
OR3A1,0
OR1E1,0
OR3A3,0
OR1E2,0
SPATA22,0
ASPA,37
TRPV3,50
SHPK,19
TRPV1,1
SHPK,23
CTNS,24
RP11-235E17.6,0
TAX1BP3,158
P2RX5-TAX1BP3,10
EMC6,433
P2RX5,34
ITGAE,373
CTD-3195I5.3,7
GSG2,5
CTD-3195I5.4,4
CTD-3195I5.5,8
CTD-3195I5.1,32
C17orf85,134
CAMKK1,26
P2RX1,54
ATP2A3,94
RP11-459C13.1,0
ZZEF1,120
CYB5D2,89
ANKFY1,154
RP11-810M2.2,0
UBE2G1,193
SPNS3,121
RP13-580F15.2,97
AC118754.4,0
SPNS2,4
MYBBP1A,38
GGT6,13
RP11-141J13.3,0
SMTNL2,0
RP11-141J13.5,2
ALOX15,2
PELP1,46
AC091153.4,0
RP11-314A20.2,5
ARRB2,977
MED11,323
RP11-314A20.5,1
CXCL16,74
ZMYND15,7
TM4SF5,0
VMO1,9
GLTPD2,0
PSMB6,581
RP11-81A22.5,3
PLD2,22
MINK1,48
CHRNE,2
C17orf107,3
GP1BA,15
SLC25A11,232
RNF167,363
PFN1,12318
ENO3,24
SPAG7,442
CAMTA2,94
RP5-1050D4.3,7
RP5-1050D4.2,0
RP5-1050D4.4,0
RP5-1050D4.5,5
INCA1,3
KIF1C,154
AC109333.10,5
SLC52A1,4
RP11-46I8.3,0
ZFP3,23
ZNF232,27
USP6,32
ZNF594,33
RP11-333E1.1,22
SCIMP,218
RP11-333E1.2,0
RABEP1,206
NUP88,142
RP11-420A6.2,9
RPAIN,372
CTC-524C5.2,18
C1QBP,105
DHX33,88
CTC-524C5.5,0
DERL2,223
MIS12,122
NLRP1,332
WSCD1,0
AIPL1,15
FAM64A,4
PITPNM3,4
KIAA0753,57
TXNDC17,517
MED31,100
C17orf100,19
CTC-281F24.1,1
SLC13A5,13
XAF1,412
FBXO39,0
TEKT1,0
AC027763.2,117
RP11-530N7.3,0
RP11-589P10.7,0
RP11-589P10.5,11
ALOX12,1
RNASEK,162
AC040977.1,20
RNASEK-C17orf49,3
C17orf49,85
MIR497HG,6
BCL6B,0
SLC16A13,41
SLC16A11,13
CLEC10A,179
ASGR2,119
ASGR1,517
DLG4,16
ACADVL,214
DVL2,67
PHF23,133
GABARAP,317
CTD-2545G14.7,0
CTDNEP1,222
RP1-4G17.5,0
ELP5,119
CLDN7,19
SLC2A4,2
RP1-4G17.2,0
YBX2,2
EIF5A,959
GPS2,181
RP11-542C16.2,0
NEURL4,14
ACAP1,1464
KCTD11,21
RP11-542C16.1,0
TMEM95,0
TNK1,7
TMEM256-PLSCR3,9
C17orf61-PLSCR3,0
TMEM256,761
NLGN2,1
SPEM1,0
C17orf74,0
TMEM102,3
RP11-104H15.9,0
FGF11,0
RP11-104H15.8,0
CHRNB1,135
ZBTB4,74
SLC35G6,0
POLR2A,225
TNFSF12,90
TNFSF12-TNFSF13,0
TNFSF13,7
SENP3,33
EIF4A1,2434
CD68,630
AC113189.5,36
MPDU1,146
SOX15,6
FXR2,29
AC007421.1,0
SHBG,0
SAT2,654
ATP1B2,7
TP53,198
WRAP53,43
EFNB3,0
DNAH2,33
KDM6B,92
TMEM88,0
LSMD1,970
CYB5D1,22
CHD3,192
AC025335.1,18
KCNAB3,13
RP11-1099M24.7,0
TRAPPC1,1371
CNTROB,35
GUCY2D,10
ALOX15B,6
RP11-599B13.3,0
ALOX12B,1
AC129492.6,4
ALOXE3,0
HES7,0
PER1,21
RP11-599B13.6,0
VAMP2,1394
TMEM107,165
RP11-599B13.7,0
C17orf59,125
AURKB,12
LINC00324,177
RP11-849F2.8,27
CTC1,54
PFAS,17
RP11-849F2.9,5
SLC25A35,38
RANGRF,212
ARHGEF15,8
AC135178.7,0
RP11-849F2.4,0
ODF4,0
AC135178.1,19
RP11-849F2.5,2
KRBA2,22
RP11-849F2.7,95
RPL26,40192
RNF222,41
NDEL1,101
MYH10,15
CCDC42,3
SPDYE4,0
MFSD6L,0
PIK3R6,8
PIK3R5,98
CTB-41I6.1,6
CTB-41I6.2,1
NTN1,0
RP11-85B7.2,1
STX8,265
RP11-85B7.4,1
AC087501.1,0
RP11-565F19.4,4
RP11-565F19.3,0
WDR16,9
RP11-55L4.2,0
USP43,2
RP11-55L4.1,0
DHRS7C,0
RP11-477N12.3,0
GLP2R,0
RCVRN,1
GAS7,257
AC000003.2,26
RP11-401O9.4,0
MYH13,0
RP11-401O9.3,1
RP11-799N11.1,0
CTC-297N7.11,0
MYH8,0
MYH4,0
MYH1,0
MYH2,0
CTC-297N7.7,0
MYH3,15
CTC-297N7.1,0
CTC-297N7.8,32
SCO1,73
CTC-297N7.10,0
ADPRM,153
TMEM220,36
CTC-297N7.5,5
CTC-297N7.9,0
RP11-963H4.5,0
LINC00675,0
PIRT,0
RP11-963H4.3,5
SHISA6,0
RP11-680C21.1,1
DNAH9,34
RP11-628O18.1,0
RP11-1096G20.5,2
ZNF18,24
MAP2K4,70
RP11-471L13.2,0
LINC00670,0
MYOCD,0
AC005358.3,0
AC005358.1,0
RP11-1090M7.1,36
ARHGAP44,44
RP11-597M12.1,0
ELAC2,56
RP11-488L1.1,0
AC003664.1,0
HS3ST3A1,0
RP11-131K5.2,0
AC005304.1,1
RP11-131K5.1,0
