,BMM8_Benign
CRABP1,2
IREB2,297
RP11-650L12.1,0
HYKK,18
AC027228.1,0
PSMA4,1627
CHRNA5,8
RP11-650L12.2,0
CHRNA3,0
CHRNB4,1
RP11-335K5.2,2
ADAMTS7,1
MORF4L1,2970
CTSH,348
RASGRF1,3
RP11-16K12.1,16
RP11-17L5.4,0
ANKRD34C,0
TMED3,497
RP11-358L4.1,3
KIAA1024,1
RP11-38G5.2,0
MTHFS,322
RP11-38G5.4,0
ST20-MTHFS,0
ST20,124
C15orf37,0
C15ORF37,0
BCL2A1,218
ZFAND6,707
FAH,138
RP11-2E17.2,1
RP11-2E17.1,0
LINC00927,0
RP11-210M15.2,0
ARNT2,8
RP11-210M15.1,0
RP11-379K22.2,1
RP11-379K22.3,0
ABHD17C,23
RP11-28H5.2,2
KIAA1199,3
RP11-351M8.1,1
MESDC2,649
RP11-775C24.3,0
MESDC1,55
C15orf26,0
IL16,546
STARD5,23
RP11-761I4.3,6
TMC3,0
CTD-2240J17.1,0
CTD-2034I4.1,0
CTD-2034I4.2,14
RP11-499F3.1,0
RP11-499F3.2,4
RP11-276M12.1,2
MEX3B,26
RP11-597K23.2,0
EFTUD1,45
FAM154B,11
GOLGA6L10,0
GOLGA6L9,0
RPS17,536
GOLGA6L18,0
GOLGA6L19,0
GOLGA6L20,6
RPS17L,638
RP11-152F13.10,0
RP11-379H8.1,0
CPEB1,6
RP11-752G15.3,0
AP3B2,4
AC105339.1,7
RP11-752G15.8,6
RP11-752G15.6,186
FSD2,5
WHAMM,142
HOMER2,26
RP11-382A20.5,0
FAM103A1,456
C15orf40,360
RP11-382A20.7,1
BTBD1,73
RP11-382A20.6,1
TM6SF1,24
RP11-382A20.2,0
HDGFRP3,49
RP11-382A20.4,2
BNC1,0
SH3GL3,2
ADAMTSL3,1
RP13-262C2.3,0
UBE2Q2L,7
GOLGA6L4,10
RP11-182J1.13,0
RP11-182J1.10,0
ZSCAN2,34
RP11-182J1.5,1
RP11-182J1.1,0
WDR73,255
NMB,59
SEC11A,1632
RP11-245C17.2,0
ZNF592,78
ALPK3,1
SLC28A1,0
PDE8A,48
AKAP13,686
RP11-815J21.2,1
RP11-815J21.4,0
RP11-815J21.3,0
RP11-158M2.2,0
RP11-158M2.3,3
RP11-158M2.4,1
RP11-158M2.5,1
KLHL25,6
RP11-553E24.3,0
RP11-553E24.2,0
AGBL1,0
AGBL1-AS1,0
RP11-182L7.1,0
RP11-133L19.1,0
RP11-138H10.2,0
RP11-648K4.2,0
LINC00052,0
NTRK3,0
NTRK3-AS1,0
MRPL46,190
MRPS11,486
DET1,39
RP11-97O12.2,0
AEN,86
ISG20,1380
RP11-343B18.2,0
ACAN,1
HAPLN3,78
MFGE8,65
RP11-326A19.4,0
RP11-326A19.3,1
ABHD2,181
RLBP1,0
FANCI,118
POLG,87
RP11-217B1.2,14
LINC00925,12
RHCG,0
LINC00928,0
RP11-429B14.4,0
TICRR,20
RP11-429B14.3,0
KIF7,1
PLIN1,0
PEX11A,44
WDR93,25
MESP1,2
MESP2,0
ANPEP,45
AP3S2,45
C15orf38-AP3S2,0
C15orf38,21
ZNF710,45
RP11-617F23.1,16
IDH2,1294
CTD-2315E11.1,0
SEMA4B,26
CIB1,1251
GDPGP1,7
RP11-697E2.4,2
TTLL13,1
RP11-697E2.6,1
NGRN,10
GABARAPL3,1
ZNF774,7
IQGAP1,564
RP11-154B12.3,0
CRTC3,236
CTD-3065B20.2,3
CTD-3065B20.3,2
RP11-387D10.2,4
BLM,108
FURIN,42
FES,183
MAN2A2,106
AC068831.15,0
UNC45A,123
HDDC3,341
AC068831.3,0
AC068831.6,2
RCCD1,95
PRC1,265
PRC1-AS1,1
VPS33B,59
AC068831.10,17
SV2B,1
RP11-661P17.1,12
RP11-692C24.1,0
RP11-692C24.2,0
SLCO3A1,73
RP11-152L20.3,0
RP11-24J19.1,0
ST8SIA2,0
RP11-763K15.1,0
C15orf32,0
LINC00930,0
RP11-386M24.3,0
RP11-386M24.6,0
RP11-386M24.9,0
FAM174B,4
CHD2,1113
RGMA,3
AC112693.2,6
RP11-326A13.1,0
RP11-266O8.1,0
RP11-164C12.2,0
RP11-739G5.1,0
CTD-3049M7.1,0
RP11-76E17.2,0
RP11-76E17.3,18
RP11-76E17.4,2
CTD-2643K12.2,0
CTD-2643K12.3,0
MCTP2,69
RP11-4F5.2,23
RP11-57P19.1,0
CTD-2576F9.2,0
RP11-255M2.1,0
RP11-255M2.2,0
CTD-2536I1.1,0
LINC00924,6
RP11-398J10.2,0
RP11-4G2.1,0
RP11-236L14.1,0
NR2F2-AS1,1
RP11-327J17.2,0
RP11-327J17.1,0
AC016251.1,0
NR2F2,0
RP11-522B15.3,0
AC087477.1,0
RP11-522B15.4,0
RP11-522B15.5,0
RP11-522B15.7,0
SPATA8-AS1,0
SPATA8,0
RP11-315L6.1,0
CTD-2147F2.1,0
CTD-2147F2.2,0
RP11-461F11.1,0
RP11-461F11.3,0
LINC00923,1
RP11-753A21.2,0
ARRDC4,24
RP11-753A21.1,0
AC144835.1,0
CTD-2544M6.1,0
CTD-2544M6.2,0
RP11-183E24.2,0
RP11-167B3.1,0
FAM169B,0
RP11-35O15.1,1
IGF1R,53
RP11-654A16.1,0
RP11-654A16.3,0
PGPEP1L,0
SYNM,3
RP11-6O2.4,0
TTC23,6
RP11-6O2.3,0
LRRC28,120
AC022819.2,0
RP11-20G13.3,0
RP11-20G13.2,0
RP11-20G13.1,0
MEF2A,332
AC015660.1,0
LYSMD4,17
DKFZP779J2370,0
CTD-2054N24.2,8
CTD-3076O17.1,1
ADAMTS17,5
CTD-3076O17.2,17
RP11-90E5.1,1
SPATA41,9
RP11-168G16.2,0
CERS3,0
RP11-526I2.5,28
RP11-526I2.1,0
LINS,216
ASB7,54
RP11-66B24.5,0
RP11-66B24.2,3
RP11-66B24.7,11
RP11-66B24.1,0
RP11-66B24.8,0
ALDH1A3,2
RP11-66B24.4,16
LRRK1,37
RP11-505E24.3,0
RP11-505E24.2,1
RP11-424I19.1,0
RP11-424I19.2,1
CHSY1,70
VIMP,792
SNRPA1,617
RP11-299G20.2,2
PCSK6,0
RP11-299G20.3,0
TM2D3,374
TARSL2,208
RP11-89K11.1,29
OR4F6,0
OR4F15,0
OR4F4,0
FAM138E,0
MIR1302-11,0
WASH4P,520
WASIR2,9
POLR3K,450
SNRNP25,640
RHBDF1,0
MPG,735
NPRL3,221
Z69720.2,1
Z69666.2,2
HBZ,19
HBM,286
HBA2,4202
HBA1,2868
HBQ1,133
LA16c-OS12.2,9
LUC7L,287
ITFG3,112
ITFG3,0
RGS11,4
ARHGDIG,1
PDIA2,0
AXIN1,90
MRPL28,391
TMEM8A,59
NME4,446
DECR2,40
RAB11FIP3,4
CAPN15,51
LA16c-366D1.3,0
C16orf11,0
PIGQ,72
NHLRC4,27
RAB40C,34
WFIKKN1,0
C16orf13,1145
FAM195A,148
AL022341.3,3
WDR90,34
LA16c-349E10.1,0
RHOT2,277
RHBDL1,17
LA16c-313D11.9,1
STUB1,248
JMJD8,64
WDR24,40
FBXL16,19
LA16c-380A1.1,0
METRN,51
FAM173A,125
CCDC78,6
HAGHL,94
NARFL,130
MSLN,4
MSLNL,0
RPUSD1,124
CHTF18,51
GNG13,0
PRR25,0
LMF1,45
LA16c-306A4.1,0
LA16c-366D3.1,1
RP11-161M6.2,16
AC009041.2,0
SOX8,1
RP11-161M6.3,18
RP11-161M6.5,0
SSTR5,0
C1QTNF8,0
LA16c-381G6.1,0
CACNA1H,1
RP11-616M22.1,0
RP11-616M22.2,0
RP11-616M22.3,1
TPSG1,0
TPSAB1,899
TPSD1,1
PRSS29P,0
RP11-616M22.7,0
UBE2I,1724
LA16c-358B7.3,4
BAIAP3,1
TSR3,49
GNPTG,234
LA16c-316G12.2,4
UNKL,53
LA16c-312E8.2,0
C16orf91,222
CCDC154,5
CLCN7,72
LA16c-390E6.5,0
LA16c-390E6.4,0
PTX4,0
TELO2,52
IFT140,13
LA16c-385E7.1,1
TMEM204,167
LA16c-395F10.2,0
CRAMP1L,40
LA16c-395F10.1,0
LA16c-431H6.6,52
HN1L,100
MAPK8IP3,49
LA16c-329F2.1,0
LA16c-361A3.3,0
NME3,464
MRPS34,1296
EME2,17
SPSB3,689
NUBP2,549
IGFALS,0
HAGH,352
FAHD1,125
MEIOB,0
XX-DJ76P10__A.2,0
HS3ST6,0
MSRB1,265
RPL3L,9
NDUFB10,1695
RPS2,78560
SNHG9,122
RNF151,0
TBL3,69
NOXO1,0
AC005606.1,0
GFER,80
AC005606.14,0
SYNGR3,2
AC005606.15,0
ZNF598,54
NPW,6
SLC9A3R2,20
NTHL1,218
TSC2,123
PKD1,58
RP11-304L19.4,0
RP11-304L19.2,1
RAB26,3
RP11-304L19.5,357
TRAF7,188
CASKIN1,0
MLST8,218
BRICD5,25
RP11-304L19.8,0
PGP,31
E4F1,79
RP11-304L19.12,0
DNASE1L2,1
ECI1,24
RP11-304L19.11,2
RNPS1,1259
AC009065.1,3
MIR940,15
ABCA3,7
CCNF,67
RP11-715J22.3,1
RP11-715J22.4,1
C16orf59,52
RP11-715J22.2,7
NTN3,0
TBC1D24,24
RP11-20I23.1,0
ATP6V0C,0
ATP6C,0
AMDHD2,110
CEMP1,0
PDPK1,207
RP11-20I23.13,13
RP11-20I23.8,3
RP11-20I23.6,7
RP11-20I23.7,1
CTD-3126B10.1,0
CTD-3126B10.4,1
KCTD5,60
PRSS27,25
SRRM2-AS1,8
SRRM2,887
TCEB2,3922
PRSS33,0
PRSS21,42
ZG16B,9
PRSS22,0
LA16c-325D7.1,0
LA16c-325D7.2,12
FLYWCH2,339
FLYWCH1,45
LA16c-321D4.2,8
KREMEN2,0
PKMYT1,49
PAQR4,35
LINC00514,15
LA16c-380H5.3,0
LA16c-380H5.4,0
LA16c-380H5.5,9
CLDN9,0
CLDN6,0
TNFRSF12A,19
HCFC1R1,307
THOC6,380
CCDC64B,2
RP11-473M20.5,0
MMP25,8
RP11-473M20.7,224
IL32,5519
RP11-473M20.9,13
ZSCAN10,0
ZNF205-AS1,5
ZNF205,11
RP11-473M20.14,92
ZNF213,27
CASP16,4
RP11-473M20.16,27
AJ003147.8,0
AJ003147.9,0
OR1F1,0
ZNF200,65
MEFV,22
ZNF263,78
TIGD7,27
ZNF75A,411
LA16c-360H6.3,0
OR2C1,0
NAA60,9
MTRNR2L4,7
ZSCAN32,71
ZNF174,45
ZNF597,5
NAA60,18
C16orf90,0
CLUAP1,142
RP11-461A8.1,0
SLX4,41
DNASE1,156
TRAP1,142
CREBBP,292
ADCY9,16
RP11-462G12.4,0
RP11-95P2.3,1
SRL,1
RP11-95P2.1,20
TFAP4,131
GLIS2,1
AC005356.1,1
PAM16,12
CORO7-PAM16,0
CORO7,139
VASN,1
DNAJA3,302
NMRAL1,349
HMOX2,471
CDIP1,147
C16orf96,0
RP11-709D24.5,28
UBALD1,128
MGRN1,131
RP11-709D24.6,0
NUDT16L1,356
ANKS3,160
C16orf71,0
ZNF500,62
12-Sep,0
SMIM22,1
RP11-127I20.5,1
ROGDI,207
GLYR1,200
UBN1,109
PPL,11
SEC14L5,0
NAGPA,63
ALG1,79
C16orf89,0
FAM86A,50
RP11-10K17.6,15
RP11-382N13.2,0
RP11-124K4.1,0
RBFOX1,0
RP11-26O3.1,0
CTD-2535I10.1,0
RP11-279O17.2,0
RP11-279O17.1,0
RP11-279O17.3,0
RP11-568A19.1,0
RP11-483K5.3,0
TMEM114,0
METTL22,49
ABAT,26
TMEM186,99
PMM2,99
RP11-152P23.2,0
RP11-77H9.2,8
CARHSP1,794
RP11-77H9.5,0
RP11-77H9.6,0
USP7,246
RP11-77H9.8,5
RP11-473I1.6,0
C16orf72,73
RP11-473I1.5,10
RP11-243A14.1,5
RP11-243A14.2,0
RP11-243A14.3,0
RP11-418I22.2,0
RP11-297M9.1,0
RP11-297M9.2,0
GRIN2A,0
RP11-895K13.2,0
ATF7IP2,399
RP11-609N14.1,15
RP11-27M24.3,0
EMP2,10
RP11-27M24.1,0
TEKT5,1
RP11-109M19.1,0
NUBP1,210
TVP23A,0
RP11-876N24.2,4
CIITA,101
DEXI,29
RP11-876N24.4,2
CLEC16A,63
RP11-66H6.3,30
RP11-396B14.2,0
RMI2,54
SOCS1,11
TNP2,0
PRM3,0
PRM2,0
PRM1,0
RP11-485G7.5,3
RP11-485G7.6,0
CTD-3088G3.8,6
CTD-3088G3.6,2
LITAF,1199
SNN,26
TXNDC11,88
RP11-490O6.2,24
ZC3H7A,151
BCAR4,0
RSL1D1,2605
RP11-166B2.8,1
GSPT1,266
RP11-166B2.5,20
RP11-166B2.1,16
TNFRSF17,154
AC007216.2,0
SNX29,153
RP11-166B2.7,0
RP11-276H1.3,2
RP11-276H1.2,0
RP11-165M1.3,0
CTD-3037G24.4,2
CTD-3037G24.3,0
CPPED1,158
CTD-2583P5.1,3
CTD-2583P5.3,20
SHISA9,4
AC009134.1,0
U91319.1,0
AC003009.1,0
U95743.1,0
ERCC4,127
CTD-2135D7.2,4
CTD-2135D7.3,2
CTD-2135D7.5,1
CTD-2135D7.4,0
MKL2,63
CTA-276F8.2,0
RP11-65J21.3,1
RP11-65J21.1,0
RP11-65J21.4,0
PARN,230
AC092291.2,0
BFAR,391
PLA2G10,0
RP11-82O18.2,0
NPIPA3,1
RP11-719K4.6,0
NPIPA2,4
NOMO1,30
MIR3179-1,0
MIR3180-1,2
NPIPA1,19
PDXDC1,231
RP11-680G24.5,16
NTAN1,189
RRN3,133
RP11-72I8.1,7
MIR3180-4,2
NPIPA5,10
RP11-1021N1.1,0
MPV17L,217
C16orf45,37
KIAA0430,205
CTB-193M12.1,1
NDE1,242
MYH11,64
AF001548.5,12
AF001548.6,0
FOPNL,151
CTA-972D3.2,0
ABCC1,75
ABCC6,3
RP11-517A5.7,1
NOMO3,49
RP11-517A5.5,0
RP11-517A5.4,0
MIR3179-2,0
MIR3180-2,0
NPIPA7,3
NPIPA7,0
RP11-14N9.2,0
XYLT1,55
CTD-2576D5.4,18
RP11-916L7.1,0
CTD-3229J4.1,0
CTA-481E9.4,0
CTA-481E9.3,0
NPIPA8,0
NPIPA7,1
MIR3180-3,0
MIR3179-3,0
NOMO2,8
RP11-457I16.2,0
RPS15A,88095
RP11-1035H13.3,0
ARL6IP1,922
RP11-1035H13.2,0
SMG1,554
CTD-2288F12.1,0
TMC7,15
RP11-626G11.5,1
RP11-626G11.1,2
COQ7,244
RP11-626G11.4,0
ITPRIPL2,70
CTD-2349B8.1,0
RP11-626G11.3,3
SYT17,24
CLEC19A,0
CTA-363E6.2,0
TMC5,3
CTA-363E6.5,0
CTA-363E6.6,4
CTA-363E6.7,0
GDE1,222
CCP110,192
C16orf62,90
KNOP1,354
AC002550.5,0
IQCK,21
CTD-2380F24.1,0
GPRC5B,2
GPR139,0
RP11-204E4.3,0
GP2,6
UMOD,0
PDILT,0
RP11-429K17.1,0
ACSM5,1
CTD-2194A8.2,0
ACSM2A,2
AC137056.1,0
ACSM2B,0
RP11-143N13.2,0
ACSM3,73
ACSM1,3
THUMPD1,367
AC004381.7,0
ERI2,53
AC004381.6,43
DCUN1D3,9
LYRM1,310
DNAH3,2
CTC-508F8.1,12
TMEM159,117
AF001550.7,0
ZP2,0
ANKS4B,1
CRYM,22
CRYM-AS1,22
NPIPB3,5
METTL9,643
IGSF6,438
OTOA,7
RP11-645C24.5,1
NPIPB4,27
UQCRC2,943
PDZD9,0
C16orf52,38
RP11-101E7.2,0
VWA3A,0
SDR42E2,7
EEF2K,56
RP11-141O15.1,0
POLR3E,116
CDR2,62
RP11-21M24.3,2
RP11-21M24.2,0
NPIPB5,120
RP11-105C19.2,0
RP11-105C19.1,6
HS3ST2,0
RP11-20G6.2,1
USP31,22
SCNN1G,0
CTC-391G2.1,0
SCNN1B,11
COG7,57
CTD-2270L9.4,23
GGA2,360
EARS2,16
UBFD1,50
NDUFAB1,1531
PALB2,77
CTD-2196E14.3,0
DCTN5,73
CTD-2196E14.9,9
CTD-2196E14.4,12
PLK1,147
CTD-2196E14.5,0
ERN2,1
CTD-2385L22.1,0
CHP2,0
PRKCB,726
AC004125.3,0
CACNG3,0
CTD-2313J23.1,3
RBBP6,441
CTD-2540M10.1,0
AC012317.1,3
TNRC6A,321
CTD-2515A14.1,16
SLC5A11,0
ARHGAP17,208
RP11-266L9.5,18
RP11-449H11.1,14
LCMT1,320
RP11-266L9.2,5
AQP8,0
ZKSCAN2,10
CTD-2547G23.2,0
CTA-249B10.1,0
HS3ST4,0
AC009158.1,1
AC002331.1,1
RP11-142A12.1,0
C16orf82,0
RP11-673P17.2,0
RP11-673P17.4,0
KDM8,14
CTD-3203P2.1,3
NSMCE1,584
CTD-3203P2.2,20
IL4R,281
IL21R,29
IL21R-AS1,0
GTF3C1,88
KIAA0556,25
CTD-2049O4.1,0
GSG1L,0
XPO6,179
RP11-57A19.2,3
SBK1,44
NPIPB6,1
EIF3CL,20
RP11-57A19.5,0
NPIPB7,0
CLN3,0
CLN3,194
APOBR,84
IL27,3
NUPR1,2
CCDC101,201
SULT1A2,1
SULT1A1,198
NPIPB8,0
EIF3C,57
NPIPB9,1
RP11-1348G14.4,10
RP11-1348G14.5,2
ATXN2L,201
RP11-24N18.1,1
TUFM,1292
SH2B1,149
RP11-22P6.2,73
ATP2A1,5
RP11-22P6.3,25
RABEP2,127
CD19,54
NFATC2IP,405
RP11-264B17.2,0
SPNS1,227
RP11-264B17.4,0
LAT,1020
RP11-264B17.5,0
CTB-134H23.2,0
RP11-426C22.5,35
RP11-426C22.4,1
SNX29P2,287
RP11-426C22.6,0
NPIPB11,1
RP11-345J4.5,261
BOLA2,0
SLX1B,1
SULT1A4,2
RP11-345J4.3,1
RP11-231C14.4,2
SPN,1136
QPRT,115
C16orf54,220
AC009133.17,21
ZG16,0
AC009133.21,0
KIF22,406
MAZ,388
AC009133.15,0
AC009133.14,9
AC009133.20,1
PRRT2,7
PAGR1,3
PAGR1,0
AC009133.12,9
MVP,148
CDIPT,149
CDIPT-AS1,2
SEZ6L2,3
ASPHD1,0
KCTD13,79
CTD-2574D22.2,1
TMEM219,1120
TAOK2,72
HIRIP3,232
INO80E,268
DOC2A,1
C16orf92,0
FAM57B,10
ALDOA,3587
PPP4C,1013
TBX6,18
YPEL3,160
RP11-455F5.3,6
GDPD3,7
RP11-455F5.4,15
MAPK3,90
CORO1A,5091
RP11-455F5.5,33
BOLA2B,81
SLX1A,4
SULT1A3,62
RP11-347C12.3,0
RP11-347C12.1,10
CD2BP2,338
RP11-347C12.10,0
TBC1D10B,76
MYLPF,28
ZNF48,21
1-Sep,997
1-Sep,0
ZNF771,18
DCTPP1,533
SEPHS2,608
ITGAL,322
RP11-297C4.2,0
RP11-297C4.3,1
RP11-297C4.1,0
ZNF768,34
ZNF747,70
ZNF747,0
AC002310.13,0
AC002310.12,83
ZNF764,57
ZNF688,120
AC002310.7,8
ZNF785,73
RP11-146F11.5,0
ZNF689,65
PRR14,245
FBRS,130
RP11-146F11.1,33
SRCAP,149
RP11-2C24.4,0
PHKG2,217
C16orf93,105
RNF40,102
RP11-2C24.6,0
ZNF629,22
BCL7C,119
MIR4519,49
CTF1,4
FBXL19-AS1,26
FBXL19,18
ORAI3,132
SETD1A,38
HSD3B7,18
AC135048.1,0
STX1B,5
STX4,268
RP11-196G11.2,8
ZNF668,45
ZNF668,0
AC135050.5,0
ZNF646,31
PRSS53,1
RP11-196G11.1,0
VKORC1,629
BCKDK,266
KAT8,241
RP11-388M20.2,0
PRSS8,1
PRSS36,11
FUS,3086
RP11-388M20.6,1
RP11-388M20.1,10
PYCARD,1728
C16orf98,45
TRIM72,1
PYDC1,0
RP11-388M20.9,1
ITGAM,102
ITGAX,49
ITGAD,2
COX6A2,1
ZNF843,42
RP11-452L6.1,34
RP11-452L6.5,38
ARMC5,22
TGFB1I1,11
SLC5A2,9
AC026471.6,8
C16orf58,102
RP11-452L6.7,14
AHSP,1327
CTD-2014E2.2,0
CTD-2014E2.6,0
CTD-2358C21.3,0
CTD-2358C21.4,0
ZNF720,212
ZNF267,104
AC142381.1,0
RP11-17M15.1,0
RP11-56L13.7,0
TP53TG3D,5
RP11-56L13.1,0
RP11-626K17.3,3
RP11-586K12.11,0
RP11-586K12.10,0
TP53TG3,0
RP11-586K12.8,0
RP11-586K12.4,0
RP11-67H24.2,0
RP11-989E6.3,0
RP11-989E6.8,1
RP11-19N8.4,0
RP11-19N8.7,0
RP11-1437A8.3,0
TP53TG3C,0
RP11-1437A8.4,0
RP11-1437A8.6,0
TP53TG3B,0
RP11-1437A8.5,0
RP11-23E10.3,2
RP11-989E6.10,11
RP11-23E10.2,1
RP11-812E19.9,4
RP11-812E19.7,0
LINC00273,0
CTD-2144E22.8,0
CTD-2144E22.5,0
CTD-2144E22.6,0
RP11-244B22.11,0
RP11-488I20.9,0
RP11-244B22.6,0
RP11-488I20.8,0
RP11-488I20.3,0
RP11-80F22.14,0
RP11-80F22.4,0
RP11-80F22.15,0
RP11-14K3.7,0
5S_rRNA,0
RP11-352B15.2,0
SHCBP1,123
RP11-46D6.1,4
VPS35,585
ORC6,214
RP11-480G7.1,0
MYLK3,1
C16orf87,177
GPT2,26
DNAJA2,395
RP11-169E6.1,2
RP11-169E6.4,0
NETO2,20
RP11-329J18.2,0
ITFG1,254
RP11-329J18.3,0
RP11-474B12.1,1
PHKB,326
RP11-523L20.2,0
AC140542.2,0
RP11-523L20.1,0
ABCC12,0
ABCC11,0
LONP2,302
SIAH1,86
N4BP1,146
RP11-44I10.3,0
CTC-527H23.2,0
RP11-42I10.1,9
CTC-527H23.3,3
CTC-527H23.4,0
RP11-22D3.1,0
RP11-22D3.2,0
CBLN1,0
RP11-491F9.1,0
RP11-491F9.8,0
RP11-491F9.6,0
RP11-491F9.5,0
C16orf78,0
RP11-189E14.5,0
RP11-189E14.3,0
RP11-189E14.4,1
ZNF423,2
RP11-305A4.3,5
CNEP1R1,78
RP11-429P3.3,0
HEATR3,31
RP11-429P3.5,0
PAPD5,121
ADCY7,185
BRD7,214
RP11-21B23.1,0
RP11-21B23.2,0
RP11-21B23.3,0
NKD1,2
RP11-401P9.1,0
RP11-401P9.6,0
RP11-401P9.4,0
RP11-401P9.5,2
SNX20,124
NOD2,28
RP11-327F22.2,8
RP11-327F22.1,1
CYLD,463
RP11-327F22.4,0
RP11-327F22.5,0
CTD-2034I21.1,0
CTD-2034I21.2,0
RP11-883G14.1,0
RP11-883G14.2,0
RP11-883G14.3,0
RP11-883G14.4,0
SALL1,1
AC009166.5,0
RP11-437L7.1,0
RP11-7O14.1,0
C16orf97,0
RP11-152O14.4,0
LINC00919,0
RP11-152O14.1,0
RP11-142G1.3,1
RP11-142G1.1,0
RP11-142G1.2,0
TOX3,1
CASC16,0
RP11-297L17.2,0
RP11-297L17.3,0
RP11-297L17.4,0
RP11-467J12.4,0
CHD9,803
RP11-44F14.2,9
RP11-44F14.8,14
RBL2,642
AKTIP,186
RPGRIP1L,44
FTO,68
RP11-357N13.3,1
RP11-357N13.2,0
RP11-357N13.1,0
RP11-324D17.2,0
RP11-324D17.1,0
IRX3,0
RP11-434E6.2,0
RP11-1136G4.1,0
CRNDE,13
IRX5,0
CTD-3032H12.2,0
CTD-3032H12.1,0
RP11-26L20.3,0
IRX6,0
RP11-26L20.4,0
MMP2,4
RP11-212I21.2,0
LPCAT2,140
RP11-212I21.4,14
CAPNS2,1
SLC6A2,0
CES1,190
CES5A,0
RP11-461O7.1,0
RP11-355E10.1,0
CTD-2050B12.1,0
GNAO1,10
CTD-2050B12.2,1
RP11-441F2.5,0
AMFR,81
RP11-413H22.2,45
NUDT21,413
OGFOD1,125
BBS2,55
MT4,0
MT3,10
MT2A,1298
RP11-249C24.10,0
MT1E,103
AC026461.1,0
MT1M,3
MT1A,6
MT1B,0
MT1F,268
MT1G,4
MT1H,0
MT1X,633
RP11-343H19.1,1
NUP93,95
SLC12A3,6
HERPUD1,1262
CETP,3
NLRC5,191
RP11-322D14.2,0
RP11-407G23.1,0
CPNE2,140
FAM192A,536
RSPRY1,182
ARL2BP,392
RP11-407G23.3,0
PLLP,10
CCL22,0
CX3CL1,8
CCL17,0
CIAPIN1,224
COQ9,187
POLR2C,494
DOK4,3
CCDC102A,12
GPR114,34
GPR56,57
RP11-405F3.5,0
GPR97,3
RP11-405F3.4,0
CCDC135,1
KATNB1,111
KIFC3,1
CTD-2600O9.1,0
CNGB1,8
TEPP,26
ZNF319,20
USB1,217
MMP15,0
C16orf80,246
CTB-134F13.1,0
RP11-459F6.3,3
CSNK2A2,118
RP11-459F6.1,0
CCDC113,6
PRSS54,0
GINS3,37
RP11-481J2.1,1
RP11-481J2.2,0
NDRG4,3
SETD6,83
CNOT1,321
SLC38A7,40
GOT2,134
RP11-410D17.2,0
RP11-700H13.1,0
RP11-105C20.2,0
RP11-430C1.1,1
RP11-354I13.2,0
RP11-354I13.1,0
CDH8,0
CTC-420A11.2,0
AC009110.1,0
RP11-368L12.1,0
RP11-2K6.2,0
RP11-370P15.2,0
RP11-21L1.1,3
RP11-744D14.2,0
AC012322.1,0
RP11-467L24.1,1
RP11-439I14.2,0
CDH11,0
RP11-95H3.1,0
RP11-256I9.2,0
RP11-256I9.3,0
LINC00922,0
RP11-351A20.1,0
RP11-351A20.2,0
RP11-513N24.1,0
CDH5,0
LINC00920,77
BEAN1,0
CTD-2258A20.5,0
RP11-403P17.5,0
AC132186.1,3
TK2,47
RP11-403P17.3,5
Y_RNA,6
CKLF,1192
CKLF-CMTM1,0
CMTM1,1
CMTM2,12
RP11-403P17.2,0
CMTM3,140
CMTM4,13
DYNC1LI2,222
RP11-63M22.2,0
RP11-63M22.1,1
RP11-61A14.4,7
CCDC79,0
NAE1,439
RP11-61A14.1,1
CA7,0
PDP2,11
RP11-61A14.2,0
RP11-61A14.3,24
CDH16,0
RRAD,0
FAM96B,1173
CES2,134
CES3,1
CES4A,29
CBFB,151
C16orf70,44
B3GNT9,3
TRADD,53
FBXL8,27
HSF4,1
RP11-5A19.5,0
NOL3,9
KIAA0895L,25
EXOC3L1,0
E2F4,247
ELMO3,9
LRRC29,24
AC040160.1,0
TMEM208,538
FHOD1,32
SLC9A5,2
PLEKHG4,11
KCTD19,28
LRRC36,8
TPPP3,22
ZDHHC1,2
HSD11B2,2
RP11-297D21.2,0
ATP6V0D1,424
AGRP,4
FAM65A,66
CTD-2012K14.2,0
CTD-2012K14.3,1
CTD-2012K14.4,0
CTD-2012K14.6,22
CTD-2012K14.7,7
CTCF,216
AC009095.4,2
RLTPR,41
ACD,181
PARD6A,43
ENKD1,21
C16orf86,61
GFOD2,96
RANBP10,65
TSNAXIP1,3
CENPT,213
THAP11,126
NUTF2,895
EDC4,5
CTC-479C5.10,1
NRN1L,0
PSKH1,30
CTRL,3
CTC-479C5.12,84
PSMB10,570
LCAT,15
SLC12A4,16
CTC-479C5.17,0
DPEP3,2
DPEP2,86
DUS2,68
CTC-479C5.6,0
DDX28,98
NFATC3,385
RP11-96D1.5,0
RP11-96D1.11,4
ESRP2,0
PLA2G15,26
RP11-96D1.7,0
SLC7A6,152
SLC7A6OS,225
PRMT7,111
SMPD3,61
ZFP90,128
RP11-615I2.1,0
CDH3,6
RP11-615I2.2,0
CDH1,36
RP11-354M1.2,0
TANGO6,38
RP11-521L9.1,0
HAS3,0
CHTF8,230
CHTF8,0
CIRH1A,96
SNTB2,75
RP11-343C2.11,0
VPS4A,149
COG8,60
PDF,0
RP11-343C2.12,0
RP11-343C2.9,0
RP11-343C2.7,0
NIP7,218
TMED6,3
TERF2,96
CYB5B,421
NFAT5,200
NQO1,20
CTD-2033A16.1,5
CTD-2033A16.3,0
NOB1,442
