,BMET3_Involved
CCL18,1
AC069363.1,37
CCL3,1598
CCL4,8744
CTB-91J4.1,19
TBC1D3B,0
AC131056.3,22
CCL3L3,0
CCL4L1,14
AC131056.5,0
TBC1D3C,0
TBC1D3H,0
CCL3L1,14
CCL4L2,84
TBC1D3G,0
ZNHIT3,570
MYO19,141
PIGW,58
GGNBP2,1255
DHRS11,8
MRM1,41
CTB-75G16.3,5
CTD-3194G12.1,0
CTD-3194G12.2,5
RP11-445F12.1,0
LHX1,1
RP11-445F12.2,0
AATF,440
CTC-268N12.2,0
ACACA,77
C17orf78,1
TADA2A,98
RP11-378E13.4,12
DUSP14,54
SYNRG,739
DDX52,283
RP11-697E22.1,0
RP11-697E22.2,1
RP11-697E22.3,0
HNF1B,0
RP11-115K3.1,0
AC091199.1,0
TBC1D3F,1
TBC1D3,0
RP11-1407O15.2,107
MRPL45,251
GPR179,0
SOCS7,6
ARHGAP23,2
SRCIN1,1
CTB-58E17.2,0
C17orf96,1
CTB-58E17.1,112
CTB-58E17.3,12
MLLT6,766
CTB-58E17.9,0
AC006449.1,4
CISD3,713
PCGF2,7
CTB-58E17.5,0
PSMB3,1829
PIP4K2B,80
CWC25,411
C17orf98,0
RPL23,28638
LASP1,600
RP1-56K13.2,7
RP1-56K13.3,1
LINC00672,110
FBXO47,0
RP1-56K13.5,0
CTD-2206N4.2,0
PLXDC1,71
ARL5C,2
RP5-906A24.2,0
CACNB1,23
RPL19,78397
STAC2,9
RP11-690G19.3,59
FBXL20,65
CTB-131K11.1,2
MED1,217
CDK12,723
NEUROD2,41
AC087491.2,0
PPP1R1B,0
STARD3,333
TCAP,11
PNMT,11
PGAP3,55
ERBB2,71
MIEN1,1345
GRB7,1
RP11-94L15.2,1029
IKZF3,205
ZPBP2,4
GSDMB,52
ORMDL3,177
RP11-387H17.4,1
LRRC3C,0
GSDMA,3
PSMD3,291
RP11-387H17.6,3
CSF3,0
MED24,67
THRA,229
NR1D1,40
MSL1,352
CASC3,245
RAPGEFL1,5
WIPF2,340
CDC6,5
CTD-2267D19.6,0
RARA,121
CTD-2267D19.2,28
CTD-2267D19.3,0
GJD3,0
TOP2A,9
IGFBP4,6
TNS4,5
RP5-1028K7.2,86
CCR7,410
SMARCE1,712
KRT222,0
KRT222,1
KRT24,0
KRT25,0
KRT26,0
KRT27,0
KRT28,0
RP11-605F20.1,0
KRT10,571
TMEM99,111
RP5-1110E20.1,0
KRT12,0
KRT20,0
AC004231.2,0
KRT23,5
KRT39,0
KRT40,0
KRTAP3-3,0
KRTAP3-2,0
KRTAP3-1,0
KRTAP1-5,0
KRTAP1-4,0
KRTAP1-3,0
KRTAP1-1,0
KRTAP2-1,0
KRTAP2-2,0
KRTAP2-3,0
KRTAP2-4,0
KRTAP4-7,0
KRTAP4-8,0
KRTAP4-16P,0
KRTAP4-9,0
KRTAP4-11,0
KRTAP4-12,0
KRTAP4-6,0
KRTAP4-5,0
KRTAP4-4,0
KRTAP4-3,0
KRTAP4-2,0
KRTAP4-1,0
KRTAP9-1,0
KRTAP9-2,0
KRTAP9-3,0
KRTAP9-8,0
KRTAP9-4,0
KRTAP9-9,0
KRTAP9-6,2
KRTAP9-7,0
KRTAP29-1,0
KRTAP16-1,0
KRTAP17-1,0
KRT33A,0
KRT33B,0
KRT34,0
KRT31,0
AC003958.2,3
KRT37,0
KRT38,0
KRT32,0
KRT35,0
KRT36,0
KRT13,0
AC019349.5,0
KRT15,25
KRT19,0
LINC00974,0
KRT9,0
KRT14,0
KRT16,0
KRT17,0
JUP,14
EIF1,25110
GAST,0
HAP1,56
LEPREL4,35
FKBP10,15
NT5C3B,124
KLHL10,1
KLHL11,16
ACLY,246
CNP,155
DNAJC7,1013
NKIRAS2,254
ZNF385C,8
DHX58,103
KAT2A,133
CTD-2132N18.3,0
HSPB9,0
RAB5C,844
RP11-358B23.1,0
KCNH4,0
HCRT,3
GHDC,93
STAT5B,274
RP11-358B23.5,1
STAT5A,269
STAT3,823
PTRF,8
ATP6V0A1,176
NAGLU,58
HSD17B1,26
RP11-400F19.6,71
COASY,247
MLX,665
PSMC3IP,19
FAM134C,290
TUBG1,52
TUBG2,32
PLEKHH3,31
CCR10,17
CTD-3193K9.4,30
CNTNAP1,5
CTD-3193K9.3,0
EZH1,300
RAMP2-AS1,27
RAMP2,20
VPS25,323
WNK4,4
COA3,656
CNTD1,5
BECN1,321
PSME3,175
AOC2,2
AOC3,0
LINC00671,4
G6PC,2
PTGES3L-AARSD1,0
AARSD1,153
PTGES3L,3
RUNDC1,89
RPL27,47196
IFI35,486
VAT1,101
RND2,0
CTD-3199J23.4,0
BRCA1,73
RP11-242D8.1,8
NBR1,457
TMEM106A,133
LINC00910,101
ARL4D,47
MIR2117,0
DHX8,213
ETV4,0
RP11-392O1.4,0
MEOX1,11
CTC-501O10.1,0
SOST,0
DUSP3,132
C17orf105,1
RP5-905N1.2,0
MPP3,3
CD300LG,1
MPP2,2
RP11-527L4.5,18
FAM215A,0
RP11-527L4.6,0
RP11-527L4.2,0
PPY,0
PYY,0
NAGS,37
TMEM101,346
LSM12,516
G6PC3,85
HDAC5,170
RP11-546M21.6,10
C17orf53,0
ASB16,12
ASB16-AS1,173
TMUB2,339
ATXN7L3,110
CTB-175E5.7,0
UBTF,272
RP5-882C2.2,139
SLC4A1,3
AC003102.1,0
AC003043.1,0
AC003102.3,12
RUNDC3A,4
SLC25A39,562
RP5-1067M6.3,0
GRN,2211
FAM171A2,0
ITGA2B,14
GPATCH8,1269
FZD2,23
RP11-1072C15.2,0
C17orf104,26
CCDC43,188
RP11-1072C15.4,2
DBF4B,51
ADAM11,0
CTC-296K1.3,1
CTC-296K1.4,0
GJC1,48
HIGD1B,7
EFTUD2,157
CCDC103,0
FAM187A,0
AC015936.3,0
GFAP,2
KIF18B,6
CTD-2534I21.8,2
C1QL1,0
CTD-2534I21.9,0
DCAKD,85
NMT1,160
PLCD3,6
ACBD4,121
HEXIM1,255
AC002117.1,186
HEXIM2,41
RP13-890H12.2,2
CTD-2020K17.1,183
FMNL1,866
CTD-2020K17.3,6
CTD-2020K17.4,36
MAP3K14-AS1,6
SPATA32,2
CTB-39G8.2,0
ARHGAP27,283
CTB-39G8.3,0
PLEKHM1,215
AC091132.1,3
RP11-798G7.5,2
RP11-798G7.8,24
RP11-798G7.6,9
CRHR1,5
RP11-293E1.2,0
RP11-293E1.1,0
MAPT-AS1,0
SPPL2C,0
MAPT,29
RP11-669E14.4,0
STH,0
KANSL1,472
RP11-669E14.6,9
KANSL1-AS1,232
ARL17B,59
LRRC37A,8
LRRC37A2,73
ARL17A,97
NSF,143
WNT3,2
WNT9B,1
RP11-63A1.2,0
RP11-63A1.1,0
GOSR2,161
RP11-156P1.2,0
RPRML,0
CDC27,306
RP5-867C24.5,0
MYL4,2
ITGB3,0
ITGB3,0
RP11-290H9.4,0
EFCAB13,47
CTD-2026D20.2,1
NPEPPS,402
RP11-580I16.2,16
KPNB1,1002
RP11-138C9.1,0
TBKBP1,44
TBX21,242
OSBPL7,73
MRPL10,494
LRRC46,5
SCRN2,290
SP6,0
RP11-6N17.1,0
RP11-6N17.2,3
SP2,128
AC003665.1,25
RP11-6N17.3,0
PNPO,43
RP11-6N17.6,3
PRR15L,3
CDK5RAP3,654
RP11-6N17.10,1
COPZ2,9
NFE2L1,162
RP5-890E16.4,0
CBX1,374
SNX11,117
SKAP1,892
RP11-456D7.1,27
AC090627.1,1
RP11-433M22.2,9
HOXB1,0
HOXB2,246
HOXB-AS1,165
HOXB3,55
HOXB-AS3,8
HOXB-AS2,0
HOXB4,40
HOXB5,4
HOXB6,7
HOXB7,20
HOXB8,0
HOXB9,0
HOXB-AS4,0
RP11-357H14.17,62
CTD-2377D24.8,1
CTD-2377D24.6,4
PRAC1,0
PRAC2,0
HOXB13,0
CTD-2377D24.4,0
TTLL6,0
CALCOCO2,581
ATP5G1,1407
UBE2Z,265
SNF8,521
AC091133.1,3
GIP,0
RP11-501C14.5,0
IGF2BP1,38
RP11-501C14.6,0
B4GALNT2,0
RP11-708H21.4,3
GNGT2,108
ABI3,760
PHOSPHO1,1
ZNF652,371
RP11-1079K10.3,2
RP11-81K2.1,1
RP11-1079K10.2,1
PHB,764
RP11-1079K10.4,5
RP11-1079K10.5,0
NGFR,5
RP5-1029K10.2,0
RP5-1029K10.4,0
NXPH3,0
SPOP,584
SLC35B1,306
RP11-613C6.2,1
FAM117A,123
KAT7,198
RP11-304F15.7,0
TAC4,0
RP11-304F15.3,7
RP11-304F15.4,6
RP11-304F15.6,0
DLX4,2
DLX3,0
RP11-1094H24.3,2
RP11-1094H24.4,0
ITGA3,33
PDK2,132
RP5-875H18.4,0
SAMD14,1
PPP1R9B,237
AC002401.1,0
RP11-893F2.13,1
RP11-893F2.14,1
SGCA,6
COL1A1,24
RP11-893F2.5,0
RP11-893F2.15,0
RP11-893F2.6,0
TMEM92,0
RP11-893F2.9,3
XYLT2,82
MRPL27,515
EME1,0
LRRC59,218
RP1-117B12.4,0
ACSF2,53
CHAD,5
RSAD1,159
RP11-94C24.6,0
MYCBPAP,33
EPN3,0
SPATA20,127
CACNA1G-AS1,0
CACNA1G,1
RP11-94C24.11,0
CTB-22K21.2,0
ABCC3,23
ANKRD40,242
RP11-294J22.6,202
LUC7L3,2996
WFIKKN2,0
RP11-506D12.5,0
TOB1,1264
RP11-700H6.4,4
RP11-700H6.1,18
RP11-700H6.2,1
SPAG9,444
RP11-481C4.1,1
NME1,355
NME1-NME2,72
NME2,94
MBTD1,171
UTP18,320
RP11-1018N14.1,17
RP11-1018N14.3,0
RP11-1018N14.4,0
RP11-1018N14.2,3
RP11-1018N14.5,0
CA10,0
RP11-429O1.1,0
AC102948.2,0
C17orf112,0
KIF2B,0
TOM1L1,14
COX11,474
STXBP4,36
CTC-462L7.1,10
HLF,12
RP11-515O17.2,4
RP11-515O17.3,4
MMD,117
RP11-515E23.2,0
RP11-515E23.1,0
TMEM100,0
PCTP,83
RP11-763E3.1,0
ANKFN1,0
NOG,6
C17orf67,39
DGKE,216
RP11-670E13.2,6
TRIM25,214
RP11-670E13.5,0
COIL,327
RP5-1107A17.3,3
SCPEP1,654
RP11-166P13.3,42
AKAP1,41
RP11-166P13.4,61
MSI2,556
RP11-118E18.2,1
RP11-118E18.4,0
CCDC182,0
RP11-60A24.3,0
MRPS23,268
CUEDC1,10
RP11-343K8.3,0
VEZF1,431
RP11-159D12.5,23
RP11-159D12.2,50
SRSF1,990
RP11-159D12.10,18
DYNLL2,199
OR4D1,0
OR4D2,0
EPX,0
MKS1,29
LPO,15
MPO,21
BZRAP1,57
BZRAP1-AS1,58
MIR142,1490
SUPT4H1,1444
RNF43,42
HSF5,4
MTMR4,191
RP11-112H10.4,5
4-Sep,20
C17orf47,0
TEX14,7
RAD51C,217
PPM1E,0
TRIM37,154
AC099850.1,13
SKA2,351
PRR11,42
CTD-2510F5.6,0
CTD-2510F5.4,0
SMG8,19
GDPD1,79
YPEL2,336
RP11-567L7.5,0
RP11-567L7.6,0
DHX40,133
CLTC,670
PTRH2,149
VMP1,1799
TUBD1,167
RPS6KB1,256
RP11-178C3.1,0
RNFT1,283
TBC1D3P1-DHX40P1,3
RP11-178C3.2,3
HEATR6,91
CTD-2319I12.2,23
CTD-2319I12.5,0
CA4,0
USP32,165
C17orf64,2
APPBP2,250
RP11-15E18.1,8
RP11-15E18.4,0
PPM1D,74
BCAS3,65
RP11-264B14.1,0
RP11-264B14.2,1
RP11-136H19.1,0
RP11-332H18.5,0
RP11-332H18.4,0
TBX2,2
C17orf82,1
TBX4,0
RP11-15K2.2,0
NACA2,1035
BRIP1,8
INTS2,101
MED13,391
RP11-51L5.7,0
EFCAB3,1
METTL2A,122
TLK2,169
MRC2,7
RP11-156L14.1,1
10-Mar,5
RP11-453A12.1,6
RP11-180P8.1,0
RP11-180P8.3,1
TANC2,88
RP11-556O9.2,0
AC037445.1,0
RP11-269G24.2,0
AC015923.1,0
RP11-269G24.3,0
RP11-269G24.4,0
CYB561,81
RP11-269G24.6,0
ACE,94
ACE,0
KCNH6,3
DCAF7,673
TACO1,155
MAP3K3,267
LIMD2,4446
STRADA,21
RP11-51F16.8,0
CCDC47,305
DDX42,268
FTSJ3,122
PSMC5,1105
SMARCD2,151
CSH2,0
GH2,0
CSH1,0
CSHL1,0
GH1,1
CD79B,1103
SCN4A,2
CTC-264K15.6,0
RP11-214C8.2,52
C17orf72,23
ICAM2,1010
ERN1,323
SNORA76,127
TEX2,66
MILR1,120
POLG2,165
DDX5,6222
CEP95,274
SMURF2,248
LRRC37A3,23
RP11-927P21.1,5
RP11-927P21.2,4
RP11-583F2.2,27
GNA13,319
RP11-583F2.5,7
RP11-160O5.1,11
RGS9,99
CTD-2535L24.3,0
AXIN2,14
CTD-2535L24.2,0
CEP112,27
APOH,0
PRKCA,115
RP11-4F22.2,0
CACNG5,0
CACNG4,0
RP11-349A8.3,1
AC005544.1,0
RP11-74H8.1,1
CACNG1,0
HELZ,751
RP11-401F2.4,0
RP11-401F2.3,65
PSMD12,485
PITPNC1,240
NOL11,244
BPTF,1155
RP11-855A2.3,5
C17orf58,15
RP11-855A2.5,0
KPNA2,142
AC145343.2,0
RP11-147L13.8,34
RP11-147L13.2,17
AMZ2,429
ARSG,243
SLC16A6,134
WIPI1,105
PRKAR1A,1052
FAM20A,0
AC079210.1,127
RP11-120M18.5,0
RP11-118B18.1,5
RP11-118B18.2,4
ABCA8,3
ABCA9,3
ABCA9-AS1,0
ABCA6,10
ABCA10,12
ABCA5,259
MAP2K6,131
RP1-193H18.3,0
RP1-193H18.2,20
AC003051.1,19
AC004562.1,0
AC002539.1,0
LINC01028,0
KCNJ16,0
KCNJ2-AS1,11
KCNJ2,110
CTD-2378E21.1,0
RP11-238F2.1,0
CASC17,0
AC118653.2,0
AC005152.3,0
LINC01152,0
RP11-84E24.2,0
AC007461.1,0
AC007461.2,0
SOX9,0
LINC00511,19
RP11-1124B17.1,0
RP11-57A1.1,0
CTD-3010D24.3,0
SLC39A11,85
RP11-171G2.1,0
SSTR2,0
RP11-143K11.1,0
COG1,159
FAM104A,310
C17orf80,73
CPSF4L,0
CDC42EP4,6
SDK2,9
RP11-449L23.2,0
RP11-449L23.3,1
RP11-277J6.2,0
RP11-277J6.3,0
CTD-2532D12.4,0
LINC00469,4
AC125421.1,0
CTD-2532D12.5,0
CTD-2582D11.1,0
RP11-101O21.1,0
RPL38,46728
CTD-2514K5.2,11
TTYH2,63
CTD-2514K5.4,0
DNAI2,8
RP11-647F2.2,0
KIF19,59
AC103809.2,0
BTBD17,0
GPR142,1
GPRC5C,96
CD300A,578
CD300LB,78
CD300C,116
CD300LD,0
C17orf77,3
CTD-2006K23.1,18
CD300E,165
RAB37,296
CTD-2006K23.2,2
CD300LF,146
MIR3615,3
SLC9A3R1,726
NAT9,279
TMEM104,40
GRIN2C,11
FDXR,70
FADS6,34
USH1G,0
OTOP2,0
OTOP3,0
HID1,9
RP11-309N17.4,0
CDR2L,0
ICT1,267
KCTD2,82
ATP5H,2172
SLC16A5,65
ARMC7,126
NT5C,1209
HN1,910
RP11-649A18.7,6
SUMO2,6247
NUP85,125
GGA3,154
MRPS7,509
MIF4GD,481
RP11-649A18.12,14
SLC25A19,66
GRB2,1035
RP11-16C1.3,5
RP11-16C1.1,0
KIAA0195,69
CASKIN2,3
TSEN54,510
LLGL2,119
MYO15B,160
RECQL5,53
SMIM5,5
SMIM6,3
SAP30BP,477
RP11-474I11.8,0
RP11-474I11.7,2
ITGB4,4
GALK1,265
H3F3B,9833
UNK,146
RP11-552F3.4,0
UNC13D,309
WBP2,401
TRIM47,24
RP11-552F3.9,3
TRIM65,160
RP11-552F3.10,0
MRPL38,50
RP11-552F3.12,0
FBF1,85
ACOX1,194
RP11-552F3.13,1
TEN1,411
CDK3,35
EVPL,5
SRP68,183
ZACN,3
GALR2,2
EXOC7,395
FOXJ1,2
RNF157-AS1,3
RNF157,176
UBALD2,429
QRICH2,5
PRPSAP1,247
SPHK1,33
UBE2O,98
AANAT,1
RHBDF2,482
CYGB,4
PRCD,47
RP11-666A8.8,14
ST6GALNAC2,47
RP11-666A8.9,0
ST6GALNAC1,7
RP11-318A15.2,18
MXRA7,56
JMJD6,248
METTL23,689
RP11-318A15.7,0
SRSF2,2489
MFSD11,187
CTD-2246P4.1,8
LINC00868,0
MGAT5B,1
RP11-87G24.6,0
SEC14L1,435
RP11-285E9.6,0
RP11-285E9.5,0
9-Sep,1235
RP11-936I5.1,105
RP11-75C10.9,1
RP11-13K12.2,6
RP11-13K12.1,0
RP11-13K12.5,0
RP11-316M20.1,0
FLJ45079,2
TNRC6C,383
TMC6,690
TMC8,710
C17orf99,14
SYNGR2,675
TK1,25
AFMID,68
BIRC5,20
AC087645.1,0
TMEM235,0
RP11-219G17.4,4
AC061992.2,14
SOCS3,89
RP11-806H10.4,4
PGS1,152
DNAH17,7
AC061992.1,0
RP11-559N14.5,0
DNAH17-AS1,5
CTD-2357A8.3,9
CYTH1,787
USP36,186
TIMP2,352
RP11-323N12.5,0
DDC8,3
CTD-2373H9.5,16
LGALS3BP,32
CANT1,122
C1QTNF1-AS1,0
C1QTNF1,1
ENGASE,119
RBFOX3,56
RP11-398J5.1,0
CTD-2116F7.1,11
ENPP7,0
CBX2,10
CBX8,31
RP11-353N14.1,0
RP11-353N14.2,0
CBX4,146
RP11-353N14.3,0
RP11-353N14.5,0
RP11-353N14.4,18
TBC1D16,14
CTD-2529O21.2,0
CCDC40,30
GAA,219
EIF4A3,243
CARD14,11
RP11-334C17.5,82
SGSH,78
SLC26A11,109
RNF213,1960
CTD-2047H16.4,27
ENDOV,216
CTD-2526A2.2,1
NPTX1,1
RPTOR,84
RP11-28G8.1,2
CTD-2561B21.4,0
CTD-2561B21.3,0
CTD-2561B21.5,14
CHMP6,231
CTD-2561B21.7,1
AC127496.1,8
CTD-2561B21.11,17
CTD-2561B21.10,0
BAIAP2-AS1,51
BAIAP2,35
AATK,11
RP11-149I9.2,0
AATK-AS1,0
AZI1,24
RP11-455O6.2,0
ENTHD2,109
AC027601.1,1
C17orf89,705
SLC38A10,316
LINC00482,131
TMEM105,16
RP11-1055B8.2,0
RP11-1055B8.3,1
RP11-1055B8.4,19
RP11-1055B8.6,0
RP11-1055B8.7,12
RP11-1055B8.8,0
ACTG1,7722
RP13-766D20.2,0
FSCN2,0
C17orf70,81
NPLOC4,221
PDE6G,31
OXLD1,929
CCDC137,320
ARL16,642
HGS,263
RP13-1032I1.7,114
MRPL12,488
SLC25A10,0
SLC25A10,7
GCGR,0
FAM195B,4
AC174470.1,0
PPP1R27,3
P4HB,1213
RP11-498C9.2,2
RP11-498C9.3,4
ARHGDIA,1306
RP11-498C9.15,35
RP11-498C9.16,2
ALYREF,94
ANAPC11,1609
NPB,1
PCYT2,84
SIRT7,432
MAFG,115
RP11-498C9.12,0
MAFG-AS1,2
PYCR1,8
RP11-498C9.13,0
MYADML2,0
AC137723.5,0
NOTUM,2
RP11-498C9.17,0
ASPSCR1,177
STRA13,557
LRRC45,93
RAC3,3
DCXR,755
RP13-650J16.1,8
RFNG,62
GPS1,292
DUS1L,170
FASN,46
CCDC57,658
RP11-1376P16.2,0
RP11-1376P16.1,5
RP13-516M14.2,3
SLC16A3,375
CSNK1D,561
AC132872.2,66
RP13-516M14.4,32
RP13-516M14.1,70
CD7,4742
SECTM1,61
TEX19,0
UTS2R,0
RP13-20L14.1,0
OGFOD3,190
HEXDC,217
C17orf62,773
RP13-20L14.6,4
NARF,464
RP13-991F5.2,25
FOXK2,91
RP13-638C3.3,1
RP13-638C3.4,22
WDR45B,233
RAB40B,56
RP11-388C12.1,0
FN3KRP,132
RP11-388C12.5,0
FN3K,22
TBCD,146
RP11-567O16.1,0
ZNF750,0
RP11-497H17.1,8
B3GNTL1,98
RP11-1197K16.2,0
METRNL,127
AC144831.1,7
AC139099.4,0
AC139099.6,0
AC139099.5,0
AP005530.1,0
AP005530.2,3
RP11-683L23.1,0
USP14,434
THOC1,258
RP11-705O1.8,11
RP11-720L2.4,0
RP11-720L2.3,0
COLEC12,4
RP11-14P20.1,0
CETN1,0
CLUL1,0
C18orf56,8
RP11-806L2.2,19
TYMS,18
ENOSF1,262
RP11-806L2.6,0
YES1,136
RP11-769O8.1,13
RP11-769O8.2,2
RP11-672L10.6,15
RP11-672L10.3,0
ADCYAP1,0
RP11-672L10.1,0
RP11-689C9.1,0
RP11-78F17.1,0
LINC00470,5
RP11-476K15.1,0
CTD-2015H3.2,0
CTD-2015H3.1,0
RP11-161I6.2,0
METTL4,336
NDC80,73
SMCHD1,1561
RP11-703M24.5,0
EMILIN2,223
LPIN2,316
RP11-737O24.5,3
RP11-737O24.2,3
RP11-737O24.1,3
MYOM1,30
RP13-270P17.2,1
RP13-270P17.3,80
MYL12A,9998
RP13-270P17.1,8
MYL12B,4492
RP11-838N2.5,0
RP11-838N2.3,0
TGIF1,432
RP11-838N2.4,2
DLGAP1,2
DLGAP1-AS1,300
DLGAP1-AS2,37
RP11-874J12.4,0
DLGAP1-AS3,2
DLGAP1-AS4,0
DLGAP1-AS5,0
RP11-172F10.1,0
RP11-92G19.2,0
C18orf42,0
RP11-190I17.2,1
RP11-835E18.5,49
LINC00667,354
LINC00526,45
ZBTB14,138
CTD-3096M3.1,6
CTD-3096M3.2,1
EPB41L3,84
RP11-286N3.1,0
RP11-286N3.2,0
RP11-945C19.1,0
TMEM200C,0
RP11-945C19.4,0
L3MBTL4,40
RP11-793A3.1,0
RP11-793A3.2,0
RP11-760N9.1,0
CTD-2124B20.2,0
C18orf64,0
RP11-91I8.1,0
RP11-91I8.3,0
ARHGAP28,6
RP11-146G7.2,0
LINC00668,1
LAMA1,4
RP11-781P6.1,0
RP11-76K13.3,0
LRRC30,0
PTPRM,43
RP11-678G15.2,0
AP001094.1,0
RP11-789C17.3,0
RP11-789C17.5,0
RAB12,70
RP11-661O13.1,0
RP11-674N23.1,0
SOGA2,0
NDUFV2,1045
RP11-143J12.3,8
RP11-143J12.2,100
ANKRD12,2314
RP11-888D10.3,2
TWSG1,97
RP11-61L19.2,0
RALBP1,284
PPP4R1,148
RP11-881L2.1,2
RP11-692N5.1,2
RAB31,405
TXNDC2,0
RP11-474N24.6,2
VAPA,2228
RP11-419J16.1,0
RP11-138E9.2,0
RP11-243E13.2,0
RP11-243E13.1,10
APCDD1,8
NAPG,213
RP11-883A18.3,1
RP11-856M7.6,0
RP11-856M7.4,0
RP11-856M7.1,0
PIEZO2,2
RP11-856M7.2,0
RP11-513M1.1,0
RP11-128P17.2,0
RP11-128P17.4,0
RP11-128P17.3,0
RP11-128P17.1,0
RP11-712C7.1,0
RP11-677O4.6,1
RP11-677O4.2,0
GNAL,68
RP11-78A19.2,0
CHMP1B,834
RP11-78A19.3,0
RP11-78A19.4,0
MPPE1,368
RP11-820I16.4,1
RP11-820I16.1,0
IMPA2,112
RP11-820I16.3,1
RP11-703I16.1,0
RP11-815J4.1,0
ANKRD62,30
RP11-64C12.4,0
RP11-64C12.6,0
CIDEA,0
RP11-64C12.8,0
TUBB6,36
AFG3L2,83
SLMO1,5
RP11-861E21.1,0
RP11-861E21.2,1
SPIRE1,12
AP005482.1,2
PSMG2,1032
CEP76,72
RP11-973H7.5,1
RP11-973H7.4,74
RP11-973H7.1,38
PTPN2,999
SEH1L,137
RP11-773H22.4,0
CEP192,192
RP11-794M8.2,0
RP11-794M8.1,23
LDLRAD4,126
RP11-756J15.3,1
RP11-691H4.3,1
LDLRAD4-AS1,0
RP11-691H4.4,0
RP11-53B2.1,0
RP11-53B2.5,0
RP11-53B2.3,8
RP11-53B2.4,1
RP11-701H16.4,0
FAM210A,95
RNMT,1125
MC5R,0
MC2R,0
ZNF519,67
RP11-411B10.2,0
RP11-411B10.3,0
RP11-757O6.1,0
CYP4F35P,16
CXADRP3,1
POTEC,1
ANKRD30B,12
RP11-1157N2__B.2,2
RP11-527H14.6,0
RP11-527H14.4,0
RP11-527H14.2,0
RP11-527H14.3,0
RP11-527H14.1,0
RP11-805F19.2,0
RP11-805F19.1,0
ROCK1,1801
RP11-699A5.2,0
GREB1L,1
RP11-296E23.1,0
ESCO1,643
SNRPD1,1087
RP11-13N13.2,8
ABHD3,369
RP11-13N13.6,0
MIB1,253
MIR1-2,0
RP11-268I9.3,0
RP11-595B24.1,0
RP11-595B24.2,0
GATA6-AS1,0
GATA6,0
RP11-627G18.2,0
RP11-627G18.1,0
RP11-627G18.4,0
RP11-535A5.1,5
CTAGE1,13
RP11-739L10.1,2
RP11-370A5.1,5
RBBP8,66
CABLES1,1
TMEM241,42
RP11-17J14.2,0
RIOK3,712
C18orf8,154
NPC1,186
ANKRD29,4
LAMA3,2
RP11-403A21.1,1
TTC39C,287
RP11-403A21.2,120
RP11-403A21.3,0
RP11-799B12.2,0
CABYR,3
RP11-799B12.4,3
OSBPL1A,60
RP11-621L6.2,7
RP11-621L6.3,0
IMPACT,113
HRH4,19
RP11-178F10.2,1
RP11-178F10.3,0
RP11-449D8.1,0
RP11-449D8.2,0
RP11-449D8.5,0
RP11-958F21.1,0
RP11-958F21.3,0
ZNF521,11
CTD-2006O16.2,0
SS18,89
PSMA8,18
TAF4B,39
RP11-107K17.1,0
KCTD1,14
AQP4-AS1,1
U3,2
RP11-17A19.2,0
RP11-552O4.1,0
AQP4,0
CHST9,0
RP11-57J16.1,0
RP11-739N10.1,0
RP11-26N15.2,0
RP11-612A1.1,0
CDH2,1
AC015933.2,0
RP11-510D21.1,0
CTD-2515C13.2,0
RP11-784B15.1,0
RP11-675P14.1,0
RP11-25I11.1,0
DSC3,2
RP11-408H20.1,0
DSC2,48
RP11-408H20.2,0
DSC1,4
RP11-408H20.3,0
DSG1,0
RP11-534N16.1,0
DSG4,0
DSG3,2
RP11-650P15.1,0
DSG2,26
RP11-75N4.2,0
TTR,0
B4GALT6,21
RP11-549B18.1,1
SLC25A52,0
TRAPPC8,213
RP11-210K20.2,8
RP11-326K13.4,19
RNF125,779
RP11-53I6.3,34
RNF138,375
RP11-53I6.4,4
GAREM,0
MEP1B,0
RP11-344B2.2,0
AC021224.1,13
RP11-386P4.1,0
KLHL14,12
AC012123.1,2
RP11-746B8.1,0
CCDC178,0
RP11-680N20.1,0
RP11-258B16.1,0
ASXL3,0
NOL4,0
RP11-379L18.1,0
DTNA,10
RP11-138H11.1,0
MAPRE2,251
ZNF397,224
ZSCAN30,79
RP11-158H5.7,11
ZNF24,478
ZNF396,22
RP11-322E11.5,0
RP11-322E11.6,0
INO80C,129
GALNT1,271
RP11-873E20.1,3
RP11-905K4.1,1
C18orf21,194
RPRD1A,430
SLC39A6,218
ELP2,384
RP11-49I11.1,4
MOCOS,11
FHOD3,0
TPGS2,320
KIAA1328,162
RP11-58G13.1,0
RP11-95O2.1,0
CELF4,27
RP11-95O2.5,0
RP11-797E24.3,0
RP11-687D19.1,0
LINC00669,0
RP11-636O21.1,0
RP11-653G8.2,0
RP11-142I20.1,0
PIK3C3,248
LINC00907,2
RIT2,0
SYT4,0
CTC-782O7.1,0
RP11-456K23.1,0
SETBP1,115
RP11-846C15.2,0
SLC14A2,14
RP11-309E23.2,1
RP11-116O18.3,0
SLC14A1,90
SIGLEC15,22
EPG5,188
PSTPIP2,280
ATP5A1,1841
HAUS1,309
C18orf25,179
RNF165,43
LOXHD1,8
ST8SIA5,0
RP11-687F6.1,5
PIAS2,219
KATNAL2,4
TCEB3CL2,0
TCEB3CL,0
TCEB3C,0
TCEB3B,0
RP11-49K24.4,0
RP11-49K24.8,1
HDHD2,237
IER3IP1,0
IER3IP1,785
SKOR2,0
CTD-2130O13.1,0
RP11-157P23.2,0
SMAD2,448
ZBTB7C,1
